codering;jaar;solar_woningen_kwp;solar_woningen_count
BU09810008;2022;120.0;17.0
BU09810009;2022;n.a.;n.a.
BU09810100;2022;2743.0;758.0
BU09940000;2022;1322.0;268.0
BU09940001;2022;938.0;210.0
BU09940002;2022;741.0;193.0
BU09940003;2022;210.0;35.0
BU09940004;2022;58.0;11.0
BU09940005;2022;0.0;0.0
BU09940006;2022;349.0;97.0
BU09940007;2022;90.0;10.0
BU09940008;2022;0.0;0.0
BU09940100;2022;452.0;102.0
BU09940101;2022;286.0;51.0
BU09940102;2022;111.0;21.0
BU09940103;2022;n.a.;n.a.
BU09940104;2022;n.a.;n.a.
BU09940200;2022;525.0;130.0
BU09940201;2022;144.0;30.0
BU09940202;2022;81.0;20.0
BU09940203;2022;331.0;57.0
BU09940204;2022;0.0;0.0
BU09940205;2022;43.0;9.0
BU09940206;2022;0.0;0.0
BU09940300;2022;719.0;150.0
BU09940301;2022;275.0;49.0
BU09940302;2022;0.0;0.0
BU09940400;2022;2118.0;466.0
BU09940401;2022;143.0;29.0
BU09940402;2022;828.0;166.0
BU09940403;2022;n.a.;n.a.
BU09940404;2022;n.a.;n.a.
BU09940405;2022;0.0;0.0
BU09940406;2022;0.0;0.0
BU09940500;2022;94.0;16.0
BU08580000;2022;1722.0;430.0
BU08580001;2022;1686.0;447.0
BU08580002;2022;1061.0;222.0
BU08580003;2022;2170.0;514.0
BU08580004;2022;2759.0;553.0
BU08580005;2022;1314.0;323.0
BU08580006;2022;1205.0;291.0
BU08580007;2022;44.0;5.0
BU08580009;2022;308.0;40.0
BU08580100;2022;80.0;24.0
BU08580101;2022;1390.0;382.0
BU08580102;2022;2040.0;595.0
BU08580103;2022;1249.0;357.0
BU08580104;2022;58.0;10.0
BU08580105;2022;1086.0;261.0
BU08580106;2022;1663.0;425.0
BU08580200;2022;472.0;91.0
BU08580201;2022;82.0;11.0
BU08580208;2022;92.0;13.0
BU08580209;2022;39.0;7.0
BU00470000;2022;1475.0;404.0
BU00470001;2022;1883.0;472.0
BU00470002;2022;682.0;156.0
BU00470003;2022;1087.0;310.0
BU00470004;2022;405.0;92.0
BU00470005;2022;5618.0;1563.0
BU00470006;2022;36.0;15.0
BU00470007;2022;2592.0;626.0
BU00470100;2022;398.0;89.0
BU00470101;2022;790.0;182.0
BU00470102;2022;388.0;74.0
BU00470109;2022;216.0;41.0
BU00470200;2022;2019.0;511.0
BU00470201;2022;1018.0;234.0
BU00470202;2022;165.0;41.0
BU00470203;2022;35.0;8.0
BU00470209;2022;1019.0;220.0
BU03450001;2022;315.0;108.0
BU03450002;2022;254.0;43.0
BU03450003;2022;334.0;154.0
BU03450099;2022;398.0;72.0
BU03450110;2022;2004.0;619.0
BU03450111;2022;611.0;140.0
BU03450112;2022;130.0;16.0
BU03450113;2022;383.0;100.0
BU03450114;2022;1024.0;296.0
BU03450116;2022;16.0;3.0
BU03450117;2022;1454.0;491.0
BU03450118;2022;2527.0;745.0
BU03450220;2022;923.0;307.0
BU03450221;2022;647.0;255.0
BU03450222;2022;1244.0;483.0
BU03450223;2022;2188.0;566.0
BU03450224;2022;1569.0;444.0
BU03450225;2022;165.0;23.0
BU03450226;2022;15.0;3.0
BU03450227;2022;68.0;11.0
BU03450228;2022;62.0;8.0
BU03450330;2022;248.0;159.0
BU03450331;2022;1417.0;409.0
BU03450332;2022;768.0;205.0
BU03450440;2022;552.0;215.0
BU03450441;2022;1062.0;405.0
BU03450442;2022;974.0;280.0
BU03450443;2022;821.0;234.0
BU03450444;2022;64.0;11.0
BU03450445;2022;108.0;22.0
BU03450550;2022;2184.0;794.0
BU03450551;2022;1607.0;417.0
BU03450552;2022;1457.0;451.0
BU03450553;2022;2044.0;525.0
BU03450554;2022;1747.0;570.0
BU03450555;2022;75.0;8.0
BU03450556;2022;24.0;7.0
BU03450557;2022;107.0;11.0
BU07170000;2022;131.0;40.0
BU07170001;2022;557.0;180.0
BU07170002;2022;86.0;15.0
BU07170009;2022;146.0;27.0
BU07170100;2022;330.0;108.0
BU07170109;2022;82.0;17.0
BU07170200;2022;665.0;204.0
BU07170201;2022;44.0;11.0
BU07170209;2022;292.0;54.0
BU07170300;2022;1142.0;357.0
BU07170309;2022;198.0;36.0
BU07170400;2022;1195.0;312.0
BU07170409;2022;57.0;11.0
BU07170500;2022;1107.0;372.0
BU07170501;2022;739.0;165.0
BU07170502;2022;n.a.;n.a.
BU07170508;2022;n.a.;n.a.
BU07170509;2022;182.0;57.0
BU07170600;2022;754.0;207.0
BU07170609;2022;217.0;29.0
BU07170700;2022;741.0;254.0
BU07170709;2022;474.0;106.0
BU07170800;2022;660.0;219.0
BU07170809;2022;167.0;26.0
BU07170900;2022;2137.0;698.0
BU07170901;2022;263.0;47.0
BU07170908;2022;75.0;9.0
BU07170909;2022;334.0;51.0
BU07171000;2022;557.0;166.0
BU07171001;2022;n.a.;n.a.
BU07171008;2022;n.a.;n.a.
BU07171009;2022;149.0;25.0
BU07171100;2022;1097.0;322.0
BU07171101;2022;n.a.;n.a.
BU07171109;2022;n.a.;n.a.
BU07171200;2022;2063.0;585.0
BU07171201;2022;33.0;3.0
BU07171209;2022;74.0;19.0
BU08610000;2022;3412.0;699.0
BU08610001;2022;1248.0;308.0
BU08610002;2022;3818.0;832.0
BU08610003;2022;1832.0;519.0
BU08610004;2022;1929.0;525.0
BU08610005;2022;1654.0;389.0
BU08610006;2022;1488.0;427.0
BU08610009;2022;86.0;13.0
BU08610100;2022;2351.0;612.0
BU08610101;2022;1840.0;472.0
BU08610102;2022;2727.0;652.0
BU08610103;2022;1640.0;344.0
BU08610200;2022;2251.0;508.0
BU08610201;2022;175.0;25.0
BU08610207;2022;1579.0;230.0
BU08610208;2022;192.0;32.0
BU08610209;2022;784.0;224.0
BU04530000;2022;n.a.;n.a.
BU04530001;2022;521.0;132.0
BU04530002;2022;n.a.;n.a.
BU04530003;2022;439.0;142.0
BU04530004;2022;332.0;98.0
BU04530005;2022;405.0;152.0
BU04530100;2022;21.0;6.0
BU04530101;2022;224.0;76.0
BU04530102;2022;277.0;87.0
BU04530103;2022;202.0;60.0
BU04530104;2022;328.0;108.0
BU04530105;2022;281.0;117.0
BU04530106;2022;71.0;20.0
BU04530200;2022;396.0;154.0
BU04530201;2022;227.0;75.0
BU04530202;2022;151.0;49.0
BU04530203;2022;427.0;140.0
BU04530204;2022;8.0;4.0
BU04530205;2022;102.0;34.0
BU04530206;2022;575.0;312.0
BU04530300;2022;n.a.;n.a.
BU04530301;2022;199.0;66.0
BU04530302;2022;322.0;104.0
BU04530303;2022;n.a.;n.a.
BU04530400;2022;159.0;67.0
BU04530401;2022;53.0;15.0
BU04530402;2022;412.0;134.0
BU04530403;2022;39.0;12.0
BU04530404;2022;170.0;56.0
BU04530405;2022;140.0;40.0
BU04530406;2022;394.0;116.0
BU04530500;2022;147.0;48.0
BU04530501;2022;47.0;21.0
BU04530502;2022;60.0;18.0
BU04530503;2022;464.0;221.0
BU04530504;2022;295.0;95.0
BU04530505;2022;431.0;161.0
BU04530506;2022;0.0;0.0
BU04530507;2022;0.0;0.0
BU04530600;2022;186.0;61.0
BU04530601;2022;290.0;82.0
BU04530602;2022;148.0;49.0
BU04530603;2022;200.0;70.0
BU04530604;2022;202.0;65.0
BU04530605;2022;235.0;86.0
BU04530606;2022;325.0;83.0
BU04530607;2022;553.0;172.0
BU04530608;2022;28.0;5.0
BU04530700;2022;330.0;75.0
BU04530701;2022;220.0;63.0
BU04530702;2022;401.0;129.0
BU04530703;2022;43.0;9.0
BU04530800;2022;619.0;189.0
BU04530801;2022;326.0;108.0
BU04530802;2022;843.0;252.0
BU04530803;2022;943.0;251.0
BU04530804;2022;818.0;254.0
BU04530805;2022;634.0;175.0
BU04530806;2022;592.0;166.0
BU04530807;2022;798.0;245.0
BU04530808;2022;47.0;12.0
BU04530900;2022;19.0;5.0
BU04530901;2022;96.0;22.0
BU09831101;2022;32.0;7.0
BU09831102;2022;75.0;46.0
BU09831103;2022;333.0;80.0
BU09831104;2022;441.0;139.0
BU09831201;2022;902.0;391.0
BU09831202;2022;101.0;33.0
BU09831203;2022;147.0;36.0
BU09831204;2022;1550.0;406.0
BU09831205;2022;1402.0;539.0
BU09831206;2022;344.0;118.0
BU09831207;2022;150.0;22.0
BU09831208;2022;0.0;0.0
BU09831209;2022;129.0;18.0
BU09831210;2022;139.0;87.0
BU09831301;2022;953.0;257.0
BU09831302;2022;578.0;138.0
BU09831303;2022;456.0;105.0
BU09831304;2022;370.0;87.0
BU09831305;2022;699.0;175.0
BU09831306;2022;1216.0;335.0
BU09831307;2022;1044.0;257.0
BU09831308;2022;155.0;18.0
BU09831401;2022;840.0;219.0
BU09831402;2022;2445.0;986.0
BU09831403;2022;1477.0;595.0
BU09831404;2022;80.0;18.0
BU09831405;2022;48.0;8.0
BU09831501;2022;442.0;224.0
BU09831502;2022;297.0;120.0
BU09831503;2022;668.0;226.0
BU09831504;2022;201.0;104.0
BU09831505;2022;474.0;112.0
BU09831506;2022;22.0;13.0
BU09831507;2022;0.0;0.0
BU09831508;2022;543.0;85.0
BU09831509;2022;939.0;126.0
BU09831510;2022;123.0;19.0
BU09831511;2022;42.0;6.0
BU09831512;2022;75.0;9.0
BU09831601;2022;1152.0;266.0
BU09831602;2022;282.0;45.0
BU09831603;2022;440.0;91.0
BU09831604;2022;53.0;10.0
BU09831605;2022;0.0;0.0
BU09831606;2022;256.0;38.0
BU09831607;2022;0.0;0.0
BU09832101;2022;1397.0;352.0
BU09832102;2022;1585.0;447.0
BU09832201;2022;638.0;175.0
BU09832202;2022;1156.0;484.0
BU09832203;2022;744.0;235.0
BU09832301;2022;181.0;27.0
BU09832302;2022;667.0;180.0
BU09832303;2022;368.0;111.0
BU09832304;2022;256.0;62.0
BU09832401;2022;504.0;155.0
BU09832402;2022;330.0;88.0
BU09832403;2022;434.0;113.0
BU09832404;2022;589.0;150.0
BU09832501;2022;841.0;296.0
BU09832502;2022;868.0;223.0
BU09832601;2022;1682.0;380.0
BU09832602;2022;455.0;61.0
BU09832603;2022;799.0;165.0
BU09832701;2022;535.0;122.0
BU09832702;2022;177.0;33.0
BU09832801;2022;494.0;99.0
BU09832802;2022;n.a.;n.a.
BU09832803;2022;n.a.;n.a.
BU09832804;2022;n.a.;n.a.
BU09832805;2022;0.0;0.0
BU09832806;2022;0.0;0.0
BU09832807;2022;0.0;0.0
BU09832808;2022;0.0;0.0
BU09832809;2022;0.0;0.0
BU09832810;2022;0.0;0.0
BU09832811;2022;n.a.;n.a.
BU09832812;2022;112.0;17.0
BU09833101;2022;2181.0;569.0
BU09833102;2022;2240.0;585.0
BU09833103;2022;74.0;12.0
BU09833104;2022;507.0;108.0
BU09833105;2022;964.0;208.0
BU09833201;2022;768.0;206.0
BU09833202;2022;0.0;0.0
BU09833203;2022;21.0;4.0
BU09833204;2022;1774.0;538.0
BU09833205;2022;38.0;6.0
BU09833206;2022;14.0;4.0
BU09833207;2022;0.0;0.0
BU09833501;2022;1091.0;238.0
BU09833502;2022;774.0;184.0
BU09834101;2022;1328.0;334.0
BU09834102;2022;2587.0;674.0
BU09834103;2022;253.0;63.0
BU09834104;2022;232.0;33.0
BU09834105;2022;382.0;57.0
BU09834106;2022;183.0;26.0
BU09834107;2022;139.0;23.0
BU09834301;2022;840.0;225.0
BU09834302;2022;0.0;0.0
BU09834303;2022;47.0;7.0
BU09834401;2022;1688.0;436.0
BU09834402;2022;181.0;24.0
BU09834403;2022;210.0;35.0
BU09834404;2022;361.0;92.0
BU09835101;2022;3922.0;1216.0
BU09835102;2022;67.0;10.0
BU09835103;2022;21.0;3.0
BU09835104;2022;51.0;12.0
BU09835105;2022;0.0;0.0
BU09835106;2022;0.0;0.0
BU09835107;2022;103.0;17.0
BU09835108;2022;163.0;23.0
BU09840101;2022;476.0;96.0
BU09840201;2022;1997.0;371.0
BU09840301;2022;867.0;181.0
BU09840401;2022;135.0;23.0
BU09840501;2022;190.0;32.0
BU09840601;2022;1779.0;416.0
BU09840701;2022;1044.0;199.0
BU09840801;2022;700.0;141.0
BU09840901;2022;472.0;87.0
BU09841001;2022;2009.0;435.0
BU09841101;2022;576.0;134.0
BU09841201;2022;460.0;120.0
BU09841202;2022;1044.0;224.0
BU09841203;2022;309.0;101.0
BU09841301;2022;745.0;338.0
BU09841302;2022;793.0;262.0
BU09841303;2022;335.0;89.0
BU09841401;2022;1048.0;164.0
BU09841501;2022;944.0;277.0
BU09841502;2022;1296.0;277.0
BU09841601;2022;1893.0;620.0
BU09841602;2022;1246.0;441.0
BU09841701;2022;1061.0;366.0
BU09841702;2022;1535.0;438.0
BU09841703;2022;1792.0;478.0
BU09841704;2022;0.0;0.0
BU09841801;2022;893.0;220.0
BU09841901;2022;2625.0;592.0
BU09842001;2022;1081.0;267.0
BU09842101;2022;1548.0;340.0
BU09842201;2022;406.0;84.0
BU09842301;2022;861.0;186.0
BU19610101;2022;104.0;29.0
BU19610201;2022;113.0;22.0
BU19610202;2022;387.0;97.0
BU19610301;2022;223.0;56.0
BU19610302;2022;1379.0;453.0
BU19610303;2022;288.0;185.0
BU19610401;2022;56.0;14.0
BU19610402;2022;n.a.;n.a.
BU19610403;2022;n.a.;n.a.
BU19610501;2022;1100.0;338.0
BU19610502;2022;520.0;182.0
BU19610503;2022;307.0;91.0
BU19610504;2022;36.0;9.0
BU19610601;2022;212.0;32.0
BU19610602;2022;274.0;44.0
BU19610701;2022;1552.0;516.0
BU19610801;2022;158.0;24.0
BU19610802;2022;126.0;26.0
BU19610803;2022;307.0;40.0
BU19610901;2022;388.0;127.0
BU19611001;2022;113.0;12.0
BU19611002;2022;84.0;12.0
BU19611003;2022;97.0;24.0
BU19611101;2022;598.0;164.0
BU19611201;2022;57.0;11.0
BU19611202;2022;46.0;10.0
BU19611203;2022;210.0;30.0
BU19611301;2022;392.0;94.0
BU19611401;2022;188.0;36.0
BU19611501;2022;415.0;120.0
BU19611601;2022;167.0;35.0
BU19611701;2022;184.0;33.0
BU19611801;2022;1004.0;294.0
BU19611901;2022;1150.0;378.0
BU19611902;2022;742.0;240.0
BU19611903;2022;984.0;294.0
BU19611904;2022;387.0;163.0
BU19611905;2022;12.0;4.0
BU19612001;2022;n.a.;n.a.
BU19612002;2022;0.0;0.0
BU19612003;2022;n.a.;n.a.
BU19612101;2022;293.0;93.0
BU19612102;2022;95.0;26.0
BU19612103;2022;278.0;75.0
BU19612104;2022;896.0;363.0
BU19612105;2022;354.0;107.0
BU19612106;2022;76.0;35.0
BU19612201;2022;112.0;104.0
BU19612202;2022;175.0;63.0
BU19612203;2022;385.0;137.0
BU19612204;2022;560.0;191.0
BU19612205;2022;100.0;41.0
BU19612301;2022;48.0;5.0
BU19612302;2022;133.0;18.0
BU19612401;2022;543.0;202.0
BU19612402;2022;74.0;27.0
BU19612403;2022;191.0;66.0
BU19612404;2022;63.0;19.0
BU19612405;2022;1191.0;345.0
BU19612406;2022;722.0;276.0
BU19612407;2022;1797.0;369.0
BU19612408;2022;0.0;0.0
BU19612501;2022;708.0;200.0
BU19612502;2022;758.0;219.0
BU19612503;2022;488.0;159.0
BU19612504;2022;153.0;49.0
BU19612505;2022;649.0;179.0
BU19612601;2022;157.0;48.0
BU19612602;2022;152.0;27.0
BU19612701;2022;368.0;91.0
BU19612702;2022;559.0;159.0
BU19612703;2022;601.0;137.0
BU19612801;2022;31.0;7.0
BU19612901;2022;714.0;115.0
BU19613001;2022;667.0;182.0
BU19613101;2022;307.0;62.0
BU19613201;2022;559.0;131.0
BU19613301;2022;89.0;17.0
BU19613401;2022;673.0;173.0
BU19613501;2022;63.0;11.0
BU19613502;2022;196.0;28.0
BU19613503;2022;52.0;8.0
BU19613601;2022;1522.0;673.0
BU19613602;2022;827.0;396.0
BU19613603;2022;539.0;138.0
BU19613701;2022;595.0;157.0
BU19613801;2022;284.0;52.0
BU19613901;2022;n.a.;n.a.
BU06220101;2022;904.0;383.0
BU06220102;2022;516.0;165.0
BU06220103;2022;1026.0;372.0
BU06220104;2022;0.0;0.0
BU06220201;2022;567.0;177.0
BU06220202;2022;511.0;116.0
BU06220203;2022;475.0;122.0
BU06220204;2022;400.0;112.0
BU06220205;2022;44.0;6.0
BU06220301;2022;0.0;0.0
BU06220302;2022;n.a.;n.a.
BU06220303;2022;0.0;0.0
BU06220304;2022;0.0;0.0
BU06220305;2022;0.0;0.0
BU06220306;2022;n.a.;n.a.
BU06220307;2022;388.0;203.0
BU06220401;2022;503.0;151.0
BU06220402;2022;969.0;302.0
BU06220403;2022;0.0;0.0
BU06220404;2022;0.0;0.0
BU06220501;2022;548.0;168.0
BU06220502;2022;338.0;99.0
BU06220503;2022;1078.0;318.0
BU06220504;2022;609.0;383.0
BU06220505;2022;0.0;0.0
BU06220601;2022;961.0;292.0
BU06220602;2022;410.0;99.0
BU06220603;2022;385.0;93.0
BU06220604;2022;211.0;94.0
BU06220605;2022;71.0;18.0
BU06220606;2022;1276.0;460.0
BU06220701;2022;1604.0;440.0
BU06220702;2022;300.0;95.0
BU06220703;2022;218.0;69.0
BU06220704;2022;0.0;0.0
BU06220705;2022;98.0;8.0
BU06220706;2022;312.0;99.0
BU06220707;2022;30.0;3.0
BU06220708;2022;776.0;192.0
BU06220801;2022;n.a.;n.a.
BU00960000;2022;n.a.;n.a.
BU00960009;2022;n.a.;n.a.
BU07180100;2022;644.0;267.0
BU07180101;2022;836.0;393.0
BU07180102;2022;218.0;62.0
BU07180103;2022;1024.0;366.0
BU07180200;2022;334.0;95.0
BU07180201;2022;970.0;414.0
BU07180202;2022;703.0;346.0
BU07180203;2022;n.a.;n.a.
BU07180204;2022;267.0;79.0
BU07180205;2022;329.0;117.0
BU07180206;2022;660.0;282.0
BU07180207;2022;n.a.;n.a.
BU07180208;2022;72.0;16.0
BU07180209;2022;726.0;409.0
BU07180300;2022;584.0;231.0
BU07180301;2022;1997.0;489.0
BU07180302;2022;14.0;3.0
BU07180303;2022;602.0;215.0
BU07180400;2022;1344.0;380.0
BU07180401;2022;1151.0;435.0
BU07180402;2022;704.0;288.0
BU07180403;2022;852.0;215.0
BU07180405;2022;764.0;180.0
BU07180406;2022;2051.0;499.0
BU07180407;2022;57.0;10.0
BU07180408;2022;116.0;10.0
BU07180500;2022;1164.0;467.0
BU07180501;2022;636.0;209.0
BU07180502;2022;1225.0;490.0
BU07180503;2022;947.0;371.0
BU07180504;2022;20.0;3.0
BU07180505;2022;935.0;462.0
BU07180506;2022;468.0;149.0
BU07180507;2022;498.0;121.0
BU07180600;2022;336.0;104.0
BU07180601;2022;112.0;16.0
BU07180602;2022;462.0;15.0
BU07180603;2022;0.0;0.0
BU07180700;2022;n.a.;n.a.
BU07180701;2022;n.a.;n.a.
BU07180702;2022;0.0;0.0
BU07180800;2022;n.a.;n.a.
BU09860101;2022;1669.0;413.0
BU09860102;2022;24.0;3.0
BU09860201;2022;2592.0;612.0
BU09860202;2022;25.0;4.0
BU09860203;2022;32.0;6.0
BU09860301;2022;995.0;217.0
BU09860302;2022;45.0;8.0
BU09860303;2022;24.0;4.0
BU09860401;2022;1489.0;300.0
BU09860402;2022;186.0;34.0
BU09860403;2022;127.0;28.0
BU09860404;2022;63.0;13.0
BU09860405;2022;653.0;133.0
BU09860406;2022;214.0;51.0
BU09860501;2022;621.0;141.0
BU09860900;2022;241.0;39.0
BU06260001;2022;2251.0;602.0
BU06260002;2022;800.0;222.0
BU06260004;2022;697.0;178.0
BU06260006;2022;427.0;144.0
BU06260007;2022;944.0;352.0
BU06260008;2022;1270.0;307.0
BU06260009;2022;75.0;28.0
BU06260010;2022;947.0;255.0
BU06260011;2022;43.0;14.0
BU06260012;2022;722.0;217.0
BU06260013;2022;517.0;168.0
BU06260014;2022;449.0;81.0
BU02850000;2022;717.0;181.0
BU02850001;2022;75.0;15.0
BU02850002;2022;120.0;25.0
BU02850005;2022;209.0;38.0
BU02850006;2022;86.0;17.0
BU02850007;2022;22.0;8.0
BU02850008;2022;0.0;0.0
BU02850009;2022;285.0;39.0
BU02850100;2022;2491.0;595.0
BU02850101;2022;2867.0;693.0
BU02850102;2022;1139.0;256.0
BU02850103;2022;715.0;170.0
BU02850104;2022;178.0;33.0
BU02850105;2022;1451.0;370.0
BU02850106;2022;192.0;49.0
BU02850107;2022;146.0;26.0
BU02850108;2022;578.0;93.0
BU02850109;2022;411.0;72.0
BU02850200;2022;544.0;164.0
BU02850201;2022;471.0;126.0
BU02850202;2022;166.0;24.0
BU02850203;2022;147.0;32.0
BU02850205;2022;150.0;26.0
BU02850206;2022;386.0;62.0
BU02850207;2022;210.0;37.0
BU02850208;2022;315.0;49.0
BU02850209;2022;146.0;25.0
BU02850300;2022;559.0;135.0
BU02850301;2022;195.0;40.0
BU02850308;2022;173.0;33.0
BU02850309;2022;51.0;7.0
BU08650000;2022;997.0;261.0
BU08650001;2022;487.0;117.0
BU08650002;2022;1425.0;317.0
BU08650003;2022;754.0;125.0
BU08650004;2022;n.a.;n.a.
BU08650005;2022;1167.0;397.0
BU08650008;2022;234.0;81.0
BU08650009;2022;n.a.;n.a.
BU08650100;2022;216.0;61.0
BU08650101;2022;821.0;231.0
BU08650102;2022;1390.0;348.0
BU08650103;2022;794.0;187.0
BU08650104;2022;1062.0;310.0
BU08650108;2022;91.0;12.0
BU08650109;2022;277.0;50.0
BU08650110;2022;17.0;3.0
BU08650200;2022;654.0;113.0
BU08650209;2022;31.0;5.0
BU08650300;2022;2725.0;615.0
BU08650301;2022;325.0;41.0
BU08650307;2022;85.0;13.0
BU08650308;2022;30.0;8.0
BU08650309;2022;146.0;24.0
BU19491500;2022;13.0;4.0
BU19491501;2022;331.0;90.0
BU19491600;2022;292.0;57.0
BU19491601;2022;n.a.;n.a.
BU19491602;2022;164.0;48.0
BU19491603;2022;417.0;98.0
BU19491604;2022;935.0;288.0
BU19491605;2022;702.0;184.0
BU19491606;2022;n.a.;n.a.
BU19491700;2022;94.0;19.0
BU19491800;2022;125.0;16.0
BU19491801;2022;845.0;219.0
BU19491802;2022;1094.0;297.0
BU19491803;2022;31.0;3.0
BU19491804;2022;0.0;0.0
BU19491900;2022;35.0;6.0
BU19491901;2022;522.0;150.0
BU19492000;2022;87.0;10.0
BU19492001;2022;677.0;174.0
BU19492100;2022;31.0;7.0
BU19492200;2022;27.0;7.0
BU19492300;2022;55.0;9.0
BU19492301;2022;246.0;68.0
BU19492400;2022;127.0;18.0
BU19492401;2022;893.0;220.0
BU19492500;2022;34.0;5.0
BU19492501;2022;259.0;68.0
BU19492600;2022;118.0;21.0
BU19492601;2022;77.0;10.0
BU19492602;2022;642.0;182.0
BU19492603;2022;1096.0;273.0
BU19492604;2022;458.0;122.0
BU19492700;2022;50.0;9.0
BU19492800;2022;126.0;21.0
BU19492801;2022;470.0;105.0
BU19492802;2022;278.0;85.0
BU19492803;2022;642.0;154.0
BU19492804;2022;637.0;193.0
BU19492805;2022;53.0;14.0
BU19492806;2022;0.0;0.0
BU19492807;2022;0.0;0.0
BU19492808;2022;440.0;152.0
BU19492809;2022;293.0;96.0
BU19492810;2022;358.0;77.0
BU19492811;2022;520.0;167.0
BU19492812;2022;833.0;239.0
BU19492813;2022;635.0;181.0
BU19492814;2022;151.0;29.0
BU19492815;2022;507.0;132.0
BU19492816;2022;472.0;128.0
BU19492817;2022;658.0;143.0
BU19492900;2022;166.0;39.0
BU19493000;2022;214.0;59.0
BU19493100;2022;40.0;6.0
BU19493101;2022;195.0;50.0
BU19493200;2022;168.0;38.0
BU19493201;2022;267.0;75.0
BU19493202;2022;505.0;123.0
BU19493300;2022;22.0;4.0
BU19493400;2022;167.0;25.0
BU19493401;2022;362.0;95.0
BU19493500;2022;71.0;18.0
BU19493501;2022;70.0;7.0
BU19493502;2022;838.0;245.0
BU19493503;2022;844.0;230.0
BU19493600;2022;109.0;19.0
BU19493601;2022;35.0;3.0
BU19493602;2022;483.0;117.0
BU19493603;2022;672.0;204.0
BU19493700;2022;133.0;36.0
BU19493800;2022;30.0;8.0
BU19493801;2022;377.0;68.0
BU19493900;2022;103.0;33.0
BU19493901;2022;436.0;101.0
BU19494000;2022;185.0;49.0
BU19494100;2022;113.0;21.0
BU19494200;2022;21.0;3.0
BU19494201;2022;296.0;71.0
BU19494300;2022;102.0;28.0
BU19494400;2022;104.0;15.0
BU19494401;2022;1031.0;288.0
BU19494402;2022;52.0;11.0
BU19494403;2022;0.0;0.0
BU19494500;2022;75.0;20.0
BU19494600;2022;50.0;10.0
BU19494700;2022;13.0;3.0
BU19494701;2022;108.0;34.0
BU19494800;2022;80.0;17.0
BU19494801;2022;679.0;186.0
BU19494900;2022;102.0;21.0
BU19494901;2022;291.0;74.0
BU19494902;2022;361.0;111.0
BU19495000;2022;93.0;11.0
BU19495001;2022;272.0;78.0
BU19495100;2022;101.0;21.0
BU19495200;2022;110.0;29.0
BU19495300;2022;38.0;8.0
BU19495301;2022;562.0;154.0
BU19495302;2022;0.0;0.0
BU19495400;2022;115.0;21.0
BU19495401;2022;292.0;55.0
BU19495500;2022;78.0;15.0
BU08660000;2022;4825.0;1073.0
BU08660001;2022;2129.0;434.0
BU08660002;2022;1882.0;450.0
BU08660003;2022;2752.0;660.0
BU08660009;2022;651.0;88.0
BU08670000;2022;1085.0;230.0
BU08670001;2022;1621.0;400.0
BU08670002;2022;596.0;127.0
BU08670003;2022;1464.0;374.0
BU08670004;2022;679.0;158.0
BU08670005;2022;1213.0;309.0
BU08670006;2022;1982.0;492.0
BU08670007;2022;2280.0;440.0
BU08670008;2022;730.0;182.0
BU08670009;2022;64.0;13.0
BU08670010;2022;n.a.;n.a.
BU08670011;2022;n.a.;n.a.
BU08670012;2022;142.0;14.0
BU08670013;2022;0.0;0.0
BU08670100;2022;n.a.;n.a.
BU08670101;2022;1805.0;396.0
BU08670102;2022;2038.0;335.0
BU08670103;2022;n.a.;n.a.
BU08670104;2022;2070.0;627.0
BU08670200;2022;2329.0;468.0
BU08670201;2022;795.0;155.0
BU08670202;2022;n.a.;n.a.
BU08670203;2022;n.a.;n.a.
BU06270101;2022;486.0;141.0
BU06270102;2022;567.0;161.0
BU06270103;2022;605.0;144.0
BU06270104;2022;118.0;5.0
BU06270105;2022;171.0;26.0
BU06270106;2022;496.0;143.0
BU06270202;2022;2456.0;694.0
BU06270203;2022;820.0;209.0
BU06270204;2022;4532.0;1587.0
BU06270205;2022;835.0;173.0
BU06270301;2022;224.0;74.0
BU06270302;2022;212.0;65.0
BU06270303;2022;594.0;190.0
BU06270304;2022;336.0;87.0
BU06270401;2022;373.0;85.0
BU06270402;2022;1011.0;291.0
BU06270403;2022;64.0;15.0
BU06270404;2022;383.0;98.0
BU06270405;2022;22.0;4.0
BU06270406;2022;32.0;5.0
BU06270407;2022;531.0;88.0
BU06270408;2022;329.0;79.0
BU02890101;2022;628.0;184.0
BU02890102;2022;1080.0;318.0
BU02890103;2022;606.0;196.0
BU02890104;2022;164.0;3.0
BU02890201;2022;n.a.;n.a.
BU02890202;2022;0.0;0.0
BU02890301;2022;930.0;308.0
BU02890302;2022;480.0;108.0
BU02890401;2022;433.0;149.0
BU02890402;2022;353.0;114.0
BU02890501;2022;989.0;303.0
BU02890502;2022;1455.0;489.0
BU02890503;2022;0.0;0.0
BU02890504;2022;40.0;12.0
BU02890601;2022;70.0;3.0
BU02890602;2022;670.0;251.0
BU02890603;2022;697.0;329.0
BU02890604;2022;734.0;269.0
BU02890701;2022;831.0;307.0
BU02890702;2022;1255.0;455.0
BU02890801;2022;558.0;168.0
BU02890802;2022;87.0;16.0
BU02890901;2022;324.0;94.0
BU02890902;2022;321.0;80.0
BU02891001;2022;808.0;236.0
BU02891002;2022;104.0;23.0
BU02891003;2022;788.0;162.0
