transformer_id;type;naam;operator;jaar;voltage_kv;latitude;longitude;primary_parent_id;aanwezige_transportcapaciteit_invoeding;aanwezige_transportcapaciteit_afname;benodigde_transportcapaciteit_invoeding;benodigde_transportcapaciteit_afname;unieke_verzoeken_invoeding;unieke_verzoeken_afname;wachtrij_invoeding;wachtrij_afname;voorspelde_capaciteit_invoeding;voorspelde_capaciteit_afname;jaartal_opgelost_invoeding;jaartal_opgelost_afname;congestiegebied_afname;congestiegebied_opwek;afname_kleurcode;opwek_kleurcode;provincie;info
BORN;RNB;BORN;Enexis;2026;n.a.;51.047727563303546;5.830320518723695;Station Born 150 kV;148.41;148.81;47.6468942;61.65787070983293;27.0;43.0;17.697;70.461;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Limburg;n.a.
BOSP;RNB;BOSP;Enexis;2026;n.a.;50.859018533059015;5.6623643894716595;Station Limmel 150 kV;41.0;43.19;9.3013451377025;22.22995690406448;9.0;12.0;1.497;4.312;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Limburg;n.a.
BOZ;RNB;BOZ;Enexis;2026;n.a.;51.56414750553819;4.27821734487315;Station Bergen op Zoom 150 kV;175.06;177.96;36.32809030789191;76.45031667169992;45.0;71.0;44.68;63.232;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
BT;RNB;BT;Enexis;2026;n.a.;51.50184264531772;5.345460876796999;Station Best 150 kV;90.18;101.05;55.0973141674948;82.81428033084103;51.0;133.0;27.226;41.264;n.a.;n.a.;2028.0;2028.0;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
BUGG;RNB;BUGG;Enexis;2026;n.a.;51.239731148339466;5.912336360962415;Station Buggenum 150 kV;173.17;174.94;41.9203902055709;135.3065759228184;42.0;49.0;48.617;68.027;n.a.;n.a.;2026.0;2033.0;n.a.;n.a.;n.a.;n.a.;Limburg;n.a.
BXT;RNB;BXT;Enexis;2026;n.a.;51.57576747494343;5.330611016189607;Station Boxtel 150 kV;37.46;41.62;18.3478886024481;38.45897970664121;12.0;39.0;9.333;22.613;n.a.;n.a.;2030.0;2030.0;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
Bijlmer Noord 10kV totaal;RNB;Bijlmer Noord 10kV totaal;Liander;2026;n.a.;52.31590416659766;4.9364625534990285;Station Bijlmer Noord 150;62.0;50.0;0.0;53.0;n.a.;27.0;n.a.;15.74006;n.a.;n.a.;n.a.;2029.0;n.a.;n.a.;n.a.;n.a.;Noord-Holland;n.a.
CALF;RNB;CALF;Enexis;2026;n.a.;51.41433519032616;6.080207122622425;Station Californië 150 kV;66.21;79.46;57.065449;37.221011378;6.0;9.0;15.9;0.434;n.a.;n.a.;2034.0;2025.0;n.a.;n.a.;n.a.;n.a.;Limburg;n.a.
CM00;RNB;CM00;Stedin;2026;n.a.;51.60562901435136;4.069218609269848;Station Kruiningen 150;55.0;n.a.;94.426;n.a.;10.0;20.0;17.094;14.677;n.a.;n.a.;2030.0;n.a.;n.a.;n.a.;n.a.;n.a.;Zeeland;n.a.
CM07;RNB;CM07;Stedin;2026;n.a.;51.9925442494552;4.634564322490685;Station Gouda 150 kV;4.1;n.a.;7.096;n.a.;1.0;7.0;n.a.;3.831;n.a.;n.a.;2026.0;n.a.;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM08;RNB;CM08;Stedin;2026;n.a.;52.045134017512986;4.645819464666839;Station Alphen a/d Rijn 150 kV;10.0;n.a.;16.2;n.a.;9.0;13.0;4.475;3.937;n.a.;n.a.;2026.0;n.a.;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM09;RNB;CM09;Stedin;2026;n.a.;52.08773809704739;4.867117395475722;Station Gouda 150 kV;n.a.;30.4;n.a.;30.8;0.0;21.0;0.0;8.771;n.a.;n.a.;n.a.;2029.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM10;RNB;CM10;Stedin;2026;n.a.;52.07250410626712;5.030928091050589;Station Oudenrijn 150;n.a.;45.0;n.a.;39.07;10.0;30.0;74.859;6.009;n.a.;n.a.;n.a.;2029.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM11;RNB;CM11;Stedin;2026;n.a.;52.19359062234725;5.411299360560629;Station Soest 150;n.a.;40.0;n.a.;37.315;16.0;32.0;3.54;10.374;n.a.;n.a.;n.a.;2029.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM12;RNB;CM12;Stedin;2026;n.a.;52.1451562251358;5.180783665839687;Station Merwedekanaal;n.a.;40.0;n.a.;43.1;9.0;21.0;0.957;6.759;n.a.;n.a.;n.a.;2035.0;n.a.;n.a.;n.a.;n.a.;Noord-Holland, Utrecht;n.a.
CM13;RNB;CM13;Stedin;2026;n.a.;52.207613435032755;4.8657232657583;Station Breukelen 150;n.a.;28.0;n.a.;23.61;15.0;18.0;1.566;5.92;n.a.;n.a.;n.a.;2033.0;n.a.;n.a.;n.a.;n.a.;Utrecht, Zuid-Holland;n.a.
CM14;RNB;CM14;Stedin;2026;n.a.;52.143882839590425;5.040661779656021;Station Utrecht Lage Weide 150;n.a.;40.0;n.a.;32.808;9.0;20.0;1.589;7.861;n.a.;n.a.;n.a.;2030.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM15;RNB;CM15;Stedin;2026;n.a.;52.22475030544059;5.272020214817505;Station Soest 150;n.a.;28.0;n.a.;29.173;14.0;15.0;1.631;1.772;n.a.;n.a.;n.a.;2029.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM18;RNB;CM18;Stedin;2026;n.a.;51.448569083931865;3.693516383419919;Station Borssele 150;n.a.;100.0;n.a.;102.5;0.0;3.0;0.0;79.71;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Zeeland;n.a.
CM19/30;RNB;CM19/30;Stedin;2026;n.a.;52.00809481534221;4.474058702245915;Station Delft 150 kV;10.0;10.0;11.7;9.2;4.0;2.0;0.478;n.a.;n.a.;n.a.;2028.0;2028.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM20;RNB;CM20;Stedin;2026;n.a.;52.00591807971329;4.532535980792967;Station Zoetermeer 150 kV;45.0;n.a.;53.712;n.a.;10.0;6.0;3.866;1.078;n.a.;n.a.;2028.0;n.a.;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM22;RNB;CM22;Stedin;2026;n.a.;51.9105115890437;5.007854440766494;Station Arkel 150;n.a.;175.0;n.a.;153.1;0.0;23.0;0.0;57.205;n.a.;n.a.;n.a.;2031.0;n.a.;n.a.;n.a.;n.a.;Gelderland, Utrecht, Zuid-Holland;n.a.
CM23;RNB;CM23;Stedin;2026;n.a.;52.02042704694693;4.492779651863916;Station Delft 150 kV;45.4;n.a.;46.2;n.a.;2.0;2.0;n.a.;n.a.;n.a.;n.a.;2032.0;n.a.;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM24;RNB;CM24;Stedin;2026;n.a.;52.029907781362745;4.456141015000769;Station Zoetermeer 150 kV;22.5;n.a.;30.043;n.a.;0.0;0.0;0.0;0.0;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM26;RNB;CM26;Stedin;2026;n.a.;52.0984621568804;4.286217518169088;Station s Gravenhage 150 kV;n.a.;100.0;n.a.;76.9;0.0;56.0;0.0;33.605;n.a.;n.a.;n.a.;2033.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM28;RNB;CM28;Stedin;2026;n.a.;52.04929147613666;4.794684971598265;Station Gouda 150 kV;n.a.;4.1;n.a.;4.836;0.0;7.0;0.0;3.244;n.a.;n.a.;n.a.;2027.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM29/45;RNB;CM29/45;Stedin;2026;n.a.;51.766834712118;4.670346840099762;Station Dordrecht Zuid 150;n.a.;36.7;n.a.;57.7;3.0;7.0;0.586;1.637;n.a.;n.a.;2029.0;2033.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM29/64;RNB;CM29/64;Stedin;2026;n.a.;51.771475329235564;4.480276932274331;Station Dordrecht Zuid 150;150.0;153.9;186.693;153.4;37.0;43.0;14.521;41.433;n.a.;n.a.;2029.0;2031.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM31;RNB;CM31;Stedin;2026;n.a.;52.04612377549838;4.715034042712532;Station Gouda 150 kV;n.a.;29.4;n.a.;33.5;0.0;20.0;0.0;7.034;n.a.;n.a.;n.a.;2029.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM32;RNB;CM32;Stedin;2026;n.a.;52.03614382705965;4.609487707013187;Station Alphen a/d Rijn 150 kV;10.0;n.a.;15.17;n.a.;3.0;0.0;3.665;0.0;n.a.;n.a.;2026.0;n.a.;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM33;RNB;CM33;Stedin;2026;n.a.;52.0202005463593;4.626135239744069;Station Alphen a/d Rijn 150 kV;10.0;n.a.;15.991;n.a.;3.0;0.0;1.518;0.0;n.a.;n.a.;2026.0;n.a.;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM34/46;RNB;CM34/46;Stedin;2026;n.a.;51.53977805768795;3.556688532066999;Station Middelburg 150;18.0;18.0;20.086;20.449;5.0;17.0;0.84;6.76;n.a.;n.a.;2028.0;2028.0;n.a.;n.a.;n.a.;n.a.;Zeeland;n.a.
CM35/72;RNB;CM35/72;Stedin;2026;n.a.;52.04273081241568;4.402176699218414;Station Ypenburg 150 kV;18.0;18.8;25.022;15.8;4.0;5.0;1.093;1.713;n.a.;n.a.;2027.0;2032.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM36;RNB;CM36;Stedin;2026;n.a.;52.02387507311148;5.380490750877153;Station Driebergen 150;n.a.;20.4;n.a.;18.702;3.0;7.0;0.158;2.365;n.a.;n.a.;n.a.;2032.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM37;RNB;CM37;Stedin;2026;n.a.;52.044867288556034;5.260904582017337;Station Driebergen 150;n.a.;42.1;n.a.;40.252;14.0;20.0;2.817;8.161;n.a.;n.a.;n.a.;2032.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM38;RNB;CM38;Stedin;2026;n.a.;52.0310410444764;5.511437034037992;Station Veenendaal 't Goeie Spoor 150;n.a.;59.3;n.a.;50.532;18.0;30.0;3.411;8.981;n.a.;n.a.;n.a.;2031.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM39;RNB;CM39;Stedin;2026;n.a.;52.02187540624101;5.157467207097333;Station Nieuwegein 150;200.0;n.a.;195.417;n.a.;46.0;91.0;13.433;48.756;n.a.;n.a.;2035.0;n.a.;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM40;RNB;CM40;Stedin;2026;n.a.;51.97963341991876;5.316672036639448;Station Driebergen 150;45.0;n.a.;63.044;n.a.;8.0;8.0;1.209;1.555;n.a.;n.a.;2030.0;n.a.;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM41;RNB;CM41;Stedin;2026;n.a.;51.973433245309025;5.22964678958263;Station Nieuwegein 150;70.0;n.a.;89.8;n.a.;2.0;2.0;n.a.;n.a.;n.a.;n.a.;2035.0;n.a.;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM43;RNB;CM43;Stedin;2026;n.a.;n.a.;n.a.;n.a.;100.0;n.a.;100.557;n.a.;0.0;13.0;0.0;25.148;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
CM44;RNB;CM44;Stedin;2026;n.a.;51.429975063311424;4.184327873519514;Station Rilland 150;140.0;n.a.;270.167;n.a.;4.0;9.0;3.499;2.547;n.a.;n.a.;2031.0;2035.0;n.a.;n.a.;n.a.;n.a.;Zeeland;n.a.
CM47;RNB;CM47;Stedin;2026;n.a.;51.87480097073242;4.504502617596945;Station Rotterdam Zuidwijk 150 kV;n.a.;120.0;n.a.;115.0;0.0;32.0;0.0;13.222;n.a.;n.a.;n.a.;2031.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM48;RNB;CM48;Stedin;2026;n.a.;51.90161014423625;4.623776168281673;Station Krimpen a/d IJssel 150 kV;n.a.;117.0;n.a.;124.7;0.0;6.0;0.0;0.665;n.a.;n.a.;n.a.;2031.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM49;RNB;CM49;Stedin;2026;n.a.;52.065367672896954;4.23612723599031;Station Rijswijk 150 kV;n.a.;38.0;n.a.;36.0;0.0;9.0;0.0;0.452;n.a.;n.a.;n.a.;2036.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM50;RNB;CM50;Stedin;2026;n.a.;52.072097604085606;4.283334469174236;Station Rijswijk 150 kV;n.a.;38.0;n.a.;30.4;0.0;0.0;0.0;0.0;n.a.;n.a.;n.a.;2036.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM51;RNB;CM51;Stedin;2026;n.a.;52.04443115620523;4.281643139122364;Station Rijswijk 150 kV;n.a.;12.4;n.a.;8.0;0.0;4.0;0.0;0.291;n.a.;n.a.;n.a.;2036.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM52;RNB;CM52;Stedin;2026;n.a.;52.0547270264912;4.325465611389129;Station Rijswijk 150 kV;n.a.;38.0;n.a.;36.2;0.0;4.0;0.0;1.596;n.a.;n.a.;n.a.;2036.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM53;RNB;CM53;Stedin;2026;n.a.;52.04197605169867;4.239678818877086;Station Rijswijk 150 kV;n.a.;38.0;n.a.;27.4;0.0;8.0;0.0;2.163;n.a.;n.a.;n.a.;2036.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM54;RNB;CM54;Stedin;2026;n.a.;52.06150787020011;4.301588363315516;Station Rijswijk 150 kV;n.a.;19.0;n.a.;14.2;0.0;4.0;0.0;4.03;n.a.;n.a.;n.a.;2036.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM55;RNB;CM55;Stedin;2026;n.a.;52.08066955794201;4.3620724704201495;Station Voorburg 150 kV;n.a.;38.0;n.a.;30.9;0.0;4.0;0.0;0.831;n.a.;n.a.;n.a.;2034.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM56;RNB;CM56;Stedin;2026;n.a.;52.08313869756123;4.392120707793681;Station Voorburg 150 kV;n.a.;34.2;n.a.;34.7;0.0;12.0;0.0;4.168;n.a.;n.a.;n.a.;2034.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM56/78;RNB;CM56/78;Stedin;2026;n.a.;52.091226941075796;4.44564446038904;Station Voorburg 150 kV;2.9;34.2;5.8;34.7;1.0;0.0;n.a.;0.0;n.a.;n.a.;2030.0;2034.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM57;RNB;CM57;Stedin;2026;n.a.;52.04021123000626;4.905174077725277;Station Oudenrijn 150;n.a.;27.0;n.a.;37.8;11.0;17.0;1.584;12.19;n.a.;n.a.;n.a.;2028.0;n.a.;n.a.;n.a.;n.a.;Utrecht, Zuid-Holland;n.a.
CM58;RNB;CM58;Stedin;2026;n.a.;51.98064629469567;4.930355531860089;Station Oudenrijn 150;n.a.;27.0;n.a.;37.8;6.0;6.0;5.475;2.526;n.a.;n.a.;n.a.;2028.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM59;RNB;CM59;Stedin;2026;n.a.;52.11118806547291;5.120666104604793;Station Merwedekanaal;n.a.;360.0;n.a.;310.8;5.0;17.0;0.591;3.226;n.a.;n.a.;n.a.;2034.0;n.a.;n.a.;n.a.;n.a.;Noord-Holland, Utrecht;n.a.
CM60;RNB;CM60;Stedin;2026;n.a.;52.105840328364636;4.994310841514276;Station Utrecht Lage Weide 150;n.a.;360.0;n.a.;310.8;21.0;49.0;20.411;28.073;n.a.;n.a.;n.a.;2034.0;n.a.;n.a.;n.a.;n.a.;Utrecht;n.a.
CM63;RNB;CM63;Stedin;2026;n.a.;51.84013882936974;4.756648396532528;Station Dordrecht Merwedehaven 150 kV;n.a.;232.2;n.a.;236.0;0.0;43.0;0.0;28.927;n.a.;n.a.;n.a.;2035.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM66;RNB;CM66;Stedin;2026;n.a.;51.88450682731014;4.74368709204393;Station Alblasserdam 150 kV;n.a.;26.1;n.a.;29.5;0.0;4.0;0.0;1.745;n.a.;n.a.;n.a.;2027.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM71;RNB;CM71;Stedin;2026;n.a.;51.33847840991698;3.775048572107176;Station Terneuzen 150;n.a.;n.a.;n.a.;n.a.;0.0;5.0;0.0;37.217;n.a.;n.a.;n.a.;2028.0;n.a.;n.a.;n.a.;n.a.;Zeeland;n.a.
CM73;RNB;CM73;Stedin;2026;n.a.;51.692566457943876;3.8608922468264257;Station Goes de Poel 150;n.a.;n.a.;n.a.;n.a.;7.0;18.0;3.214;10.073;n.a.;n.a.;2032.0;2032.0;n.a.;n.a.;n.a.;n.a.;Zeeland;n.a.
CM74;RNB;CM74;Stedin;2026;n.a.;51.93858713883327;4.137695439711725;Station Europoort 150;n.a.;n.a.;n.a.;n.a.;0.0;23.0;0.0;132.173;n.a.;n.a.;n.a.;2030.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM76;RNB;CM76;Stedin;2026;n.a.;51.83912481635009;4.311655896631883;Station Geervliet 150;n.a.;39.0;n.a.;45.4;0.0;20.0;0.0;4.178;n.a.;n.a.;n.a.;2031.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM77;RNB;CM77;Stedin;2026;n.a.;51.87730452966722;4.291279924909117;Station Botlek 150;n.a.;n.a.;n.a.;n.a.;0.0;18.0;0.0;24.208;n.a.;n.a.;n.a.;2034.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM79;RNB;CM79;Stedin;2026;n.a.;51.57900550504776;4.170551654147554;Station Kruiningen 150;n.a.;n.a.;n.a.;n.a.;1.0;5.0;n.a.;155.601;n.a.;n.a.;2031.0;2031.0;n.a.;n.a.;n.a.;n.a.;Zeeland;n.a.
CM80;RNB;CM80;Stedin;2026;n.a.;51.46760190024108;4.030891855188346;Station Kruiningen 150;n.a.;n.a.;n.a.;n.a.;0.0;17.0;0.0;11.41;n.a.;n.a.;n.a.;2036.0;n.a.;n.a.;n.a.;n.a.;Zeeland;n.a.
CM84;RNB;CM84;Stedin;2026;n.a.;51.85940061010085;4.114186891332324;Station Geervliet 150;n.a.;n.a.;n.a.;n.a.;0.0;17.0;0.0;15.644;n.a.;n.a.;n.a.;2029.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CM85;RNB;CM85;Stedin;2026;n.a.;51.85030350025676;4.208191782978202;Station Geervliet 150;n.a.;n.a.;n.a.;n.a.;0.0;9.0;0.0;5.291;n.a.;n.a.;n.a.;2029.0;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
CU;RNB;CU;Enexis;2026;n.a.;51.7467747573313;5.83011132536599;Station Cuyk 150 kV;41.47;41.47;18.1390895330267;25.3615391972935;7.0;17.0;4.69;24.475;n.a.;n.a.;2025.0;2033.0;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
CVD;RNB;CVD;Enexis;2026;n.a.;52.68522394859921;6.706328494561833;Station Coevorden 110 kV;154.39;156.6;107.063803305;56.47516034021968;12.0;39.0;81.247;21.644;n.a.;n.a.;n.a.;2025.0;n.a.;n.a.;n.a.;n.a.;Drenthe, Overijssel;n.a.
DDV;RNB;DDV;Enexis;2026;n.a.;52.61559006556645;6.499172679844494;Station Dedemsvaart 110 kV;43.19;43.19;26.1291993;20.03265247450743;14.0;25.0;5.317;12.219;n.a.;n.a.;2029.0;2025.0;n.a.;n.a.;n.a.;n.a.;Drenthe, Overijssel;n.a.
DTO;RNB;DTO;Enexis;2026;n.a.;51.632093899235315;4.364172591695842;Station Dinteloord 150kV;132.43;158.91;116.610583;93.59298405478862;12.0;25.0;51.312;67.877;n.a.;n.a.;2028.0;2028.0;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
DVTB;RNB;DVTB;Enexis;2026;n.a.;52.25755492765792;6.274454745061499;Station Deventer Bergweide 110 kV;69.73;71.98;29.25777182;49.08291984931731;44.0;48.0;8.965;10.1;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Gelderland, Overijssel;n.a.
DVTP;RNB;DVTP;Enexis;2026;n.a.;52.2851137087501;6.176895785158602;Station Deventer Platvoet 110 kV;62.43;62.43;16.9159494;42.48120523907171;24.0;18.0;3.869;5.665;n.a.;n.a.;2025.0;2028.0;n.a.;n.a.;n.a.;n.a.;Overijssel;n.a.
De Lier;RNB;De Lier;Westland;2026;n.a.;51.97776659884659;4.309146058853041;Station De Lier 150 kV;315.0;315.0;240.0;104.0;0.0;0.0;0.0;0.0;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Zuid-Holland;n.a.
EHAVM;RNB;EHAVM;Enexis;2026;n.a.;53.415105359676986;6.714007089339342;Station Eemshaven Midden 110 kV;345.54;350.09;170.6716532434013;121.8020525109585;5.0;3.0;6.345;8.182;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Groningen;n.a.
EHAVO;RNB;EHAVO;Enexis;2026;n.a.;53.414104638369096;6.813722424045931;Station Eemshaven Oost 220;155.49;149.78;122.1861246134258;69.85048758452098;0.0;2.0;0.0;0.124;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Groningen;n.a.
EHVN;RNB;EHVN;Enexis;2026;n.a.;51.465482711972676;5.4317842114397905;Station Eindhoven Noord 150 kV;108.85;111.14;14.5597837;105.2457172484378;38.0;151.0;35.628;124.627;n.a.;n.a.;2025.0;n.a.;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
EHVO;RNB;EHVO;Enexis;2026;n.a.;51.45294146969737;5.528661703608498;Station Eindhoven Oost 150 kV;190.21;207.33;51.9880145102912;146.17687579057;48.0;150.0;7.588;56.35;n.a.;n.a.;2025.0;2030.0;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
EHVW;RNB;EHVW;Enexis;2026;n.a.;51.43176463145222;5.392112289887984;Station Eindhoven West 150 kV;88.99;98.48;30.1368547;85.51241965497967;71.0;116.0;35.988;53.328;n.a.;n.a.;2028.0;n.a.;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
EHVZ;RNB;EHVZ;Enexis;2026;n.a.;51.34452501215293;5.447695022959102;Station Eindhoven Zuid 150 kV;158.42;166.78;15.4899484941672;126.6472647638918;26.0;71.0;5.213;23.412;n.a.;n.a.;2025.0;2030.0;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
EMW;RNB;EMW;Enexis;2026;n.a.;52.83703397125981;6.909490989510638;Station Emmen Weerdingen 110 kV;43.7;45.54;36.40231147428651;34.79911001801767;18.0;9.0;27.498;5.138;n.a.;n.a.;2030.0;2030.0;n.a.;n.a.;n.a.;n.a.;Drenthe, Groningen;n.a.
ERD;RNB;ERD;Enexis;2026;n.a.;51.60697114139821;5.481082500802934;Station Eerde 150 kV;142.65;151.8;93.82474401055158;145.172141404681;109.0;182.0;76.961;87.494;n.a.;n.a.;2028.0;2028.0;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
ESDH;RNB;ESDH;Enexis;2026;n.a.;52.231597748851634;6.862011943748849;Station Enschede Heekstraat 110 kV;69.08;69.08;1.4327350696102;47.50950836866119;20.0;38.0;1.862;9.544;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Overijssel;n.a.
ESDM;RNB;ESDM;Enexis;2026;n.a.;52.200365231549924;6.812281490881141;Station Enschede Marssteden 110 kV;41.8;41.8;5.058799063309;20.88178699557878;22.0;28.0;10.6;16.478;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Overijssel;n.a.
ESDV;RNB;ESDV;Enexis;2026;n.a.;52.24635960093813;6.923284710707492;Station Enschede Vechtstraat 110 kV;62.43;64.46;16.311546595044;38.71536317396945;16.0;18.0;2.84;5.776;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Overijssel;n.a.
ESDW;RNB;ESDW;Enexis;2026;n.a.;52.19132227416231;6.900537681488425;Station Enschede Wesselerbrink 110 kV;43.58;43.58;32.8202465;38.4328929838382;0.0;10.0;0.0;3.746;n.a.;n.a.;2029.0;2029.0;n.a.;n.a.;n.a.;n.a.;Overijssel;n.a.
ETN;RNB;ETN;Enexis;2026;n.a.;51.51869060724124;4.623664868836176;Station Etten 150 kV;173.62;181.31;99.68591896917478;103.5247427700432;107.0;142.0;45.941;55.439;n.a.;n.a.;2028.0;2028.0;n.a.;n.a.;n.a.;n.a.;Noord-Brabant;n.a.
Emmeloord inst. 2+3;RNB;Emmeloord inst. 2+3;Liander;2026;n.a.;52.72212360544447;5.713678532000304;Station Emmeloord Zuidervaart 110 kV;44.0;44.0;34.0;38.0;37.0;67.0;7.831;17.25862;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Flevoland;n.a.
GENN;RNB;GENN;Enexis;2026;n.a.;51.70643480845883;5.969838026848355;Station Gennep 150 kV;86.39;86.39;25.1648667;34.59050945544289;28.0;17.0;11.963;4.17;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Limburg;n.a.
GLTK;RNB;GLTK;Enexis;2026;n.a.;52.96050274744061;6.760014605751617;Station Gasselte Kraanlanden 110 kV;113.16;116.98;99.51766079;51.18541097596385;20.0;12.0;4.24;1.925;n.a.;n.a.;2029.0;2025.0;n.a.;n.a.;n.a.;n.a.;Drenthe;n.a.
GNBH;RNB;GNBH;Enexis;2026;n.a.;53.22576911634164;6.598774805698287;Station Groningen Bornholmstraat 110 kV;106.88;108.11;47.67954109999999;77.97784197906307;36.0;54.0;9.752;11.175;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Groningen;n.a.
GNBS;RNB;GNBS;Enexis;2026;n.a.;53.226698610106894;6.570536479407865;Station Groningen Bloemsingel 110 kV;41.02;41.02;7.89540160455;30.09334205958637;6.0;7.0;0.217;0.33;n.a.;n.a.;2025.0;2025.0;n.a.;n.a.;n.a.;n.a.;Groningen;n.a.
GNHK;RNB;GNHK;Enexis;2026;n.a.;53.222125184146094;6.520901221332294;Station Groningen v. Heemskerkstraat 110;86.39;86.39;10.6538405;96.22414333537536;22.0;31.0;6.06;59.473;n.a.;n.a.;2025.0;n.a.;n.a.;n.a.;n.a.;n.a.;Groningen;n.a.
GNHU;RNB;GNHU;Enexis;2026;n.a.;53.23026770714933;6.670511824383035;Station Groningen Hunze 110 kV;86.19;86.19;25.1355117;33.06542777499823;17.0;7.0;3.133;2.165;n.a.;n.a.;2026.0;2026.0;n.a.;n.a.;n.a.;n.a.;Drenthe, Groningen;n.a.
