OBJECTID;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_voorzien;n_ind_ voo;n_out_voor;n_out_kuns;n_out_natu;n_out swat;n_out_wat;n_sporthln;n_sportzln;n_gymzln;sport;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
525;17710;sportpark empel zuid;2006.0;151397.0;415617.0;riek 1;5236ps;'s-hertogenbosch;'s-hertogenbosch;noord-brabant;6;0;6;3;3;0;0;0;0;0;voetbal;BU07960803;GM0796;5236;5236PS;BU07960803;GM0796;5236.0;5236PS;BU07960803;GM0796;5236.0;5236PS;False;False;False;51.72927229800929;5.335049796829111;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
526;17711;sportpark maliskamp;1979.0;155710.0;412994.0;jos de letterlaan 11;5248nx;rosmalen;'s-hertogenbosch;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU07960503;GM0796;5248;5248NX;BU07960503;GM0796;5248.0;5248NX;BU07960503;GM0796;5248.0;5248NX;False;False;False;51.70570661506788;5.397473505203248;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
527;17712;sportpark de groote wielen;2005.0;153393.0;415639.0;laaghemaal 38;5247np;rosmalen;'s-hertogenbosch;noord-brabant;10;0;10;3;7;0;0;0;0;0;voetbal;BU07960704;GM0796;5247;5247NP;BU07960704;GM0796;5247.0;5247NP;BU07960704;GM0796;5247.0;5247NP;False;False;False;51.72947930046101;5.363941086815853;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
528;17713;sportpark eikenhage;1973.0;155475.0;415778.0;kruisstraat 13;5243rd;rosmalen;'s-hertogenbosch;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU07960604;GM0796;5243;5243RD;BU07960604;GM0796;5243.0;5243RD;BU07960604;GM0796;5243.0;5243RD;False;False;False;51.73073076063647;5.394077632676872;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
529;17714;sportpark de zwaan;1973.0;160986.0;413084.0;vinkelsestraat 108;5383kn;vinkel;'s-hertogenbosch;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU07961499;GM0796;5383;5383KN;BU07961499;GM0796;5383.0;5383KN;BU07961499;GM0796;5383.0;5383KN;False;False;False;51.70648390858294;5.473803438026159;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
530;17715;sportpark 't heike;1983.0;157590.0;375067.0;loonderweg 15;5551te;valkenswaard;valkenswaard;noord-brabant;5;0;5;1;4;0;0;0;0;0;voetbal;BU08580104;GM0858;5551;5551TE;BU08580104;GM0858;5551.0;5551TE;BU08580105;GM0858;5551.0;5551TE;True;False;False;51.36479009172676;5.424390361865246;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
531;17716;sportpark het valkennest;1950.0;161139.0;373827.0;bosstraat 85;5555ja;valkenswaard;valkenswaard;noord-brabant;6;0;6;1;5;0;0;0;0;0;voetbal;BU08580003;GM0858;5555;5555JA;BU08580003;GM0858;5555.0;5555JA;BU08580002;GM0858;5555.0;5555JA;True;False;False;51.35361661492114;5.475328747933424;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
532;17717;sportpark den hoek;2002.0;138183.0;374057.0;sportpark 2;5541pc;reusel;reusel-de mierden;noord-brabant;10;0;10;0;10;0;0;0;0;0;voetbal;BU16670002;GM1667;5541;5541PC;BU16670002;GM1667;5541.0;5541PC;BU16670002;GM1667;5541.0;5541PC;False;False;False;51.355467680208065;5.145774830374541;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
533;17718;sportpark de leeuwerik;1979.0;136889.0;377873.0;st. cornelisstraat 27b;5095az;hooge mierde;reusel-de mierden;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU16670100;GM1667;5095;5095AZ;BU16670100;GM1667;5095.0;5095AZ;BU16670100;GM1667;5095.0;5095AZ;False;False;False;51.38972836703577;5.127002975090977;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
534;17719;sportpark 't kantje;2017.0;140256.89;377835.483;kanten 2;5096bs;hulsel;reusel-de mierden;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU16670300;GM1667;5096;5096BS;BU16670300;GM1667;5096.0;5096BS;BU16670300;GM1667;5096.0;5096BS;False;False;False;51.389489031420034;5.175390109480481;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
535;17720;sportpark de dieprijt;1976.0;148991.0;372812.0;postelseweg 70;5521rc;eersel;eersel;noord-brabant;7;0;7;0;7;0;0;0;0;0;voetbal;BU07700009;GM0770;5521;5521RC;BU07700009;GM0770;5521.0;5521RC;BU07700009;GM0770;5521.0;5521RC;False;False;False;51.34449471196519;5.300955842401394;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
536;17721;sportpark de breemakker;n.a.;152193.0;378304.0;breemakkerweg 1;5511la;knegsel;eersel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU07700509;GM0770;5511;5511LA;BU07700509;GM0770;5511.0;5511LA;BU07700509;GM0770;5511.0;5511LA;False;False;False;51.39388560517488;5.346869416326346;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
537;17722;sportpark de elzenbroeke;2013.0;152938.0;377243.0;knegselseweg 20;5524aa;steensel;eersel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU07700209;GM0770;5524;5524AA;BU07700209;GM0770;5524.0;5524AA;BU07700209;GM0770;5524.0;5524AA;False;False;False;51.384351789167596;5.357579823998839;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
538;17723;sportpark crispijn;1984.0;123405.0;403752.0;crispijnhof 8;5101bl;dongen;dongen;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU07660109;GM0766;5101;5101BL;BU07660109;GM0766;5101.0;5101BL;BU07660109;GM0766;5101.0;5101BL;False;False;False;51.62174617760938;4.930958353453308;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
539;17724;sportpark de biezen;1984.0;124577.0;404326.0;procureurweg 2;5103bg;dongen;dongen;noord-brabant;5;0;5;1;4;0;0;0;0;0;voetbal;BU07660108;GM0766;5103;5103BH;BU07660108;GM0766;5103.0;5103BH;BU07660108;GM0766;5103.0;5103BH;False;False;False;51.6269702377332;4.94783197975548;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
540;17725;dongekant;1974.0;122894.0;403835.0;sportlaan 4;5101ta;dongen;dongen;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU07660101;GM0766;5101;5101TA;BU07660101;GM0766;5101.0;5101TA;BU07660101;GM0766;5101.0;5101TA;False;False;False;51.62246320723707;4.92357192890062;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
541;17726;sportpark 't wiel;1981.0;123816.0;407901.0;wielstraat 29a;5109tk;'s gravenmoer;dongen;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU07660216;GM0766;5109;5109TK;BU07660216;GM0766;5109.0;5109TK;BU07660216;GM0766;5109.0;5109TK;False;False;False;51.659061667349725;4.9365224532724055;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
542;17727;sportpark de smagt;1976.0;177583.0;394351.0;de smagt 25a;5425vs;de mortel;gemert-bakel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU16520400;GM1652;5425;5425VS;BU16520400;GM1652;5425.0;5425VS;BU16520400;GM1652;5425.0;5425VS;False;False;False;51.53767966377077;5.712703681013573;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
543;17728;Sportpark 'T Rooi;1974.0;182197.0;390021.0;Rooiweg 12;5763ah;milheeze;gemert-bakel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU16520700;GM1652;5763;5763AH;BU16520700;GM1652;5763.0;5763AH;BU16520700;GM1652;5763.0;5763AH;False;False;False;51.49855534073169;5.778871105506508;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
544;17729;sportpark d'n eikenwal;1993.0;177487.0;398474.0;ossenkapelweg 2;5423vg;handel;gemert-bakel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU16520308;GM1652;5423;5423VG;BU16520308;GM1652;5423.0;5423VG;BU16520308;GM1652;5423.0;5423VG;False;False;False;51.57474303527555;5.711584739120133;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
545;17730;sportpark de blaarpeel;n.a.;184829.0;395864.0;blaarpeelweg 18;5764pp;de rips;gemert-bakel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU16520800;GM1652;5764;5764PP;BU16520800;GM1652;5764.0;5764PP;BU16520800;GM1652;5764.0;5764PP;False;False;False;51.55094132270968;5.8172709725605065;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
546;17731;sportpark de dompt;1979.0;181559.0;399476.0;peelmeester 28;5424vw;elsendorp;gemert-bakel;noord-brabant;2;0;2;0;2;0;0;0;0;0;voetbal;BU16520509;GM1652;5424;5424VW;BU16520509;GM1652;5424.0;5424VW;BU16520509;GM1652;5424.0;5424VW;False;False;False;51.58357159945274;5.7703997727688146;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
547;17732;sportpark de braak;1967.0;175432.0;388702.0;sportpark de braak 5;5703dx;helmond;helmond;noord-brabant;11;0;11;3;8;0;0;0;0;0;voetbal;BU07941102;GM0794;5703;5703DX;BU07941102;GM0794;5703.0;5703DX;BU07941102;GM0794;5703.0;5703DX;False;False;False;51.48698573274107;5.681371564621245;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
548;17733;sportpark de beemd;1957.0;172694.0;386063.0;wilgehoutstraat 6;5706vw;helmond;helmond;noord-brabant;5;0;5;2;3;0;0;0;0;0;voetbal;BU07941303;GM0794;5706;5706VW;BU07941303;GM0794;5706.0;5706VW;BU07941303;GM0794;5706.0;5706VW;False;False;False;51.463357591946064;5.641818700061403;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
549;17734;sportpark de braak iii;1953.0;175071.0;388427.0;goorkesdijk 1;5703hx;helmond;helmond;noord-brabant;2;0;2;0;2;0;0;0;0;0;voetbal;BU07941102;GM0794;5703;5703HX;BU07941102;GM0794;5703.0;5703HX;BU07941102;GM0794;5703.0;5703HX;False;False;False;51.48452686794146;5.676158411465746;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
550;17735;sportpark de rijpel;1930.0;176113.0;387690.0;rijpelbergseweg 1;5703kn;helmond;helmond;noord-brabant;5;0;5;0;5;0;0;0;0;0;voetbal;BU07941802;GM0794;5703;5703KN;BU07941802;GM0794;5703.0;5703KN;BU07941802;GM0794;5703.0;5703KN;False;False;False;51.47786419045335;5.691115373523469;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
551;17736;sportpark houtsdonk;1980.0;173323.0;386917.0;heeklaan 21;5706bp;helmond;helmond;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU07941501;GM0794;5706;5706BP;BU07941501;GM0794;5706.0;5706BP;BU07941501;GM0794;5706.0;5706BP;False;False;False;51.47101373029769;5.650914443415515;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
552;17738;sportpark de leemkuilen;1961.0;155642.0;390443.0;sportlaan 4;5683cs;best;best;noord-brabant;5;0;5;3;2;0;0;0;0;0;voetbal;BU07530010;GM0753;5683;5683CS;BU07530010;GM0753;5683.0;5683CS;BU07531001;GM0753;5683.0;5683CS;True;False;False;51.50300561816186;5.396447588338308;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
553;17739;sportpark naastenbest;1972.0;154853.0;390308.0;jacob van wassenaerstr 61;5684cr;best;best;noord-brabant;6;0;6;2;4;0;0;0;0;0;voetbal;BU07530009;GM0753;5684;5684CR;BU07530009;GM0753;5684.0;5684CR;BU07530901;GM0753;5684.0;5684CR;True;False;False;51.50179251480711;5.385084003628499;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
554;17740;Sportpark Olympia;1970.0;134363.0;410809.0;Akkerlaan 4;5143nd;waalwijk;waalwijk;noord-brabant;7;0;7;0;7;0;0;0;0;0;voetbal;BU08670005;GM0867;5143;5143ND;BU08670005;GM0867;5143.0;5143ND;BU08670005;GM0867;5143.0;5143ND;False;False;False;51.6856873857249;5.088775757309974;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
555;17741;sportpark de gaard;2003.0;131341.0;409975.0;de gaard 1;5146aw;waalwijk;waalwijk;noord-brabant;7;0;7;1;6;0;0;0;0;0;voetbal;BU08670104;GM0867;5146;5146AW;BU08670104;GM0867;5146.0;5146AW;BU08670104;GM0867;5146.0;5146AW;False;False;False;51.678071623264785;5.045132782457823;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
556;17742;sportpark eikendonk;1960.0;134518.0;410813.0;akkerlaan 9;5143nd;waalwijk;waalwijk;noord-brabant;6;0;6;1;5;0;0;0;0;0;voetbal;BU08670012;GM0867;5143;5143ND;BU08670012;GM0867;5143.0;5143ND;BU08670012;GM0867;5143.0;5143ND;False;False;False;51.685729026891;5.091016906200487;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
557;17743;sportpark de lindenheuvel 1;1968.0;125480.0;409690.0;lindenheuvel 1;5165az;waspik;waalwijk;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU08670201;GM0867;5165;5165AZ;BU08670201;GM0867;5165.0;5165AZ;BU08670201;GM0867;5165.0;5165AZ;False;False;False;51.67523184424057;4.960418838106187;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
558;17744;sportpark elzenhage;1978.0;124100.0;410199.0;stadhoudersdijk 33;5165rg;waspik;waalwijk;noord-brabant;7;0;7;0;7;0;0;0;0;0;voetbal;BU08670200;GM0867;5165;5165RG;BU08670200;GM0867;5165.0;5165RG;BU08670200;GM0867;5165.0;5165RG;False;False;False;51.679732483140185;4.940423019142037;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
559;17745;sportpark bernhardstraat;1965.0;129922.0;409364.0;bernhardstraat 19;5161xj;sprang-capelle;waalwijk;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU08670101;GM0867;5161;5161XJ;BU08670101;GM0867;5161.0;5161XJ;BU08670101;GM0867;5161.0;5161XJ;False;False;False;51.672518027991224;5.024660808788431;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
560;17746;sportpark mandemakers;2013.0;126339.0;409846.0;juffrouwsteeg 3;5161aw;sprang-capelle;waalwijk;noord-brabant;6;0;6;0;6;0;0;0;0;0;voetbal;BU08670102;GM0867;5161;5161AW;BU08670102;GM0867;5161.0;5161AW;BU08670102;GM0867;5161.0;5161AW;False;False;False;51.67667861425917;4.972824610600532;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
561;17747;sportpark rozenoord ii;n.a.;79894.0;388784.0;beukenlaan 16;4624ae;bergen op zoom;bergen op zoom;noord-brabant;4;0;4;2;2;0;0;0;0;0;voetbal;BU07480203;GM0748;4624;4624AE;BU07480203;GM0748;4624.0;4624AE;BU07480203;GM0748;4624.0;4624AE;False;False;False;51.48308768550043;4.305926895889608;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
562;17748;sportpark meilust;1978.0;79659.0;391327.0;ravelstraat 158;4614xj;bergen op zoom;bergen op zoom;noord-brabant;4;0;4;1;3;0;0;0;0;0;voetbal;BU07480100;GM0748;4614;4614XJ;BU07480100;GM0748;4614.0;4614XJ;BU07480100;GM0748;4614.0;4614XJ;False;False;False;51.50591111040617;4.301999260494386;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
563;17749;sportpark rozenoord i;1970.0;80234.0;388591.0;olympialaan 53;4624va;bergen op zoom;bergen op zoom;noord-brabant;9;0;9;2;7;0;0;0;0;0;voetbal;BU07480203;GM0748;4624;4624VA;BU07480203;GM0748;4624.0;4624VA;BU07480203;GM0748;4624.0;4624VA;False;False;False;51.48139834889459;4.310861951918044;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
564;17750;clubhuis de schakel;2011.0;79718.0;392455.0;'t Waterbuurtje;4661AT;halsteren;bergen op zoom;noord-brabant;2;0;2;0;2;0;0;0;0;0;voetbal;BU07480408;GM0748;4661;4661AT;BU07480408;GM0748;4661.0;4661AT;BU07480408;GM0748;4661.0;4661AT;False;False;False;51.516056710475404;4.30260718454197;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
565;17751;sportpark de beek;n.a.;77976.0;394528.0;de beeklaan 29;4661ba;halsteren;bergen op zoom;noord-brabant;8;0;8;1;7;0;0;0;0;0;voetbal;BU07480401;GM0748;4661;4661BA;BU07480401;GM0748;4661.0;4661BA;BU07480401;GM0748;4661.0;4661BA;False;False;False;51.53445159756094;4.2770595693607385;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
566;17752;sportpark lepelstraat;1984.0;78323.0;396052.0;kruisweg 4;4664rn;lepelstraat;bergen op zoom;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU07480500;GM0748;4664;4664RN;BU07480500;GM0748;4664.0;4664RN;BU07480500;GM0748;4664.0;4664RN;False;False;False;51.548195584508726;4.2817267703442825;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
567;17753;sportpark de rusheuvel ii;2003.0;164388.0;421172.0;rusheuvelstraat 59;5346jh;oss;oss;noord-brabant;4;0;4;2;2;0;0;0;0;0;voetbal;BU08280404;GM0828;5346;5346JH;BU08280404;GM0828;5346.0;5346JH;BU08280404;GM0828;5346.0;5346JH;False;False;False;51.779135475081176;5.523240305891883;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
568;17754;sportcomplex bergsche hoeve;1994.0;162250.0;417908.0;bergsche hoevepad 3;5344kw;oss;oss;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU08280601;GM0828;5344;5344KW;BU08280601;GM0828;5344.0;5344KW;BU08280601;GM0828;5344.0;5344KW;False;False;False;51.74982919604395;5.492190998093412;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
569;17755;sportpark amstelhoef;n.a.;162593.0;419192.0;amsteleindstraat 25;5345ha;oss;oss;noord-brabant;5;0;5;1;4;0;0;0;0;0;voetbal;BU08280703;GM0828;5345;5345HA;BU08280703;GM0828;5345.0;5345HA;BU08280703;GM0828;5345.0;5345HA;False;False;False;51.761365763020315;5.497186205601817;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
570;17756;sportpark de neervelden;1984.0;165777.0;420802.0;scheldestraat 31;5347jc;oss;oss;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU08280106;GM0828;5347;5347JC;BU08280106;GM0828;5347.0;5347JC;BU08280106;GM0828;5347.0;5347JC;False;False;False;51.77578466932758;5.543356223364614;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
571;17757;sportpark de rooijen;1965.0;165770.0;418948.0;kloosterstraat 13;5349ab;oss;oss;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU08280303;GM0828;5349;5349AB;BU08280303;GM0828;5349.0;5349AB;BU08280303;GM0828;5349.0;5349AB;False;False;False;51.75912032555252;5.543197130707919;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
572;17758;sportpark hescheweg;1990.0;164678.0;418543.0;Martin Luther Kingplein 5;5342DZ;oss;oss;noord-brabant;4;0;4;3;1;0;0;0;0;0;voetbal;BU08280301;GM0828;5342;5342DZ;BU08280301;GM0828;5342.0;5342DZ;BU08280301;GM0828;5342.0;5342DZ;False;False;False;51.7555000222142;5.527369092628266;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
573;17759;sportpark de akkeren;1978.0;158864.0;423513.0;valkseweg 17;5397ap;lith;oss;noord-brabant;5;0;5;0;5;0;0;0;0;0;voetbal;BU08281800;GM0828;5397;5397AP;BU08281800;GM0828;5397.0;5397AP;BU08281800;GM0828;5397.0;5397AP;False;False;False;51.80024295365726;5.443220247785714;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
574;17760;sportpark den ong;1999.0;172177.0;422710.0;dorskamp 40;5371dz;ravenstein;oss;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU08281401;GM0828;5371;5371DZ;BU08281401;GM0828;5371.0;5371DZ;BU08281401;GM0828;5371.0;5371DZ;False;False;False;51.79277412340962;5.636183490813157;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
575;17761;sportveld oksv;n.a.;174777.0;420842.0;kerkstraat 22;5371pw;ravenstein;oss;noord-brabant;1;0;1;0;1;0;0;0;0;0;voetbal;BU08281600;GM0828;5357;5357PH;BU08281600;GM0828;5357.0;5357PH;BU08281600;GM0828;5357.0;5357PH;False;False;False;51.77589785293983;5.673763442649116;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
576;17762;sportpark de hulleheuf;1979.0;165572.0;424199.0;dorpstraat 62a;5367am;macharen;oss;noord-brabant;2;0;2;0;2;0;0;0;0;0;voetbal;BU08281200;GM0828;5367;5367AM;BU08281200;GM0828;5367.0;5367AM;BU08281200;GM0828;5367.0;5367AM;False;False;False;51.80632208048605;5.540489715183567;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
577;17763;sportpark de biescamp;1978.0;159706.0;416731.0;pastoor van de kampstraat 34;5386aj;geffen;oss;noord-brabant;5;0;5;1;4;0;0;0;0;0;voetbal;BU08282200;GM0828;5386;5386AJ;BU08282200;GM0828;5386.0;5386AJ;BU08282200;GM0828;5386.0;5386AJ;False;False;False;51.73927706581044;5.4553347612115255;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
578;17764;sportpark de liesdaal;n.a.;155522.0;422574.0;pastoor roesweg 43;5398hz;maren-kessel;oss;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU08282100;GM0828;5398;5398HZ;BU08282100;GM0828;5398.0;5398HZ;BU08282100;GM0828;5398.0;5398HZ;False;False;False;51.79181605460012;5.394768416205825;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
579;17765;sportpark de wilgendaal;1999.0;172256.0;420873.0;hollandse kamp 2;5373eb;herpen;oss;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;BU08281500;GM0828;5373;5373EB;BU08281500;GM0828;5373.0;5373EB;BU08281500;GM0828;5373.0;5373EB;False;False;False;51.7762601190272;5.637236998087583;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
580;17766;sportpark den heuvel;1978.0;167189.0;426197.0;Maasdijk 44;5366ab;megen;oss;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;BU08281300;GM0828;5366;5366AB;BU08281300;GM0828;5366.0;5366AB;BU08281300;GM0828;5366.0;5366AB;False;False;False;51.824247764055904;5.564005615705225;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
581;17767;sportpark de vaert;1983.0;81605.0;398871.0;Hoogstraat 17;4651xa;steenbergen;steenbergen;noord-brabant;2;0;2;1;1;0;0;0;0;0;voetbal;BU08510009;GM0851;4651;4651XA;BU08510009;GM0851;4651.0;4651XA;BU08510009;GM0851;4651.0;4651XA;False;False;False;51.57396890201023;4.3284459159761655;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
582;17768;sportpark de molenkreek;2009.0;84371.0;404889.0;steenbergseweg 97c;4671be;dinteloord;steenbergen;noord-brabant;5;0;5;2;3;0;0;0;0;0;voetbal;BU08510308;GM0851;4671;4671BE;BU08510308;GM0851;4671.0;4671BE;BU08510308;GM0851;4671.0;4671BE;False;False;False;51.62840965684721;4.367124911776684;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
583;17769;sportpark de danen;2010.0;73952.0;399825.0;assumburgweg 1;4681rj;nieuw-vossemeer;steenbergen;noord-brabant;3;0;3;1;2;0;0;0;0;0;voetbal;BU08510409;GM0851;4681;4681RJ;BU08510409;GM0851;4681.0;4681RJ;BU08510409;GM0851;4681.0;4681RJ;False;False;False;51.58149082244174;4.217847970081878;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
