Referentie;Aanvrager;SDE_ronde;Categorie;Cat_Soort;Cat_SubSrt;Cat_narrat;Status;Realisatie;Instal_Jr;Ingebruikn;E_drager_s;E_bron;Glas;V_MW;E_MWhpa;Eenh_verm;Vollast;Budget;Looptijd;Plaats;Gemeente;Provincie;RES_regio;Zon_PV;SBI_2dig;Klim_tafel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
SDE1915401;Jakebaseeds B.V.;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2022;01-06-2022;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;1.5;4500.0;MWh;3000;1836000.0;12;BAARLO LB;PEEL EN MAAS;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;1.0;LAND;BU18940402;GM1894;5991.0;5991NN;BU18940402;GM1894;5991.0;5991NN;BU18940402;GM1894;5991.0;5991NN;False;False;False;51.33722806861062;6.083986095284621;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1916501;Verhage Vastgoed B.V.;2019 I;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2022;01-01-2022;warmte;zon;;0.9961;697.27;MWh;700;763511.0;15;KAPELLE;KAPELLE;ZEELAND;ZEELAND;Daksysteem,Veldsysteem;64.0;GO;BU06780009;GM0678;4421.0;4421RE;BU06780009;GM0678;4421.0;4421RE;BU06780009;GM0678;4421.0;4421RE;False;False;False;51.4726829257863;3.9458228415366694;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1918182;VTTI Bio-Energy Tilburg B.V.;2019 I;Groen gas;ProductieDuurzameEnergie;bioGas;Biomassa gas;Nog te realiseren;Nee;2022;;gasvormige energiedragers;allesvergisting;;4.888;39104.0;MWh;8000;22993152.0;12;TILBURG;TILBURG;NOORD-BRABANT;HARTVANBRABANT;Nvt;35.0;ELEK;BU08556501;GM0855;5048.0;5048SP;BU08556501;GM0855;5048.0;5048SP;BU08556501;GM0855;5048.0;5048SP;False;False;False;51.606744666891935;5.058290143514636;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1916188;Jansen PVA B.V.;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-02-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.995;2985.0;MWh;3000;1217880.0;12;NIEUW-WEERDINGE;EMMEN;DRENTHE;DRENTHE;Nvt;1.0;LAND;BU01140109;GM0114;7831.0;7831VH;BU01140109;GM0114;7831.0;7831VH;BU01140109;GM0114;7831.0;7831VH;False;False;False;52.86433847475834;7.0234013270106725;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1917197;Ennatuurlijk B.V.;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-01-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.5;1500.0;MWh;3000;612000.0;12;HULST;HULST;ZEELAND;ZEELAND;Nvt;35.0;ELEK;BU06770103;GM0677;4561.0;4561NT;BU06770103;GM0677;4561.0;4561NT;BU06770103;GM0677;4561.0;4561NT;False;False;False;51.29157690397863;4.062717003494032;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1915443;Biogas Hoge Hexel B.V.;2019 I;Groen gas;ProductieDuurzameEnergie;bioGas;Biomassa gas;Gerealiseerd;Ja;2021;01-11-2021;gasvormige energiedragers;100% dierlijke mest;;0.4;3200.0;MWh;8000;2841600.0;12;HOGE HEXEL;WIERDEN;OVERIJSSEL;TWENTE;Nvt;35.0;ELEK;BU01890209;GM0189;7645.0;7645BB;BU01890209;GM0189;7645.0;7645BB;BU01890209;GM0189;7645.0;7645BB;False;False;False;52.404118261850584;6.52385824325939;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1917900;VTTI Bio-Energy Tilburg B.V.;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Nog te realiseren;Nee;2022;;elektriciteit + warmte;allesvergisting;;3.389;25830.96;MWh;7622;13948718.0;12;TILBURG;TILBURG;NOORD-BRABANT;HARTVANBRABANT;Nvt;35.0;ELEK;BU08556501;GM0855;5048.0;5048SP;BU08556501;GM0855;5048.0;5048SP;BU08556501;GM0855;5048.0;5048SP;False;False;False;51.606744666891935;5.058290143514636;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1918228;VLM Beheer B.V.;2019 I;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2021;01-07-2021;warmte;zon;;0.185;129.5;MWh;700;141803.0;15;MARIAHOUT;LAARBEEK;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Daksysteem;64.0;GO;BU16590309;GM1659;5738.0;5738AE;BU16590309;GM1659;5738.0;5738AE;BU16590309;GM1659;5738.0;5738AE;False;False;False;51.54003077239276;5.578153339666506;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1919674;Emmtec Services B.V.;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2022;01-11-2022;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;1.3;3660.0;MWh;2815;1493280.0;12;AXEL;TERNEUZEN;ZEELAND;ZEELAND;Nvt;68.0;GO;BU07150201;GM0715;4571.0;4571RL;BU07150201;GM0715;4571.0;4571RL;BU07150201;GM0715;4571.0;4571RL;False;False;False;51.261644942641006;3.9397386464508073;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1916569;B. Schilte en Zonen's Houthandel en Houtwarenfabriek B.V.;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-03-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.55;708.0;MWh;1287;288864.0;12;IJSSELSTEIN UT;IJSSELSTEIN;UTRECHT;U16;Nvt;31.0;IND;BU03530009;GM0353;3402.0;3402PL;BU03530009;GM0353;3402.0;3402PL;BU03530009;GM0353;3402.0;3402PL;False;False;False;52.023514548129725;5.046778157296921;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1918630;H.H. Schuur;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-07-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.5;964.51;MWh;1929;393520.0;12;2E EXLOERMOND;BORGER-ODOORN;DRENTHE;DRENTHE;Nvt;1.0;LAND;BU16817909;GM1681;9571.0;9571BX;BU16817909;GM1681;9571.0;9571BM;BU16817909;GM1681;9571.0;9571BM;False;False;False;52.93507444983613;6.9728593141973585;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1918969;Woonstichting Stek;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-03-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.51;933.0;MWh;1829;380664.0;12;LISSE;LISSE;ZUID-HOLLAND;HOLLANDRIJNLAND;Nvt;68.0;GO;BU05530302;GM0553;2162.0;2162XW;BU05530302;GM0553;2162.0;2162XW;BU05530302;GM0553;2162.0;2162XW;False;False;False;52.24733558397503;4.554503528134013;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1915214;Landbouwbedrijf Buijs V.O.F.;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Nog te realiseren;Nee;2022;01-02-2024;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.7;1230.95;MWh;1759;502228.0;12;EMMER-COMPASCUUM;EMMEN;DRENTHE;DRENTHE;Nvt;1.0;LAND;BU01140301;GM0114;7881.0;7881KK;BU01140301;GM0114;7881.0;7881KK;BU01140301;GM0114;7881.0;7881KK;False;False;False;52.80470106698605;6.981702116860471;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1916652;Agro-Energie Hardenberg B.V.;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-12-2019;elektriciteit + warmte;allesvergisting;;1.1;8384.0;MWh;7622;4527360.0;12;BRUCHT;HARDENBERG;OVERIJSSEL;WEST-OVERIJSSEL;Nvt;35.0;ELEK;BU01600601;GM0160;7696.0;7696KB;BU01600601;GM0160;7696.0;7696KB;BU01600601;GM0160;7696.0;7696KB;False;False;False;52.55505933310744;6.63263086342096;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1919045;Bar-Restaurant de Koekoek;2019 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Nog te realiseren;Nee;2022;;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.5;1500.0;MWh;3000;612000.0;12;VAASSEN;EPE;GELDERLAND;CLEANTECH;Nvt;56.0;GO;BU02320202;GM0232;8171.0;8171VK;BU02320202;GM0232;8171.0;8171VK;BU02320202;GM0232;8171.0;8171VK;False;False;False;52.28673780863378;5.959911598099149;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1922996;De Mors B.V.;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2022;01-11-2022;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.84;1781.54;MWh;2121;726868.0;12;RIJSSEN;RIJSSEN-HOLTEN;OVERIJSSEL;TWENTE;Nvt;16.0;IND;BU17420701;GM1742;7461.0;7461AD;BU17420701;GM1742;7461.0;7461AD;BU17420701;GM1742;7461.0;7461AD;False;False;False;52.31869144772238;6.518709596904807;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1920647;Hoogweg Paprikakwekerijen B.V.;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-11-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;20.7;93150.0;MWh;4500;40240800.0;12;MARKNESSE;NOORDOOSTPOLDER;FLEVOLAND;FLEVOLAND;Nvt;1.0;LAND;BU01710426;GM0171;8316.0;8316KZ;BU01710426;GM0171;8316.0;8316KZ;BU01710426;GM0171;8316.0;8316KZ;False;False;False;52.73411223288056;5.880730414497391;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1924109;Voetbalvereniging Wernhout;2019 II;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2022;01-12-2022;warmte;zon;;0.2107;147.49;MWh;700;143803.0;15;WERNHOUT;ZUNDERT;NOORD-BRABANT;WEST-BRABANT;Daksysteem;93.0;GO;BU08790200;GM0879;4884.0;4884AB;BU08790200;GM0879;4884.0;4884AB;BU08790200;GM0879;4884.0;4884AB;False;False;False;51.457134599667306;4.638684634216624;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1921470;Hoekman Houtindustrie Rijssen B.V.;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2023;01-05-2023;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;1.5;3546.0;MWh;2364;1446768.0;12;RIJSSEN;RIJSSEN-HOLTEN;OVERIJSSEL;TWENTE;Nvt;16.0;IND;BU17420701;GM1742;7461.0;7461TW;BU17420701;GM1742;7461.0;7461TW;BU17420701;GM1742;7461.0;7461TW;False;False;False;52.31811028372199;6.508373381183816;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1923020;Mts. Binnema Akkerbouw;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2021;01-01-2021;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.5;557.37;MWh;1115;227406.0;12;MARRUM;NOARDEAST-FRYSLÂN;FRIESLAND;FRIESLAND;Nvt;1.0;LAND;BU19700808;GM1970;9073.0;9073TW;BU19700808;GM1970;9073.0;9073TW;BU19700808;GM1970;9073.0;9073TW;False;False;False;53.32167751026389;5.769629165338438;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1923315;Seerden Industriële Verpakkingen B.V.;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-12-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.6;865.41;MWh;1442;353087.0;12;NUENEN;NUENEN, GERWEN EN NEDERWETTEN;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Nvt;28.0;IND;BU08200003;GM0820;5674.0;5674TR;BU08200003;GM0820;5674.0;5674TR;BU08200003;GM0820;5674.0;5674TR;False;False;False;51.44533969444862;5.544866378590532;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1922815;Eco-Energy Oirschot B.V.;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Nog te realiseren;Nee;2022;;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;3.0;9000.0;MWh;3000;3672000.0;12;OIRSCHOT;OIRSCHOT;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Nvt;38.0;IND;BU08230109;GM0823;5688.0;5688JX;BU08230109;GM0823;5688.0;5688JX;BU08230109;GM0823;5688.0;5688JX;False;False;False;51.53151991876491;5.264954945277408;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1920744;Energy Outsourcing Solutions B.V.;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2021;01-09-2021;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.52;1250.0;MWh;2404;510000.0;12;VLAARDINGEN;VLAARDINGEN;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;28.0;IND;BU06220706;GM0622;3137.0;3137RL;BU06220706;GM0622;3137.0;3137RL;BU06220706;GM0622;3137.0;3137RL;False;False;False;51.93902537107665;4.352906619496969;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1923954;De Couterman B.V.;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2021;01-03-2021;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.95;2784.92;MWh;2931;1136247.0;12;BEST;BEST;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Nvt;1.0;LAND;BU07530015;GM0753;5684.0;5684LR;BU07530015;GM0753;5684.0;5684LR;BU07531501;GM0753;5684.0;5684LR;True;False;False;51.52806724916847;5.368607712883468;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1920299;Maatschap W.J.M. Pluk en M.G.J. Pluk Biemans;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2021;01-07-2021;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.65;1950.0;MWh;3000;795600.0;12;BOEKEL;BOEKEL;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;1.0;LAND;BU07550006;GM0755;5427.0;5427HJ;BU07550006;GM0755;5427.0;5427HJ;BU07550006;GM0755;5427.0;5427HJ;False;False;False;51.6086989784379;5.698767339473075;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1922667;Zonthermiepark Dorkwerd B.V.;2019 II;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2024;01-03-2024;warmte;zon;;37.4388;26207.16;MWh;700;25945089.0;15;GRONINGEN;GRONINGEN;GRONINGEN;GRONINGEN;Veldsysteem;35.0;ELEK;BU00140001;GM0014;9711.0;9711NV;BU00140001;GM0014;9711.0;9711NV;BU00140001;GM0014;9711.0;9711NV;False;False;False;53.2173101729767;6.569905823336796;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1922972;Gebroeders Huizinga;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2022;01-01-2022;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.8;1800.0;MWh;2250;734400.0;12;TZUMMARUM;WAADHOEKE;FRIESLAND;FRIESLAND;Nvt;1.0;LAND;BU19494900;GM1949;8851.0;8851RN;BU19494900;GM1949;8851.0;8851RN;BU19494900;GM1949;8851.0;8851RN;False;False;False;53.25103684372554;5.535179667016694;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1920861;Varkensbedrijf Holterman;2019 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2022;01-03-2022;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;1.0;3000.0;MWh;3000;1224000.0;12;RAALTE;RAALTE;OVERIJSSEL;WEST-OVERIJSSEL;Nvt;1.0;LAND;BU01770119;GM0177;8102.0;8102SH;BU01770119;GM0177;8102.0;8102SH;BU01770119;GM0177;8102.0;8102SH;False;False;False;52.4097045504918;6.314704070346173;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1826887;BIO Forte B.V.;2018 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-01-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;2.3;6900.0;MWh;3000;2152800.0;12;ZAANDAM;ZAANSTAD;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;38.0;IND;BU04791130;GM0479;1501.0;1501RT;BU04791131;GM0479;1501.0;1501RT;BU04791131;GM0479;1501.0;1501RT;True;False;False;52.43884205183131;4.83325028480349;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1828564;Maatschap M.L. de Boer en A. Bakker;2018 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-08-2019;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.525;800.12;MWh;1524;249637.0;12;BLIJE;NOARDEAST-FRYSLÂN;FRIESLAND;FRIESLAND;Nvt;1.0;LAND;BU19700809;GM1970;9171.0;9171AN;BU19700809;GM1970;9171.0;9171AN;BU19700809;GM1970;9171.0;9171AN;False;False;False;53.35540805034061;5.880640771005723;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1825325;Jerry van der Gun Onroerend Goed B.V.;2018 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-10-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.7;1876.0;MWh;2680;585312.0;12;YERSEKE;REIMERSWAAL;ZEELAND;ZEELAND;Nvt;64.0;GO;BU07030009;GM0703;4401.0;4401NG;BU07030009;GM0703;4401.0;4401NG;BU07030009;GM0703;4401.0;4401NG;False;False;False;51.471025491162344;4.044427184479707;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1824027;Anda Pluimveebedrijf;2018 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-08-2019;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.5;852.6;MWh;1705;266012.0;12;STIENS;LEEUWARDEN;FRIESLAND;FRIESLAND;Nvt;1.0;LAND;BU00806302;GM0080;9051.0;9051TA;BU00806302;GM0080;9051.0;9051TA;BU00806302;GM0080;9051.0;9051TA;False;False;False;53.27430452880123;5.7283384080828155;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1825021;W. Schepens Beheer B.V.;2018 II;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2020;01-10-2020;warmte;zon;;0.172;120.4;MWh;700;117390.0;15;SON EN BREUGEL;SON EN BREUGEL;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Dakopstelling;70.0;GO;BU08480009;GM0848;5691.0;5691PK;BU08480009;GM0848;5691.0;5691PK;BU08480009;GM0848;5691.0;5691PK;False;False;False;51.53741064298482;5.472575516869937;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1824740;E-OS Oldambt B.V.;2018 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-05-2019;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;0.51;1010.0;MWh;1980;315120.0;12;WINSCHOTEN;OLDAMBT;GRONINGEN;GRONINGEN;Nvt;35.0;ELEK;BU18950000;GM1895;9671.0;9671LH;BU18950000;GM1895;9671.0;9671LH;BU18950000;GM1895;9671.0;9671LH;False;False;False;53.14211599800127;7.027536231239817;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1828324;HMO;2018 II;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2023;01-02-2023;warmte;zon;;0.147;102.9;MWh;700;100328.0;15;HENGELO OV;HENGELO;OVERIJSSEL;REGIO TWENTE;Dakopstelling;94.0;GO;BU01640906;GM0164;7554.0;7554PA;BU01640906;GM0164;7554.0;7554PA;BU01640906;GM0164;7554.0;7554PA;False;False;False;52.225710559406096;6.75342110097509;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1826051;Hoogweg Paprikakwekerijen B.V.;2018 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-10-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;20.0;100000.0;MWh;5000;40800000.0;12;MARKNESSE;NOORDOOSTPOLDER;FLEVOLAND;FLEVOLAND;Nvt;1.0;LAND;BU01710426;GM0171;8316.0;8316KZ;BU01710426;GM0171;8316.0;8316KZ;BU01710426;GM0171;8316.0;8316KZ;False;False;False;52.73411223288056;5.880730414497391;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1827335;Stille maatschap A.A.M. Huijben & M.A.C. Huijben-Leemans & R.E.A.M. Huijben & W.A.A.M. Huijben;2018 II;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2022;01-11-2022;warmte;zon;;0.172;120.4;MWh;700;117390.0;15;ALPHEN NB;ALPHEN-CHAAM;NOORD-BRABANT;WEST-BRABANT;Dakopstelling;1.0;LAND;BU17230107;GM1723;5131.0;5131EH;BU17230107;GM1723;5131.0;5131EH;BU17230107;GM1723;5131.0;5131EH;False;False;False;51.48194705687494;4.982548469382318;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1827057;Bio-Energie De Vallei B.V.;2018 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2022;01-07-2022;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;7.3;36500.0;MWh;5000;14892000.0;12;EDE;EDE;GELDERLAND;FOODVALLEY;Nvt;35.0;ELEK;BU02281302;GM0228;6716.0;6716BJ;BU02281302;GM0228;6716.0;6716BJ;BU02281302;GM0228;6716.0;6716BJ;False;False;False;52.03656517359999;5.618841553965662;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1825464;OLAM Cocoa B.V.;2018 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2022;01-02-2022;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;6.2;52700.0;MWh;8500;19604400.0;12;KOOG AAN DE ZAAN;ZAANSTAD;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;10.0;IND;BU04794110;GM0479;1544.0;1544AD;BU04794110;GM0479;1544.0;1544AD;BU04794110;GM0479;1544.0;1544AD;False;False;False;52.470795999805944;4.807662483349575;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1828727;Adje Holding B.V.;2018 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2022;01-11-2022;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;2.1;4392.5;MWh;2092;1370460.0;12;VALKENSWAARD;VALKENSWAARD;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Nvt;64.0;GO;BU08580208;GM0858;5556.0;5556XJ;BU08580208;GM0858;5556.0;5556XJ;BU08580200;GM0858;5556.0;5556XJ;True;False;False;51.30466410532412;5.409315367128663;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
