OBJECTID;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_voorzien;n_ind_ voo;n_out_voor;n_out_kuns;n_out_natu;n_out swat;n_out_wat;n_sporthln;n_sportzln;n_gymzln;sport;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
122;2172;Sportpark Ter Eem;1971.0;148573.0;470138.0;De Geerenweg 10;3741rs;baarn;baarn;utrecht;7;0;7;3;4;0;0;0;0;0;voetbal;;GM0308;;;;GM0308;;;;GM0308;;;False;False;False;52.21929044652405;5.293153517744413;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
124;2186;sportpark de zwaluw;1993.0;187681.0;590221.0;jislumerdyk 15b;9111hc;burdaard;noardeast-fryslân;friesland;4;0;4;1;3;0;0;0;0;0;voetbal;;GM1970;;;;GM1970;;;;GM1970;;;False;False;False;53.297476420489495;5.877360597699343;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
125;2187;janselaan;;118307.0;478153.0;sportlaan 23;1185tb;amstelveen;amstelveen;noord-holland;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0362;;;;GM0362;;;;GM0362;;;False;False;False;52.29014209126995;4.849393866930506;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
126;2188;Sportpark 't Loopveld;1975.0;120959.0;481384.0;Aanloop 4;1183sz;amstelveen;amstelveen;noord-holland;8;0;8;2;6;0;0;0;0;0;voetbal;;GM0362;;;;GM0362;;;;GM0362;;;False;False;False;52.319350793441735;4.887936735367203;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
127;2189;sportpark de wolfskamer;1986.0;144774.0;479846.0;ijsselmeerstraat 1;1271aa;huizen;huizen;noord-holland;13;0;13;5;8;0;0;0;0;0;voetbal;;GM0406;;;;GM0406;;;;GM0406;;;False;False;False;52.30648603553981;5.237267105050348;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
128;2190;sportpark overvecht-noord I;1966.0;134374.0;460435.0;2e Polderweg 11;3565md;utrecht;utrecht;utrecht;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.131733853089074;5.085961939344785;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
129;2198;Ajax Sportman Combinatie;2017.0;93574.0;466845.0;abtspoelweg 21;2343jb;oegstgeest;oegstgeest;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;;GM0579;;;;GM0579;;;;GM0579;;;False;False;False;52.18631380641216;4.48896840945809;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
130;2270;Sportpark Moleneind;1991.0;169844.0;408238.0;Aalstweg 3;5401zr;uden;maashorst;noord-brabant;4;0;4;1;3;0;0;0;0;0;voetbal;;GM1991;;;;GM1991;;;;GM1991;;;False;False;False;51.662760871303966;5.601747836234604;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
131;2278;Sportpark Molenbroek;1992.0;176510.0;397191.0;Sportlaan 8;5421sk;gemert;gemert-bakel;noord-brabant;6;0;6;2;4;0;0;0;0;0;voetbal;;GM1652;;;;GM1652;;;;GM1652;;;False;False;False;51.56324908635195;5.697412494914908;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
132;2282;Sportpark de Rusheuvel;2004.0;164611.0;421347.0;Spitsbergerweg 52;5346jp;oss;oss;noord-brabant;2;0;2;1;1;0;0;0;0;0;voetbal;;GM0828;;;;GM0828;;;;GM0828;;;False;False;False;51.78070464479154;5.526476571804041;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
133;2311;Boshoven;1990.0;176044.0;362880.0;Vrakkerveld 9;6002az;weert;weert;limburg;6;0;6;0;6;0;0;0;0;0;voetbal;;GM0988;;;;GM0988;;;;GM0988;;;False;False;False;51.25485936370142;5.688645528630845;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
134;2314;Sportpark de Sporthoek;2001.0;94878.0;443859.0;Sporthoekpad 4;2661gv;bergschenhoek;lansingerland;zuid-holland;6;0;6;4;2;0;0;0;0;0;voetbal;;GM1621;;;;GM1621;;;;GM1621;;;False;False;False;51.979878115705034;4.512085869509494;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
135;2326;Sportpark Mariahoeve;1967.0;83880.0;455939.0;Het Kleine Loo 1;2592bw;'s-gravenhage;'s-gravenhage;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;52.08714050137467;4.349513427978432;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
136;2327;Sportcomplex Krommedijk;1981.0;106822.0;423708.0;Krommedijk 267;3312le;dordrecht;dordrecht;zuid-holland;9;0;9;4;5;0;0;0;0;0;voetbal;;GM0505;;;;GM0505;;;;GM0505;;;False;False;False;51.799930754207566;4.688742824788954;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
137;2332;Sportpark de Koepel;;73244.0;410680.0;Suisendijk 10;3255ls;oude-tonge;goeree-overflakkee;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1924;;;;GM1924;;;;GM1924;;;False;False;False;51.67894209396921;4.205093102374157;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
138;2338;Sportcomplex Kerkehout;1969.0;85577.0;458343.0;Charlottestraat 7;2245vw;wassenaar;wassenaar;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0629;;;;GM0629;;;;GM0629;;;False;False;False;52.108960338010874;4.373780458155933;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
139;2371;Sportpark de Elta;1965.0;103897.0;492602.0;Sportlaan 3;2082xm;santpoort-zuid;velsen;noord-holland;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0453;;;;GM0453;;;;GM0453;;;False;False;False;52.41884559012615;4.636006030621825;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
140;2388;Sportpark Dorrestein;1950.0;155957.0;461535.0;Dorresteinsesteeg 2;3817gc;amersfoort;amersfoort;utrecht;4;0;4;3;1;0;0;0;0;0;voetbal;;GM0307;;;;GM0307;;;;GM0307;;;False;False;False;52.14200412462427;5.40118357425105;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
141;2389;Sportpark Blikkenburg;1970.0;144497.0;454154.0;Filosofenlaantje 7;3703dz;zeist;zeist;utrecht;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0355;;;;GM0355;;;;GM0355;;;False;False;False;52.07556517142749;5.2340004155255215;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
142;2392;Sportpark Spitsbergen;;168022.0;449064.0;Spitsbergenweg 2;3902hl;veenendaal;veenendaal;utrecht;3;0;3;3;0;0;0;0;0;0;voetbal;;GM0345;;;;GM0345;;;;GM0345;;;False;False;False;52.02976207225975;5.576955215797391;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
143;2400;Stadspark Winschoten;;265761.0;574767.0;Mr. D.U. Stikkerlaan 1a;9671bz;winschoten;oldambt;groningen;5;0;5;1;4;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.1481800910498;7.042778422557036;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
144;2420;Sportpark Zuid;2018.0;216056.0;442026.0;Sportweg 6;7006gj;doetinchem;doetinchem;gelderland;8;0;8;2;6;0;0;0;0;0;voetbal;;GM0222;;;;GM0222;;;;GM0222;;;False;False;False;51.96329999679125;6.275586978521548;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
145;2425;Het Anker;1975.0;185010.0;339450.0;Ankersweg 52;6122et;buchten;sittard-geleen;limburg;6;0;6;0;6;0;0;0;0;0;voetbal;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;51.043853149928374;5.815109669975412;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
146;2429;Universitair Sportcentrum;1968.0;91667.0;464657.0;Einsteinweg 6;2333cc;leiden;leiden;zuid-holland;1;0;1;1;0;0;0;0;0;0;voetbal;;GM0546;;;;GM0546;;;;GM0546;;;False;False;False;52.166434895292454;4.461493871013157;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
147;2431;Sportpark duivestein;2009.0;93952.0;442160.0;Duivenpad 11;3055ve;rotterdam;rotterdam;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;51.964507661616004;4.498911160975449;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
148;2441;sportpark de eendracht;;114141.0;488153.0;bok de korverweg 4;1067hr;amsterdam;amsterdam;noord-holland;9;0;9;3;6;0;0;0;0;0;voetbal;;GM0363;;;;GM0363;;;;GM0363;;;False;False;False;52.37972092190131;4.787122401258293;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
149;2443;Sportpark de Linie;2001.0;111820.0;551927.0;Linieweg 23b;1783ba;den helder;den helder;noord-holland;1;0;1;0;1;0;0;0;0;0;voetbal;;GM0400;;;;GM0400;;;;GM0400;;;False;False;False;52.95264811317752;4.744716333422847;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
150;2458;Sportpark Galecop;2004.0;134700.0;452041.0;Sportpark galecop 1;3438hx;nieuwegein;nieuwegein;utrecht;8;0;8;2;6;0;0;0;0;0;voetbal;;GM0356;;;;GM0356;;;;GM0356;;;False;False;False;52.05630130725894;5.091222706636112;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
51;1329;Sportcomplex Zijdewinde;2008.0;106962.0;484845.0;Zijdewinde 3;2141va;vijfhuizen;haarlemmermeer;noord-holland;3;0;3;2;1;0;0;0;0;0;voetbal;;GM0394;;;;GM0394;;;;GM0394;;;False;False;False;52.349410606685986;4.682166646477744;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
52;1331;T.V. Overhout;1980.0;104041.0;486790.0;Tennispad 1;2034ja;haarlem;haarlem;noord-holland;6;0;6;3;3;0;0;0;0;0;voetbal;;GM0392;;;;GM0392;;;;GM0392;;;False;False;False;52.366627117762974;4.6390048141681826;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
53;1332;St. George sportcomplex;2004.0;124661.0;518108.0;Oeverland 2;1641lz;spierdijk;koggenland;noord-holland;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1598;;;;GM1598;;;;GM1598;;;False;False;False;52.649610521943956;4.938896799845909;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
54;1372;Sportpark Laarder Engh;1980.0;143818.0;473079.0;Schuilkerkpad 2;1251sc;laren;laren;noord-holland;6;0;6;1;5;0;0;0;0;0;voetbal;;GM0417;;;;GM0417;;;;GM0417;;;False;False;False;52.24564766692499;5.223473831665206;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
55;1374;Sportcentrum De Kloek;;122261.0;507347.0;Insulindeweg 11;1462mj;middenbeemster;purmerend;noord-holland;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0439;;;;GM0439;;;;GM0439;;;False;False;False;52.55276407407713;4.9044947453651195;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
56;1411;de muggert;1972.0;210080.0;481823.0;boxbergerweg 38a;8124pb;wesepe;olst-wijhe;overijssel;3;0;3;1;2;0;0;0;0;0;voetbal;;GM1773;;;;GM1773;;;;GM1773;;;False;False;False;52.32158913775233;6.195091092757285;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
57;1438;Sportpark de Spil;1960.0;215497.0;477313.0;Sportweg 1;7434rz;lettele;deventer;overijssel;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0150;;;;GM0150;;;;GM0150;;;False;False;False;52.280489108455136;6.273727156857766;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
58;1444;Sportcomplex de Pol;1972.0;243390.0;471486.0;Burgemeester Buijvoetsplein 76;7497ld;bentelo;hof van twente;overijssel;3;0;3;1;2;0;0;0;0;0;voetbal;;GM1735;;;;GM1735;;;;GM1735;;;False;False;False;52.224355551176025;6.680863562915304;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
59;1448;Sportpark Broekland;2004.0;210852.0;486733.0;Horstweg 12;8107ab;broekland;raalte;overijssel;2;0;2;1;1;0;0;0;0;0;voetbal;;GM0177;;;;GM0177;;;;GM0177;;;False;False;False;52.36563675493014;6.207228424853276;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
60;1449;Sportpark de Belte;2013.0;220299.0;482554.0;Zwarteweg 24;8112ad;nieuw heeten;raalte;overijssel;2;0;2;1;1;0;0;0;0;0;voetbal;;GM0177;;;;GM0177;;;;GM0177;;;False;False;False;52.327039412512;6.345101691791679;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
61;1477;Sportcentrum Olympos;1995.0;140466.0;455898.0;Uppsalalaan 3;3584ct;utrecht;utrecht;utrecht;2;0;2;1;1;0;0;0;0;0;voetbal;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.09114916400513;5.175127999525774;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
62;1514;Sportpark Marco van Basten;2005.0;133984.0;456186.0;Kanaalweg 174;3533hl;utrecht;utrecht;utrecht;3;0;3;3;0;0;0;0;0;0;voetbal;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.0935296416833;5.080528170670883;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
63;1515;Sportpark Welgelegen;2008.0;135313.0;454620.0;Grebbeberglaan 4;3527vx;utrecht;utrecht;utrecht;3;0;3;2;1;0;0;0;0;0;voetbal;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.07950337639976;5.100011665922752;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
64;1519;Sportcentrum De Paperclip;2005.0;130918.0;456192.0;Parkzichtlaan 203;3451gx;haarzuilens;utrecht;utrecht;5;0;5;4;1;0;0;0;0;0;voetbal;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.09345870967229;5.035788022057754;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
65;1525;Sportpark Emiclaer;1988.0;155336.0;465486.0;Hoolesteeg 4;3822nc;amersfoort;amersfoort;utrecht;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0307;;;;GM0307;;;;GM0307;;;False;False;False;52.17751613695608;5.392115877623959;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
66;1559;sportpark biervliet;;36812.0;372642.0;havenstraat 11;4521px;biervliet;terneuzen;zeeland;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;51.33065359553083;3.691305345394464;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
67;1563;sjef van dongen sportpark;1960.0;18686.0;366662.0;herendreef 55a;4527ah;aardenburg;sluis;zeeland;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1714;;;;GM1714;;;;GM1714;;;False;False;False;51.272850062575415;3.4336433837122287;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
68;1590;sportpark velterspark;2001.0;22414.0;372073.0;baljuw veltersweg 1a;4501av;oostburg;sluis;zeeland;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1714;;;;GM1714;;;;GM1714;;;False;False;False;51.32235086635006;3.4850216290332177;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
69;1592;Yellow Dot;1982.0;16078.0;378270.0;Noorddijk 3;4506je;cadzand;sluis;zeeland;1;0;1;0;1;0;0;0;0;0;voetbal;;GM1714;;;;GM1714;;;;GM1714;;;False;False;False;51.37650696549042;3.3917408002027893;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
70;1606;sportveld nieuwdorp;1987.0;40447.0;387898.0;prinses margrietstraat 54;4455ax;nieuwdorp;borsele;zeeland;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0654;;;;GM0654;;;;GM0654;;;False;False;False;51.468486957554624;3.738496195874444;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
71;1656;Sportpark de lange twee;1991.0;231709.0;590593.0;Oosterstraat 34;9771as;sauwerd;het hogeland;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.2963104984744;6.537694111029965;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
72;1674;sportpark de vijf stromen te demen;;171246.0;424517.0;osstraat 11;5371kl;ravenstein;oss;noord-brabant;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0828;;;;GM0828;;;;GM0828;;;False;False;False;51.80904391155433;5.6227736162441895;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
73;1679;Sportpark Het Zandmeer;;230060.0;520608.0;Jan Haarstraat 22;7926tc;kerkenveld;de wolden;drenthe;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1690;;;;GM1690;;;;GM1690;;;False;False;False;52.6677447164867;6.496823402054163;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
74;1685;Sportpark Schenkel;1984.0;99045.0;439330.0;Capelseweg 31;2907xa;capelle aan den ijssel;capelle aan den ijssel;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;;GM0502;;;;GM0502;;;;GM0502;;;False;False;False;51.93960936208083;4.573471530160571;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
75;1688;Sportpark Kleine Sluis;1996.0;116341.0;541225.0;Sportpark Kleine Sluis 3;1761lp;anna paulowna;hollands kroon;noord-holland;8;0;8;0;8;0;0;0;0;0;voetbal;;GM1911;;;;GM1911;;;;GM1911;;;False;False;False;52.85682227387447;4.813248093499579;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
76;1689;Sportpark Het Bosch;2010.0;131100.0;441322.0;Nieuwe Rijksweg 8;4128bn;lexmond;vijfheerenlanden;utrecht;3;0;3;1;2;0;0;0;0;0;voetbal;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.95981537321916;5.03948231456252;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
77;1700;Sportpark de Donk;1999.0;176221.0;402024.0;Waterval 1;5427hl;boekel;boekel;noord-brabant;8;0;8;2;6;0;0;0;0;0;voetbal;;GM0755;;;;GM0755;;;;GM0755;;;False;False;False;51.60670138470103;5.6935379747810435;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
78;1727;Strijthagen;1991.0;199782.0;321834.0;Hofstraat 7;6372xc;landgraaf;landgraaf;limburg;5;0;5;1;4;0;0;0;0;0;voetbal;;GM0882;;;;GM0882;;;;GM0882;;;False;False;False;50.884545783255646;6.023546382376259;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
79;1730;de dijk;1997.0;106725.0;420961.0;Schenkeldijk 10;3328la;dordrecht;dordrecht;zuid-holland;1;0;1;0;0;0;0;0;0;0;voetbal;;GM0505;;;;GM0505;;;;GM0505;;;False;False;False;51.775232736128146;4.687719545468899;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
80;1749;'t meuken;1975.0;244945.0;466396.0;beckummerweg 11;7482st;haaksbergen;haaksbergen;overijssel;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0158;;;;GM0158;;;;GM0158;;;False;False;False;52.17836565654824;6.702265894017112;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
81;1783;Sportpark Akkermolen;1995.0;104969.0;388125.0;Akkermolenweg 11;4881bl;zundert;zundert;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0879;;;;GM0879;;;;GM0879;;;False;False;False;51.47994949081219;4.666982475977946;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
82;1784;Sportpark de Gemullehoeken;2005.0;143039.0;398446.0;Vennelaan 7;5062sr;oisterwijk;oisterwijk;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0824;;;;GM0824;;;;GM0824;;;False;False;False;51.574814778489284;5.214659521585522;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
83;1785;sportpark de hondsheuvels;;162383.0;385092.0;j c dirkxpad 1;5631bz;eindhoven;eindhoven;noord-brabant;7;0;7;2;5;0;0;0;0;0;voetbal;;GM0772;;;;GM0772;;;;GM0772;;;False;False;False;51.45485921856552;5.493422819275748;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
84;1793;Sportpark Molenven;1986.0;169967.0;388256.0;Molenven 7;5708dw;helmond;helmond;noord-brabant;4;0;4;3;1;0;0;0;0;0;voetbal;;GM0794;;;;GM0794;;;;GM0794;;;False;False;False;51.48314867672582;5.602670650588458;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
85;1827;De Carmel;1991.0;184298.0;328436.0;Bloote Weg 11;6191em;beek;beek;limburg;3;0;3;2;1;0;0;0;0;0;voetbal;;GM0888;;;;GM0888;;;;GM0888;;;False;False;False;50.94488974723648;5.8040620299822905;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
86;1830;De Wijher;2001.0;199080.0;356368.0;Jagerstraat 1;6042ka;roermond;roermond;limburg;7;0;7;0;7;0;0;0;0;0;voetbal;;GM0957;;;;GM0957;;;;GM0957;;;False;False;False;51.19500393380355;6.017805408912319;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
87;1840;Gemeentelijk Sportpark Reeweg;2001.0;107354.0;424338.0;Halmaheiraplein 35;3312gh;dordrecht;dordrecht;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0505;;;;GM0505;;;;GM0505;;;False;False;False;51.80563875806267;4.696368211888278;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
88;1846;Sportpark Ter Specke;1985.0;97253.0;474885.0;Spekkelaan 10;2161gh;lisse;lisse;zuid-holland;10;0;10;3;7;0;0;0;0;0;voetbal;;GM0553;;;;GM0553;;;;GM0553;;;False;False;False;52.25896659629725;4.541389959839164;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
89;1853;sportpark adrichem;2003.0;106367.0;500146.0;adrichemlaan 3;1947kx;beverwijk;beverwijk;noord-holland;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0375;;;;GM0375;;;;GM0375;;;False;False;False;52.48686695159996;4.671215247561317;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
90;1857;Koninklijke Marine Sportpark Ruyghweg;1952.0;113802.0;551887.0;Ruyghweg 198;1781dr;den helder;den helder;noord-holland;1;0;1;0;1;0;0;0;0;0;voetbal;;GM0400;;;;GM0400;;;;GM0400;;;False;False;False;52.95244356638426;4.774210586404861;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
91;1868;sportpark de randhoorn;1998.0;115468.0;474240.0;randhoornweg 100;1422ne;uithoorn;uithoorn;noord-holland;6;0;6;4;2;0;0;0;0;0;voetbal;;GM0451;;;;GM0451;;;;GM0451;;;False;False;False;52.254777958341556;4.8082424171751175;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
92;1898;Gemeentelijk Sportpark Willem Alexanderstraat;1970.0;62097.0;367431.0;Willem Alexanderstraat 6;4561JX;hulst;hulst;zeeland;5;0;5;2;3;0;0;0;0;0;voetbal;;GM0677;;;;GM0677;;;;GM0677;;;False;False;False;51.288540350389624;4.055381587038412;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
