BU_CODE;BU_NAAM;GM_NAAM;WONINGEN;P_STADVERW;JAAR;STATUS;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
BU03440921;Het Zand-West;Utrecht;2587;79;2023;DEF;BU03440921;GM0344;BU03440921;GM0344;BU03440921;GM0344;False;False;52.096780013030596;5.039031378004392;MULTIPOLYGON (((5.043333 52.100448, 5.045316 52.10031, 5.047233 52.100259, 5.04747 52.100254, 5.04738 52.099626, 5.047327 52.099408, 5.047302 52.099262, 5.047084 52.09882, 5.046893 52.098639, 5.046612 52.098458, 5.046329 52.098243, 5.045862 52.097983, 5.045545 52.097776, 5.045328 52.09762, 5.045212 52.097455, 5.045129 52.097227, 5.045148 52.097041, 5.045199 52.096896, 5.045605 52.096391, 5.045708 52.096185, 5.04576 52.095958, 5.045712 52.095575, 5.045599 52.095058, 5.045319 52.094389, 5.045153 52.094099, 5.044888 52.093664, 5.044623 52.093219, 5.044525 52.092888, 5.044341 52.092057, 5.0443 52.09184, 5.044181 52.09091, 5.04417 52.090821, 5.043952 52.090013, 5.043916 52.089916, 5.043914 52.089775, 5.043914 52.089742, 5.043811 52.089578, 5.043184 52.089302, 5.042111 52.088916, 5.041756 52.088718, 5.041391 52.088419, 5.040288 52.089233, 5.040228 52.089227, 5.040016 52.090552, 5.039938 52.090856, 5.039681 52.091371, 5.039215 52.091866, 5.038827 52.092585, 5.038579 52.092979, 5.038173 52.09355, 5.037445 52.094413, 5.036951 52.094921, 5.036426 52.095403, 5.035853 52.095877, 5.034764 52.096665, 5.034082 52.097093, 5.033207 52.097594, 5.03293 52.097732, 5.032173 52.097868, 5.031989 52.097879, 5.030715 52.09773, 5.03017 52.097711, 5.029689 52.097848, 5.029346 52.097992, 5.0291 52.098244, 5.028981 52.098415, 5.029048 52.098646, 5.028764 52.098834, 5.028548 52.098708, 5.027778 52.099088, 5.027278 52.099205, 5.027428 52.099432, 5.027514 52.099467, 5.027682 52.099641, 5.027719 52.099634, 5.028256 52.100698, 5.028643 52.10144, 5.02888 52.101421, 5.028946 52.101545, 5.030656 52.101405, 5.039515 52.100721, 5.042962 52.100474, 5.043333 52.100448)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03440922;Het Zand-Oost;Utrecht;1647;72;2023;DEF;BU03440922;GM0344;BU03440922;GM0344;BU03440922;GM0344;False;False;52.09573565006793;5.050499205627216;MULTIPOLYGON (((5.056258 52.099709, 5.056328 52.097007, 5.056367 52.096929, 5.056509 52.096842, 5.056806 52.096784, 5.056286 52.096528, 5.057498 52.095704, 5.056606 52.095188, 5.055683 52.094481, 5.054958 52.093866, 5.053888 52.092728, 5.054107 52.092269, 5.054092 52.092065, 5.050359 52.092002, 5.050366 52.091175, 5.04844 52.091168, 5.045039 52.091179, 5.045031 52.090917, 5.044181 52.09091, 5.0443 52.09184, 5.044341 52.092057, 5.044525 52.092888, 5.044623 52.093219, 5.044888 52.093664, 5.045153 52.094099, 5.045319 52.094389, 5.045599 52.095058, 5.045712 52.095575, 5.04576 52.095958, 5.045708 52.096185, 5.045605 52.096391, 5.045199 52.096896, 5.045148 52.097041, 5.045129 52.097227, 5.045212 52.097455, 5.045328 52.09762, 5.045545 52.097776, 5.045862 52.097983, 5.046329 52.098243, 5.046612 52.098458, 5.046893 52.098639, 5.047084 52.09882, 5.047302 52.099262, 5.047327 52.099408, 5.04738 52.099626, 5.04747 52.100254, 5.050612 52.100189, 5.056258 52.099709)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03440931;Leidsche Rijn-Centrum;Utrecht;2149;62;2023;DEF;BU03440931;GM0344;BU03440931;GM0344;BU03440931;GM0344;False;False;52.097398872480014;5.067046720327328;MULTIPOLYGON (((5.065203 52.101219, 5.065354 52.101071, 5.067301 52.09892, 5.077141 52.098184, 5.077156 52.098101, 5.077168 52.098037, 5.072276 52.09661, 5.07346 52.095194, 5.073019 52.095052, 5.071278 52.094548, 5.070326 52.094274, 5.068784 52.093823, 5.065683 52.092893, 5.062048 52.097529, 5.061011 52.098749, 5.060881 52.099358, 5.060846 52.099524, 5.061159 52.101679, 5.061317 52.102425, 5.062972 52.101974, 5.065203 52.101219)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03440932;Grauwaart;Utrecht;598;87;2023;DEF;BU03440932;GM0344;BU03440932;GM0344;BU03440932;GM0344;False;False;52.09600438157605;5.060473730885016;MULTIPOLYGON (((5.060881 52.099358, 5.061011 52.098749, 5.062048 52.097529, 5.065683 52.092893, 5.06269 52.091995, 5.061296 52.092936, 5.060492 52.093475, 5.058786 52.093731, 5.059369 52.094431, 5.057498 52.095704, 5.056286 52.096528, 5.056806 52.096784, 5.056509 52.096842, 5.056367 52.096929, 5.056328 52.097007, 5.056258 52.099709, 5.058056 52.099556, 5.060881 52.099358)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03440933;Hoge Weide;Utrecht;1183;71;2023;DEF;BU03440933;GM0344;BU03440933;GM0344;BU03440933;GM0344;False;False;52.090354019364405;5.069457580035637;MULTIPOLYGON (((5.074722 52.086847, 5.070619 52.086581, 5.069458 52.086525, 5.069904 52.086657, 5.07014 52.086984, 5.06269 52.091995, 5.065683 52.092893, 5.068784 52.093823, 5.070326 52.094274, 5.072546 52.091325, 5.073946 52.088976, 5.074722 52.086847)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03440934;Leeuwesteyn;Utrecht;1062;55;2023;DEF;BU03440934;GM0344;BU03440934;GM0344;BU03440934;GM0344;False;False;52.09017653666523;5.075976662603254;MULTIPOLYGON (((5.078929 52.088392, 5.080284 52.082195, 5.076587 52.08247, 5.076106 52.082423, 5.075202 52.082417, 5.07516 52.084598, 5.074722 52.086847, 5.073946 52.088976, 5.072546 52.091325, 5.070326 52.094274, 5.071278 52.094548, 5.073019 52.095052, 5.07346 52.095194, 5.072276 52.09661, 5.077168 52.098037, 5.078904 52.088508, 5.078929 52.088392)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03440941;Parkwijk-Noord;Utrecht;1212;89;2023;DEF;BU03440941;GM0344;BU03440941;GM0344;BU03440941;GM0344;False;False;52.09128579331331;5.053781263146999;MULTIPOLYGON (((5.06269 52.091995, 5.060967 52.091489, 5.05815 52.090675, 5.056952 52.090364, 5.056258 52.090197, 5.055309 52.089944, 5.054838 52.089789, 5.054195 52.089582, 5.053513 52.089313, 5.052768 52.088994, 5.052395 52.088829, 5.051496 52.088415, 5.050616 52.087973, 5.050388 52.087841, 5.050213 52.087722, 5.049922 52.087491, 5.049627 52.087126, 5.049257 52.087117, 5.048285 52.087123, 5.048129 52.087119, 5.048375 52.089739, 5.047434 52.089735, 5.046529 52.089719, 5.046306 52.089757, 5.04531 52.089754, 5.043914 52.089775, 5.043916 52.089916, 5.043952 52.090013, 5.04417 52.090821, 5.044181 52.09091, 5.045031 52.090917, 5.045039 52.091179, 5.04844 52.091168, 5.050366 52.091175, 5.050359 52.092002, 5.054092 52.092065, 5.054107 52.092269, 5.053888 52.092728, 5.054958 52.093866, 5.055683 52.094481, 5.056606 52.095188, 5.057498 52.095704, 5.059369 52.094431, 5.058786 52.093731, 5.060492 52.093475, 5.061296 52.092936, 5.06269 52.091995)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03440942;Parkwijk-Zuid;Utrecht;1534;90;2023;DEF;BU03440942;GM0344;BU03440942;GM0344;BU03440942;GM0344;False;False;52.08881918809629;5.0602514386295185;MULTIPOLYGON (((5.069458 52.086525, 5.069165 52.086744, 5.068696 52.086851, 5.068729 52.086889, 5.06827 52.08697, 5.067589 52.087057, 5.066801 52.087094, 5.06587 52.087183, 5.065425 52.087276, 5.065008 52.087309, 5.064282 52.08731, 5.063467 52.087322, 5.062888 52.087306, 5.061829 52.087255, 5.060283 52.087196, 5.059922 52.087153, 5.059367 52.087122, 5.05839 52.087094, 5.057853 52.08711, 5.057029 52.087187, 5.056505 52.087223, 5.056209 52.087196, 5.05552 52.087126, 5.054724 52.087084, 5.053965 52.087087, 5.053553 52.087098, 5.053155 52.087125, 5.052942 52.087153, 5.052223 52.087268, 5.051793 52.087284, 5.051325 52.087277, 5.050095 52.087153, 5.049627 52.087126, 5.049922 52.087491, 5.050213 52.087722, 5.050388 52.087841, 5.050616 52.087973, 5.051496 52.088415, 5.052395 52.088829, 5.052768 52.088994, 5.053513 52.089313, 5.054195 52.089582, 5.054838 52.089789, 5.055309 52.089944, 5.056258 52.090197, 5.056952 52.090364, 5.05815 52.090675, 5.060967 52.091489, 5.06269 52.091995, 5.07014 52.086984, 5.069904 52.086657, 5.069458 52.086525)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03440943;Langerak;Utrecht;1849;82;2023;DEF;BU03440943;GM0344;BU03440943;GM0344;BU03440943;GM0344;False;False;52.084844584659656;5.061888114785644;MULTIPOLYGON (((5.069458 52.086525, 5.070619 52.086581, 5.074722 52.086847, 5.07516 52.084598, 5.075202 52.082417, 5.069756 52.082383, 5.069089 52.082347, 5.067941 52.082378, 5.063898 52.082437, 5.060109 52.08241, 5.060113 52.082578, 5.059737 52.082578, 5.059735 52.082659, 5.059631 52.082662, 5.059652 52.08288, 5.059511 52.08288, 5.059514 52.08291, 5.059347 52.082919, 5.059357 52.082999, 5.058915 52.083019, 5.058905 52.082956, 5.058462 52.082986, 5.058498 52.083188, 5.058264 52.083204, 5.058232 52.08298, 5.058212 52.082921, 5.057968 52.082937, 5.057905 52.082561, 5.055759 52.082545, 5.055825 52.083023, 5.055707 52.083025, 5.055747 52.083293, 5.055556 52.083303, 5.055546 52.083238, 5.055151 52.083258, 5.055167 52.083357, 5.054264 52.083405, 5.054278 52.083499, 5.053291 52.083533, 5.053317 52.083733, 5.053229 52.083737, 5.0531 52.082802, 5.051657 52.082791, 5.049864 52.082786, 5.048488 52.082824, 5.048676 52.083299, 5.048895 52.084344, 5.048959 52.084919, 5.048935 52.085504, 5.048488 52.08552, 5.047983 52.085555, 5.047987 52.085599, 5.047711 52.085617, 5.047815 52.08592, 5.047925 52.086973, 5.048117 52.086988, 5.048129 52.087119, 5.048285 52.087123, 5.049257 52.087117, 5.049627 52.087126, 5.050095 52.087153, 5.051325 52.087277, 5.051793 52.087284, 5.052223 52.087268, 5.052942 52.087153, 5.053155 52.087125, 5.053553 52.087098, 5.053965 52.087087, 5.054724 52.087084, 5.05552 52.087126, 5.056209 52.087196, 5.056505 52.087223, 5.057029 52.087187, 5.057853 52.08711, 5.05839 52.087094, 5.059367 52.087122, 5.059922 52.087153, 5.060283 52.087196, 5.061829 52.087255, 5.062888 52.087306, 5.063467 52.087322, 5.064282 52.08731, 5.065008 52.087309, 5.065425 52.087276, 5.06587 52.087183, 5.066801 52.087094, 5.067589 52.087057, 5.06827 52.08697, 5.068729 52.086889, 5.068696 52.086851, 5.069165 52.086744, 5.069458 52.086525)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03440951;Rijnvliet;Utrecht;526;68;2023;DEF;BU03440951;GM0344;BU03440951;GM0344;BU03440951;GM0344;False;False;52.07784287183355;5.065367610876575;MULTIPOLYGON (((5.075202 52.082417, 5.07502 52.081067, 5.074733 52.079505, 5.074479 52.078832, 5.073385 52.078987, 5.071616 52.074888, 5.069936 52.075287, 5.068989 52.073287, 5.060241 52.074944, 5.058235 52.071023, 5.054905 52.071991, 5.055849 52.073815, 5.058349 52.078721, 5.059091 52.078572, 5.059953 52.078404, 5.060136 52.078746, 5.060076 52.07876, 5.0603 52.079215, 5.060287 52.079218, 5.060496 52.079627, 5.060532 52.079622, 5.06077 52.080111, 5.061257 52.081101, 5.059664 52.081306, 5.059759 52.081489, 5.060134 52.081442, 5.060192 52.081485, 5.06025 52.081657, 5.060181 52.081666, 5.06025 52.081875, 5.060206 52.081862, 5.059979 52.081898, 5.059984 52.082028, 5.060041 52.082072, 5.060106 52.082236, 5.060109 52.08241, 5.063898 52.082437, 5.067941 52.082378, 5.069089 52.082347, 5.069756 52.082383, 5.075202 52.082417)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03441024;Veldhuizen;Utrecht;3412;4;2023;DEF;BU03441024;GM0344;BU03441024;GM0344;BU03441024;GM0344;False;False;52.08102656874555;5.015226196885981;MULTIPOLYGON (((5.019665 52.085978, 5.025744 52.084823, 5.025588 52.083923, 5.026725 52.083862, 5.026719 52.0838, 5.027036 52.083704, 5.026917 52.083022, 5.026596 52.081205, 5.026108 52.078487, 5.02602 52.077801, 5.02588 52.076675, 5.025236 52.073594, 5.018729 52.074571, 5.009585 52.07653, 5.00323 52.077957, 5.003307 52.078387, 5.00343 52.079033, 5.00372 52.080697, 5.003818 52.081302, 5.004033 52.082564, 5.004097 52.082904, 5.004188 52.083424, 5.004285 52.084043, 5.004369 52.084557, 5.004626 52.086064, 5.004764 52.08692, 5.004796 52.087142, 5.004868 52.087563, 5.005007 52.088452, 5.017971 52.086162, 5.019334 52.086041, 5.019665 52.085978)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03441031;De Meern-Noord;Utrecht;2151;18;2023;DEF;BU03441031;GM0344;BU03441031;GM0344;BU03441031;GM0344;False;False;52.08685480774897;5.034928440764675;MULTIPOLYGON (((5.040228 52.089227, 5.040288 52.089233, 5.041391 52.088419, 5.041756 52.088718, 5.042111 52.088916, 5.043184 52.089302, 5.043811 52.089578, 5.043914 52.089742, 5.043914 52.089775, 5.04531 52.089754, 5.046306 52.089757, 5.046529 52.089719, 5.047434 52.089735, 5.048375 52.089739, 5.048129 52.087119, 5.048117 52.086988, 5.047925 52.086973, 5.047815 52.08592, 5.047711 52.085617, 5.047987 52.085599, 5.047983 52.085555, 5.048488 52.08552, 5.048935 52.085504, 5.048959 52.084919, 5.048895 52.084344, 5.048676 52.083299, 5.048488 52.082824, 5.048148 52.081945, 5.047858 52.081939, 5.04723 52.08191, 5.046502 52.081869, 5.04434 52.081726, 5.043809 52.081704, 5.043432 52.081735, 5.042954 52.081808, 5.042055 52.08196, 5.038081 52.08268, 5.036891 52.082888, 5.031327 52.083824, 5.025744 52.084823, 5.019665 52.085978, 5.021251 52.089004, 5.021449 52.08976, 5.021397 52.090476, 5.021239 52.090861, 5.021769 52.090935, 5.021821 52.091, 5.022102 52.091182, 5.022025 52.09128, 5.021874 52.09136, 5.0221 52.091532, 5.02251 52.091324, 5.023239 52.091223, 5.025245 52.0918, 5.026278 52.092372, 5.026758 52.092634, 5.027059 52.092442, 5.027281 52.092603, 5.029921 52.092473, 5.029942 52.092323, 5.030867 52.092242, 5.030727 52.091314, 5.031962 52.091213, 5.031618 52.089673, 5.033021 52.089731, 5.034733 52.0897, 5.035913 52.089531, 5.036797 52.089331, 5.037182 52.089249, 5.038295 52.089097, 5.039484 52.089059, 5.040228 52.089227)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03441033;Bedrijvengebied Oudenrijn;Utrecht;112;6;2023;DEF;BU03441033;GM0344;BU03441033;GM0344;BU03441033;GM0344;False;False;52.07550867529649;5.049773978363516;MULTIPOLYGON (((5.060109 52.08241, 5.060106 52.082236, 5.060041 52.082072, 5.059984 52.082028, 5.059979 52.081898, 5.060206 52.081862, 5.06025 52.081875, 5.060181 52.081666, 5.06025 52.081657, 5.060192 52.081485, 5.060134 52.081442, 5.059759 52.081489, 5.059664 52.081306, 5.061257 52.081101, 5.06077 52.080111, 5.060532 52.079622, 5.060496 52.079627, 5.060287 52.079218, 5.0603 52.079215, 5.060076 52.07876, 5.060136 52.078746, 5.059953 52.078404, 5.059091 52.078572, 5.058349 52.078721, 5.055849 52.073815, 5.054905 52.071991, 5.054358 52.070934, 5.054229 52.070957, 5.053938 52.070399, 5.053606 52.070463, 5.053408 52.070076, 5.053406 52.069758, 5.053404 52.069575, 5.05358 52.069362, 5.053381 52.068975, 5.053321 52.068983, 5.053201 52.068954, 5.052965 52.068418, 5.052542 52.067431, 5.03828 52.069389, 5.040298 52.072794, 5.045282 52.081212, 5.048091 52.080701, 5.048716 52.081956, 5.048148 52.081945, 5.048488 52.082824, 5.049864 52.082786, 5.051657 52.082791, 5.0531 52.082802, 5.053229 52.083737, 5.053317 52.083733, 5.053291 52.083533, 5.054278 52.083499, 5.054264 52.083405, 5.055167 52.083357, 5.055151 52.083258, 5.055546 52.083238, 5.055556 52.083303, 5.055747 52.083293, 5.055707 52.083025, 5.055825 52.083023, 5.055759 52.082545, 5.057905 52.082561, 5.057968 52.082937, 5.058212 52.082921, 5.058232 52.08298, 5.058264 52.083204, 5.058498 52.083188, 5.058462 52.082986, 5.058905 52.082956, 5.058915 52.083019, 5.059357 52.082999, 5.059347 52.082919, 5.059514 52.08291, 5.059511 52.08288, 5.059652 52.08288, 5.059631 52.082662, 5.059735 52.082659, 5.059737 52.082578, 5.060113 52.082578, 5.060109 52.08241)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU15810002;Doorn-Noordwest;Utrechtse Heuvelrug;853;3;2023;DEF;BU15810002;GM1581;BU15810002;GM1581;BU15810002;GM1581;False;False;52.04340886130565;5.333967042408977;MULTIPOLYGON (((5.349354 52.047836, 5.349521 52.046379, 5.349934 52.04409, 5.348092 52.044284, 5.346227 52.044664, 5.345425 52.044919, 5.344464 52.0457, 5.344023 52.046016, 5.336764 52.038317, 5.335132 52.036772, 5.334058 52.035471, 5.331946 52.035745, 5.327369 52.035789, 5.321009 52.036509, 5.318794 52.037044, 5.319461 52.037796, 5.320102 52.038309, 5.325519 52.04506, 5.337206 52.052196, 5.349354 52.047836)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03450114;Dragonder Oost;Veenendaal;886;14;2023;DEF;BU03450114;GM0345;BU03450114;GM0345;BU03450114;GM0345;False;False;52.023780360921414;5.574964429114984;MULTIPOLYGON (((5.573761 52.027415, 5.579935 52.02701, 5.5799 52.026563, 5.57987 52.026354, 5.57983 52.026146, 5.579779 52.025938, 5.579717 52.025732, 5.579645 52.025526, 5.579563 52.025323, 5.579471 52.025121, 5.579368 52.02492, 5.579255 52.024722, 5.579133 52.024526, 5.579 52.024333, 5.578858 52.024142, 5.578707 52.023954, 5.578546 52.023769, 5.578375 52.023587, 5.578196 52.023409, 5.576111 52.021406, 5.573887 52.019269, 5.569417 52.022101, 5.569226 52.022222, 5.572902 52.024472, 5.573118 52.024715, 5.57327 52.025459, 5.573508 52.027431, 5.573761 52.027415)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03450117;Buurtstede;Veenendaal;1095;80;2023;DEF;BU03450117;GM0345;BU03450117;GM0345;BU03450117;GM0345;False;False;52.02349221248089;5.582714933201671;MULTIPOLYGON (((5.587446 52.026641, 5.587511 52.026628, 5.587436 52.025072, 5.587297 52.022215, 5.587263 52.022217, 5.587225 52.021319, 5.58717 52.021319, 5.587149 52.020909, 5.587222 52.020904, 5.5872 52.02045, 5.587337 52.020441, 5.587332 52.020343, 5.579711 52.020841, 5.57942 52.020779, 5.578456 52.020204, 5.578225 52.020129, 5.577938 52.020211, 5.577627 52.020424, 5.576111 52.021406, 5.578196 52.023409, 5.578375 52.023587, 5.578546 52.023769, 5.578707 52.023954, 5.578858 52.024142, 5.579 52.024333, 5.579133 52.024526, 5.579255 52.024722, 5.579368 52.02492, 5.579471 52.025121, 5.579563 52.025323, 5.579645 52.025526, 5.579717 52.025732, 5.579779 52.025938, 5.57983 52.026146, 5.57987 52.026354, 5.5799 52.026563, 5.579935 52.02701, 5.579943 52.027126, 5.583772 52.026875, 5.587446 52.026641)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03450118;Veenderij;Veenendaal;897;70;2023;DEF;BU03450118;GM0345;BU03450118;GM0345;BU03450118;GM0345;False;False;52.01753768458496;5.583099048955837;MULTIPOLYGON (((5.587337 52.020441, 5.590242 52.020267, 5.590161 52.019384, 5.589622 52.015595, 5.586959 52.015713, 5.586922 52.015713, 5.586906 52.015303, 5.586835 52.014078, 5.586901 52.014035, 5.586912 52.013914, 5.586839 52.013875, 5.586787 52.012753, 5.586767 52.012379, 5.586751 52.012286, 5.586656 52.012144, 5.586455 52.012004, 5.586015 52.011776, 5.585935 52.011738, 5.582208 52.013995, 5.573887 52.019269, 5.576111 52.021406, 5.577627 52.020424, 5.577938 52.020211, 5.578225 52.020129, 5.578456 52.020204, 5.57942 52.020779, 5.579711 52.020841, 5.587332 52.020343, 5.587337 52.020441)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03450220;Engelenburg;Veenendaal;2018;3;2023;DEF;BU03450220;GM0345;BU03450220;GM0345;BU03450220;GM0345;False;False;52.020414826371905;5.5596806967914505;MULTIPOLYGON (((5.557866 52.023165, 5.562883 52.02302, 5.563133 52.023012, 5.563409 52.023002, 5.568253 52.022844, 5.569226 52.022222, 5.567812 52.021353, 5.56301 52.016681, 5.562167 52.016023, 5.562117 52.015971, 5.557261 52.017562, 5.555462 52.018247, 5.551287 52.020052, 5.550537 52.020308, 5.553062 52.023479, 5.553311 52.023424, 5.554044 52.023275, 5.557866 52.023165)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03450221;Het Ambacht;Veenendaal;626;13;2023;DEF;BU03450221;GM0345;BU03450221;GM0345;BU03450221;GM0345;False;False;52.01553754664755;5.5557933877171095;MULTIPOLYGON (((5.562117 52.015971, 5.556449 52.010068, 5.552546 52.015429, 5.549854 52.019127, 5.549718 52.01928, 5.550537 52.020308, 5.551287 52.020052, 5.555462 52.018247, 5.557261 52.017562, 5.562117 52.015971)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU03450331;Franse Gat;Veenendaal;2642;8;2023;DEF;BU03450331;GM0345;BU03450331;GM0345;BU03450331;GM0345;False;False;52.018537654019504;5.542522418629326;MULTIPOLYGON (((5.549718 52.01928, 5.549005 52.018305, 5.546 52.014409, 5.543968 52.011795, 5.54233 52.012209, 5.541303 52.012612, 5.540202 52.013131, 5.538497 52.013807, 5.537105 52.014234, 5.536239 52.014497, 5.536507 52.015018, 5.536982 52.01585, 5.537186 52.018102, 5.537284 52.018884, 5.537368 52.019557, 5.537746 52.020827, 5.538065 52.021967, 5.538501 52.022913, 5.539353 52.02434, 5.540156 52.025537, 5.541708 52.025038, 5.543005 52.024604, 5.543881 52.024182, 5.544767 52.023732, 5.545521 52.023245, 5.546331 52.02262, 5.546955 52.02207, 5.547634 52.021421, 5.548351 52.020721, 5.548987 52.020044, 5.549718 52.01928)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU08610003;D'Ekker;Veldhoven;2044;5;2023;DEF;BU08610003;GM0861;BU08610003;GM0861;BU08610003;GM0861;False;False;51.4132345642863;5.4048964891696905;MULTIPOLYGON (((5.411521 51.410599, 5.410841 51.410846, 5.409912 51.410182, 5.408983 51.409582, 5.40828 51.409393, 5.407041 51.409101, 5.404688 51.408403, 5.404549 51.409087, 5.400993 51.408316, 5.396178 51.415925, 5.396846 51.415839, 5.39929 51.416196, 5.404635 51.417142, 5.410454 51.418128, 5.410621 51.41737, 5.411076 51.414819, 5.411536 51.413358, 5.411986 51.41249, 5.412509 51.411629, 5.412363 51.411275, 5.411521 51.410599)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
