actualitei;typefungeb;terr_naam;terr_opp_m;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_out_kuns;n_out_natu;sport;search_dis;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
2018-01-01;sportterrein, sportcomplex;0;64027;18703;sportpark zwaluwen;1970;84406.0;438616.0;zwaluwenlaan 500;3136vh;vlaardingen;vlaardingen;zuid-holland;2;2;voetbal;0;BU06220605;GM0622;3136;3136VH;BU06220605;GM0622;3136;3136VH;BU06220605;GM0622;3136;3136VH;False;False;False;51.93062969677095;4.36161332045612;MULTIPOLYGON (((4.360024 51.932318, 4.36124 51.93261, 4.361743 51.932731, 4.361749 51.932722, 4.361753 51.932717, 4.362167 51.932015, 4.362317 51.93176, 4.362455 51.931791, 4.363233 51.930473, 4.362476 51.930291, 4.363266 51.929022, 4.362613 51.928865, 4.361623 51.92864, 4.361497 51.928617, 4.361405 51.928614, 4.361352 51.928643, 4.361309 51.928689, 4.360802 51.929483, 4.360769 51.929488, 4.360736 51.929498, 4.360723 51.929513, 4.360709 51.929535, 4.360698 51.929561, 4.360692 51.929588, 4.360695 51.929617, 4.360683 51.92964, 4.360301 51.93031, 4.360277 51.930351, 4.359978 51.930844, 4.360847 51.931045, 4.360648 51.931364, 4.360542 51.931338, 4.360427 51.931524, 4.360486 51.931538, 4.360024 51.932318)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;155816;18766;sportpark thurlede;1970;86639.0;438802.0;parkweg 419;3121kk;schiedam;schiedam;zuid-holland;4;5;voetbal;0;BU06060506;GM0606;3121;3121KK;BU06060506;GM0606;3121;3121KK;BU06060506;GM0606;3121;3121KK;False;False;False;51.93094822600536;4.394770269284269;MULTIPOLYGON (((4.392955 51.934344, 4.392955 51.934363, 4.392954 51.934396, 4.392962 51.934426, 4.392976 51.934441, 4.393101 51.934465, 4.393219 51.934493, 4.393616 51.934577, 4.394412 51.934732, 4.394665 51.934253, 4.394689 51.934207, 4.394873 51.933861, 4.394987 51.933646, 4.395007 51.933608, 4.395289 51.933087, 4.395308 51.933052, 4.395343 51.932986, 4.395625 51.932446, 4.395648 51.931894, 4.395653 51.931762, 4.395677 51.931405, 4.395912 51.931409, 4.396207 51.931414, 4.396346 51.931151, 4.396684 51.930448, 4.396958 51.929866, 4.396988 51.929802, 4.397237 51.929295, 4.397294 51.92919, 4.397434 51.928928, 4.39757 51.92895, 4.397747 51.928631, 4.397768 51.928592, 4.398097 51.928026, 4.397275 51.927843, 4.397163 51.92783, 4.396933 51.92782, 4.396812 51.927814, 4.396624 51.927851, 4.396168 51.927961, 4.396009 51.928013, 4.395927 51.928064, 4.395753 51.928236, 4.39514 51.928107, 4.395067 51.928098, 4.395043 51.928106, 4.394864 51.928241, 4.394705 51.928377, 4.394486 51.928548, 4.394235 51.928736, 4.394069 51.928865, 4.39403 51.928899, 4.393932 51.928981, 4.393916 51.928995, 4.393768 51.929153, 4.39368 51.929256, 4.393537 51.92941, 4.39349 51.929466, 4.393443 51.929517, 4.393383 51.929628, 4.393174 51.930034, 4.392811 51.930688, 4.39256 51.931163, 4.392928 51.931236, 4.393024 51.931234, 4.393021 51.931364, 4.393308 51.931363, 4.39331 51.931437, 4.393099 51.931436, 4.392886 51.931437, 4.392044 51.931437, 4.392028 51.932468, 4.392099 51.932473, 4.392985 51.932477, 4.392983 51.932645, 4.392976 51.933286, 4.392976 51.93334, 4.392962 51.933905, 4.392961 51.933932, 4.39296 51.933966, 4.392955 51.934344)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;48402;18633;sportpark nieuw vreelust;1962;89008.0;437278.0;spaanseweg 3;3028hw;rotterdam;rotterdam;zuid-holland;2;2;voetbal;0;BU05990327;GM0599;3028;3028HT;BU05990327;GM0599;3028;3028HW;BU05990327;GM0599;3028;3028HW;False;False;False;51.91949801882254;4.426758795196791;MULTIPOLYGON (((4.424693 51.919838, 4.424356 51.919868, 4.42434 51.919869, 4.424342 51.919876, 4.424482 51.920505, 4.42561 51.920404, 4.425619 51.920445, 4.426982 51.920323, 4.427456 51.920281, 4.428682 51.920181, 4.428446 51.919181, 4.428249 51.918289, 4.428168 51.918296, 4.42725 51.918369, 4.426629 51.918424, 4.426607 51.918436, 4.425971 51.918722, 4.426009 51.918912, 4.425539 51.918952, 4.425553 51.919006, 4.425271 51.919033, 4.425169 51.919145, 4.425213 51.919344, 4.42524 51.919463, 4.425314 51.919766, 4.425319 51.919786, 4.424693 51.919838)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;32294;18629;sportpark essenburgsingel;1962;89978.0;437448.0;rfc-weg 155;3022ez;rotterdam;rotterdam;zuid-holland;2;1;voetbal;0;BU05990324;GM0599;3022;3022EZ;BU05990324;GM0599;3022;3022EZ;BU05990324;GM0599;3022;3022EZ;False;False;False;51.921564320454976;4.444285612912614;MULTIPOLYGON (((4.442038 51.921326, 4.442007 51.921367, 4.44169 51.921605, 4.441674 51.921606, 4.441581 51.921667, 4.44162 51.921729, 4.442503 51.921824, 4.443711 51.921937, 4.44507 51.922056, 4.445317 51.922082, 4.44683 51.922221, 4.44685 51.922149, 4.446981 51.921667, 4.446336 51.921495, 4.445554 51.921266, 4.445305 51.921198, 4.445192 51.921183, 4.444886 51.921153, 4.444226 51.921086, 4.443771 51.921031, 4.443471 51.920994, 4.44313 51.920949, 4.44309 51.920944, 4.442637 51.920896, 4.442318 51.92087, 4.442267 51.920879, 4.442206 51.920897, 4.442176 51.920914, 4.44206 51.921272, 4.442038 51.921326)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2024-01-01;sportterrein, sportcomplex;0;104355;18620;sportcomplex abraham van stolkweg;1977;89797.0;437988.0;energieweg 15;3041jc;rotterdam;rotterdam;zuid-holland;1;1;voetbal;0;BU05990558;GM0599;3041;3041JA;BU05990558;GM0599;3041;3041JA;BU05990558;GM0599;3041;3041JA;False;False;False;51.9246844170131;4.439050877310906;MULTIPOLYGON (((4.437289 51.923066, 4.437176 51.923154, 4.436639 51.923571, 4.436551 51.923689, 4.43653 51.923814, 4.436527 51.923833, 4.436541 51.92392, 4.43657 51.923998, 4.436927 51.924474, 4.437189 51.924808, 4.437459 51.92514, 4.438007 51.925823, 4.438502 51.926431, 4.438996 51.927053, 4.439071 51.927059, 4.439085 51.927076, 4.439109 51.927105, 4.43926 51.927303, 4.439272 51.92731, 4.439308 51.9273, 4.43934 51.927335, 4.44034 51.92703, 4.440727 51.926912, 4.440235 51.926246, 4.441513 51.925879, 4.441333 51.925654, 4.440781 51.924918, 4.440679 51.924777, 4.44059 51.924626, 4.440508 51.924489, 4.440483 51.924447, 4.44043 51.924368, 4.440438 51.92433, 4.44043 51.924251, 4.440365 51.924164, 4.440265 51.924072, 4.440153 51.923977, 4.440273 51.923946, 4.440349 51.923486, 4.44037 51.923305, 4.440434 51.922504, 4.439228 51.922405, 4.437755 51.922292, 4.437743 51.922317, 4.437705 51.922365, 4.437678 51.922423, 4.437631 51.92255, 4.437595 51.922665, 4.437586 51.922679, 4.43756 51.92276, 4.437558 51.922763, 4.437964 51.922792, 4.438223 51.922869, 4.438524 51.922939, 4.439434 51.923312, 4.439213 51.923579, 4.43907 51.923572, 4.438967 51.923577, 4.438882 51.923587, 4.438803 51.9236, 4.43852 51.9235, 4.437918 51.923252, 4.43767 51.923146, 4.437363 51.922997, 4.437289 51.923066)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;9565;18622;sportcomplex zuiderlaan;1976;89153.0;439947.0;Zuiderlaan 10;3043xm;rotterdam;rotterdam;zuid-holland;0;1;voetbal;0;BU05990455;GM0599;3045;3045NX;BU05990455;GM0599;3043;3043XM;BU05990455;GM0599;3043;3043XM;False;False;True;51.94425607161946;4.430279332591581;MULTIPOLYGON (((4.429436 51.943916, 4.429424 51.94393, 4.429384 51.943975, 4.429362 51.943967, 4.42932 51.944006, 4.429253 51.943984, 4.429161 51.944077, 4.429128 51.944087, 4.429162 51.944132, 4.429176 51.94415, 4.429197 51.944178, 4.429222 51.944198, 4.429306 51.944239, 4.429382 51.944268, 4.429628 51.944364, 4.429899 51.944475, 4.430805 51.944844, 4.430829 51.944837, 4.430836 51.944834, 4.430864 51.944819, 4.431384 51.944308, 4.430726 51.944046, 4.429998 51.943761, 4.429789 51.943679, 4.429513 51.943945, 4.429436 51.943916)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;24727;17316;sportpark taludhoeve;1982;89311.0;438093.0;taludweg 5;3042jz;rotterdam;rotterdam;zuid-holland;1;1;voetbal;0;BU05990451;GM0599;3042;3042JZ;BU05990451;GM0599;3042;3042JZ;BU05990451;GM0599;3042;3042JZ;False;False;False;51.92775378756542;4.4328456144947515;MULTIPOLYGON (((4.431677 51.928051, 4.431813 51.928109, 4.432152 51.928256, 4.432651 51.928475, 4.433154 51.928697, 4.433297 51.928571, 4.433477 51.928426, 4.433691 51.928254, 4.433792 51.928182, 4.434114 51.927964, 4.434526 51.927677, 4.434049 51.927406, 4.433951 51.92735, 4.43331 51.926992, 4.433002 51.927198, 4.432629 51.926988, 4.432518 51.927062, 4.43232 51.926952, 4.431779 51.92732, 4.431606 51.927448, 4.431457 51.927549, 4.431213 51.92771, 4.431096 51.927789, 4.431348 51.927905, 4.431677 51.928051)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2020-01-01;sportterrein, sportcomplex;0;10904;18630;sportpark kanaalweg;1994;90219.0;438572.0;kanaalweg 84;3041je;rotterdam;rotterdam;zuid-holland;0;1;voetbal;0;BU05990558;GM0599;3041;3041JE;BU05990558;GM0599;3041;3041JE;BU05990558;GM0599;3041;3041JE;False;False;False;51.93145496479977;4.445206723380428;MULTIPOLYGON (((4.444202 51.931397, 4.445519 51.932133, 4.445555 51.932149, 4.446221 51.931483, 4.446294 51.93141, 4.444787 51.930827, 4.444406 51.931199, 4.444406 51.931199, 4.444242 51.93114, 4.444044 51.931303, 4.444202 51.931397)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2013-01-01;sportterrein, sportcomplex;0;49389;18719;sportpark lange kruisweg;1972;73943.0;441856.0;lange kruisweg 44d;2676bm;maasdijk;westland;zuid-holland;1;3;voetbal;0;BU17830301;GM1783;2676;2676BM;BU17830301;GM1783;2676;2676BM;BU17830301;GM1783;2676;2676BM;False;False;False;51.95889753513228;4.206723859289303;MULTIPOLYGON (((4.205501 51.959675, 4.206866 51.960287, 4.207644 51.95965, 4.208405 51.959022, 4.208444 51.95899, 4.208487 51.959005, 4.208662 51.958851, 4.208651 51.958838, 4.208968 51.958559, 4.208706 51.958451, 4.208729 51.958427, 4.208742 51.958413, 4.208568 51.958342, 4.208525 51.958324, 4.208568 51.958293, 4.207674 51.957905, 4.207564 51.957995, 4.207522 51.957972, 4.206517 51.957535, 4.206316 51.957703, 4.205946 51.958014, 4.205377 51.958483, 4.205318 51.958532, 4.204428 51.959257, 4.205453 51.959717, 4.205501 51.959675)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;44980;18643;sportpark rondgang;2012;68544.0;444722.0;rondgang 10;3151bp;hoek van holland;rotterdam;zuid-holland;2;2;voetbal;0;BU05991701;GM0599;3151;3151BP;BU05991701;GM0599;3151;3151BP;BU05991701;GM0599;3151;3151BP;False;False;False;51.983191561592655;4.128991140150976;MULTIPOLYGON (((4.130731 51.982853, 4.130587 51.982773, 4.130562 51.982789, 4.130224 51.982617, 4.13033 51.982537, 4.129425 51.982075, 4.129054 51.982356, 4.128911 51.982464, 4.128022 51.982044, 4.128001 51.982034, 4.127246 51.982595, 4.126942 51.982817, 4.127421 51.983059, 4.127835 51.983265, 4.127284 51.98368, 4.128212 51.984154, 4.128231 51.984166, 4.128569 51.984204, 4.128632 51.984211, 4.129617 51.984351, 4.1306 51.98361, 4.13075 51.983496, 4.13062 51.983432, 4.131091 51.98306, 4.130713 51.982867, 4.130731 51.982853)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;152360;9617;Sportpark Juliana;0;71658.0;445807.0;Koningin Julianaweg 154;2691gh;'s-gravenzande;westland;zuid-holland;2;9;voetbal;0;BU17830409;GM1783;2691;2691GH;BU17830409;GM1783;2691;2691GH;BU17830409;GM1783;2691;2691GH;False;False;False;51.9935040551817;4.175120904449897;MULTIPOLYGON (((4.17151 51.992942, 4.171633 51.992946, 4.173768 51.993004, 4.173872 51.993149, 4.173826 51.993622, 4.173782 51.993619, 4.173775 51.993704, 4.173718 51.993701, 4.173709 51.99378, 4.173655 51.993782, 4.173649 51.993795, 4.173598 51.993791, 4.173589 51.993817, 4.172171 51.993772, 4.172168 51.993799, 4.172065 51.994945, 4.173353 51.994981, 4.173334 51.995393, 4.174244 51.995417, 4.176187 51.995504, 4.176434 51.995576, 4.176601 51.995626, 4.176647 51.995572, 4.176741 51.995594, 4.176959 51.995311, 4.177034 51.995229, 4.177072 51.995184, 4.177116 51.995133, 4.177162 51.995071, 4.177196 51.995034, 4.177248 51.994978, 4.17728 51.994939, 4.177313 51.994911, 4.177346 51.994882, 4.177392 51.994862, 4.177426 51.994543, 4.178498 51.994587, 4.178507 51.994487, 4.178562 51.993813, 4.178597 51.993398, 4.178601 51.993345, 4.178594 51.993319, 4.178572 51.993307, 4.178515 51.993303, 4.178428 51.993298, 4.178303 51.993295, 4.177936 51.993286, 4.17736 51.993266, 4.177364 51.9932, 4.177869 51.993215, 4.177944 51.993217, 4.177965 51.993145, 4.178 51.992516, 4.177939 51.992476, 4.176439 51.992428, 4.176438 51.992398, 4.176448 51.992046, 4.176428 51.992017, 4.176406 51.992006, 4.176233 51.992003, 4.176234 51.991823, 4.176228 51.991155, 4.176121 51.991156, 4.174553 51.99116, 4.174557 51.991287, 4.174563 51.991684, 4.174347 51.991715, 4.174213 51.991735, 4.17417 51.991751, 4.174151 51.991783, 4.174137 51.9919, 4.174133 51.991938, 4.173998 51.991933, 4.171531 51.991879, 4.17151 51.992942)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2022-01-01;sportterrein, sportcomplex;0;211491;18716;sportpark de hoge bomen i;2015;74153.0;444472.0;de hoge bomen 1;2671nz;naaldwijk;westland;zuid-holland;7;4;voetbal;0;BU17830157;GM1783;2671;2671NZ;BU17830157;GM1783;2671;2671NZ;BU17830157;GM1783;2671;2671NZ;False;False;False;51.981709508535154;4.209816291493062;MULTIPOLYGON (((4.210035 51.983668, 4.210187 51.983517, 4.210315 51.98339, 4.210367 51.983331, 4.210569 51.983105, 4.210794 51.982849, 4.211031 51.982571, 4.211077 51.982512, 4.211457 51.98202, 4.211658 51.981757, 4.21206 51.98117, 4.212381 51.980812, 4.212748 51.980325, 4.212753 51.980283, 4.212706 51.980252, 4.212769 51.980196, 4.2128 51.980153, 4.21257 51.980052, 4.212553 51.979976, 4.212278 51.979857, 4.21226 51.979777, 4.211002 51.979234, 4.210866 51.979185, 4.21073 51.979135, 4.210685 51.979165, 4.210619 51.979222, 4.210541 51.979289, 4.210424 51.979345, 4.210348 51.979426, 4.210206 51.979461, 4.210202 51.979464, 4.210096 51.979536, 4.209613 51.980066, 4.208942 51.980789, 4.208863 51.98089, 4.208804 51.980964, 4.208724 51.981066, 4.206834 51.982604, 4.206597 51.982988, 4.206519 51.983067, 4.206535 51.98312, 4.20794 51.983745, 4.208137 51.983581, 4.208143 51.983576, 4.208394 51.983684, 4.208593 51.98377, 4.208748 51.983839, 4.209535 51.984067, 4.209676 51.983964, 4.210035 51.983668)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;113818;18720;sportpark de zweth;2011;76111.0;444310.0;veilingweg 26;2678ln;de lier;westland;zuid-holland;2;5;voetbal;0;BU17830711;GM1783;2678;2678LN;BU17830711;GM1783;2678;2678LN;BU17830711;GM1783;2678;2678LN;False;False;False;51.981643615195885;4.239854761970065;MULTIPOLYGON (((4.243818 51.981056, 4.243772 51.981055, 4.243731 51.981062, 4.243739 51.981074, 4.243528 51.98126, 4.243324 51.981173, 4.243284 51.981211, 4.243271 51.981206, 4.243206 51.981258, 4.242519 51.980954, 4.242615 51.980874, 4.242657 51.980891, 4.242834 51.980738, 4.242694 51.980709, 4.242608 51.980698, 4.242622 51.980667, 4.242566 51.980661, 4.242158 51.980583, 4.241501 51.98046, 4.240895 51.980348, 4.240765 51.980322, 4.240608 51.980291, 4.240048 51.980187, 4.239832 51.98015, 4.239806 51.980156, 4.239524 51.980434, 4.239434 51.980547, 4.239393 51.980579, 4.23934 51.980622, 4.239295 51.98066, 4.239204 51.980728, 4.239128 51.980782, 4.239064 51.980818, 4.239038 51.980827, 4.23807 51.980297, 4.23783 51.980463, 4.237756 51.980514, 4.237411 51.980755, 4.237013 51.981045, 4.236865 51.981146, 4.236354 51.981493, 4.235803 51.981876, 4.236764 51.982415, 4.23655 51.982556, 4.237316 51.98298, 4.238423 51.983593, 4.23846 51.983613, 4.238497 51.983587, 4.23923 51.983065, 4.240659 51.982049, 4.241068 51.981759, 4.241857 51.982186, 4.241883 51.982168, 4.242381 51.981812, 4.242726 51.981566, 4.242773 51.981562, 4.242886 51.981725, 4.242801 51.981809, 4.242836 51.98182, 4.242858 51.981828, 4.242994 51.981881, 4.243192 51.981959, 4.243313 51.982007, 4.243548 51.982099, 4.244096 51.982315, 4.244111 51.982311, 4.244114 51.982312, 4.244117 51.982309, 4.24415 51.982299, 4.244421 51.982018, 4.244476 51.981961, 4.244772 51.981654, 4.245261 51.981177, 4.245178 51.981162, 4.24448 51.981037, 4.244419 51.981087, 4.24444 51.981095, 4.244388 51.981141, 4.244285 51.981094, 4.244255 51.981123, 4.244216 51.981124, 4.244219 51.981144, 4.244206 51.981168, 4.244188 51.981184, 4.244162 51.981202, 4.244113 51.981217, 4.24408 51.98122, 4.244036 51.981217, 4.244004 51.981207, 4.243978 51.981196, 4.243957 51.981178, 4.24394 51.981151, 4.243939 51.981123, 4.243931 51.981106, 4.24391 51.981088, 4.243883 51.981072, 4.243851 51.981061, 4.243818 51.981056)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;42260;9618;Sosefhal;0;75606.0;446697.0;Strijphorst 2;2675wn;honselersdijk;westland;zuid-holland;3;1;voetbal;0;BU17830207;GM1783;2675;2675WN;BU17830207;GM1783;2675;2675WN;BU17830207;GM1783;2675;2675WN;False;False;False;52.00252946658224;4.2331356921252095;MULTIPOLYGON (((4.230599 52.002604, 4.230358 52.002812, 4.230348 52.002821, 4.230394 52.002841, 4.230343 52.002887, 4.230346 52.002888, 4.230582 52.002988, 4.230578 52.002997, 4.230565 52.003022, 4.230719 52.003056, 4.230742 52.003062, 4.23087 52.003114, 4.230886 52.00312, 4.230935 52.003076, 4.230952 52.003061, 4.231548 52.003208, 4.231664 52.003119, 4.232105 52.003324, 4.232666 52.002864, 4.233955 52.003436, 4.234051 52.003353, 4.234538 52.002946, 4.234703 52.003021, 4.234256 52.003406, 4.23423 52.00343, 4.234728 52.003644, 4.235263 52.003196, 4.234778 52.002976, 4.23476 52.002983, 4.234732 52.003005, 4.234599 52.00294, 4.234652 52.002898, 4.234808 52.002766, 4.235141 52.002494, 4.235224 52.002419, 4.235249 52.002375, 4.235246 52.002368, 4.235235 52.002332, 4.235205 52.002307, 4.235142 52.00228, 4.235012 52.002216, 4.234824 52.002127, 4.234488 52.001982, 4.234464 52.001972, 4.233947 52.001732, 4.234047 52.001646, 4.233195 52.001256, 4.232824 52.001566, 4.23261 52.00175, 4.232267 52.002044, 4.232116 52.001977, 4.231913 52.00213, 4.231795 52.002214, 4.23175 52.002246, 4.231686 52.002294, 4.231625 52.002341, 4.231559 52.002382, 4.231435 52.002439, 4.231359 52.002483, 4.231288 52.002528, 4.23118 52.002566, 4.231134 52.002581, 4.231089 52.002615, 4.230813 52.002493, 4.230729 52.002564, 4.230712 52.002561, 4.230676 52.002592, 4.230643 52.00262, 4.230599 52.002604)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2020-01-01;sportterrein, sportcomplex;0;72276;18717;sportpark polanen;2006;72435.0;449995.0;duyvenvoordestraat 56;2681hn;monster;westland;zuid-holland;2;4;voetbal;0;BU17830507;GM1783;2681;2681HN;BU17830507;GM1783;2681;2681HN;BU17830507;GM1783;2681;2681HN;False;False;False;52.0326897367973;4.183637681349179;MULTIPOLYGON (((4.181708 52.03258, 4.180987 52.033151, 4.181074 52.033268, 4.181157 52.033358, 4.181245 52.033444, 4.181419 52.033596, 4.182896 52.034437, 4.183061 52.034275, 4.183533 52.034449, 4.183564 52.03446, 4.184026 52.033995, 4.184705 52.033306, 4.18541 52.032658, 4.186345 52.031748, 4.185235 52.031328, 4.185051 52.031252, 4.18414 52.03088, 4.184113 52.030905, 4.184012 52.030855, 4.183403 52.031341, 4.182964 52.031609, 4.182951 52.031633, 4.183216 52.03176, 4.183453 52.031882, 4.182867 52.032335, 4.1823 52.032121, 4.181708 52.03258)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2021-01-01;sportterrein, sportcomplex;0;114964;9603;GDA-Hal;1976;75319.0;451831.0;Madesteinweg 10;2553ec;'s-gravenhage;'s-gravenhage;zuid-holland;1;3;voetbal;0;BU05181697;GM0518;2553;2553EC;BU05181697;GM0518;2553;2553EC;BU05181697;GM0518;2553;2553EC;False;False;False;52.04841509595241;4.226443932545254;MULTIPOLYGON (((4.226671 52.049701, 4.226766 52.049573, 4.226947 52.049625, 4.22745 52.04895, 4.227992 52.048206, 4.228887 52.048447, 4.22895 52.048463, 4.229363 52.047906, 4.22957 52.047625, 4.228615 52.047355, 4.227932 52.04716, 4.227859 52.047258, 4.227571 52.047185, 4.227555 52.0472, 4.226999 52.047038, 4.225891 52.046721, 4.225872 52.046715, 4.225565 52.047135, 4.225254 52.04756, 4.225311 52.047577, 4.224737 52.048273, 4.224646 52.048379, 4.224535 52.048344, 4.224508 52.048332, 4.223811 52.049267, 4.223889 52.049288, 4.224179 52.049379, 4.224264 52.049403, 4.224989 52.04961, 4.225006 52.049615, 4.224773 52.049915, 4.22481 52.049924, 4.225199 52.050035, 4.225231 52.050044, 4.226226 52.050324, 4.226293 52.050237, 4.226598 52.049804, 4.226671 52.049701)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
