codering;voedingsgebied_id;voedingsgebied_dekking;voedingsgebied_aantal_pc6
BU06770109;TT220_10;1.0;12
BU06770110;TT220_10;1.0;12
BU06770111;TT220_10;1.0;38
BU06770201;TT220_10;1.0;45
BU06770202;TT220_10;1.0;37
BU06770203;TT220_10;1.0;12
BU06770204;TT220_10;1.0;5
BU06770301;TT220_10;1.0;38
BU06770302;TT220_10;1.0;23
BU06770303;TT220_10;1.0;14
BU06770401;TT220_10;1.0;22
BU06770402;TT220_10;1.0;5
BU06770403;TT220_10;1.0;22
BU06770501;TT220_10;1.0;29
BU06770502;TT220_10;1.0;8
BU06770601;TT220_10;1.0;29
BU06770602;TT220_10;1.0;18
BU06770701;TT220_10;1.0;7
BU06770702;TT220_10;1.0;3
BU06770801;TT220_10;1.0;12
BU06770802;TT220_10;1.0;37
BU06770803;TT220_10;1.0;30
BU06770804;TT220_10;1.0;3
BU06770805;TT220_10;1.0;25
BU06770901;TT220_10;1.0;13
BU06770902;TT220_10;1.0;7
BU06771001;TT220_10;1.0;6
BU06771002;TT220_10;1.0;10
BU06771101;TT220_10;1.0;18
BU06771102;TT220_10;1.0;28
BU06771103;TT220_10;1.0;17
BU06771201;TT220_10;1.0;9
BU06771202;TT220_10;1.0;24
BU06771301;TT220_10;1.0;5
BU06771302;TT220_10;1.0;15
BU06771401;TT220_10;1.0;4
BU06771402;TT220_10;1.0;10
BU06771501;TT220_10;1.0;10
BU06771502;TT220_10;1.0;5
BU06771503;TT220_10;1.0;7
BU06780000;TT228_10;0.9146919431279621;211
BU06780009;TT228_10;0.7555555555555555;45
BU06780100;TT228_10;1.0;83
BU06780109;TT228_10;1.0;22
BU06780200;CM80;1.0;11
BU06780209;CM80;1.0;6
BU06870003;TH212_10_AB;1.0;108
BU06870004;TH212_10_AB;1.0;58
BU06870005;TH212_10_AB;1.0;61
BU06870006;TH212_10_AB;1.0;64
BU06870007;TH212_10_AB;1.0;18
BU06871008;TH212_10_AB;1.0;54
BU06871009;TH212_10_AB;1.0;35
BU06871010;TH212_10_AB;1.0;3
BU06871102;TH212_10_AB;1.0;18
BU06871111;TH212_10_AB;1.0;42
BU06871112;TH212_10_AB;1.0;32
BU06871213;TH212_10_AB;1.0;65
BU06871301;CM34/46;0.5833333333333334;12
BU06871314;CM34/46;0.6666666666666666;3
BU06871415;CM34/46;1.0;30
BU06871416;CM34/46;1.0;1
BU06871417;CM34/46;1.0;6
BU06871518;TH212_10_AB;1.0;9
BU06871619;TH212_10_AB;1.0;9
BU06871620;TH212_10_AB;1.0;39
BU06871721;CM34/46;1.0;2
BU06871768;CM34/46;1.0;1
BU06871781;TH212_10_AB;0.5;2
BU06871822;CM34/46;1.0;3
BU06871823;CM34/46;1.0;2
BU06871824;TH212_10_AB;1.0;1
BU06871925;TH212_10_AB;0.75;4
BU06871926;CM34/46;1.0;2
BU06872027;TH212_10_AB;1.0;19
BU06872028;TH212_10_AB;1.0;51
BU06872031;TH212_10_AB;1.0;95
BU06872032;TH212_10_AB;1.0;10
BU06872084;TH212_10_AB;1.0;38
BU06872933;TH212_10_AB;1.0;1
BU06872934;TH212_10_AB;1.0;1
BU06872935;TH202_10;0.6666666666666666;3
BU06872936;TH202_10;0.625;8
BU06873037;TH212_10_AB;1.0;34
BU06873038;TH212_10_AB;1.0;47
BU06873039;TH212_10_AB;1.0;14
BU06873040;TH212_10_AB;1.0;18
BU06873041;TH212_10_AB;1.0;40
BU06873082;TH212_10_AB;1.0;20
BU06873083;TH212_10_AB;1.0;6
BU06873143;TH212_10_AB;1.0;2
BU06873144;TH212_10_AB;1.0;100
BU06873145;TH212_10_AB;1.0;58
BU06873171;TH212_10_AB;1.0;34
BU06873247;TH212_10_AB;1.0;12
BU06873248;TH212_10_AB;1.0;8
BU06873946;TH212_10_AB;1.0;28
BU06873950;TH212_10_AB;1.0;31
BU06873970;TH212_10_AB;1.0;3
BU06874051;TH212_10_AB;1.0;33
BU06874952;TH212_10_AB;1.0;2
BU06874953;TH212_10_AB;1.0;5
BU06874954;TH212_10_AB;1.0;4
BU06874955;TH212_10_AB;0.5;4
BU06874956;TH212_10_AB;1.0;5
BU06874957;TH212_10_AB;0.75;4
BU06875058;TH212_10_AB;1.0;50
BU06875059;TH212_10_AB;1.0;25
BU06875060;TH212_10_AB;1.0;25
BU06875061;TH212_10_AB;1.0;14
BU06875062;TH212_10_AB;1.0;8
BU06875063;TH212_10_AB;1.0;8
BU06875069;TH212_10_AB;1.0;2
BU06875085;TH212_10_AB;1.0;5
BU06875164;TH212_10_AB;1.0;3
BU06875265;TH212_10_AB;1.0;13
BU06875966;TH212_10_AB;1.0;28
BU07030000;CM80;0.99;100
BU07030001;CM80;1.0;35
BU07030002;CM80;1.0;35
BU07030006;CM80;1.0;13
BU07030009;CM80;1.0;20
BU07030100;CM80;1.0;53
BU07030101;CM80;1.0;38
BU07030102;CM80;1.0;13
BU07030106;CM80;1.0;3
BU07030109;CM80;1.0;32
BU07030200;CM44;1.0;57
BU07030201;CM44;1.0;20
BU07030202;CM44;1.0;30
BU07030206;CM44;1.0;2
BU07030209;CM44;0.9375;16
BU07030300;CM44;1.0;27
BU07030309;CM44;1.0;24
BU07030400;CM44;1.0;54
BU07030401;CM44;1.0;2
BU07030402;CM44;1.0;6
BU07030403;CM44;1.0;16
BU07030406;CM44;1.0;3
BU07030409;CM44;1.0;46
BU07030500;CM80;0.9666666666666667;30
BU07030501;CM80;1.0;27
BU07030509;CM80;1.0;12
BU07030600;CM80;1.0;9
BU07030609;CM80;1.0;7
BU07150101;TH203_10_A;0.9789915966386554;238
BU07150201;TH203_10_A;0.6086956521739131;46
BU07150301;TH203_10_A;1.0;44
BU07150401;TH203_10_A;0.75;32
BU07150501;TH203_10_A;1.0;75
BU07150601;TH203_10_A;0.7959183673469388;49
BU07150701;TH203_10_A;1.0;49
BU07150801;TH203_10_A;0.8;35
BU07150901;TH203_10_A;1.0;5
BU07151001;TH203_10_A;1.0;6
BU07151101;TH203_10_A;1.0;69
BU07151201;TH203_10_A;1.0;19
BU07151301;TT219_10_A;0.9342105263157895;152
BU07151401;TH203_10_A;0.7058823529411765;34
BU07151501;TH203_10_A;1.0;75
BU07151601;TH203_10_A;1.0;18
BU07151701;TH203_10_A;1.0;5
BU07151801;TH203_10_A;1.0;4
BU07151901;TT224_10_A;0.7777777777777778;9
BU07152001;TT224_10_A;1.0;124
BU07152101;TT224_10_A;1.0;64
BU07152102;TT224_10_A;1.0;54
BU07152103;TT224_10_A;1.0;56
BU07152104;TT224_10_A;1.0;77
BU07152105;TT224_10_A;1.0;44
BU07152201;TT224_10_A;0.8461538461538461;13
BU07152202;TT224_10_A;1.0;16
BU07152203;TH203_10_A;1.0;6
BU07152204;TT224_10_A;0.8888888888888888;9
BU07152301;TT224_10_A;1.0;29
BU07152302;TT224_10_A;1.0;10
BU07152303;TT224_10_A;1.0;70
BU07152304;TT224_10_A;1.0;43
BU07152305;TT224_10_A;0.7846153846153846;65
BU07152401;TT224_10_A;1.0;96
BU07152501;TT219_10_A;0.9666666666666667;60
BU07152601;TH203_10_A;0.5294117647058824;17
BU07152701;TT224_10_A;1.0;57
BU07152801;TT224_10_A;0.9347826086956522;46
BU07152901;TH203_10_A;1.0;27
BU07153001;TH203_10_A;0.7777777777777778;18
BU07160000;CM79;1.0;197
BU07160009;CM79;0.9459459459459459;37
BU07160100;CM79;0.9787234042553191;47
BU07160109;CM00;0.5714285714285714;35
BU07160200;CM00;1.0;55
BU07160209;CM00;1.0;20
BU07160300;CM00;1.0;106
BU07160309;CM00;1.0;39
BU07160400;CM00;1.0;44
BU07160409;CM00;1.0;19
BU07160500;CM00;1.0;104
BU07160509;CM00;1.0;25
BU07160600;CM79;1.0;70
BU07160609;CM79;1.0;21
BU07160700;CM79;1.0;54
BU07160709;CM79;0.9545454545454546;22
BU07160710;CM79;1.0;3
BU07170000;CM34/46;1.0;33
BU07170001;CM34/46;1.0;24
BU07170002;CM34/46;1.0;5
BU07170009;CM34/46;0.8888888888888888;18
BU07170100;CM34/46;1.0;11
BU07170109;CM34/46;1.0;13
BU07170200;CM34/46;1.0;30
BU07170201;CM34/46;1.0;16
BU07170209;CM34/46;0.896551724137931;29
BU07170300;CM34/46;1.0;49
BU07170309;CM34/46;1.0;25
BU07170400;CM34/46;1.0;78
BU07170409;CM34/46;1.0;35
BU07170500;CM34/46;1.0;47
BU07170501;CM34/46;1.0;33
BU07170502;CM34/46;1.0;18
BU07170508;CM34/46;1.0;22
BU07170509;CM34/46;1.0;12
BU07170600;CM34/46;1.0;39
BU07170609;CM34/46;1.0;26
BU07170700;CM34/46;1.0;29
BU07170709;CM34/46;1.0;29
BU07170800;CM34/46;1.0;31
BU07170809;CM34/46;1.0;15
BU07170900;TH202_10;0.6363636363636364;77
BU07170901;TH202_10;1.0;17
BU07170908;TH202_10;1.0;10
BU07170909;TH202_10;0.8823529411764706;34
BU07171000;TH212_10_C;1.0;22
BU07171001;CM34/46;1.0;3
BU07171008;TH202_10;0.6;5
BU07171009;CM34/46;0.5;22
BU07171100;CM34/46;1.0;61
BU07171101;CM34/46;1.0;26
BU07171109;CM34/46;1.0;28
BU07171200;CM34/46;1.0;82
BU07171201;CM34/46;1.0;21
BU07171209;CM34/46;1.0;21
BU07179997;TH201_10_A;1.0;1
BU07180100;TH202_10;1.0;165
BU07180101;TH202_10;1.0;97
BU07180102;TH202_10;1.0;29
BU07180103;TH202_10;1.0;26
BU07180200;TH202_10;1.0;39
BU07180201;TH202_10;1.0;53
BU07180202;TH202_10;1.0;64
BU07180203;TH202_10;1.0;11
BU07180204;TH202_10;1.0;20
BU07180205;TH202_10;1.0;21
BU07180206;TH202_10;1.0;64
BU07180207;TH202_10;1.0;5
BU07180208;TH202_10;1.0;13
BU07180209;TH202_10;1.0;45
BU07180300;TH202_10;1.0;59
BU07180301;TH202_10;1.0;64
BU07180302;TH202_10;1.0;8
BU07180303;TH202_10;1.0;54
BU07180400;TH202_10;1.0;34
BU07180401;TH202_10;1.0;50
BU07180402;TH202_10;1.0;44
BU07180403;TH202_10;1.0;32
BU07180405;TH202_10;1.0;25
BU07180406;TH202_10;1.0;59
BU07180407;TH202_10;1.0;8
BU07180408;TH202_10;1.0;8
BU07180500;TH202_10;1.0;64
BU07180501;TH202_10;1.0;30
BU07180502;TH202_10;1.0;54
BU07180503;TH202_10;1.0;47
BU07180504;TH202_10;1.0;1
BU07180505;TH202_10;1.0;50
BU07180506;TH202_10;1.0;26
BU07180507;TH202_10;1.0;8
BU07180600;TH202_10;1.0;11
BU07180601;TH202_10;1.0;8
BU07180602;TH202_10;0.7777777777777778;9
BU07180603;TH202_10;1.0;1
BU07180700;TH202_10;1.0;22
BU07180701;TH202_10;1.0;9
BU07180702;TH202_10;1.0;2
BU07180800;TH212_10_C;0.4;15
BU07360101;CM13;1.0;50
BU07360102;CM13;1.0;91
BU07360103;CM13;1.0;69
BU07360104;CM13;1.0;105
BU07360105;CM13;1.0;62
BU07360106;CM13;1.0;2
BU07360107;CM13;1.0;28
BU07360108;CM13;1.0;27
BU07360201;CM13;1.0;7
BU07360202;CM13;1.0;14
BU07360301;CM13;1.0;29
BU07360401;TS069_10;0.9166666666666666;48
BU07360402;TS069_10;1.0;104
BU07360403;TS069_10;0.8387096774193549;31
BU07360404;TS069_10;0.6923076923076923;13
BU07360501;CM13;1.0;5
BU07360502;CM13;1.0;16
BU07360601;CM13;1.0;51
BU07360602;CM13;1.0;93
BU07360603;CM13;0.8076923076923077;26
BU07360701;TS069_10;1.0;93
BU07360702;TS069_10;1.0;131
BU07360703;TS069_10;0.8181818181818182;33
BU07360801;TS069_10;1.0;33
BU07360802;TS069_10;1.0;12
BU07370000;OS BERGUM CENTRALE 10-1i;0.9212962962962963;216
BU07370009;OS BERGUM CENTRALE 10-2i;0.6842105263157895;19
BU07370100;OS LEEUWARDEN 10-1i;1.0;15
BU07370101;OS LEEUWARDEN 10-1i;1.0;54
BU07370102;OS LEEUWARDEN 10-1i;1.0;9
BU07370108;OS LEEUWARDEN 10-1i;1.0;5
BU07370109;OS LEEUWARDEN 10-1i;1.0;3
BU07370200;OS LEEUWARDEN 10-1i;1.0;16
BU07370201;OS LEEUWARDEN 10-1i;1.0;57
BU07370208;OS LEEUWARDEN 10-1i;1.0;4
BU07370209;OS LEEUWARDEN 10-1i;1.0;7
BU07370300;OS LEEUWARDEN 10-1i;1.0;17
BU07370309;OS LEEUWARDEN 10-1i;1.0;3
BU07370400;OS LEEUWARDEN 10-1i;1.0;42
BU07370401;OS LEEUWARDEN 10-1i;0.6666666666666666;12
BU07370408;OS LEEUWARDEN 10-1i;1.0;7
BU07370409;OS LEEUWARDEN 10-1i;0.6;5
BU07370500;OS DRACHTEN 10-1i;1.0;14
BU07370501;OS BERGUM CENTRALE 10-1i;1.0;31
BU07370508;OS DRACHTEN 10-1i;1.0;4
BU07370509;OS BERGUM CENTRALE 10-1i;0.9375;16
BU07370600;OS BERGUM CENTRALE 10-1i;0.9;30
BU07370609;OS BERGUM CENTRALE 10-1i;1.0;17
BU07370700;OS BERGUM CENTRALE 10-1i;1.0;33
BU07370701;OS BERGUM CENTRALE 10-1i;1.0;11
BU07370708;OS BERGUM CENTRALE 10-1i;1.0;15
BU07370709;OS BERGUM CENTRALE 10-1i;0.9411764705882353;17
BU07370800;OS BERGUM CENTRALE 10-2i;1.0;33
BU07370809;OS BERGUM CENTRALE 10-2i;1.0;26
BU07370900;OS LEEUWARDEN 10-1i;0.9649122807017544;114
BU07370909;OS BERGUM CENTRALE 10-2i;0.8333333333333334;12
BU07430101;HMZ;1.0;7
BU07430102;HMZ;1.0;8
BU07430103;HMZ;1.0;1
BU07430201;HMZ;1.0;10
BU07430202;HMZ;1.0;21
BU07430301;HMZ;1.0;9
BU07430302;HMZ;1.0;35
BU07430303;HMZ;1.0;25
BU07430401;HMZ;1.0;13
BU07430402;HMZ;1.0;13
BU07430403;HMZ;1.0;4
BU07430404;HMZ;1.0;17
BU07430405;HMZ;1.0;16
BU07430501;HMZ;1.0;11
BU07430502;HMZ;1.0;45
BU07430503;HMZ;1.0;8
BU07430504;HMZ;1.0;10
BU07430601;HMZ;1.0;33
BU07430602;HMZ;1.0;30
BU07430603;HMZ;1.0;23
BU07430701;HMZ;1.0;19
BU07430702;HMZ;1.0;5
BU07430801;HMZ;1.0;37
BU07430802;HMZ;0.6956521739130435;46
BU07430901;MZ;1.0;3
BU07431001;HMZ;1.0;10
BU07431002;HMZ;1.0;19
BU07431101;HMZ;1.0;2
BU07440101;TBZ;1.0;35
BU07440102;TBZ;1.0;31
BU07440103;TBZ;1.0;39
BU07440104;TBZ;1.0;6
BU07440105;TBZ;1.0;3
BU07440106;TBZ;1.0;1
BU07440107;TBZ;1.0;51
BU07440201;TBZ;1.0;8
BU07440202;TBZ;1.0;33
BU07440301;TBZ;1.0;2
BU07480000;WDT;0.987012987012987;154
BU07480001;WDT;0.84;50
BU07480002;WDT;0.8571428571428571;42
BU07480003;WDT;1.0;35
BU07480004;WDT;1.0;59
BU07480005;WDT;1.0;67
BU07480006;WDT;1.0;28
BU07480100;BOZ;0.9767441860465116;86
BU07480101;BOZ;1.0;55
BU07480102;BOZ;1.0;53
BU07480103;BOZ;1.0;79
BU07480200;WDT;1.0;128
BU07480201;WDT;1.0;56
BU07480202;WDT;1.0;76
BU07480203;WDT;1.0;82
BU07480204;WDT;1.0;63
BU07480205;WDT;1.0;26
BU07480206;WDT;1.0;10
BU07480208;WDT;1.0;11
BU07480209;WDT;0.5185185185185185;54
BU07480300;WDT;1.0;115
BU07480301;WDT;1.0;25
BU07480302;WDT;0.8148148148148148;27
BU07480306;BOZ;1.0;24
BU07480308;WDT;1.0;3
BU07480309;WDT;0.6666666666666666;3
BU07480400;BOZ;1.0;70
BU07480401;BOZ;1.0;63
BU07480402;BOZ;1.0;12
BU07480403;BOZ;1.0;26
BU07480404;BOZ;1.0;52
BU07480405;BOZ;1.0;47
BU07480408;BOZ;1.0;13
BU07480409;BOZ;1.0;6
BU07480500;BOZ;1.0;44
BU07480507;BOZ;1.0;4
BU07480508;BOZ;1.0;5
BU07480509;BOZ;1.0;10
BU07530101;BT;1.0;48
BU07530201;BT;1.0;51
BU07530301;BT;1.0;28
BU07530401;BT;1.0;50
BU07530501;BT;1.0;21
BU07530601;BT;1.0;15
BU07530701;BT;1.0;75
BU07530801;BT;1.0;90
BU07530901;BT;1.0;92
BU07531001;BT;1.0;28
BU07531101;BT;1.0;10
BU07531201;BT;1.0;3
BU07531301;BT;1.0;73
BU07531401;BT;1.0;60
BU07531501;BT;0.9830508474576272;59
BU07531601;BT;1.0;29
BU07531701;BT;1.0;37
BU07531801;BT;1.0;13
BU07531901;BT;1.0;18
BU07550000;UD;1.0;134
BU07550005;UD;1.0;11
BU07550006;UD;1.0;23
BU07550007;UD;0.8666666666666667;15
BU07550008;UD;1.0;19
BU07550009;UD;1.0;15
BU07550100;UD;1.0;23
BU07550109;UD;0.9;30
BU07570000;BXT;1.0;187
BU07570001;BXT;1.0;186
BU07570002;BXT;1.0;92
BU07570003;BXT;1.0;84
BU07570004;BXT;1.0;17
BU07570005;BXT;1.0;10
BU07570006;BXT;1.0;17
BU07570007;HTN;0.7777777777777778;9
BU07570008;BXT;1.0;14
BU07570009;BXT;1.0;14
BU07570100;BXT;1.0;20
BU07570109;BXT;1.0;21
BU07570200;BXT;1.0;117
BU07570206;BXT;1.0;5
BU07570207;BXT;1.0;4
BU07570208;BXT;1.0;20
BU07570209;BXT;1.0;14
BU07573000;HTN;1.0;43
BU07573100;HTN;0.9047619047619048;21
BU07580001;BD;1.0;50
BU07580002;BD;1.0;67
BU07580003;PCH;0.6944444444444444;36
BU07580004;BD;0.8181818181818182;44
BU07580005;BD;1.0;41
BU07580006;BD;1.0;78
BU07580100;BD;1.0;71
BU07580101;BD;1.0;110
BU07580102;BD;1.0;104
BU07580103;BD;1.0;68
BU07580104;BD;1.0;82
BU07580105;BD;1.0;37
BU07580106;BD;1.0;50
BU07580107;BD;1.0;4
BU07580200;BD;1.0;194
BU07580201;BD;1.0;66
BU07580202;BD;1.0;108
BU07580203;BD;1.0;109
BU07580204;BD;1.0;6
BU07580205;BD;1.0;15
BU07580300;BD;1.0;71
BU07580301;BD;1.0;124
BU07580302;BD;1.0;66
BU07580303;BD;1.0;109
BU07580309;PCH;0.5925925925925926;27
BU07580400;BD;0.8861788617886179;123
BU07580401;BD;0.5909090909090909;66
BU07580500;PCH;1.0;49
BU07580501;PCH;1.0;157
BU07580502;PCH;0.925;160
BU07580503;PCH;0.9949494949494949;198
BU07580504;PCH;0.9795918367346939;49
BU07580505;PCH;1.0;22
BU07580506;ETN;0.75;12
BU07580507;BD;0.8947368421052632;19
BU07580508;PCH;0.9705882352941176;34
BU07580509;PCH;0.9642857142857143;28
BU07580600;BD;1.0;118
BU07580601;BD;1.0;100
BU07580602;BD;1.0;70
BU07580603;BD;1.0;70
BU07580604;BD;1.0;78
BU07580605;BD;1.0;53
BU07580606;BD;1.0;16
BU07580607;BD;1.0;26
BU07580609;BD;1.0;12
BU07580700;BD;1.0;132
BU07580701;BD;1.0;33
BU07580709;BD;0.96;25
BU07580800;BD;1.0;121
BU07580809;BD;1.0;15
BU07580900;PCH;0.9914893617021276;235
BU07580909;PCH;0.7931034482758621;29
BU07581000;BD;1.0;168
BU07581008;BD;0.7142857142857143;7
BU07581009;BD;0.8181818181818182;11
BU07620100;HMO;1.0;13
BU07620101;HMO;0.9743589743589743;39
BU07620102;HMO;1.0;21
BU07620103;HMO;1.0;35
BU07620104;HMO;1.0;20
BU07620105;HMO;1.0;27
BU07620106;HMO;1.0;15
BU07620107;HMO;1.0;22
BU07620108;HMO;1.0;18
BU07620109;HMO;0.9770992366412213;131
BU07620110;HMO;1.0;39
BU07620111;HMO;1.0;6
BU07620112;HMO;1.0;7
BU07620113;HMO;1.0;13
BU07620114;HMO;1.0;5
BU07620200;HMO;1.0;41
BU07620201;HMO;1.0;48
BU07620300;HMO;1.0;23
BU07620301;HMO;1.0;74
BU07620400;HMO;1.0;36
BU07620401;HMO;1.0;28
BU07620500;HMZ;0.76;25
BU07620501;HMZ;0.6785714285714286;28
BU07620600;HMZ;1.0;48
BU07620601;HMZ;0.9807692307692307;52
BU07620700;HMZ;1.0;33
BU07620701;HMZ;1.0;43
BU07620800;HMZ;1.0;12
BU07620801;HMZ;1.0;28
BU07650000;MEE;0.970954356846473;241
BU07650009;MEE;1.0;8
BU07650100;MEE;1.0;138
BU07650101;MEE;0.9333333333333333;15
BU07650109;MEE;1.0;8
BU07660101;OTD;1.0;91
BU07660102;OTD;1.0;3
BU07660103;OTD;0.9897959183673469;98
BU07660104;OTD;1.0;12
BU07660105;OTD;1.0;88
BU07660106;OTD;1.0;37
BU07660107;OTD;1.0;89
BU07660108;OTD;1.0;63
BU07660109;OTD;1.0;85
BU07660110;OTD;1.0;15
BU07660111;OTD;1.0;6
BU07660112;OTD;0.9285714285714286;14
BU07660113;OTD;0.75;12
BU07660114;OTD;1.0;21
BU07660115;OTD;1.0;1
BU07660216;OTD;1.0;52
BU07660217;OTD;1.0;2
BU07700000;HPT;1.0;85
BU07700001;HPT;1.0;29
BU07700002;HPT;1.0;43
BU07700003;HPT;1.0;45
BU07700004;HPT;1.0;15
BU07700005;HPT;1.0;12
BU07700006;HPT;1.0;4
BU07700007;HPT;1.0;8
BU07700008;HPT;1.0;6
BU07700009;HPT;1.0;25
BU07700010;HPT;1.0;19
BU07700100;HPT;1.0;40
BU07700101;HPT;1.0;2
BU07700102;HPT;1.0;2
BU07700109;HPT;1.0;15
BU07700200;HPT;1.0;31
BU07700209;HPT;1.0;9
BU07700300;HPT;1.0;35
BU07700309;HPT;1.0;32
BU07700400;HPT;0.7142857142857143;35
BU07700409;EHVW;0.6296296296296297;27
BU07700500;HPT;1.0;21
BU07700501;HPT;1.0;13
BU07700509;HPT;1.0;23
BU07721110;EHVN;0.6237623762376238;101
BU07721120;EHVW;1.0;57
BU07721130;EHVN;0.8260869565217391;23
BU07721140;EHVO;1.0;18
BU07721150;EHVO;0.9;10
BU07722110;EHVO;1.0;59
BU07722120;EHVO;1.0;39
BU07722130;EHVO;0.9705882352941176;34
BU07722140;EHVO;1.0;65
BU07722150;EHVO;1.0;28
BU07722160;EHVO;1.0;34
BU07722170;EHVO;1.0;16
BU07722180;EHVO;1.0;10
BU07722210;EHVO;1.0;48
BU07722220;EHVO;1.0;69
BU07722230;EHVO;1.0;27
BU07722240;EHVO;1.0;21
BU07722250;EHVO;1.0;35
BU07722260;EHVO;1.0;5
BU07722300;EHVO;1.0;31
BU07722310;EHVO;1.0;4
BU07722320;EHVO;1.0;85
BU07722330;EHVO;1.0;53
BU07722340;EHVO;1.0;40
BU07722350;EHVO;1.0;38
BU07722360;EHVO;1.0;38
BU07722370;EHVO;1.0;67
BU07722380;EHVO;1.0;26
BU07722390;EHVO;1.0;4
BU07722399;EHVO;1.0;6
BU07723110;EHVO;1.0;67
BU07723120;EHVO;1.0;85
BU07723210;EHVO;1.0;82
BU07723220;EHVO;1.0;67
BU07723280;EHVO;1.0;35
BU07723330;EHVO;1.0;113
BU07723340;EHVO;1.0;12
BU07723350;EHVO;1.0;85
BU07723360;EHVO;1.0;19
BU07723370;EHVO;1.0;17
BU07724100;EHVN;1.0;30
BU07724110;EHVN;1.0;55
BU07724120;EHVN;0.7538461538461538;65
BU07724130;EHVN;0.7916666666666666;48
BU07724140;EHVO;1.0;29
BU07724210;EHVN;1.0;115
BU07724220;EHVN;0.9886363636363636;88
BU07724230;EHVN;1.0;43
BU07724240;EHVN;1.0;73
BU07724250;EHVN;1.0;56
BU07724260;EHVN;1.0;4
BU07724310;EHVO;1.0;114
BU07724320;EHVO;1.0;41
BU07724330;EHVO;1.0;8
BU07724340;EHVO;1.0;81
BU07724350;EHVO;1.0;41
BU07724360;EHVO;1.0;1
BU07725110;EHVN;1.0;25
BU07725120;EHVN;1.0;128
BU07725130;EHVN;1.0;89
BU07725140;EHVO;1.0;55
BU07725150;EHVN;1.0;20
BU07725160;EHVN;0.9882352941176471;85
BU07725200;EHVN;1.0;10
BU07725210;EHVN;1.0;82
BU07725220;EHVN;1.0;97
BU07725230;EHVN;1.0;96
BU07725240;EHVN;1.0;89
BU07725310;EHVO;0.9918032786885246;122
BU07725320;EHVO;1.0;136
BU07725330;EHVN;0.9705882352941176;34
BU07725340;EHVO;1.0;118
BU07725350;EHVN;1.0;14
BU07725410;EHVO;1.0;97
BU07725420;EHVO;1.0;30
BU07725430;EHVO;1.0;119
BU07725440;EHVO;1.0;56
BU07725450;EHVO;1.0;7
BU07725460;EHVO;1.0;3
BU07726110;EHVW;1.0;61
BU07726120;EHVW;0.9508196721311475;61
BU07726130;EHVW;1.0;23
BU07726140;EHVW;1.0;33
BU07726150;EHVW;0.96;50
BU07726160;EHVN;0.9629629629629629;27
BU07726210;EHVW;0.9310344827586207;29
BU07726220;EHVW;1.0;95
BU07726230;EHVW;1.0;89
BU07726240;EHVW;0.9841269841269841;63
BU07726250;EHVN;0.8421052631578947;19
BU07726260;EHVN;0.75;4
BU07726270;EHVN;1.0;1
BU07726280;EHVN;1.0;8
BU07726310;EHVN;0.8333333333333334;6
BU07726320;EHVN;0.75;4
BU07726330;EHVW;1.0;60
BU07726340;EHVN;1.0;40
BU07726350;EHVW;1.0;36
BU07726360;EHVW;1.0;6
BU07726370;EHVN;1.0;23
BU07726380;EHVW;0.5;6
BU07726390;EHVW;0.8;10
BU07726399;EHVW;1.0;15
BU07727110;EHVW;1.0;87
BU07727120;EHVW;1.0;42
BU07727130;EHVW;1.0;30
BU07727210;EHVW;1.0;84
BU07727220;EHVW;1.0;64
BU07727230;EHVW;1.0;22
BU07727240;EHVW;1.0;68
BU07727250;EHVW;1.0;70
BU07727260;EHVO;0.625;8
BU07727270;EHVW;1.0;4
BU07727310;EHVW;1.0;85
BU07727320;EHVW;1.0;100
BU07727330;EHVW;0.9523809523809523;21
BU07770000;ETN;1.0;32
BU07770001;ETN;1.0;30
BU07770002;ETN;1.0;30
BU07770003;ETN;1.0;24
BU07770004;ETN;1.0;17
BU07770005;ETN;1.0;93
BU07770100;ETN;1.0;9
BU07770200;ETN;1.0;10
BU07771000;ETN;1.0;15
BU07771001;ETN;1.0;22
BU07771002;ETN;1.0;22
BU07771003;ETN;1.0;3
BU07771004;ETN;1.0;19
BU07771005;ETN;1.0;22
BU07771006;ETN;1.0;21
BU07771007;ETN;1.0;19
BU07771008;ETN;1.0;8
BU07771009;ETN;1.0;15
BU07771010;ETN;1.0;31
BU07771011;ETN;1.0;17
BU07771012;ETN;1.0;34
BU07771013;ETN;1.0;44
BU07771014;ETN;1.0;9
BU07771015;ETN;1.0;42
BU07771100;ETN;1.0;7
BU07771200;ETN;1.0;12
BU07771201;ETN;0.8888888888888888;9
BU07771202;ETN;1.0;6
BU07771203;MDK;0.5454545454545454;11
BU07772000;ETN;1.0;21
BU07772001;ETN;1.0;13
BU07772002;ETN;1.0;38
BU07772003;ETN;1.0;19
BU07772004;ETN;1.0;25
BU07772005;ETN;1.0;10
BU07772006;ETN;1.0;43
BU07772007;ETN;1.0;35
BU07772008;ETN;1.0;7
BU07772009;ETN;1.0;21
BU07772010;ETN;1.0;19
BU07772011;ETN;1.0;8
BU07772100;ETN;1.0;32
BU07772200;ETN;1.0;1
BU07772300;ETN;1.0;12
BU07772301;ETN;1.0;18
BU07772302;ETN;1.0;9
BU07772303;ETN;1.0;6
BU07790000;GT;1.0;184
BU07790001;GT;1.0;123
BU07790002;GT;1.0;21
BU07790009;GT;1.0;5
BU07790100;GT;1.0;50
BU07790109;GT;1.0;20
BU07790200;GT;1.0;77
