PK_UID;LandCode;INST_TYPE;NIC;INRICHTING;STAD;STRAATNAAM;POSTCODE;NR;TOEVOEGING;X;Y;SBI_CODE;SBI;SECTOR;SUBSECTOR;EMISSIE;kton1990;kton2000;kton2010;kton2015;kton2020;kton2021;kton2022;kton2023;kton2024;conv_grp;TJ_Warmte;TJ_W_Ind;legenda;Size;color;Jaar;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1218;NL;;4307;Kimberly-Clark BV;Gennep;Brabantweg;6591HV;25;;196100;411900;17.22;Vervaardiging van huishoudelijke en sanitaire papierwaren;Overige industrie;Papier(waren);CO2;125.84948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Papier(waren);0.0;0.0;Papier;0;White;2024;BU09070303;GM0907;6591.0;6591TD;BU09070303;GM0907;6591.0;6591TD;BU09070303;GM0907;6591.0;6591TD;False;False;False;51.69436418334492;5.981655163230389;WarmteAtlas:CO2EmissieBedrijven;;;
1219;NL;;43135;Ahrend Produktiebedrijf Sint-Oedenrode BV;Sint-Oedenrode;Kofferen;5492BP;60;;159600;397000;31.01.2;Vervaardiging van bedrijfsmeubels;Overige industrie;Industrie overig;CO2;0.0;0.0;0.0;1.234573;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU19480318;GM1948;5492.0;5492BW;BU19480318;GM1948;5492.0;5492BW;BU19480318;GM1948;5492.0;5492BW;False;False;False;51.56192544637673;5.4535391780480325;WarmteAtlas:CO2EmissieBedrijven;;;
1220;NL;;43136;Envases B.V.;Halsteren;Steenbergseweg;4661RH;42;;78600;395070;25.90;Vervaardiging van overige produkten van metaal;Overige industrie;Metaalelektro;CO2;0.0;1.207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU07480405;GM0748;4661.0;4661PZ;BU07480405;GM0748;4661.0;4661PZ;BU07480405;GM0748;4661.0;4661PZ;False;False;False;51.539407793135474;4.285933606206279;WarmteAtlas:CO2EmissieBedrijven;;;
1221;NL;;43139;Ardagh Metal Beverage Netherlands B.V.;Oss;Parallelweg;5349AD;1;;165900;419700;25.92;Vervaardiging van verpakkingsmiddelen van licht metaal;Overige industrie;Metaalelektro;CO2;5.258;0.0;0.0;0.717892;0.156;0.157694;0.063691;0.118;0.185;Metaalelektro;2.909848;2.909848;Overige;1;Gray;2024;BU08280200;GM0828;5349.0;5349AD;BU08280200;GM0828;5349.0;5349AD;BU08280200;GM0828;5349.0;5349AD;False;False;False;51.76587707636901;5.54510373873265;WarmteAtlas:CO2EmissieBedrijven;;;
1222;NL;;43156;The Cooper Group BV;'s-Hertogenbosch;Rietveldenweg;5201AP;15;;146850;412850;25.70;Vervaardiging van scharen en bestek, hang- en sluitwerk en gereedschap;Overige industrie;Metaalelektro;CO2;0.80145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU07961109;GM0796;5222.0;5222AX;BU07961109;GM0796;5222.0;5222AX;BU07961109;GM0796;5222.0;5222AX;False;False;False;51.70435356461896;5.269298474432683;WarmteAtlas:CO2EmissieBedrijven;;;
1223;NL;;43162;Philips Lighting BV (Oss);Oss;Kantsingel;5349AJ;24;;166100;419120;26.40;Vervaardiging van consumentenelektronica;Overige industrie;Metaalelektro;CO2;2.7409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU08280201;GM0828;5349.0;5349CA;BU08280201;GM0828;5349.0;5349CA;BU08280201;GM0828;5349.0;5349CA;False;False;False;51.76065986566986;5.547982417764518;WarmteAtlas:CO2EmissieBedrijven;;;
1224;NL;;43169;Milieustation De Meerendonk;'s-Hertogenbosch;Poeldonkweg;5216JX;3;;151800;410500;25.40;Vervaardiging van wapens en munitie;Overige industrie;Metaalelektro;CO2;2.104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU07960207;GM0796;5216.0;5216JX;BU07960207;GM0796;5216.0;5216JX;BU07960207;GM0796;5216.0;5216JX;False;False;False;51.68328071076296;5.340930002665719;WarmteAtlas:CO2EmissieBedrijven;;;
1225;NL;;43186;Metaalwaren-fabriek Tilburg BV;Tilburg;Orionstraat;5015BR;1;;136000;398380;25.50;"Smeden, persen, stampen en profielwalsen van metaal; poedermetallurgie";Overige industrie;Metaalelektro;CO2;0.20352;0.373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU08554501;GM0855;5015.0;5015BR;BU08554501;GM0855;5015.0;5015BR;BU08554501;GM0855;5015.0;5015BR;False;False;False;51.57402771086165;5.113123812373539;WarmteAtlas:CO2EmissieBedrijven;;;
1226;NL;;43193;Staalveredelingsbedrijf Svb;Helmond;1e-Tussendijk;5944ZG;5;;175400;386740;25.61;Oppervlaktebehandeling en bekleding van metaal;Overige industrie;Metaalelektro;CO2;1.104681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU07942901;GM0794;5705.0;5705CG;BU07942901;GM0794;5705.0;5705CG;BU07942901;GM0794;5705.0;5705CG;False;False;False;51.46935134272582;5.680797005289573;WarmteAtlas:CO2EmissieBedrijven;;;
1227;NL;;43205;Verzinkerij West Brabant BV;Oudenbosch;Blauwe Hoefweg;4731DK;11;;97350;400580;25.61;Oppervlaktebehandeling en bekleding van metaal;Overige industrie;Metaalelektro;CO2;0.0;0.0;0.253;0.268;0.277;0.295;0.288;0.283;0.32;Metaalelektro;5.03325;5.03325;Overige;1;Gray;2024;BU16550303;GM1655;4731.0;4731DJ;BU16550303;GM1655;4731.0;4731DJ;BU16550303;GM1655;4731.0;4731DJ;False;False;False;51.59116512693214;4.555267124300639;WarmteAtlas:CO2EmissieBedrijven;;;
1228;NL;;43210;Aalberts Surface Treatment Eindhoven;Eindhoven;Hurksestraat;5652AL;32;;158280;382800;25.61;Oppervlaktebehandeling en bekleding van metaal;Overige industrie;Metaalelektro;CO2;0.0;0.0;0.716325;0.654244;0.805216;0.822862;0.744622;0.735075;0.78737;Metaalelektro;12.384469;12.384469;Overige;1;Gray;2024;BU07726210;GM0772;5652.0;5652AL;BU07726210;GM0772;5652.0;5652AL;BU07726210;GM0772;5652.0;5652AL;False;False;False;51.4342960728371;5.434370113361797;WarmteAtlas:CO2EmissieBedrijven;;;
1229;NL;;43216;SPGPrints;Boxmeer;Raamstraat;5831AT;13;;193450;405750;25.99;Vervaardiging van overige producten van metaal n.e.g.;Overige industrie;Metaalelektro;CO2;0.0;0.0;4.500277;3.372051;2.656559;3.000141;2.502388;1.94;1.820412;Metaalelektro;28.633089;28.633089;Overige;1;Gray;2024;BU19822217;GM1982;5831.0;5831AT;BU19822217;GM1982;5831.0;5831AT;BU19822217;GM1982;5831.0;5831AT;False;False;False;51.639275259719774;5.942649545488066;WarmteAtlas:CO2EmissieBedrijven;;;
1230;NL;;43377;Philips Lighting B.V. (Roosendaal);Roosendaal;Zwaanhoefstraat;4702LC;2;;92262;394913;26.40;Vervaardiging van consumentenelektronica;Overige industrie;Metaalelektro;CO2;18.234169;19.255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU16740802;GM1674;4702.0;4702KS;BU16740802;GM1674;4702.0;4702KS;BU16740802;GM1674;4702.0;4702KS;False;False;False;51.53968658819304;4.482866674231537;WarmteAtlas:CO2EmissieBedrijven;;;
1231;NL;;43400;GTO Plating BV ('s-Hertogenbosch);'s-Hertogenbosch;Rietveldenweg;5201AG;32;b;147600;412130;25.61;Oppervlaktebehandeling en bekleding van metaal;Overige industrie;Metaalelektro;CO2;0.527353;0.0;0.0;0.208788;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU07961108;GM0796;5222.0;5222AR;BU07961108;GM0796;5222.0;5222AR;BU07961108;GM0796;5222.0;5222AR;False;False;False;51.697892269679905;5.280163755726886;WarmteAtlas:CO2EmissieBedrijven;;;
1232;NL;;43403;DAF Trucks N.V.;Eindhoven;Hugo van der Goeslaan;5643TW;1;;164080;382500;29.10;Vervaardiging van auto's;Overige industrie;Metaalelektro;CO2;15.144215;14.525;16.517902;25.605291;25.869904;28.092;25.95596;25.446;24.722;Metaalelektro;388.850013;388.850013;Overige;3;Gray;2024;BU07722310;GM0772;5643.0;5643TZ;BU07722310;GM0772;5643.0;5643TZ;BU07722310;GM0772;5643.0;5643TZ;False;False;False;51.43153580984994;5.517771240023707;WarmteAtlas:CO2EmissieBedrijven;;;
1233;NL;;43425;Nederlandse Radiateurenfabriek BV;Mill;Langenboomseweg;5451JM;64;;180750;410950;29.32;Vervaardiging van niet-elektrische en -elektronische onderdelen en toebehoren voor auto's;Overige industrie;Metaalelektro;CO2;0.7776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU19821011;GM1982;5451.0;5451JM;BU19821011;GM1982;5451.0;5451JM;BU19821011;GM1982;5451.0;5451JM;False;False;False;51.6867420338636;5.759574614544892;WarmteAtlas:CO2EmissieBedrijven;;;
1234;NL;;43511;Wartsila Netherlands BV;Drunen;Lipsstraat;5151RP;52;;138610;411800;28.11;Vervaardiging van motoren en turbines (geen motoren voor vliegtuigen, motorvoertuigen en bromfietsen);Overige industrie;Metaalelektro;CO2;0.0;0.0;0.161701;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU07970102;GM0797;5151.0;5151DM;BU07970102;GM0797;5151.0;5151DM;BU07970102;GM0797;5151.0;5151DM;False;False;False;51.69473524295462;5.150143259734443;WarmteAtlas:CO2EmissieBedrijven;;;
1235;NL;;43513;LDM BV (Outokumpu Copper);Drunen;Lipsstraat;5151RP;44;;138620;411680;24.44;Vervaardiging van koper;Overige industrie;Basismetaal;CO2;0.0;0.301;2.11054;1.749475;0.441227;0.0;0.0;0.0;0.0;Basismetaal;0.0;0.0;Basismetaal;0;Black;2024;BU07970102;GM0797;5151.0;5151RP;BU07970102;GM0797;5151.0;5151RP;BU07970102;GM0797;5151.0;5151RP;False;False;False;51.6936569241825;5.150293540219664;WarmteAtlas:CO2EmissieBedrijven;;;
1236;NL;;43514;Hydrex Materials BV;Waalwijk;Veerweg;5145NS;14;;131240;412836;24.44;Vervaardiging van koper;Overige industrie;Basismetaal;CO2;0.0;0.0675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Basismetaal;0.0;0.0;Basismetaal;0;Black;2024;BU08670010;GM0867;5145.0;5145NS;BU08670010;GM0867;5145.0;5145NS;BU08670010;GM0867;5145.0;5145NS;False;False;False;51.70378305148;5.043477266251949;WarmteAtlas:CO2EmissieBedrijven;;;
1237;NL;;43856;Hydro Extrusion Drunen B.V.;Drunen;Alcoalaan;5151RW;1;;138700;411500;24.42;Vervaardiging van aluminium;Overige industrie;Basismetaal;CO2;16.815;11.544;11.441985;11.466833;10.416208;11.569882;10.844964;11.567756;11.237011;Basismetaal;126.565888;126.565888;Basismetaal;2;Black;2024;BU07970102;GM0797;5151.0;5151RW;BU07970102;GM0797;5151.0;5151RW;BU07970102;GM0797;5151.0;5151RW;False;False;False;51.69204134024708;5.151459018445482;WarmteAtlas:CO2EmissieBedrijven;;;
1238;NL;;43869;Efté Coating BV;Eindhoven;Rooyakkersstraat;5652BB;30;;158680;382350;25.61;Oppervlaktebehandeling en bekleding van metaal;Overige industrie;Metaalelektro;CO2;0.0;0.0;0.791912;0.610244;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU07726210;GM0772;5652.0;5652BB;BU07726210;GM0772;5652.0;5652BB;BU07726210;GM0772;5652.0;5652BB;False;False;False;51.43024869213807;5.440117744996405;WarmteAtlas:CO2EmissieBedrijven;;;
1239;NL;LCP;44004;RWE Generation NL B.V.;Geertruidenberg;Amerweg;4931NC;1;;117446;413372;35.11.1;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;Energiesector;Opwekking electriciteit;CO2;6162.382381;6492.146997;6673.36726;5702.923;3584.757059;3483.840183;3455.6323;2483.316522;1310.7515;Opwekking electriciteit;9175.2605;0.0;Energy;5;Yellow;2024;BU07790203;GM0779;4931.0;4931NC;BU07790203;GM0779;4931.0;4931NC;BU07790203;GM0779;4931.0;4931NC;False;False;False;51.70784543236836;4.843875154359163;WarmteAtlas:CO2EmissieBedrijven;;;
1240;NL;;44005;Essent Energie Productie BV (Dongecentrale);Geertruidenberg;Centraleweg;4931NB;16;;117691;411950;35.11.1;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;Energiesector;Opwekking electriciteit;CO2;0.0;15.355;31.715495;0.0;0.0;0.0;0.0;0.0;0.0;Opwekking electriciteit;0.0;0.0;Energy;0;Yellow;2024;BU07790209;GM0779;4931.0;4931NB;BU07790209;GM0779;4931.0;4931NB;BU07790209;GM0779;4931.0;4931NB;False;False;False;51.69508065152692;4.847572128150937;WarmteAtlas:CO2EmissieBedrijven;;;
1241;NL;;44006;RWZI Oijen;Oijen;Parallelstraat;5394LW;1;;161967;424820;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;9.632704;9.637576;6.419422;6.455757;5.772704;6.957271;6.518566;4.735193;5.738691;Overig;90.929963;90.929963;RWZI;2;Bleu;2024;BU08282009;GM0828;5394.0;5394LW;BU08282009;GM0828;5394.0;5394LW;BU08282009;GM0828;5394.0;5394LW;False;False;False;51.81196057989314;5.488232062909093;WarmteAtlas:CO2EmissieBedrijven;;;
1242;NL;;44007;PreZero ReEnergy Roosendaal;Roosendaal;Potendreef;4703RK;2;;89550;395830;38.11;Inzameling van onschadelijk afval;Afvalverwijdering;AVI's;CO2;0.0;0.0;76.790769;331.036601;340.437;343.405;366.007;345.238;363.766;Overig;5763.897887;5763.897887;Afval;4;Maroon;2024;BU16740309;GM1674;4703.0;4703RK;BU16740309;GM1674;4703.0;4703RK;BU16740309;GM1674;4703.0;4703RK;False;False;False;51.54761919843757;4.44360844068634;WarmteAtlas:CO2EmissieBedrijven;;;
1243;NL;LCP;44008;Ennatuurlijk BV (Helmond);Helmond;Achterdijk;5705CB;42;;175950;386100;35.14;Handel in elektriciteit en in gas via leidingen;Energiesector;Opwekking electriciteit;CO2;73.277172;141.767;124.83;54.322417;50.53129;57.313534;38.756331;19.544795;0.0;Opwekking electriciteit;0.0;0.0;Energy;0;Yellow;2024;BU07942901;GM0794;5705.0;5705CB;BU07942901;GM0794;5705.0;5705CB;BU07942901;GM0794;5705.0;5705CB;False;False;False;51.4635784729766;5.688674366973562;WarmteAtlas:CO2EmissieBedrijven;;;
1244;NL;;44009;B.V. Afvalverbranding Zuid Nederland (AZN);Moerdijk;Middenweg;4782PM;34;;99289;410805;38.21;Behandeling van onschadelijk afval;Afvalverwijdering;AVI's;CO2;0.0;2.77;965.903;918.637628;941.605622;945.403;958.301022;1038.721;1038.971;Overig;16462.568662;16462.568662;Afval;5;Maroon;2024;BU17090303;GM1709;4782.0;4782PM;BU17090303;GM1709;4782.0;4782PM;BU17090303;GM1709;4782.0;4782PM;False;False;False;51.68326127268183;4.581613574684367;WarmteAtlas:CO2EmissieBedrijven;;;
1245;NL;;4410;Roto Smeets Weert BV;Weert;Molenveldstraat;6001HL;90;;176320;362478;18.12.2;Drukkerijen van tijdschriften;Overige industrie;Grafische industrie;CO2;1.579188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU09881402;GM0988;6001.0;6001SH;BU09881402;GM0988;6001.0;6001SH;BU09881402;GM0988;6001.0;6001SH;False;False;False;51.25123560750831;5.692574943242929;WarmteAtlas:CO2EmissieBedrijven;;;
1246;NL;;44116;Spinnerij Geldrop BV;Geldrop;Industrieterrein De Spaarpot;5667KZ;112;;166550;382950;13.10;Bewerken en spinnen van textielvezels;Overige industrie;Textiel- en tapijtindustrie;CO2;1.064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU17710004;GM1771;5667.0;5667KZ;BU17710004;GM1771;5667.0;5667KZ;BU17710004;GM1771;5667.0;5667KZ;False;False;False;51.43553548574863;5.553304460005619;WarmteAtlas:CO2EmissieBedrijven;;;
1247;NL;;44118;Planox BV;Helmond;Hoogeindsestraat;5700AA;49;;174110;386850;22.20;Vervaardiging van produkten van kunststof;Overige industrie;Rubber- en kunstofverw. Industrie;CO2;1.6461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU07941006;GM0794;5705.0;5705KZ;BU07941006;GM0794;5705.0;5705KZ;BU07941006;GM0794;5705.0;5705KZ;False;False;False;51.470385337864165;5.662237563574474;WarmteAtlas:CO2EmissieBedrijven;;;
1248;NL;;44142;Tricot Industrie Grave BV;Grave;Koninginnedijk;5361CW;24;;179150;419400;14.14;Vervaardiging van onderkleding;Overige industrie;Textiel- en tapijtindustrie;CO2;0.7645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU19820201;GM1982;5361.0;5361EK;BU19820201;GM1982;5361.0;5361EK;BU19820201;GM1982;5361.0;5361EK;False;False;False;51.762764701077934;5.7370250266087846;WarmteAtlas:CO2EmissieBedrijven;;;
1249;NL;;44162;Vlisco Helmond BV;Helmond;Binnen Parallelweg;5701PH;27;;173650;387400;13.30;Textielveredeling;Overige industrie;Textiel- en tapijtindustrie;CO2;36.912431;25.92;26.247989;25.038474;14.986652;18.076877;18.636394;19.373028;14.789529;Overig;234.341129;234.341129;Overige;2;Gray;2024;BU07941004;GM0794;5701.0;5701PH;BU07941004;GM0794;5701.0;5701PH;BU07941004;GM0794;5701.0;5701PH;False;False;False;51.475344477649536;5.655646352375147;WarmteAtlas:CO2EmissieBedrijven;;;
1250;NL;;44163;Tapijtfabriek Nouwens-Bogaers;Tilburg;Ringbaan Noord;5046AA;23;;134390;398740;13.90;Vervaardiging van overige textielprodukten;Overige industrie;Textiel- en tapijtindustrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU08552903;GM0855;5013.0;5013BJ;BU08552903;GM0855;5013.0;5013BJ;BU08552903;GM0855;5013.0;5013BJ;False;False;False;51.57720684160684;5.089878444993726;WarmteAtlas:CO2EmissieBedrijven;;;
1251;NL;;44170;Artex BV;Aarle Rixtel;Bosscheweg;5735GT;79;;173000;390750;13.20;Weven van textiel;Overige industrie;Textiel- en tapijtindustrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU16590102;GM1659;5735.0;5735RB;BU16590102;GM1659;5735.0;5735RB;BU16590102;GM1659;5735.0;5735RB;False;False;False;51.50547734724366;5.646462074875644;WarmteAtlas:CO2EmissieBedrijven;;;
1252;NL;;44171;Kon. Textielfabr. J.A. Raymakers & Co BV (veredeling);Helmond;Kanaaldijk Noord West;5707LC;61;;173300;388050;13.20;Weven van textiel;Overige industrie;Textiel- en tapijtindustrie;CO2;0.0;2.142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU07941007;GM0794;5707.0;5707LC;BU07941007;GM0794;5707.0;5707LC;BU07941007;GM0794;5707.0;5707LC;False;False;False;51.48119853697576;5.650642391444938;WarmteAtlas:CO2EmissieBedrijven;;;
1253;NL;;44191;PGI Nonwovens B.V.;Katwijk;Lange Oijen;5433NG;16;;187550;418650;13.95;Vervaardiging van gebonden textielvlies en van artikelen van gebonden textielvlies, geen kleding;Overige industrie;Textiel- en tapijtindustrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU19820605;GM1982;5433.0;5433NG;BU19820605;GM1982;5433.0;5433NG;BU19820605;GM1982;5433.0;5433NG;False;False;False;51.75559719333025;5.858628728905389;WarmteAtlas:CO2EmissieBedrijven;;;
1254;NL;;44207;Houtbedrijf van Hout BV;Mill;Wanroijseweg;5451HA;2;;182550;410450;16.21;Vervaardiging van fineer en plaatmateriaal op basis van hout;Overige industrie;Houtbewerkende industrie;CO2;12.075;12.075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU19821009;GM1982;5451.0;5451HX;BU19821009;GM1982;5451.0;5451HX;BU19821009;GM1982;5451.0;5451HX;False;False;False;51.682162171461314;5.785564390371046;WarmteAtlas:CO2EmissieBedrijven;;;
1255;NL;;44215;Opstalan B.V.;Oisterwijk;Beneluxstraat;5061KD;1;;141600;399650;16.23;Vervaardiging van overig timmerwerk voor de bouw;Overige industrie;Houtbewerkende industrie;CO2;1.608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU08241201;GM0824;5061.0;5061KG;BU08241201;GM0824;5061.0;5061KG;BU08241201;GM0824;5061.0;5061KG;False;False;False;51.58560453132463;5.193855455144147;WarmteAtlas:CO2EmissieBedrijven;;;
1256;NL;;44273;Houtindustrie de Keyser BV;Waalre;Prunellalaan;5582HB;1;;161200;378750;16.24;Vervaardiging van houten emballage;Overige industrie;Houtbewerkende industrie;CO2;0.999936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU08660001;GM0866;5582.0;5582HE;BU08660001;GM0866;5582.0;5582HE;BU08660001;GM0866;5582.0;5582HE;False;False;False;51.39786732066985;5.4762909072298145;WarmteAtlas:CO2EmissieBedrijven;;;
1257;NL;;44301;Saica Flex Etten-Leur;Etten-Leur;Parallelweg;4878AH;1;;101980;397880;22.22;Vervaardiging van verpakkingsmiddelen van kunststof;Overige industrie;Rubber- en kunstofverw. Industrie;CO2;0.0;0.0;0.0;1.898503;1.782214;1.93457;2.022536;2.190168;1.949098;Overig;30.883595;30.883595;Overige;1;Gray;2024;BU07770100;GM0777;4878.0;4878AH;BU07770100;GM0777;4878.0;4878AH;BU07770100;GM0777;4878.0;4878AH;False;False;False;51.567353871631866;4.622484662624335;WarmteAtlas:CO2EmissieBedrijven;;;
1258;NL;;44303;SCA Hygiene Products BV (Tilburg);Tilburg;LEDEBOERSTRAAT;5048AD;44;;132000;399300;17.21;"Vervaardiging van verpakkingsmiddelen van papier en karton; golfpapier en -karton";Overige industrie;Papier(waren);CO2;0.0;12.193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Papier(waren);0.0;0.0;Papier;0;White;2024;BU08555904;GM0855;5048.0;5048AD;BU08555904;GM0855;5048.0;5048AD;BU08555904;GM0855;5048.0;5048AD;False;False;False;51.58214765626933;5.055363682097308;WarmteAtlas:CO2EmissieBedrijven;;;
1259;NL;;44446;Roto Smeets Etten;Etten-Leur;Parallelweg;4878AH;5;;101570;397840;18.12.3;Drukkerijen van reclame;Overige industrie;Grafische industrie;CO2;4.6728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU07770100;GM0777;4878.0;4878AH;BU07770100;GM0777;4878.0;4878AH;BU07770100;GM0777;4878.0;4878AH;False;False;False;51.56695552637874;4.616577770037547;WarmteAtlas:CO2EmissieBedrijven;;;
1260;NL;;44601;Chroomlederfabriek Schenkers BV;Tilburg;Wilhelminapark;5041EG;112;;133550;397660;15.11;"Looien en bereiden van leer; bereiden en verven van bont";Overige industrie;Lederindustrie;CO2;0.370944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU08552402;GM0855;5046.0;5046HS;BU08552402;GM0855;5046.0;5046HS;BU08552402;GM0855;5046.0;5046HS;False;False;False;51.567467848884135;5.077826779683649;WarmteAtlas:CO2EmissieBedrijven;;;
1261;NL;;44642;Koninklijke Verenigde Leder BV;Oisterwijk;Almijstraat;5061PA;14;;141500;399180;15.11;"Looien en bereiden van leer; bereiden en verven van bont";Overige industrie;Lederindustrie;CO2;4.968432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU08241302;GM0824;5061.0;5061HB;BU08241302;GM0824;5061.0;5061HB;BU08241302;GM0824;5061.0;5061HB;False;False;False;51.581377524930964;5.192430701468158;WarmteAtlas:CO2EmissieBedrijven;;;
1262;NL;;44702;Wienerberger BV Oosterhout;Oosterhout;Florijnstraat;4903RM;4;;119250;403950;23.32;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);Overige industrie;Bouwmaterialenindustrie;CO2;8.866368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;BU08260800;GM0826;4903.0;4903RN;BU08260800;GM0826;4903.0;4903RN;BU08260800;GM0826;4903.0;4903RN;False;False;False;51.623276554082544;4.87094057377516;WarmteAtlas:CO2EmissieBedrijven;;;
1263;NL;;44706;L.J. Duijs Steenfabriek BV;Hedikhuizen;Bokhovenseweg;5256TC;8;;142600;416500;23.32;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);Overige industrie;Bouwmaterialenindustrie;CO2;9.84096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;BU07970700;GM0797;5257.0;5257NC;BU07970700;GM0797;5257.0;5257NC;BU07970700;GM0797;5257.0;5257NC;False;False;False;51.73708339280842;5.207685210333478;WarmteAtlas:CO2EmissieBedrijven;;;
1264;NL;;44707;Wienerberger BV Esbeek;Esbeek;Esbeekseweg;5085EA;21;;137950;386530;23.32;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);Overige industrie;Bouwmaterialenindustrie;CO2;7.705152;23.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;BU07980100;GM0798;5085.0;5085EA;BU07980100;GM0798;5085.0;5085EA;BU07980100;GM0798;5085.0;5085EA;False;False;False;51.467575817232685;5.141827786001318;WarmteAtlas:CO2EmissieBedrijven;;;
1265;NL;;44709;Steenfabriek Engels Oeffelt BV;Oeffelt;Kruispunt;5441PB;26;;191350;411200;23.32;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);Overige industrie;Bouwmaterialenindustrie;CO2;0.0;10.061;10.814;13.532223;15.647801;17.218394;18.163823;15.674039;14.705564;Bouwmaterialenindustrie;221.5227;221.5227;BouwMaterialen;2;SandyBrown;2024;BU19821403;GM1982;5441.0;5441PB;BU19821403;GM1982;5441.0;5441PB;BU19821403;GM1982;5441.0;5441PB;False;False;False;51.68840111007105;5.912882928245303;WarmteAtlas:CO2EmissieBedrijven;;;
