buurtcode;gemeentecode;scenario;modality;jaar;ev_aantal
BU00140110;GM0014;low;car_bev;2035;0.207669741356274
BU00140110;GM0014;low;car_bev;2036;0.23248870048699335
BU00140110;GM0014;low;car_bev;2037;0.2575953309890588
BU00140110;GM0014;low;car_bev;2038;0.2858975393856705
BU00140110;GM0014;low;car_bev;2039;0.318424849921346
BU00140110;GM0014;low;car_bev;2040;0.35593544867971905
BU00140110;GM0014;low;car_bev;2041;0.3976147971994333
BU00140110;GM0014;low;car_bev;2042;0.4691606941451409
BU00140110;GM0014;low;car_bev;2043;0.5696373545162606
BU00140110;GM0014;low;car_bev;2044;0.7161349589482782
BU00140110;GM0014;low;car_bev;2045;0.9569136985246838
BU00140110;GM0014;low;car_bev;2046;1.495618993558286
BU00140110;GM0014;low;car_bev;2047;2.206824277924708
BU00140110;GM0014;low;car_bev;2048;2.2225606133274303
BU00140110;GM0014;low;car_bev;2049;2.237839609893329
BU00140110;GM0014;low;car_bev;2050;2.2526653372893377
BU00140200;GM0014;low;car_bev;2025;25.470686045158658
BU00140200;GM0014;low;car_bev;2026;31.90413210771339
BU00140200;GM0014;low;car_bev;2027;39.49798298959252
BU00140200;GM0014;low;car_bev;2028;48.38276572474962
BU00140200;GM0014;low;car_bev;2029;58.710022948388584
BU00140200;GM0014;low;car_bev;2030;70.01698508163203
BU00140200;GM0014;low;car_bev;2031;82.6060328080135
BU00140200;GM0014;low;car_bev;2032;96.28960691736103
BU00140200;GM0014;low;car_bev;2033;111.05416976513817
BU00140200;GM0014;low;car_bev;2034;126.85209579998278
BU00140200;GM0014;low;car_bev;2035;143.5931326887097
BU00140200;GM0014;low;car_bev;2036;160.73458601206693
BU00140200;GM0014;low;car_bev;2037;177.08764647207514
BU00140200;GM0014;low;car_bev;2038;195.45815879285755
BU00140200;GM0014;low;car_bev;2039;216.52370329305438
BU00140200;GM0014;low;car_bev;2040;240.73915915030827
BU00140200;GM0014;low;car_bev;2041;267.5282905081853
BU00140200;GM0014;low;car_bev;2042;314.0580570303641
BU00140200;GM0014;low;car_bev;2043;379.39481566196736
BU00140200;GM0014;low;car_bev;2044;474.6076702799094
BU00140200;GM0014;low;car_bev;2045;631.085869020891
BU00140200;GM0014;low;car_bev;2046;864.8462285921275
BU00140200;GM0014;low;car_bev;2047;867.5622695910944
BU00140200;GM0014;low;car_bev;2048;869.6504315421553
BU00140200;GM0014;low;car_bev;2049;871.5643545009958
BU00140200;GM0014;low;car_bev;2050;873.3052196938727
BU00140201;GM0014;low;car_bev;2025;15.797838156607371
BU00140201;GM0014;low;car_bev;2026;19.788973062447244
BU00140201;GM0014;low;car_bev;2027;24.500367666568017
BU00140201;GM0014;low;car_bev;2028;30.01316371485245
BU00140201;GM0014;low;car_bev;2029;36.42157302907954
BU00140201;GM0014;low;car_bev;2030;43.43748987867536
BU00140201;GM0014;low;car_bev;2031;51.248536072047656
BU00140201;GM0014;low;car_bev;2032;59.73842397575335
BU00140201;GM0014;low;car_bev;2033;68.89876974532484
BU00140201;GM0014;low;car_bev;2034;78.70009447377599
BU00140201;GM0014;low;car_bev;2035;89.08639354200709
BU00140201;GM0014;low;car_bev;2036;99.72102805464438
BU00140201;GM0014;low;car_bev;2037;109.86310944436832
BU00140201;GM0014;low;car_bev;2038;121.25616803028149
BU00140201;GM0014;low;car_bev;2039;134.32046135140573
BU00140201;GM0014;low;car_bev;2040;149.33795947651646
BU00140201;GM0014;low;car_bev;2041;165.95111559542534
BU00140201;GM0014;low;car_bev;2042;194.80836751761555
BU00140201;GM0014;low;car_bev;2043;235.32948025398628
BU00140201;GM0014;low;car_bev;2044;294.3792230483589
BU00140201;GM0014;low;car_bev;2045;391.4248762356653
BU00140201;GM0014;low;car_bev;2046;608.8180171279322
BU00140201;GM0014;low;car_bev;2047;873.7051759984674
BU00140201;GM0014;low;car_bev;2048;875.7836685785189
BU00140201;GM0014;low;car_bev;2049;877.6867215782031
BU00140201;GM0014;low;car_bev;2050;879.4155220893376
BU00140202;GM0014;low;car_bev;2025;15.79923691918738
BU00140202;GM0014;low;car_bev;2026;19.790818766277372
BU00140202;GM0014;low;car_bev;2027;24.50278096595188
BU00140202;GM0014;low;car_bev;2028;30.01629203792581
BU00140202;GM0014;low;car_bev;2029;36.42559550484607
BU00140202;GM0014;low;car_bev;2030;43.442445322050375
BU00140202;GM0014;low;car_bev;2031;51.25448782404733
BU00140202;GM0014;low;car_bev;2032;59.74542969242946
BU00140202;GM0014;low;car_bev;2033;68.90688769028553
BU00140202;GM0014;low;car_bev;2034;78.70938670133427
BU00140202;GM0014;low;car_bev;2035;89.09691429005339
BU00140202;GM0014;low;car_bev;2036;99.73279747416768
BU00140202;GM0014;low;car_bev;2037;109.87570489910897
BU00140202;GM0014;low;car_bev;2038;121.26966633039349
BU00140202;GM0014;low;car_bev;2039;134.33497628179921
BU00140202;GM0014;low;car_bev;2040;149.35361251404163
BU00140202;GM0014;low;car_bev;2041;165.96798118432875
BU00140202;GM0014;low;car_bev;2042;194.82755549405402
BU00140202;GM0014;low;car_bev;2043;235.35192613274435
BU00140202;GM0014;low;car_bev;2044;294.40639695799393
BU00140202;GM0014;low;car_bev;2045;391.45981629949125
BU00140202;GM0014;low;car_bev;2046;608.8705233172964
BU00140202;GM0014;low;car_bev;2047;1017.894669701358
BU00140202;GM0014;low;car_bev;2048;1020.3131501779624
BU00140202;GM0014;low;car_bev;2049;1022.5272419992283
BU00140202;GM0014;low;car_bev;2050;1024.5383278557815
BU00140203;GM0014;low;car_bev;2025;10.006675194743465
BU00140203;GM0014;low;car_bev;2026;12.51945221281869
BU00140203;GM0014;low;car_bev;2027;15.479160858317933
BU00140203;GM0014;low;car_bev;2028;18.933996646231613
BU00140203;GM0014;low;car_bev;2029;22.939817880917705
BU00140203;GM0014;low;car_bev;2030;27.332894046574754
BU00140203;GM0014;low;car_bev;2031;32.23077536488047
BU00140203;GM0014;low;car_bev;2032;37.559049273899674
BU00140203;GM0014;low;car_bev;2033;43.31218467596748
BU00140203;GM0014;low;car_bev;2034;49.47046299626909
BU00140203;GM0014;low;car_bev;2035;55.99887676751601
BU00140203;GM0014;low;car_bev;2036;62.68489151186616
BU00140203;GM0014;low;car_bev;2037;69.1208538062435
BU00140203;GM0014;low;car_bev;2038;76.35475942065521
BU00140203;GM0014;low;car_bev;2039;84.65284658740721
BU00140203;GM0014;low;car_bev;2040;94.19654389630949
BU00140203;GM0014;low;car_bev;2041;104.76188644420016
BU00140203;GM0014;low;car_bev;2042;123.0786864586153
BU00140203;GM0014;low;car_bev;2043;148.79950328801507
BU00140203;GM0014;low;car_bev;2044;186.28458563533516
BU00140203;GM0014;low;car_bev;2045;247.89034780728466
BU00140203;GM0014;low;car_bev;2046;385.8665307887943
BU00140203;GM0014;low;car_bev;2047;701.5265880838198
BU00140203;GM0014;low;car_bev;2048;703.7336117034118
BU00140203;GM0014;low;car_bev;2049;705.7990399255772
BU00140203;GM0014;low;car_bev;2050;707.7238808805391
BU00140300;GM0014;low;car_bev;2025;19.532925152035073
BU00140300;GM0014;low;car_bev;2026;24.407308366281196
BU00140300;GM0014;low;car_bev;2027;30.135535555784397
BU00140300;GM0014;low;car_bev;2028;36.80529133305098
BU00140300;GM0014;low;car_bev;2029;44.51798781601333
BU00140300;GM0014;low;car_bev;2030;52.991488474946415
BU00140300;GM0014;low;car_bev;2031;62.45266763576771
BU00140300;GM0014;low;car_bev;2032;72.75476797143362
BU00140300;GM0014;low;car_bev;2033;83.88655233919886
BU00140300;GM0014;low;car_bev;2034;95.80744154140424
BU00140300;GM0014;low;car_bev;2035;108.45003390721531
BU00140300;GM0014;low;car_bev;2036;121.40086117374337
BU00140300;GM0014;low;car_bev;2037;133.98727412858102
BU00140300;GM0014;low;car_bev;2038;148.14234384598348
BU00140300;GM0014;low;car_bev;2039;164.38584139349305
BU00140300;GM0014;low;car_bev;2040;183.077550449375
BU00140300;GM0014;low;car_bev;2041;203.78531109263605
BU00140300;GM0014;low;car_bev;2042;239.61544017664906
BU00140300;GM0014;low;car_bev;2043;289.92985777172447
BU00140300;GM0014;low;car_bev;2044;363.26361148659925
BU00140300;GM0014;low;car_bev;2045;483.7870901563303
BU00140300;GM0014;low;car_bev;2046;753.6640873017594
BU00140300;GM0014;low;car_bev;2047;1305.5946710772723
BU00140300;GM0014;low;car_bev;2048;1310.72380225674
BU00140300;GM0014;low;car_bev;2049;1315.588029127711
BU00140300;GM0014;low;car_bev;2050;1320.1893322726703
BU00140301;GM0014;low;car_bev;2025;27.417428353351916
BU00140301;GM0014;low;car_bev;2026;34.34460935234841
BU00140301;GM0014;low;car_bev;2027;42.522115124530266
BU00140301;GM0014;low;car_bev;2028;52.090872370650445
BU00140301;GM0014;low;car_bev;2029;63.21451110789213
BU00140301;GM0014;low;car_bev;2030;75.39241063131952
BU00140301;GM0014;low;car_bev;2031;88.95023383548231
BU00140301;GM0014;low;car_bev;2032;103.68618589494315
BU00140301;GM0014;low;car_bev;2033;119.58572364893074
BU00140301;GM0014;low;car_bev;2034;136.59771983530098
BU00140301;GM0014;low;car_bev;2035;154.62496230749716
BU00140301;GM0014;low;car_bev;2036;173.0831856184867
BU00140301;GM0014;low;car_bev;2037;190.68456662552714
BU00140301;GM0014;low;car_bev;2038;210.45686090415376
BU00140301;GM0014;low;car_bev;2039;233.12943162111324
BU00140301;GM0014;low;car_bev;2040;259.1915513350542
BU00140301;GM0014;low;car_bev;2041;288.02260977655243
BU00140301;GM0014;low;car_bev;2042;338.1036499488353
BU00140301;GM0014;low;car_bev;2043;408.4270125115171
BU00140301;GM0014;low;car_bev;2044;510.9062385198269
BU00140301;GM0014;low;car_bev;2045;679.3263137893106
BU00140301;GM0014;low;car_bev;2046;1056.6070559644058
BU00140301;GM0014;low;car_bev;2047;1844.9897561823632
BU00140301;GM0014;low;car_bev;2048;1849.3621117570153
BU00140301;GM0014;low;car_bev;2049;1853.3640169909227
BU00140301;GM0014;low;car_bev;2050;1856.9979769348697
BU00140302;GM0014;low;car_bev;2025;18.952531556481254
BU00140302;GM0014;low;car_bev;2026;23.681958535702552
BU00140302;GM0014;low;car_bev;2027;29.2397853005297
BU00140302;GM0014;low;car_bev;2028;35.711065756585356
BU00140302;GM0014;low;car_bev;2029;43.194168556171114
BU00140302;GM0014;low;car_bev;2030;51.415488623483455
BU00140302;GM0014;low;car_bev;2031;60.59514881751639
BU00140302;GM0014;low;car_bev;2032;70.59074654916925
BU00140302;GM0014;low;car_bev;2033;81.39137682962766
BU00140302;GM0014;low;car_bev;2034;92.95765795488806
BU00140302;GM0014;low;car_bev;2035;105.22419468863478
BU00140302;GM0014;low;car_bev;2036;117.78980992413977
BU00140302;GM0014;low;car_bev;2037;130.00232805954963
BU00140302;GM0014;low;car_bev;2038;143.73693633031772
BU00140302;GM0014;low;car_bev;2039;159.4979618363461
BU00140302;GM0014;low;car_bev;2040;177.63452007929612
BU00140302;GM0014;low;car_bev;2041;197.72731200880236
BU00140302;GM0014;low;car_bev;2042;232.4930991156631
BU00140302;GM0014;low;car_bev;2043;281.3129197925165
BU00140302;GM0014;low;car_bev;2044;352.46830909770387
BU00140302;GM0014;low;car_bev;2045;469.4116674063588
BU00140302;GM0014;low;car_bev;2046;731.2718173444797
BU00140302;GM0014;low;car_bev;2047;1251.0865607315345
BU00140302;GM0014;low;car_bev;2048;1256.0055373803716
BU00140302;GM0014;low;car_bev;2049;1260.67066398114
BU00140302;GM0014;low;car_bev;2050;1265.0838388348036
BU00140400;GM0014;low;car_bev;2025;15.303203326324738
BU00140400;GM0014;low;car_bev;2026;19.145986742905386
BU00140400;GM0014;low;car_bev;2027;23.672259304727472
BU00140400;GM0014;low;car_bev;2028;28.95572529783952
BU00140400;GM0014;low;car_bev;2029;35.081807498307334
BU00140400;GM0014;low;car_bev;2030;41.80011930307944
BU00140400;GM0014;low;car_bev;2031;49.2904297662279
BU00140400;GM0014;low;car_bev;2032;57.43893953758081
BU00140400;GM0014;low;car_bev;2033;66.2371898371112
BU00140400;GM0014;low;car_bev;2034;75.65502470191716
BU00140400;GM0014;low;car_bev;2035;85.63890738904979
BU00140400;GM0014;low;car_bev;2036;95.86380926710964
BU00140400;GM0014;low;car_bev;2037;105.70632716310574
BU00140400;GM0014;low;car_bev;2038;116.7691412662736
BU00140400;GM0014;low;car_bev;2039;129.45940958405316
BU00140400;GM0014;low;car_bev;2040;144.0545917290927
BU00140400;GM0014;low;car_bev;2041;160.2121791440418
BU00140400;GM0014;low;car_bev;2042;188.22406511901758
BU00140400;GM0014;low;car_bev;2043;227.55891568639728
BU00140400;GM0014;low;car_bev;2044;284.8848610633578
BU00140400;GM0014;low;car_bev;2045;379.0985680817649
BU00140400;GM0014;low;car_bev;2046;590.1055687580815
BU00140400;GM0014;low;car_bev;2047;1061.6643724572439
BU00140400;GM0014;low;car_bev;2048;1065.0045814997804
BU00140400;GM0014;low;car_bev;2049;1068.1305050632761
BU00140400;GM0014;low;car_bev;2050;1071.043668833206
BU00140401;GM0014;low;car_bev;2025;14.179964994254549
BU00140401;GM0014;low;car_bev;2026;17.69605158465989
BU00140401;GM0014;low;car_bev;2027;21.818319992413922
BU00140401;GM0014;low;car_bev;2028;26.60571795078834
BU00140401;GM0014;low;car_bev;2029;32.12625287071673
BU00140401;GM0014;low;car_bev;2030;38.20269327198583
BU00140401;GM0014;low;car_bev;2031;44.99783742961314
BU00140401;GM0014;low;car_bev;2032;52.40403854097437
BU00140401;GM0014;low;car_bev;2033;60.41281462358184
BU00140401;GM0014;low;car_bev;2034;68.99316910010643
BU00140401;GM0014;low;car_bev;2035;78.09685826313121
BU00140401;GM0014;low;car_bev;2036;87.42475255303727
BU00140401;GM0014;low;car_bev;2037;96.57917425893353
BU00140401;GM0014;low;car_bev;2038;106.88052387627549
BU00140401;GM0014;low;car_bev;2039;118.7061867931891
BU00140401;GM0014;low;car_bev;2040;132.321499404917
BU00140401;GM0014;low;car_bev;2041;147.41642876510713
BU00140401;GM0014;low;car_bev;2042;173.4832890708578
BU00140401;GM0014;low;car_bev;2043;210.08840739449798
BU00140401;GM0014;low;car_bev;2044;263.4454077278001
BU00140401;GM0014;low;car_bev;2045;351.1382351734446
BU00140401;GM0014;low;car_bev;2046;547.4601682699664
BU00140401;GM0014;low;car_bev;2047;946.2088874115783
BU00140401;GM0014;low;car_bev;2048;950.6750886131497
BU00140401;GM0014;low;car_bev;2049;954.9482897936086
BU00140401;GM0014;low;car_bev;2050;959.0300028599975
BU00140402;GM0014;low;car_bev;2025;12.715127881542456
BU00140402;GM0014;low;car_bev;2026;15.927685483087387
BU00140402;GM0014;low;car_bev;2027;19.720096349793735
BU00140402;GM0014;low;car_bev;2028;24.157717335338784
BU00140402;GM0014;low;car_bev;2029;29.316434312189067
BU00140402;GM0014;low;car_bev;2030;34.96407564920901
BU00140402;GM0014;low;car_bev;2031;41.25167125673912
BU00140402;GM0014;low;car_bev;2032;48.085636745623766
BU00140402;GM0014;low;car_bev;2033;55.45922760810931
BU00140402;GM0014;low;car_bev;2034;63.34873321403609
BU00140402;GM0014;low;car_bev;2035;71.70907029853296
BU00140402;GM0014;low;car_bev;2036;80.26927933763419
BU00140402;GM0014;low;car_bev;2037;88.43210735194631
BU00140402;GM0014;low;car_bev;2038;97.60171879150057
BU00140402;GM0014;low;car_bev;2039;108.11636367841757
BU00140402;GM0014;low;car_bev;2040;120.20294692558717
BU00140402;GM0014;low;car_bev;2041;133.57365337894797
BU00140402;GM0014;low;car_bev;2042;156.79926863324206
BU00140402;GM0014;low;car_bev;2043;189.41247618571265
BU00140402;GM0014;low;car_bev;2044;236.93830693746253
BU00140402;GM0014;low;car_bev;2045;315.0449075791376
BU00140402;GM0014;low;car_bev;2046;490.01286820405204
BU00140402;GM0014;low;car_bev;2047;880.897418282095
BU00140402;GM0014;low;car_bev;2048;882.9849201296553
BU00140402;GM0014;low;car_bev;2049;884.8955491747843
BU00140402;GM0014;low;car_bev;2050;886.6305014537515
BU00140403;GM0014;low;car_bev;2025;22.867615041873986
BU00140403;GM0014;low;car_bev;2026;28.64280824753525
BU00140403;GM0014;low;car_bev;2027;35.459350511997485
BU00140403;GM0014;low;car_bev;2028;43.43426941466836
BU00140403;GM0014;low;car_bev;2029;52.703429624575286
BU00140403;GM0014;low;car_bev;2030;62.852292301447456
BU00140403;GM0014;low;car_bev;2031;74.15227067509952
BU00140403;GM0014;low;car_bev;2032;86.4349362353839
BU00140403;GM0014;low;car_bev;2033;99.68812385855873
BU00140403;GM0014;low;car_bev;2034;113.86902306098521
BU00140403;GM0014;low;car_bev;2035;128.89662848650826
BU00140403;GM0014;low;car_bev;2036;144.28374328900628
BU00140403;GM0014;low;car_bev;2037;158.96612908712453
BU00140403;GM0014;low;car_bev;2038;175.46006269259397
BU00140403;GM0014;low;car_bev;2039;194.37387851636345
BU00140403;GM0014;low;car_bev;2040;216.1161085540133
BU00140403;GM0014;low;car_bev;2041;240.16953289446647
BU00140403;GM0014;low;car_bev;2042;281.94591533200924
BU00140403;GM0014;low;car_bev;2043;340.60803260747315
BU00140403;GM0014;low;car_bev;2044;426.0943375725118
BU00140403;GM0014;low;car_bev;2045;566.5874075354358
BU00140403;GM0014;low;car_bev;2046;618.2752926142261
BU00140403;GM0014;low;car_bev;2047;620.22745510188
BU00140403;GM0014;low;car_bev;2048;621.7307020231514
BU00140403;GM0014;low;car_bev;2049;623.1093699491116
BU00140403;GM0014;low;car_bev;2050;624.3643044109226
BU00140404;GM0014;low;car_bev;2025;4.230454011249368
BU00140404;GM0014;low;car_bev;2026;5.299282434652327
BU00140404;GM0014;low;car_bev;2027;6.561020284127429
BU00140404;GM0014;low;car_bev;2028;8.037407730380181
BU00140404;GM0014;low;car_bev;2029;9.753687147319111
BU00140404;GM0014;low;car_bev;2030;11.632640348738173
BU00140404;GM0014;low;car_bev;2031;13.72451463150047
BU00140404;GM0014;low;car_bev;2032;15.998172392534693
BU00140404;GM0014;low;car_bev;2033;18.45136933886661
BU00140404;GM0014;low;car_bev;2034;21.076215154862172
BU00140404;GM0014;low;car_bev;2035;23.857710863615914
BU00140404;GM0014;low;car_bev;2036;26.70570647366915
BU00140404;GM0014;low;car_bev;2037;29.421580797103285
BU00140404;GM0014;low;car_bev;2038;32.472430530119155
BU00140404;GM0014;low;car_bev;2039;35.97079499584994
BU00140404;GM0014;low;car_bev;2040;39.9921719648235
BU00140404;GM0014;low;car_bev;2041;44.44080608136358
BU00140404;GM0014;low;car_bev;2042;52.16826365206203
BU00140404;GM0014;low;car_bev;2043;63.01909333486502
BU00140404;GM0014;low;car_bev;2044;78.83154748463303
BU00140404;GM0014;low;car_bev;2045;104.81861745437214
BU00140404;GM0014;low;car_bev;2046;163.03266608532272
BU00140404;GM0014;low;car_bev;2047;281.58228096806874
BU00140404;GM0014;low;car_bev;2048;282.25031461488555
BU00140404;GM0014;low;car_bev;2049;282.86180915963365
BU00140404;GM0014;low;car_bev;2050;283.41714699714043
BU00140500;GM0014;low;car_bev;2025;45.02166835628894
BU00140500;GM0014;low;car_bev;2026;55.935397058746084
BU00140500;GM0014;low;car_bev;2027;68.62182527037845
BU00140500;GM0014;low;car_bev;2028;83.21578667185834
BU00140500;GM0014;low;car_bev;2029;99.87080987187217
BU00140500;GM0014;low;car_bev;2030;118.33084363875697
BU00140500;GM0014;low;car_bev;2031;139.09163665151925
BU00140500;GM0014;low;car_bev;2032;161.79909064972853
BU00140500;GM0014;low;car_bev;2033;186.422669440759
BU00140500;GM0014;low;car_bev;2034;212.84686068612896
BU00140500;GM0014;low;car_bev;2035;240.92612303099511
BU00140500;GM0014;low;car_bev;2036;269.72214793577723
BU00140500;GM0014;low;car_bev;2037;298.979830853614
BU00140500;GM0014;low;car_bev;2038;331.9697267429483
BU00140500;GM0014;low;car_bev;2039;369.89067052424804
BU00140500;GM0014;low;car_bev;2040;397.0417943419921
BU00140500;GM0014;low;car_bev;2041;400.9461920472887
BU00140500;GM0014;low;car_bev;2042;404.5544827837955
BU00140500;GM0014;low;car_bev;2043;408.27637911982276
BU00140500;GM0014;low;car_bev;2044;411.6895743548873
BU00140500;GM0014;low;car_bev;2045;415.02378422575674
BU00140500;GM0014;low;car_bev;2046;418.5629285564569
BU00140500;GM0014;low;car_bev;2047;422.0307243284314
BU00140500;GM0014;low;car_bev;2048;425.1849376441288
BU00140500;GM0014;low;car_bev;2049;428.25149373936864
BU00140500;GM0014;low;car_bev;2050;431.231185686905
BU00140501;GM0014;low;car_bev;2025;24.27885650629976
BU00140501;GM0014;low;car_bev;2026;30.09923124059196
BU00140501;GM0014;low;car_bev;2027;36.83600603235224
BU00140501;GM0014;low;car_bev;2028;44.54826709911346
BU00140501;GM0014;low;car_bev;2029;53.302560167286735
BU00140501;GM0014;low;car_bev;2030;63.04065789458359
BU00140501;GM0014;low;car_bev;2031;74.02439838797021
BU00140501;GM0014;low;car_bev;2032;86.05961947537382
BU00140501;GM0014;low;car_bev;2033;99.12891497274582
BU00140501;GM0014;low;car_bev;2034;113.1655403459571
BU00140501;GM0014;low;car_bev;2035;128.09299713548995
BU00140501;GM0014;low;car_bev;2036;143.4082605376593
BU00140501;GM0014;low;car_bev;2037;159.2361167076313
BU00140501;GM0014;low;car_bev;2038;177.10026153510762
BU00140501;GM0014;low;car_bev;2039;197.64735505404758
