bu_naam;gm_naam;wvr50;net_wvr50;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Donkerbroek-Buitengebied;Ooststellingwerf;16606.2733825669;14233.94;BU00850203;GM0085;BU00850203;GM0085;BU00850203;GM0085;False;False;53.018321175270785;6.23633381269035;MULTIPOLYGON (((6.251107 53.040795, 6.25528 53.040692, 6.255056 53.038607, 6.261832 53.038418, 6.261809 53.03795, 6.264219 53.037849, 6.264211 53.037439, 6.268752 53.037146, 6.268658 53.035951, 6.272094 53.035834, 6.272192 53.036611, 6.274553 53.036534, 6.273371 53.029505, 6.273129 53.027311, 6.273498 53.027257, 6.271983 53.017827, 6.272358 53.01782, 6.270956 53.016517, 6.269917 53.015184, 6.268102 53.01402, 6.266787 53.012292, 6.266571 53.010944, 6.267112 53.008848, 6.266642 53.008286, 6.265639 53.007773, 6.264697 53.005918, 6.263578 53.004503, 6.263278 53.003719, 6.263387 53.002084, 6.263075 53.00145, 6.262087 53.000851, 6.25974 52.999909, 6.25907 52.999171, 6.259162 52.997764, 6.260178 52.996548, 6.260092 52.995809, 6.25973 52.995546, 6.26072 52.994833, 6.257471 52.994728, 6.245877 52.995093, 6.229827 52.995551, 6.213436 52.994172, 6.211364 52.993564, 6.20087 52.988494, 6.200943 52.989694, 6.202206 52.99031, 6.205424 53.037931, 6.20581 53.037986, 6.212852 53.036236, 6.212901 53.037145, 6.215204 53.037997, 6.215146 53.038269, 6.218592 53.03895, 6.222837 53.039187, 6.246531 53.046536, 6.246546 53.046694, 6.251771 53.048341, 6.251107 53.040795), (6.233575 53.020625, 6.232563 53.020625, 6.232578 53.021174, 6.23117 53.021188, 6.233034 53.0192, 6.232659 53.019078, 6.232009 53.019749, 6.231689 53.019648, 6.230611 53.019717, 6.230594 53.018377, 6.231149 53.017259, 6.230344 53.017207, 6.2306 53.016855, 6.231255 53.015663, 6.231265 53.015083, 6.232065 53.015081, 6.23264 53.014182, 6.233839 53.014144, 6.235401 53.01358, 6.23547 53.012918, 6.237228 53.012911, 6.237232 53.012114, 6.238698 53.012131, 6.239224 53.012435, 6.238586 53.013107, 6.238712 53.015039, 6.239332 53.015254, 6.241144 53.015239, 6.2411 53.014572, 6.242689 53.01458, 6.242681 53.017081, 6.243644 53.017052, 6.243691 53.017631, 6.244467 53.017608, 6.244441 53.017346, 6.245391 53.017322, 6.245398 53.017577, 6.245988 53.017564, 6.245985 53.01742, 6.246615 53.017409, 6.24663 53.017194, 6.246987 53.017191, 6.246948 53.016646, 6.247258 53.016644, 6.247359 53.017541, 6.249048 53.017506, 6.249222 53.018545, 6.249185 53.018973, 6.248113 53.01893, 6.248135 53.019302, 6.246105 53.019189, 6.246078 53.018925, 6.245491 53.018934, 6.24555 53.019703, 6.24463 53.019748, 6.244703 53.02104, 6.243914 53.02102, 6.243882 53.020559, 6.243029 53.020578, 6.242929 53.019189, 6.241425 53.019201, 6.241379 53.019054, 6.240576 53.019023, 6.240585 53.019139, 6.240053 53.019145, 6.240148 53.020061, 6.239724 53.02007, 6.23974 53.020556, 6.234612 53.020654, 6.234648 53.021185, 6.233625 53.021198, 6.233575 53.020625)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Elsloo;Ooststellingwerf;5784.45691989635;4958.1;BU00850301;GM0085;BU00850301;GM0085;BU00850301;GM0085;False;False;52.94380394171005;6.238794056649044;MULTIPOLYGON (((6.23912 52.947633, 6.239977 52.947493, 6.240052 52.947166, 6.239278 52.947093, 6.239503 52.946657, 6.240791 52.94679, 6.241058 52.945956, 6.238573 52.945774, 6.238861 52.945053, 6.239941 52.945114, 6.240071 52.944452, 6.24177 52.944587, 6.241944 52.942999, 6.240954 52.942996, 6.240831 52.941618, 6.240199 52.941617, 6.240203 52.941127, 6.24085 52.941121, 6.24087 52.940885, 6.241265 52.940792, 6.243806 52.940621, 6.243802 52.940417, 6.244227 52.94041, 6.244128 52.93961, 6.240771 52.939674, 6.240743 52.939205, 6.239244 52.939252, 6.239244 52.939721, 6.238992 52.939729, 6.237551 52.940943, 6.23615 52.942332, 6.235837 52.944188, 6.236024 52.94624, 6.235702 52.946794, 6.234488 52.947875, 6.237518 52.948138, 6.237544 52.948409, 6.238332 52.948859, 6.238887 52.948899, 6.23912 52.947633)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Elsloo-Buitengebied;Ooststellingwerf;10511.1423058475;9009.55;BU00850302;GM0085;BU00850302;GM0085;BU00850302;GM0085;False;False;52.941347130150184;6.243155694757547;MULTIPOLYGON (((6.206634 52.965168, 6.208389 52.964852, 6.210882 52.965032, 6.211589 52.962488, 6.214256 52.963246, 6.214541 52.96211, 6.21593 52.962236, 6.219175 52.96119, 6.221551 52.960837, 6.224893 52.960074, 6.227908 52.96038, 6.239333 52.958325, 6.243776 52.958156, 6.245388 52.957757, 6.246981 52.957613, 6.252004 52.957979, 6.253011 52.957944, 6.270901 52.952811, 6.271543 52.951936, 6.272152 52.951105, 6.26599 52.949056, 6.266124 52.94805, 6.271338 52.943146, 6.283617 52.946781, 6.287119 52.945611, 6.288144 52.944875, 6.290073 52.942348, 6.291854 52.941603, 6.290105 52.937471, 6.282975 52.928131, 6.283155 52.926148, 6.256593 52.927641, 6.247553 52.923692, 6.247259 52.923347, 6.21363 52.925794, 6.211257 52.931062, 6.209184 52.933696, 6.207877 52.933866, 6.205985 52.935625, 6.203536 52.937157, 6.202496 52.938076, 6.201766 52.938252, 6.200836 52.939033, 6.201103 52.940466, 6.202525 52.941499, 6.200561 52.943014, 6.203813 52.944408, 6.207716 52.94659, 6.217773 52.950989, 6.210028 52.956733, 6.210973 52.958582, 6.202854 52.964668, 6.206223 52.96669, 6.206634 52.965168), (6.238332 52.948859, 6.237544 52.948409, 6.237518 52.948138, 6.234488 52.947875, 6.235702 52.946794, 6.236024 52.94624, 6.235837 52.944188, 6.23615 52.942332, 6.237551 52.940943, 6.238992 52.939729, 6.239244 52.939721, 6.239244 52.939252, 6.240743 52.939205, 6.240771 52.939674, 6.244128 52.93961, 6.244227 52.94041, 6.243802 52.940417, 6.243806 52.940621, 6.241265 52.940792, 6.24087 52.940885, 6.24085 52.941121, 6.240203 52.941127, 6.240199 52.941617, 6.240831 52.941618, 6.240954 52.942996, 6.241944 52.942999, 6.24177 52.944587, 6.240071 52.944452, 6.239941 52.945114, 6.238861 52.945053, 6.238573 52.945774, 6.241058 52.945956, 6.240791 52.94679, 6.239503 52.946657, 6.239278 52.947093, 6.240052 52.947166, 6.239977 52.947493, 6.23912 52.947633, 6.238887 52.948899, 6.238332 52.948859)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Fochteloo;Ooststellingwerf;1945.41198201118;1667.49;BU00850401;GM0085;BU00850401;GM0085;BU00850401;GM0085;False;False;52.99231239645163;6.335421093365828;MULTIPOLYGON (((6.335117 52.993974, 6.335416 52.994041, 6.335692 52.993515, 6.335311 52.99343, 6.335818 52.99247, 6.336958 52.992716, 6.337111 52.992448, 6.338519 52.992756, 6.338744 52.99252, 6.337712 52.992296, 6.338311 52.991295, 6.335844 52.990744, 6.336 52.990438, 6.334754 52.990181, 6.333651 52.99203, 6.334303 52.992178, 6.334053 52.99258, 6.333854 52.992537, 6.333706 52.992794, 6.333168 52.99268, 6.332863 52.993004, 6.333935 52.99323, 6.333389 52.994231, 6.333988 52.994361, 6.333726 52.994899, 6.3346 52.995036, 6.335117 52.993974)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Fochteloo-Buitengebied;Ooststellingwerf;6509.36328581687;5579.45;BU00850402;GM0085;BU00850402;GM0085;BU00850402;GM0085;False;False;52.993853004320265;6.35571533737856;MULTIPOLYGON (((6.402686 52.995653, 6.378921 52.988931, 6.376181 52.98989, 6.366284 52.979812, 6.365152 52.978048, 6.361301 52.973136, 6.356417 52.968153, 6.35599 52.967702, 6.339417 52.96418, 6.339026 52.964097, 6.336804 52.965487, 6.323145 52.97403, 6.321817 52.974873, 6.321667 52.975837, 6.319097 52.97804, 6.318728 52.979418, 6.31903 52.980257, 6.320047 52.98153, 6.321881 52.983458, 6.32266 52.983984, 6.323194 52.98496, 6.324578 52.985791, 6.325601 52.987725, 6.325628 52.98898, 6.32536 52.989948, 6.325619 52.991551, 6.32686 52.992235, 6.327038 52.99276, 6.325852 52.9941, 6.325196 52.995359, 6.324304 52.996226, 6.323868 52.99753, 6.323921 52.998855, 6.323429 52.999893, 6.321813 53.001423, 6.32014 53.002275, 6.374072 53.022956, 6.402686 52.995653), (6.333726 52.994899, 6.333988 52.994361, 6.333389 52.994231, 6.333935 52.99323, 6.332863 52.993004, 6.333168 52.99268, 6.333706 52.992794, 6.333854 52.992537, 6.334053 52.99258, 6.334303 52.992178, 6.333651 52.99203, 6.334754 52.990181, 6.336 52.990438, 6.335844 52.990744, 6.338311 52.991295, 6.337712 52.992296, 6.338744 52.99252, 6.338519 52.992756, 6.337111 52.992448, 6.336958 52.992716, 6.335818 52.99247, 6.335311 52.99343, 6.335692 52.993515, 6.335416 52.994041, 6.335117 52.993974, 6.3346 52.995036, 6.333726 52.994899)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Oosterwolde-Hieming;Ooststellingwerf;9238.85766361962;7919.02;BU00851108;GM0085;BU00851108;GM0085;BU00851108;GM0085;False;False;52.99129701958028;6.301553663890142;MULTIPOLYGON (((6.303074 52.993216, 6.304506 52.993314, 6.301722 52.987463, 6.299225 52.989033, 6.300086 52.989616, 6.300917 52.991208, 6.300969 52.991737, 6.298643 52.991568, 6.298517 52.992902, 6.300813 52.99306, 6.300663 52.994083, 6.302798 52.994203, 6.303074 52.993216)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haule;Ooststellingwerf;3728.08988187693;3195.5;BU00850501;GM0085;BU00850501;GM0085;BU00850501;GM0085;False;False;53.03637896771611;6.304643341461073;MULTIPOLYGON (((6.30751 53.038427, 6.307504 53.037759, 6.308072 53.03772, 6.308126 53.038006, 6.309142 53.037906, 6.30919 53.037493, 6.310063 53.037659, 6.310016 53.037338, 6.309027 53.037144, 6.309046 53.035733, 6.308081 53.035798, 6.308151 53.036037, 6.306315 53.036133, 6.306326 53.035876, 6.305769 53.035906, 6.305573 53.034664, 6.30382 53.034583, 6.303805 53.034456, 6.301387 53.034548, 6.301462 53.035203, 6.301147 53.03522, 6.30122 53.035765, 6.300884 53.035709, 6.300787 53.035109, 6.299967 53.035164, 6.300024 53.035566, 6.299197 53.035433, 6.298994 53.036227, 6.299891 53.036185, 6.29993 53.036485, 6.301009 53.036462, 6.300996 53.03627, 6.301724 53.036269, 6.301816 53.037158, 6.302833 53.037117, 6.302826 53.036984, 6.303298 53.036955, 6.303451 53.037941, 6.306042 53.037788, 6.30615 53.038509, 6.30751 53.038427)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haule-Buitengebied;Ooststellingwerf;8573.12732757017;7348.39;BU00850502;GM0085;BU00850502;GM0085;BU00850502;GM0085;False;False;53.039625196969325;6.308313222565349;MULTIPOLYGON (((6.349514 53.051099, 6.344164 53.044651, 6.335755 53.043791, 6.334556 53.035514, 6.335543 53.03499, 6.335687 53.033725, 6.334874 53.033548, 6.331277 53.031576, 6.329321 53.029909, 6.329075 53.029464, 6.328171 53.029219, 6.327613 53.028168, 6.327671 53.02725, 6.327183 53.026919, 6.321171 53.027136, 6.320275 53.027038, 6.319428 53.025727, 6.315633 53.024789, 6.314873 53.024743, 6.312654 53.023812, 6.310846 53.023529, 6.305699 53.02234, 6.302913 53.021964, 6.301193 53.021429, 6.298528 53.021374, 6.295735 53.020481, 6.29301 53.01989, 6.290565 53.019127, 6.287908 53.019192, 6.286494 53.019684, 6.285186 53.019762, 6.283063 53.020342, 6.281473 53.020512, 6.27994 53.02048, 6.275161 53.019694, 6.274089 53.019152, 6.272358 53.01782, 6.271983 53.017827, 6.273498 53.027257, 6.273129 53.027311, 6.273371 53.029505, 6.274553 53.036534, 6.282129 53.036302, 6.285069 53.055624, 6.303067 53.055057, 6.320341 53.054317, 6.320806 53.056067, 6.324991 53.055845, 6.325245 53.057012, 6.331714 53.057286, 6.346236 53.059298, 6.349514 53.051099), (6.306042 53.037788, 6.303451 53.037941, 6.303298 53.036955, 6.302826 53.036984, 6.302833 53.037117, 6.301816 53.037158, 6.301724 53.036269, 6.300996 53.03627, 6.301009 53.036462, 6.29993 53.036485, 6.299891 53.036185, 6.298994 53.036227, 6.299197 53.035433, 6.300024 53.035566, 6.299967 53.035164, 6.300787 53.035109, 6.300884 53.035709, 6.30122 53.035765, 6.301147 53.03522, 6.301462 53.035203, 6.301387 53.034548, 6.303805 53.034456, 6.30382 53.034583, 6.305573 53.034664, 6.305769 53.035906, 6.306326 53.035876, 6.306315 53.036133, 6.308151 53.036037, 6.308081 53.035798, 6.309046 53.035733, 6.309027 53.037144, 6.310016 53.037338, 6.310063 53.037659, 6.30919 53.037493, 6.309142 53.037906, 6.308126 53.038006, 6.308072 53.03772, 6.307504 53.037759, 6.30751 53.038427, 6.30615 53.038509, 6.306042 53.037788)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haulerwijk-Bru?neweg;Ooststellingwerf;4253.27714698261;3645.66;BU00850601;GM0085;BU00850601;GM0085;BU00850601;GM0085;False;False;53.06458441691928;6.336066501727212;MULTIPOLYGON (((6.340512 53.065311, 6.340427 53.06453, 6.338231 53.064705, 6.338149 53.063991, 6.337831 53.063484, 6.332633 53.063761, 6.332973 53.065487, 6.340512 53.065311)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haulerwijk-Hoofdweg;Ooststellingwerf;3816.85392668353;3271.58;BU00850602;GM0085;BU00850602;GM0085;BU00850602;GM0085;False;False;53.06440056882321;6.329098135562974;MULTIPOLYGON (((6.331414 53.065528, 6.331045 53.062972, 6.327665 53.06317, 6.327712 53.06349, 6.326921 53.063496, 6.327151 53.064984, 6.326378 53.06502, 6.326436 53.065639, 6.331414 53.065528)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haulerwijk-Noord-Oost;Ooststellingwerf;19557.6778723861;16763.72;BU00850603;GM0085;BU00850603;GM0085;BU00850603;GM0085;False;False;53.06813384093067;6.335196859140187;MULTIPOLYGON (((6.338725 53.070933, 6.338048 53.066245, 6.340594 53.066058, 6.340512 53.065311, 6.332973 53.065487, 6.331414 53.065528, 6.331582 53.066996, 6.331812 53.068848, 6.331024 53.06889, 6.331504 53.069796, 6.331303 53.069807, 6.331353 53.070141, 6.330357 53.070193, 6.330388 53.070408, 6.332028 53.070327, 6.332043 53.070649, 6.332973 53.070592, 6.333005 53.070785, 6.33328 53.070862, 6.333929 53.07084, 6.333966 53.071209, 6.338725 53.070933)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haulerwijk-Noord-West;Ooststellingwerf;5348.03369959727;4584.02;BU00850604;GM0085;BU00850604;GM0085;BU00850604;GM0085;False;False;53.06714767843334;6.3286404083085595;MULTIPOLYGON (((6.328732 53.069431, 6.328624 53.068545, 6.33012 53.068492, 6.329865 53.066802, 6.330704 53.066774, 6.330745 53.067025, 6.331582 53.066996, 6.331414 53.065528, 6.326436 53.065639, 6.326556 53.06652, 6.327066 53.069512, 6.328732 53.069431)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haulerwijk-Oosterwoldseweg;Ooststellingwerf;2921.81647488371;2504.41;BU00850605;GM0085;BU00850605;GM0085;BU00850605;GM0085;False;False;53.061748973761446;6.329681788460377;MULTIPOLYGON (((6.331045 53.062972, 6.331193 53.062151, 6.332129 53.060936, 6.332777 53.060046, 6.331312 53.060075, 6.331413 53.060918, 6.330592 53.061054, 6.329538 53.061082, 6.329438 53.060258, 6.328846 53.060303, 6.328904 53.06069, 6.328146 53.060725, 6.328155 53.061123, 6.327365 53.061149, 6.327665 53.06317, 6.331045 53.062972)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haulerwijk-Sinnehiem;Ooststellingwerf;9039.13856280478;7747.83;BU00850606;GM0085;BU00850606;GM0085;BU00850606;GM0085;False;False;53.06322931813066;6.333759022384463;MULTIPOLYGON (((6.332973 53.065487, 6.332633 53.063761, 6.337831 53.063484, 6.337636 53.062067, 6.332305 53.06239, 6.332129 53.060936, 6.331193 53.062151, 6.331045 53.062972, 6.331414 53.065528, 6.332973 53.065487)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haulerwijk-Industrie;Ooststellingwerf;4401.21722166027;3772.47;BU00850607;GM0085;BU00850607;GM0085;BU00850607;GM0085;False;False;53.070859262043506;6.328457529056835;MULTIPOLYGON (((6.332382 53.075207, 6.331653 53.074056, 6.331506 53.073397, 6.332043 53.070649, 6.332028 53.070327, 6.330388 53.070408, 6.330357 53.070193, 6.331353 53.070141, 6.331303 53.069807, 6.331504 53.069796, 6.331024 53.06889, 6.331812 53.068848, 6.331582 53.066996, 6.330745 53.067025, 6.330704 53.066774, 6.329865 53.066802, 6.33012 53.068492, 6.328624 53.068545, 6.328732 53.069431, 6.327066 53.069512, 6.326556 53.06652, 6.324987 53.066565, 6.325106 53.067372, 6.324288 53.067435, 6.325005 53.072064, 6.324826 53.072076, 6.32489 53.072512, 6.325482 53.072466, 6.325591 53.073185, 6.326547 53.073131, 6.326475 53.072664, 6.327545 53.072635, 6.327788 53.074356, 6.332055 53.075279, 6.332382 53.075207)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Oosterwolde-Schottelenburg;Ooststellingwerf;6657.30336049452;5706.26;BU00851109;GM0085;BU00851109;GM0085;BU00851109;GM0085;False;False;52.9898661006682;6.304417176432435;MULTIPOLYGON (((6.306672 52.992813, 6.306594 52.991434, 6.304234 52.985883, 6.301722 52.987463, 6.304506 52.993314, 6.306173 52.993631, 6.306672 52.992813)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Haulerwijk-Buitengebied;Ooststellingwerf;15260.0187030002;13080.01;BU00850608;GM0085;BU00850608;GM0085;BU00850608;GM0085;False;False;53.057209642531184;6.340322948367139;MULTIPOLYGON (((6.351725 53.070932, 6.367811 53.06736, 6.364924 53.051978, 6.363219 53.039262, 6.344478 53.035357, 6.335687 53.033725, 6.335543 53.03499, 6.334556 53.035514, 6.335755 53.043791, 6.344164 53.044651, 6.349514 53.051099, 6.346236 53.059298, 6.331714 53.057286, 6.325245 53.057012, 6.324991 53.055845, 6.320806 53.056067, 6.320341 53.054317, 6.303067 53.055057, 6.305408 53.069409, 6.327788 53.074356, 6.327545 53.072635, 6.326475 53.072664, 6.326547 53.073131, 6.325591 53.073185, 6.325482 53.072466, 6.32489 53.072512, 6.324826 53.072076, 6.325005 53.072064, 6.324288 53.067435, 6.325106 53.067372, 6.324987 53.066565, 6.326556 53.06652, 6.326436 53.065639, 6.326378 53.06502, 6.327151 53.064984, 6.326921 53.063496, 6.327712 53.06349, 6.327665 53.06317, 6.327365 53.061149, 6.328155 53.061123, 6.328146 53.060725, 6.328904 53.06069, 6.328846 53.060303, 6.329438 53.060258, 6.329538 53.061082, 6.330592 53.061054, 6.331413 53.060918, 6.331312 53.060075, 6.332777 53.060046, 6.332129 53.060936, 6.332305 53.06239, 6.337636 53.062067, 6.337831 53.063484, 6.338149 53.063991, 6.338231 53.064705, 6.340427 53.06453, 6.340512 53.065311, 6.340594 53.066058, 6.338048 53.066245, 6.338725 53.070933, 6.333966 53.071209, 6.333929 53.07084, 6.33328 53.070862, 6.333005 53.070785, 6.332973 53.070592, 6.332043 53.070649, 6.331506 53.073397, 6.331653 53.074056, 6.332382 53.075207, 6.351725 53.070932)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Langedijke;Ooststellingwerf;3683.70785947364;3157.46;BU00850701;GM0085;BU00850701;GM0085;BU00850701;GM0085;False;False;52.96390281362882;6.284845395229645;MULTIPOLYGON (((6.292664 52.964094, 6.292252 52.963848, 6.291828 52.96386, 6.286542 52.962301, 6.285951 52.963134, 6.282597 52.962171, 6.283029 52.961572, 6.282231 52.961341, 6.283354 52.960281, 6.28093 52.959543, 6.280337 52.960282, 6.280652 52.960399, 6.280142 52.960918, 6.281199 52.961251, 6.280114 52.962331, 6.280657 52.962536, 6.280303 52.962796, 6.279321 52.962424, 6.278771 52.962775, 6.278413 52.96265, 6.278186 52.962841, 6.278833 52.963094, 6.277524 52.964122, 6.280658 52.965378, 6.290544 52.966571, 6.292664 52.964094)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Langedijke-Buitengebied;Ooststellingwerf;2108.1460641566;1806.98;BU00850702;GM0085;BU00850702;GM0085;BU00850702;GM0085;False;False;52.96282831959833;6.2752469781546765;MULTIPOLYGON (((6.283664 52.973178, 6.287552 52.970456, 6.288203 52.969718, 6.289619 52.969415, 6.29128 52.966102, 6.293163 52.96449, 6.299147 52.966074, 6.303129 52.961309, 6.271543 52.951936, 6.270901 52.952811, 6.253011 52.957944, 6.252004 52.957979, 6.257105 52.962529, 6.257913 52.963993, 6.259819 52.970746, 6.283578 52.973463, 6.283664 52.973178), (6.280658 52.965378, 6.277524 52.964122, 6.278833 52.963094, 6.278186 52.962841, 6.278413 52.96265, 6.278771 52.962775, 6.279321 52.962424, 6.280303 52.962796, 6.280657 52.962536, 6.280114 52.962331, 6.281199 52.961251, 6.280142 52.960918, 6.280652 52.960399, 6.280337 52.960282, 6.28093 52.959543, 6.283354 52.960281, 6.282231 52.961341, 6.283029 52.961572, 6.282597 52.962171, 6.285951 52.963134, 6.286542 52.962301, 6.291828 52.96386, 6.292252 52.963848, 6.292664 52.964094, 6.290544 52.966571, 6.280658 52.965378)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Makkinga;Ooststellingwerf;10496.3482983797;8996.86;BU00850801;GM0085;BU00850801;GM0085;BU00850801;GM0085;False;False;52.979891690353035;6.2167367661374024;MULTIPOLYGON (((6.219946 52.984583, 6.220302 52.984644, 6.220515 52.98451, 6.220738 52.983215, 6.220078 52.982809, 6.219921 52.983001, 6.218331 52.981847, 6.218484 52.981171, 6.219199 52.981234, 6.219251 52.980923, 6.220679 52.980887, 6.22083 52.980202, 6.220104 52.980307, 6.220039 52.98016, 6.220298 52.978342, 6.218852 52.978074, 6.219218 52.976821, 6.218446 52.976769, 6.218341 52.97714, 6.218056 52.977126, 6.217998 52.977567, 6.217496 52.977486, 6.217306 52.978596, 6.215393 52.978371, 6.215916 52.975954, 6.214365 52.975874, 6.214096 52.977153, 6.21308 52.977085, 6.212791 52.978056, 6.212142 52.978026, 6.212254 52.977739, 6.21107 52.97764, 6.210942 52.97824, 6.211227 52.978383, 6.211153 52.978735, 6.211667 52.978764, 6.211581 52.979019, 6.213444 52.979615, 6.214903 52.980724, 6.21638 52.980935, 6.216333 52.98116, 6.217135 52.981332, 6.217088 52.981558, 6.216545 52.981561, 6.216537 52.981895, 6.216934 52.981919, 6.21678 52.982624, 6.217009 52.982639, 6.216745 52.984022, 6.217929 52.984109, 6.218005 52.983734, 6.219422 52.984285, 6.219875 52.984736, 6.219946 52.984583)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Makkinga-Buitengebied;Ooststellingwerf;10703.4644029284;9174.39;BU00850802;GM0085;BU00850802;GM0085;BU00850802;GM0085;False;False;52.97709895889098;6.22590263368622;MULTIPOLYGON (((6.245877 52.995093, 6.246775 52.994043, 6.250174 52.993541, 6.251056 52.990888, 6.252425 52.989411, 6.252706 52.988844, 6.255398 52.986637, 6.261068 52.984218, 6.261985 52.984143, 6.263395 52.984349, 6.261521 52.976576, 6.259819 52.970746, 6.257913 52.963993, 6.257105 52.962529, 6.252004 52.957979, 6.246981 52.957613, 6.245388 52.957757, 6.243776 52.958156, 6.239333 52.958325, 6.227908 52.96038, 6.224893 52.960074, 6.221551 52.960837, 6.219175 52.96119, 6.21593 52.962236, 6.214541 52.96211, 6.214256 52.963246, 6.211589 52.962488, 6.210882 52.965032, 6.208389 52.964852, 6.206634 52.965168, 6.206223 52.96669, 6.202854 52.964668, 6.199865 52.966908, 6.197015 52.965961, 6.19124 52.970311, 6.188633 52.970414, 6.186072 52.97237, 6.185958 52.972834, 6.175457 52.980556, 6.195703 52.986209, 6.197664 52.986961, 6.20087 52.988494, 6.211364 52.993564, 6.213436 52.994172, 6.229827 52.995551, 6.245877 52.995093), (6.219422 52.984285, 6.218005 52.983734, 6.217929 52.984109, 6.216745 52.984022, 6.217009 52.982639, 6.21678 52.982624, 6.216934 52.981919, 6.216537 52.981895, 6.216545 52.981561, 6.217088 52.981558, 6.217135 52.981332, 6.216333 52.98116, 6.21638 52.980935, 6.214903 52.980724, 6.213444 52.979615, 6.211581 52.979019, 6.211667 52.978764, 6.211153 52.978735, 6.211227 52.978383, 6.210942 52.97824, 6.21107 52.97764, 6.212254 52.977739, 6.212142 52.978026, 6.212791 52.978056, 6.21308 52.977085, 6.214096 52.977153, 6.214365 52.975874, 6.215916 52.975954, 6.215393 52.978371, 6.217306 52.978596, 6.217496 52.977486, 6.217998 52.977567, 6.218056 52.977126, 6.218341 52.97714, 6.218446 52.976769, 6.219218 52.976821, 6.218852 52.978074, 6.220298 52.978342, 6.220039 52.98016, 6.220104 52.980307, 6.22083 52.980202, 6.220679 52.980887, 6.219251 52.980923, 6.219199 52.981234, 6.218484 52.981171, 6.218331 52.981847, 6.219921 52.983001, 6.220078 52.982809, 6.220738 52.983215, 6.220515 52.98451, 6.220302 52.984644, 6.219946 52.984583, 6.219875 52.984736, 6.219422 52.984285)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
