buurtcode;jaar;individuele_cv;blokverwarming;stadsverwarming_hoog_gas;stadsverwarming_laag_gas;stadsverwarming_zonder_gas;elektrisch_hoog_gas;elektrisch_laag_gas;elektrisch_zonder_gas
BU09833203;2023;90.0;4.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU09833203;2024;89.0;4.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU09833204;2022;94.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU09833204;2023;91.0;2.0;n.a.;n.a.;n.a.;3.0;3.0;1.0
BU09833204;2024;90.0;2.0;n.a.;n.a.;n.a.;4.0;3.0;1.0
BU09833205;2022;93.0;4.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU09833205;2023;90.0;4.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU09833205;2024;89.0;4.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU09833206;2022;93.0;4.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU09833206;2023;90.0;4.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU09833206;2024;89.0;4.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU09833207;2022;93.0;4.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU09833207;2023;90.0;4.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU09833207;2024;89.0;4.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU09833501;2022;95.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU09833501;2023;91.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU09833501;2024;90.0;0.0;n.a.;n.a.;n.a.;5.0;3.0;3.0
BU09833502;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU09833502;2023;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU09833502;2024;92.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;3.0
BU09834101;2022;97.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU09834101;2023;94.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;3.0
BU09834101;2024;90.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;5.0
BU09834102;2022;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU09834102;2023;88.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU09834102;2024;85.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;7.0
BU09834103;2022;95.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;0.0
BU09834103;2023;93.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;0.0
BU09834103;2024;89.0;0.0;n.a.;n.a.;n.a.;9.0;1.0;1.0
BU09834104;2022;94.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;3.0
BU09834104;2023;89.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;4.0
BU09834104;2024;85.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;6.0
BU09834105;2022;83.0;0.0;n.a.;n.a.;n.a.;6.0;0.0;3.0
BU09834105;2023;68.0;0.0;n.a.;n.a.;n.a.;10.0;2.0;7.0
BU09834105;2024;61.0;0.0;n.a.;n.a.;n.a.;12.0;3.0;9.0
BU09834106;2022;94.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;3.0
BU09834106;2023;89.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;4.0
BU09834106;2024;85.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;6.0
BU09834107;2022;94.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;3.0
BU09834107;2023;89.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;4.0
BU09834107;2024;85.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;6.0
BU09834301;2022;94.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;4.0
BU09834301;2023;90.0;0.0;n.a.;n.a.;n.a.;2.0;3.0;5.0
BU09834301;2024;87.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;7.0
BU09834302;2022;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU09834302;2023;90.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;5.0
BU09834302;2024;87.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;7.0
BU09834303;2022;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU09834303;2023;90.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;5.0
BU09834303;2024;87.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;7.0
BU09834401;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU09834401;2023;92.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;1.0
BU09834401;2024;89.0;0.0;n.a.;n.a.;n.a.;5.0;3.0;2.0
BU09834402;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU09834402;2023;84.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;2.0
BU09834402;2024;80.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;4.0
BU09834403;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU09834403;2023;84.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;2.0
BU09834403;2024;80.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;4.0
BU09834404;2022;48.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;5.0
BU09834404;2023;37.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;5.0
BU09834404;2024;30.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;13.0
BU09835101;2022;92.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;6.0
BU09835101;2023;88.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;7.0
BU09835101;2024;84.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;9.0
BU09835102;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;6.0
BU09835102;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;7.0
BU09835102;2024;83.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;8.0
BU09835103;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;6.0
BU09835103;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;7.0
BU09835103;2024;83.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;8.0
BU09835104;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;6.0
BU09835104;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;7.0
BU09835104;2024;83.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;8.0
BU09835105;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;6.0
BU09835105;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;7.0
BU09835105;2024;83.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;8.0
BU09835106;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;6.0
BU09835106;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;7.0
BU09835106;2024;83.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;8.0
BU09835107;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;6.0
BU09835107;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;7.0
BU09835107;2024;83.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;8.0
BU09835108;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;6.0
BU09835108;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;7.0
BU09835108;2024;83.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;8.0
BU09840101;2022;82.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;8.0
BU09840101;2023;78.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;7.0
BU09840101;2024;76.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;9.0
BU09840201;2022;89.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;5.0
BU09840201;2023;82.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;9.0
BU09840201;2024;81.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;11.0
BU09840301;2022;83.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;6.0
BU09840301;2023;80.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;5.0
BU09840301;2024;76.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;8.0
BU09840401;2022;89.0;3.0;n.a.;n.a.;n.a.;1.0;1.0;3.0
BU09840401;2023;85.0;3.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU09840401;2024;83.0;3.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU09840501;2022;89.0;3.0;n.a.;n.a.;n.a.;1.0;1.0;3.0
BU09840501;2023;85.0;3.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU09840501;2024;83.0;3.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU09840601;2022;85.0;2.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU09840601;2023;82.0;2.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU09840601;2024;80.0;2.0;n.a.;n.a.;n.a.;3.0;2.0;3.0
BU09840701;2022;80.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;3.0
BU09840701;2023;75.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;6.0
BU09840701;2024;82.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;8.0
BU09840801;2022;91.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;3.0
BU09840801;2023;86.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;7.0
BU09840801;2024;81.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;10.0
BU09840901;2022;65.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;14.0
BU09840901;2023;62.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;19.0
BU09840901;2024;59.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;22.0
BU09841001;2022;93.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU09841001;2023;88.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;3.0
BU09841001;2024;86.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;5.0
BU09841101;2022;96.0;1.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU09841101;2023;93.0;1.0;n.a.;n.a.;n.a.;1.0;1.0;3.0
BU09841101;2024;89.0;1.0;n.a.;n.a.;n.a.;2.0;1.0;6.0
BU09841201;2022;96.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;1.0
BU09841201;2023;89.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;6.0
BU09841201;2024;89.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;6.0
BU09841202;2022;96.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;2.0
BU09841202;2023;92.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;3.0
BU09841202;2024;85.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;5.0
BU09841203;2022;98.0;0.0;n.a.;n.a.;n.a.;0.0;1.0;0.0
BU09841203;2023;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09841203;2024;97.0;0.0;n.a.;n.a.;n.a.;1.0;2.0;1.0
BU09841301;2022;74.0;17.0;n.a.;n.a.;n.a.;7.0;3.0;0.0
BU09841301;2023;73.0;17.0;n.a.;n.a.;n.a.;7.0;4.0;0.0
BU09841301;2024;72.0;17.0;n.a.;n.a.;n.a.;7.0;3.0;0.0
BU09841302;2022;93.0;3.0;n.a.;n.a.;n.a.;0.0;0.0;3.0
BU09841302;2023;92.0;3.0;n.a.;n.a.;n.a.;1.0;1.0;3.0
BU09841302;2024;91.0;3.0;n.a.;n.a.;n.a.;1.0;2.0;3.0
BU09841303;2022;90.0;8.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU09841303;2023;87.0;8.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU09841303;2024;86.0;8.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU09841401;2022;89.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;6.0
BU09841401;2023;83.0;0.0;n.a.;n.a.;n.a.;5.0;0.0;9.0
BU09841401;2024;79.0;0.0;n.a.;n.a.;n.a.;7.0;2.0;10.0
BU09841501;2022;78.0;4.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU09841501;2023;76.0;4.0;n.a.;n.a.;n.a.;1.0;1.0;18.0
BU09841501;2024;76.0;4.0;n.a.;n.a.;n.a.;1.0;1.0;19.0
BU09841502;2022;98.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU09841502;2023;95.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;1.0
BU09841502;2024;93.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;2.0
BU09841601;2022;83.0;16.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU09841601;2023;81.0;17.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09841601;2024;80.0;17.0;n.a.;n.a.;n.a.;1.0;2.0;1.0
BU09841602;2022;95.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;2.0
BU09841602;2023;94.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;2.0
BU09841602;2024;94.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;2.0
BU09841701;2022;99.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU09841701;2023;98.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU09841701;2024;97.0;0.0;n.a.;n.a.;n.a.;1.0;2.0;0.0
BU09841702;2022;99.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU09841702;2023;97.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU09841702;2024;95.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU09841703;2022;97.0;2.0;n.a.;n.a.;n.a.;0.0;1.0;0.0
BU09841703;2023;94.0;2.0;n.a.;n.a.;n.a.;2.0;2.0;0.0
BU09841703;2024;93.0;2.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU09841704;2022;98.0;1.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU09841704;2023;96.0;1.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU09841704;2024;94.0;1.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU09841801;2022;86.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;11.0
BU09841801;2023;74.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;21.0
BU09841801;2024;73.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;22.0
BU09841901;2022;84.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;12.0
BU09841901;2023;77.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;16.0
BU09841901;2024;74.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;17.0
BU09842001;2022;75.0;10.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU09842001;2023;73.0;10.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU09842001;2024;69.0;10.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU09842101;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU09842101;2023;93.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU09842101;2024;91.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;3.0
BU09842201;2022;91.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;6.0
BU09842201;2023;91.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;6.0
BU09842201;2024;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;8.0
BU09842301;2022;81.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;3.0
BU09842301;2023;80.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;3.0
BU09842301;2024;77.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;4.0
BU09860101;2022;90.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;0.0
BU09860101;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU09860101;2024;86.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU09860102;2022;89.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;0.0
BU09860102;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU09860102;2024;86.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU09860201;2022;96.0;2.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU09860201;2023;93.0;2.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU09860201;2024;90.0;2.0;n.a.;n.a.;n.a.;3.0;2.0;2.0
BU09860202;2022;96.0;2.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU09860202;2023;93.0;2.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU09860202;2024;90.0;2.0;n.a.;n.a.;n.a.;3.0;2.0;2.0
BU09860203;2022;96.0;2.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU09860203;2023;93.0;2.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU09860203;2024;90.0;2.0;n.a.;n.a.;n.a.;3.0;2.0;2.0
BU09860301;2022;94.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;1.0
BU09860301;2023;89.0;0.0;n.a.;n.a.;n.a.;6.0;1.0;2.0
BU09860301;2024;89.0;0.0;n.a.;n.a.;n.a.;6.0;1.0;3.0
BU09860302;2022;94.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;1.0
BU09860302;2023;89.0;0.0;n.a.;n.a.;n.a.;6.0;1.0;2.0
BU09860302;2024;90.0;0.0;n.a.;n.a.;n.a.;5.0;1.0;2.0
BU09860303;2022;94.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;1.0
BU09860303;2023;89.0;0.0;n.a.;n.a.;n.a.;6.0;1.0;2.0
BU09860303;2024;90.0;0.0;n.a.;n.a.;n.a.;5.0;1.0;2.0
BU09860401;2022;93.0;3.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU09860401;2023;86.0;3.0;n.a.;n.a.;n.a.;5.0;3.0;4.0
BU09860401;2024;82.0;3.0;n.a.;n.a.;n.a.;6.0;3.0;7.0
BU09860402;2022;93.0;2.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU09860402;2023;87.0;2.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU09860402;2024;84.0;2.0;n.a.;n.a.;n.a.;5.0;3.0;5.0
BU09860403;2022;93.0;2.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU09860403;2023;87.0;2.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU09860403;2024;84.0;2.0;n.a.;n.a.;n.a.;5.0;3.0;5.0
BU09860404;2022;93.0;2.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU09860404;2023;87.0;2.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU09860404;2024;84.0;2.0;n.a.;n.a.;n.a.;5.0;3.0;5.0
BU09860405;2022;95.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU09860405;2023;91.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU09860405;2024;90.0;0.0;n.a.;n.a.;n.a.;3.0;3.0;2.0
BU09860406;2022;93.0;2.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU09860406;2023;87.0;2.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU09860406;2024;84.0;2.0;n.a.;n.a.;n.a.;5.0;3.0;5.0
BU09860501;2022;97.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;0.0
BU09860501;2023;94.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU09860501;2024;91.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;2.0
BU09860900;2022;63.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;9.0
BU09860900;2023;61.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;10.0
BU09860900;2024;61.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;10.0
BU09880101;2022;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09880101;2023;95.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU09880101;2024;93.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU09880102;2022;93.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU09880102;2023;93.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;4.0
BU09880102;2024;87.0;0.0;n.a.;n.a.;n.a.;3.0;3.0;6.0
BU09880103;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09880103;2023;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU09880103;2024;51.0;1.0;n.a.;n.a.;n.a.;7.0;5.0;25.0
BU09880104;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09880104;2023;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU09880104;2024;91.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;3.0
BU09880105;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09880105;2023;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU09880105;2024;91.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;3.0
BU09880201;2022;95.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;3.0
BU09880201;2023;90.0;0.0;n.a.;n.a.;n.a.;5.0;1.0;4.0
BU09880201;2024;87.0;0.0;n.a.;n.a.;n.a.;5.0;3.0;4.0
BU09880202;2022;78.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;16.0
BU09880202;2023;71.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;19.0
BU09880202;2024;64.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;25.0
BU09880203;2022;88.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;5.0
BU09880203;2023;75.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;10.0
BU09880203;2024;73.0;0.0;n.a.;n.a.;n.a.;3.0;5.0;10.0
BU09880204;2022;78.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;16.0
BU09880204;2023;71.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;19.0
BU09880204;2024;64.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;25.0
BU09880205;2022;64.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;31.0
BU09880205;2023;58.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;34.0
BU09880205;2024;48.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;42.0
BU09880301;2022;97.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU09880301;2023;94.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU09880301;2024;92.0;0.0;n.a.;n.a.;n.a.;3.0;3.0;2.0
BU09880302;2022;97.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU09880302;2023;94.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU09880302;2024;92.0;0.0;n.a.;n.a.;n.a.;3.0;3.0;2.0
BU09880303;2022;97.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU09880303;2023;94.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU09880303;2024;92.0;0.0;n.a.;n.a.;n.a.;3.0;3.0;2.0
BU09881101;2022;75.0;16.0;n.a.;n.a.;n.a.;0.0;0.0;3.0
BU09881101;2023;73.0;16.0;n.a.;n.a.;n.a.;0.0;0.0;4.0
BU09881101;2024;74.0;16.0;n.a.;n.a.;n.a.;0.0;1.0;6.0
BU09881102;2022;88.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;7.0
BU09881102;2023;86.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;8.0
BU09881102;2024;84.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;9.0
BU09881201;2022;95.0;3.0;n.a.;n.a.;n.a.;0.0;1.0;1.0
BU09881201;2023;93.0;3.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09881201;2024;92.0;3.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU09881301;2022;89.0;0.0;n.a.;n.a.;n.a.;0.0;1.0;10.0
BU09881301;2023;87.0;0.0;n.a.;n.a.;n.a.;1.0;2.0;10.0
BU09881301;2024;85.0;0.0;n.a.;n.a.;n.a.;1.0;3.0;10.0
BU09881302;2022;87.0;10.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU09881302;2023;87.0;10.0;n.a.;n.a.;n.a.;0.0;1.0;1.0
BU09881302;2024;86.0;10.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09881401;2022;86.0;4.0;n.a.;n.a.;n.a.;0.0;1.0;7.0
BU09881401;2023;82.0;4.0;n.a.;n.a.;n.a.;1.0;1.0;9.0
BU09881401;2024;82.0;4.0;n.a.;n.a.;n.a.;1.0;1.0;10.0
BU09881402;2022;86.0;4.0;n.a.;n.a.;n.a.;0.0;1.0;7.0
BU09881402;2023;83.0;4.0;n.a.;n.a.;n.a.;1.0;1.0;9.0
BU09881402;2024;82.0;4.0;n.a.;n.a.;n.a.;1.0;1.0;10.0
BU09882101;2022;90.0;3.0;n.a.;n.a.;n.a.;1.0;0.0;7.0
BU09882101;2023;89.0;3.0;n.a.;n.a.;n.a.;1.0;1.0;7.0
BU09882101;2024;87.0;2.0;n.a.;n.a.;n.a.;1.0;2.0;7.0
BU09882102;2022;93.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU09882102;2023;88.0;0.0;n.a.;n.a.;n.a.;6.0;0.0;4.0
BU09882102;2024;79.0;0.0;n.a.;n.a.;n.a.;10.0;1.0;5.0
BU09882201;2022;93.0;6.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU09882201;2023;91.0;6.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09882201;2024;90.0;1.0;n.a.;n.a.;n.a.;7.0;2.0;1.0
BU09882202;2022;93.0;5.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU09882202;2023;91.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU09882202;2024;89.0;1.0;n.a.;n.a.;n.a.;7.0;2.0;1.0
BU09882301;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU09882301;2023;96.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU09882301;2024;94.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU09882401;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU09882401;2023;93.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU09882401;2024;89.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU09882402;2022;95.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;3.0
BU09882402;2023;92.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU09882402;2024;88.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU09882403;2022;95.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;3.0
BU09882403;2023;92.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU09882403;2024;88.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU09882501;2022;93.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;2.0
