gml_id;bronactualiteit;type;opp_m2;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
nl.top10nl.100358190;2009-01-01;transformatorstation;597;BU16410009;GM1641;6051.0;6051MZ;BU16410009;GM1641;6051.0;6051MZ;BU16410009;GM1641;6051.0;6051MZ;False;False;False;51.147163549835305;5.920694459239789;MULTIPOLYGON (((5.920417 51.146982, 5.920317 51.147049, 5.920938 51.147343, 5.921037 51.147261, 5.920913 51.147202, 5.920963 51.147161, 5.920909 51.147135, 5.920848 51.147185, 5.920417 51.146982)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100361378;2015-01-01;elektriciteitscentrale;15040;BU16410009;GM1641;6051.0;6051JP;BU16410009;GM1641;6051.0;6051JP;BU16410009;GM1641;6051.0;6051JP;False;False;False;51.153757294051104;5.90712351139847;MULTIPOLYGON (((5.907279 51.153789, 5.907432 51.153815, 5.90739 51.153906, 5.90745 51.153917, 5.907378 51.154087, 5.907319 51.154077, 5.907289 51.154146, 5.907513 51.154184, 5.907536 51.154131, 5.907613 51.154144, 5.907571 51.154245, 5.907431 51.154591, 5.907627 51.15463, 5.907626 51.154635, 5.907632 51.154656, 5.907649 51.154673, 5.907675 51.154686, 5.907705 51.154693, 5.907738 51.154693, 5.907769 51.154686, 5.907794 51.154672, 5.9078 51.154665, 5.908015 51.154703, 5.908188 51.154292, 5.907631 51.154198, 5.907734 51.153956, 5.907674 51.153946, 5.907718 51.153844, 5.907783 51.153856, 5.907825 51.153758, 5.908376 51.153851, 5.908499 51.153563, 5.908449 51.153554, 5.908502 51.15343, 5.908103 51.153363, 5.908053 51.153482, 5.907897 51.153456, 5.907948 51.153337, 5.907964 51.153299, 5.907731 51.15326, 5.907666 51.153412, 5.907588 51.153399, 5.907471 51.153379, 5.907521 51.153262, 5.907032 51.153179, 5.906979 51.153303, 5.906821 51.153276, 5.906885 51.153126, 5.906693 51.153093, 5.906628 51.153246, 5.906449 51.153216, 5.906373 51.153203, 5.906328 51.153333, 5.906178 51.15331, 5.906199 51.15324, 5.906121 51.15323, 5.906174 51.1531, 5.90607 51.153084, 5.905585 51.153012, 5.905553 51.153103, 5.905937 51.153157, 5.905921 51.153202, 5.905999 51.153216, 5.905983 51.153272, 5.905721 51.153238, 5.905671 51.153388, 5.905667 51.153399, 5.905773 51.153413, 5.905764 51.153445, 5.905762 51.153451, 5.905801 51.153458, 5.905699 51.153742, 5.905911 51.153773, 5.905991 51.153534, 5.906225 51.153566, 5.906348 51.153587, 5.90646 51.153606, 5.906322 51.153928, 5.906544 51.153966, 5.906523 51.154017, 5.906501 51.154072, 5.906357 51.154428, 5.906554 51.154451, 5.906552 51.154462, 5.906559 51.154482, 5.906577 51.1545, 5.906604 51.154513, 5.906635 51.154519, 5.906669 51.154518, 5.9067 51.154511, 5.906725 51.154497, 5.906735 51.154485, 5.906927 51.154514, 5.907109 51.154115, 5.907136 51.154119, 5.907138 51.154115, 5.906567 51.154021, 5.906678 51.153756, 5.90662 51.153746, 5.906657 51.153656, 5.90673 51.153668, 5.906766 51.153582, 5.907327 51.153674, 5.907279 51.153789)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100402699;2003-01-01;transformatorstation;1422;BU18830503;GM1883;6163.0;6163GC;BU18830503;GM1883;6163.0;6163GC;BU18830503;GM1883;6163.0;6163GC;False;False;False;50.98110142530404;5.817195494463732;MULTIPOLYGON (((5.817231 50.981224, 5.817373 50.981169, 5.817347 50.981142, 5.817644 50.981026, 5.817508 50.980886, 5.817408 50.980925, 5.817346 50.980863, 5.817158 50.980936, 5.817216 50.980995, 5.816746 50.981178, 5.816912 50.981348, 5.817231 50.981224)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100411125;2003-01-01;transformatorstation;538;BU08880000;GM0888;6191.0;6191HL;BU08880000;GM0888;6191.0;6191HL;BU08880000;GM0888;6191.0;6191HL;False;False;False;50.943553456716714;5.8070205477861965;MULTIPOLYGON (((5.806854 50.943392, 5.80672 50.943476, 5.806872 50.943573, 5.806905 50.943553, 5.807158 50.943714, 5.80725 50.943656, 5.807236 50.943648, 5.807312 50.9436, 5.807182 50.943517, 5.807116 50.943559, 5.806854 50.943392)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100432299;2018-01-01;transformatorstation;158;BU09350004;GM0935;6211.0;6211AA;BU09350004;GM0935;6211.0;6211AA;BU09350004;GM0935;6211.0;6211AA;False;False;False;50.85787141408685;5.695980109307729;MULTIPOLYGON (((5.695998 50.857777, 5.695887 50.857797, 5.695962 50.857966, 5.696073 50.857946, 5.695998 50.857777)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100455634;2009-01-01;transformatorstation;407;BU09570809;GM0957;6071.0;6071RC;BU09570809;GM0957;6071.0;6071RC;BU09570809;GM0957;6071.0;6071RC;False;False;False;51.201317834841944;6.051944433759736;MULTIPOLYGON (((6.052144 51.20131, 6.051841 51.201163, 6.05175 51.201238, 6.051955 51.201337, 6.051825 51.201444, 6.051923 51.201491, 6.052144 51.20131)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100463086;2018-01-01;transformatorstation;1127;BU17110107;GM1711;6114.0;6114RE;BU17110160;GM1711;6114.0;6114RE;BU17110160;GM1711;6114.0;6114RE;True;False;False;51.04888041177302;5.8309987627479485;MULTIPOLYGON (((5.830644 51.048956, 5.831387 51.049039, 5.831416 51.048934, 5.83112 51.048901, 5.83117 51.048721, 5.83088 51.048689, 5.830848 51.048802, 5.830692 51.048785, 5.830644 51.048956)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100478029;2009-01-01;transformatorstation;535;BU09880105;GM0988;6002.0;6002ST;BU09880105;GM0988;6002.0;6002ST;BU09880105;GM0988;6002.0;6002ST;False;False;False;51.246788260101376;5.6558491006981875;MULTIPOLYGON (((5.655673 51.246614, 5.655552 51.246727, 5.656126 51.246969, 5.656187 51.246912, 5.656013 51.246839, 5.656045 51.24681, 5.655769 51.246693, 5.655797 51.246667, 5.655673 51.246614)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100514253;2018-01-01;transformatorstation;44;BU09173100;GM0917;6412.0;6412SB;BU09173100;GM0917;6412.0;6412SB;BU09173100;GM0917;6412.0;6412SB;False;False;False;50.89725224474451;5.96860740662202;MULTIPOLYGON (((5.968678 50.897232, 5.968631 50.897205, 5.968537 50.897273, 5.968584 50.897299, 5.968678 50.897232)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100520134;2016-01-01;transformatorstation;427;BU09860900;GM0986;6312.0;6312AG;BU09860900;GM0986;6312.0;6312AG;BU09860900;GM0986;6312.0;6312AG;False;False;False;50.8540999441183;5.886252757499293;MULTIPOLYGON (((5.886291 50.854213, 5.886307 50.854128, 5.886503 50.854143, 5.88652 50.854051, 5.886275 50.854032, 5.88627 50.854057, 5.885981 50.854035, 5.885966 50.854112, 5.886192 50.854129, 5.886177 50.854204, 5.886291 50.854213)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100535755;2003-01-01;transformatorstation;318;BU16740802;GM1674;4702.0;4702LC;BU16740802;GM1674;4702.0;4702LC;BU16740802;GM1674;4702.0;4702LC;False;False;False;51.54650285325484;4.4850445494275215;MULTIPOLYGON (((4.484687 51.546565, 4.485415 51.546496, 4.485402 51.54644, 4.484674 51.54651, 4.484687 51.546565)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100599179;2018-01-01;transformatorstation;2269;BU07942901;GM0794;5705.0;5705CB;BU07942901;GM0794;5705.0;5705CB;BU07942901;GM0794;5705.0;5705CB;False;False;False;51.46339306450498;5.688418351510654;MULTIPOLYGON (((5.688939 51.463396, 5.688959 51.463297, 5.688566 51.463265, 5.688571 51.463226, 5.688151 51.463193, 5.688131 51.463278, 5.687957 51.463265, 5.687906 51.463519, 5.688345 51.463554, 5.688344 51.463574, 5.688502 51.463587, 5.688523 51.463512, 5.688909 51.463542, 5.688939 51.463396)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100602100;2011-01-01;transformatorstation;1180;BU07941309;GM0794;5706.0;5706LE;BU07941309;GM0794;5706.0;5706LE;BU07941309;GM0794;5706.0;5706LE;False;False;False;51.458734169580865;5.666564240692067;MULTIPOLYGON (((5.666044 51.458613, 5.666006 51.458741, 5.666709 51.458822, 5.666699 51.458856, 5.666962 51.458887, 5.66702 51.458692, 5.6669 51.458678, 5.666912 51.458638, 5.666758 51.45862, 5.666736 51.458693, 5.666044 51.458613)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100626659;2013-01-01;transformatorstation;763;BU16590109;GM1659;5735.0;5735SC;BU16590109;GM1659;5735.0;5735SC;BU16590109;GM1659;5735.0;5735SC;False;False;False;51.51038002782727;5.671079024223635;MULTIPOLYGON (((5.670984 51.510389, 5.671465 51.510263, 5.671409 51.51018, 5.670984 51.510292, 5.670936 51.51022, 5.670833 51.510247, 5.670938 51.510402, 5.670842 51.510427, 5.670998 51.510658, 5.67114 51.510621, 5.670984 51.510389)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100643474;2009-01-01;transformatorstation;1225;BU07724260;GM0772;5626.0;5626NA;BU07724260;GM0772;5626.0;5626NA;BU07724260;GM0772;5626.0;5626NA;False;False;False;51.46097566245849;5.444287215095178;MULTIPOLYGON (((5.444474 51.46096, 5.444522 51.460989, 5.444727 51.460859, 5.44448 51.46071, 5.44436 51.460787, 5.444383 51.460801, 5.443951 51.46108, 5.443804 51.461174, 5.44391 51.461238, 5.444009 51.461175, 5.444063 51.461208, 5.444131 51.461164, 5.444145 51.461172, 5.444474 51.46096)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100755810;2003-01-01;transformatorstation;146;BU09832801;GM0983;5928.0;5928NL;BU09832801;GM0983;5928.0;5928NL;BU09832801;GM0983;5928.0;5928NL;False;False;False;51.37633735925483;6.157360934669751;MULTIPOLYGON (((6.157252 51.376299, 6.157277 51.376395, 6.15747 51.376375, 6.157445 51.37628, 6.157252 51.376299)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100770856;2018-01-01;transformatorstation;282;BU05992308;GM0599;3199.0;3199LZ;BU05992308;GM0599;3199.0;3199LZ;BU05992308;GM0599;3199.0;3199LZ;False;False;False;51.97318152440148;4.068388832235132;MULTIPOLYGON (((4.068217 51.97308, 4.068156 51.973152, 4.068561 51.973283, 4.068622 51.973211, 4.068217 51.97308)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100770999;2010-01-01;watermolen;124;BU05991702;GM0599;3151.0;3151XH;BU05991702;GM0599;3151.0;3151XH;BU05991702;GM0599;3151.0;3151XH;False;False;False;51.984597731722936;4.1485348983107935;MULTIPOLYGON (((4.14854 51.984541, 4.148533 51.984541, 4.148527 51.984541, 4.148521 51.984542, 4.148514 51.984543, 4.148508 51.984544, 4.148502 51.984545, 4.148496 51.984546, 4.14849 51.984548, 4.148485 51.98455, 4.14848 51.984552, 4.14848 51.984553, 4.148475 51.984555, 4.14847 51.984558, 4.148466 51.984561, 4.148462 51.984564, 4.148458 51.984567, 4.148455 51.98457, 4.148452 51.984574, 4.148449 51.984577, 4.148447 51.984581, 4.148446 51.984585, 4.148444 51.984589, 4.148444 51.984593, 4.148443 51.984597, 4.148443 51.984601, 4.148444 51.984605, 4.148445 51.984609, 4.148446 51.984612, 4.148448 51.984616, 4.148451 51.98462, 4.148453 51.984623, 4.148456 51.984627, 4.14846 51.98463, 4.148464 51.984633, 4.148468 51.984636, 4.148472 51.984639, 4.148477 51.984642, 4.148482 51.984644, 4.148488 51.984646, 4.148493 51.984648, 4.148499 51.98465, 4.148505 51.984651, 4.148511 51.984652, 4.148517 51.984653, 4.148524 51.984654, 4.14853 51.984654, 4.148537 51.984654, 4.148543 51.984654, 4.148549 51.984654, 4.148556 51.984653, 4.148562 51.984652, 4.148568 51.984651, 4.148574 51.984649, 4.148579 51.984647, 4.148585 51.984645, 4.14859 51.984643, 4.148595 51.98464, 4.1486 51.984638, 4.148604 51.984635, 4.148608 51.984632, 4.148612 51.984629, 4.148615 51.984625, 4.148618 51.984622, 4.148621 51.984618, 4.148623 51.984614, 4.148624 51.98461, 4.148625 51.984607, 4.148626 51.984603, 4.148627 51.984599, 4.148626 51.984595, 4.148626 51.984591, 4.148625 51.984587, 4.148623 51.984583, 4.148622 51.984579, 4.148619 51.984576, 4.148617 51.984572, 4.148613 51.984569, 4.14861 51.984565, 4.148606 51.984562, 4.148602 51.984559, 4.148597 51.984556, 4.148593 51.984554, 4.148587 51.984551, 4.148582 51.984549, 4.148576 51.984547, 4.148571 51.984546, 4.148565 51.984544, 4.148559 51.984543, 4.148552 51.984542, 4.148546 51.984542, 4.14854 51.984541)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100782366;2015-01-01;watermolen;24;BU18840102;GM1884;2375.0;2375NE;BU18840102;GM1884;2375.0;2375NE;BU18840102;GM1884;2375.0;2375NE;False;False;False;52.19927063811418;4.584913039948004;MULTIPOLYGON (((4.584954 52.199271, 4.584954 52.199269, 4.584953 52.199267, 4.584953 52.199264, 4.584952 52.199262, 4.58495 52.19926, 4.584949 52.199258, 4.584947 52.199256, 4.584945 52.199255, 4.584942 52.199253, 4.58494 52.199252, 4.584937 52.19925, 4.584934 52.199249, 4.584931 52.199248, 4.584927 52.199247, 4.584924 52.199246, 4.584921 52.199246, 4.584917 52.199246, 4.584913 52.199245, 4.58491 52.199246, 4.584906 52.199246, 4.584903 52.199246, 4.584899 52.199247, 4.584896 52.199248, 4.584893 52.199249, 4.58489 52.19925, 4.584887 52.199251, 4.584884 52.199253, 4.584882 52.199254, 4.58488 52.199256, 4.584878 52.199258, 4.584876 52.19926, 4.584875 52.199262, 4.584874 52.199264, 4.584873 52.199266, 4.584872 52.199268, 4.584872 52.19927, 4.584872 52.199273, 4.584873 52.199275, 4.584873 52.199277, 4.584874 52.199279, 4.584876 52.199281, 4.584877 52.199283, 4.584879 52.199285, 4.584881 52.199287, 4.584884 52.199288, 4.584886 52.19929, 4.584889 52.199291, 4.584892 52.199292, 4.584895 52.199293, 4.584899 52.199294, 4.584902 52.199295, 4.584905 52.199295, 4.584909 52.199296, 4.584913 52.199296, 4.584916 52.199296, 4.58492 52.199295, 4.584923 52.199295, 4.584927 52.199294, 4.58493 52.199294, 4.584933 52.199293, 4.584936 52.199291, 4.584939 52.19929, 4.584942 52.199289, 4.584944 52.199287, 4.584946 52.199285, 4.584948 52.199283, 4.58495 52.199282, 4.584951 52.19928, 4.584953 52.199277, 4.584953 52.199275, 4.584954 52.199273, 4.584954 52.199271)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100783861;2011-01-01;watermolen;165;BU18840004;GM1884;2371.0;2371AH;BU18840004;GM1884;2371.0;2371AH;BU18840004;GM1884;2371.0;2371AH;False;False;False;52.17902257381806;4.6211989274325616;MULTIPOLYGON (((4.621305 52.179023, 4.621305 52.179018, 4.621304 52.179012, 4.621302 52.179006, 4.621299 52.179001, 4.621295 52.178996, 4.621291 52.178991, 4.621286 52.178986, 4.621281 52.178981, 4.621275 52.178977, 4.621268 52.178973, 4.621261 52.17897, 4.621253 52.178966, 4.621245 52.178964, 4.621236 52.178962, 4.621227 52.17896, 4.621218 52.178958, 4.621209 52.178958, 4.6212 52.178957, 4.621191 52.178958, 4.621181 52.178958, 4.621172 52.178959, 4.621164 52.178961, 4.621155 52.178963, 4.621139 52.178969, 4.621131 52.178972, 4.621125 52.178976, 4.621118 52.17898, 4.621113 52.178985, 4.621103 52.178994, 4.621099 52.179, 4.621095 52.179011, 4.621093 52.179016, 4.621093 52.179028, 4.621094 52.179033, 4.621096 52.179039, 4.621102 52.17905, 4.621106 52.179055, 4.621111 52.179059, 4.621117 52.179064, 4.621145 52.179079, 4.621153 52.179081, 4.621161 52.179084, 4.62117 52.179085, 4.621179 52.179087, 4.621188 52.179088, 4.621198 52.179088, 4.621207 52.179088, 4.621216 52.179087, 4.621225 52.179086, 4.621234 52.179084, 4.621243 52.179082, 4.621251 52.179079, 4.621259 52.179076, 4.621266 52.179073, 4.621273 52.179069, 4.621279 52.179065, 4.621285 52.179061, 4.62129 52.179056, 4.621295 52.179051, 4.621298 52.179046, 4.621301 52.17904, 4.621303 52.179035, 4.621304 52.179029, 4.621305 52.179023)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100784927;2015-01-01;watermolen;61;BU18840102;GM1884;2375.0;2375NE;BU18840102;GM1884;2375.0;2375NE;BU18840102;GM1884;2375.0;2375NE;False;False;False;52.20191932734553;4.589247238062097;MULTIPOLYGON (((4.589312 52.20192, 4.589312 52.201916, 4.589311 52.201913, 4.58931 52.201909, 4.589308 52.201906, 4.589306 52.201903, 4.589304 52.2019, 4.589301 52.201897, 4.589297 52.201894, 4.589294 52.201891, 4.589289 52.201889, 4.589285 52.201887, 4.58928 52.201885, 4.589275 52.201883, 4.58927 52.201882, 4.589265 52.201881, 4.589259 52.20188, 4.589254 52.20188, 4.589248 52.201879, 4.589242 52.20188, 4.589237 52.20188, 4.589231 52.201881, 4.589226 52.201882, 4.58922 52.201883, 4.589215 52.201885, 4.589211 52.201886, 4.589206 52.201889, 4.589202 52.201891, 4.589198 52.201893, 4.589195 52.201896, 4.589191 52.201899, 4.589189 52.201902, 4.589187 52.201905, 4.589185 52.201909, 4.589184 52.201912, 4.589183 52.201915, 4.589182 52.201919, 4.589183 52.201922, 4.589183 52.201926, 4.589184 52.201929, 4.589186 52.201933, 4.589188 52.201936, 4.589191 52.201939, 4.589194 52.201942, 4.589197 52.201945, 4.589201 52.201947, 4.589205 52.20195, 4.589209 52.201952, 4.589214 52.201954, 4.589219 52.201955, 4.589224 52.201957, 4.58923 52.201958, 4.589235 52.201958, 4.589241 52.201959, 4.589247 52.201959, 4.589252 52.201959, 4.589258 52.201959, 4.589263 52.201958, 4.589269 52.201957, 4.589274 52.201956, 4.589279 52.201954, 4.589284 52.201952, 4.589288 52.20195, 4.589293 52.201948, 4.589296 52.201945, 4.5893 52.201943, 4.589303 52.20194, 4.589306 52.201937, 4.589308 52.201933, 4.58931 52.20193, 4.589311 52.201927, 4.589312 52.201923, 4.589312 52.20192)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100811407;2011-01-01;watermolen;183;BU04844503;GM0484;2445.0;2445AC;BU04844503;GM0484;2445.0;2445AC;BU04844503;GM0484;2445.0;2445AC;False;False;False;52.13532336754052;4.721128772633785;MULTIPOLYGON (((4.72124 52.135324, 4.72124 52.135318, 4.721239 52.135312, 4.721237 52.135306, 4.721234 52.1353, 4.72123 52.135295, 4.721226 52.13529, 4.721221 52.135284, 4.721215 52.13528, 4.721208 52.135275, 4.721201 52.135271, 4.721194 52.135267, 4.721185 52.135264, 4.721177 52.135261, 4.721168 52.135259, 4.721159 52.135257, 4.721149 52.135256, 4.72114 52.135255, 4.72113 52.135255, 4.72112 52.135255, 4.72111 52.135256, 4.721101 52.135257, 4.721092 52.135259, 4.721083 52.135261, 4.721074 52.135264, 4.721066 52.135267, 4.721058 52.13527, 4.721051 52.135274, 4.721044 52.135279, 4.721038 52.135283, 4.721033 52.135288, 4.721028 52.135294, 4.721024 52.135299, 4.721021 52.135305, 4.721019 52.135311, 4.721018 52.135317, 4.721017 52.135323, 4.721018 52.135329, 4.721019 52.135335, 4.721021 52.135341, 4.721024 52.135346, 4.721027 52.135352, 4.721032 52.135357, 4.721037 52.135362, 4.721043 52.135367, 4.721049 52.135371, 4.721056 52.135376, 4.721064 52.135379, 4.721072 52.135383, 4.721081 52.135385, 4.72109 52.135388, 4.721099 52.13539, 4.721108 52.135391, 4.721118 52.135392, 4.721128 52.135392, 4.721137 52.135392, 4.721147 52.135391, 4.721157 52.13539, 4.721166 52.135388, 4.721175 52.135386, 4.721184 52.135383, 4.721192 52.13538, 4.7212 52.135376, 4.721207 52.135372, 4.721214 52.135368, 4.72122 52.135363, 4.721225 52.135358, 4.721229 52.135353, 4.721233 52.135347, 4.721236 52.135342, 4.721238 52.135336, 4.72124 52.13533, 4.72124 52.135324)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100821077;2011-01-01;watermolen;140;BU04840701;GM0484;2407.0;2407AG;BU04840701;GM0484;2407.0;2407AG;BU04840701;GM0484;2407.0;2407AG;False;False;False;52.11047864861537;4.72349055002613;MULTIPOLYGON (((4.723588 52.110479, 4.723588 52.110474, 4.723587 52.110469, 4.723585 52.110464, 4.723583 52.110459, 4.723579 52.110454, 4.723575 52.110449, 4.723571 52.110445, 4.723566 52.11044, 4.72356 52.110437, 4.723554 52.110433, 4.723547 52.11043, 4.72354 52.110427, 4.723533 52.110424, 4.723525 52.110422, 4.723517 52.110421, 4.723508 52.11042, 4.7235 52.110419, 4.723491 52.110419, 4.723483 52.110419, 4.723474 52.110419, 4.723466 52.11042, 4.723458 52.110422, 4.72345 52.110424, 4.723443 52.110426, 4.723435 52.110429, 4.723429 52.110432, 4.723422 52.110436, 4.723416 52.11044, 4.723411 52.110444, 4.723406 52.110448, 4.723402 52.110453, 4.723399 52.110458, 4.723397 52.110463, 4.723395 52.110468, 4.723393 52.110473, 4.723393 52.110478, 4.723393 52.110483, 4.723394 52.110489, 4.723396 52.110494, 4.723399 52.110499, 4.723402 52.110504, 4.723406 52.110508, 4.72341 52.110513, 4.723415 52.110517, 4.723421 52.110521, 4.723427 52.110524, 4.723434 52.110528, 4.723441 52.11053, 4.723449 52.110533, 4.723456 52.110535, 4.723464 52.110537, 4.723473 52.110538, 4.723481 52.110538, 4.72349 52.110539, 4.723498 52.110539, 4.723507 52.110538, 4.723515 52.110537, 4.723523 52.110535, 4.723531 52.110533, 4.723539 52.110531, 4.723546 52.110528, 4.723553 52.110525, 4.723559 52.110522, 4.723565 52.110518, 4.72357 52.110514, 4.723575 52.110509, 4.723579 52.110505, 4.723582 52.1105, 4.723585 52.110495, 4.723586 52.11049, 4.723588 52.110484, 4.723588 52.110479)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.100826558;2011-01-01;watermolen;53;BU19040303;GM1904;3632.0;3632VG;BU19040303;GM1904;3632.0;3632VG;BU19040303;GM1904;3632.0;3632VG;False;False;False;52.21420483354249;5.036474748629659;MULTIPOLYGON (((5.036486 52.214168, 5.036475 52.214168, 5.036464 52.214168, 5.036454 52.21417, 5.036445 52.214172, 5.036436 52.214176, 5.036428 52.214181, 5.036422 52.214186, 5.036418 52.214192, 5.036415 52.214198, 5.036414 52.214205, 5.036415 52.214211, 5.036418 52.214217, 5.036422 52.214223, 5.036428 52.214229, 5.036435 52.214233, 5.036444 52.214237, 5.036454 52.21424, 5.036464 52.214242, 5.036474 52.214242, 5.036485 52.214242, 5.036495 52.21424, 5.036505 52.214237, 5.036514 52.214234, 5.036521 52.214229, 5.036527 52.214224, 5.036532 52.214218, 5.036535 52.214211, 5.036535 52.214205, 5.036535 52.214199, 5.036532 52.214192, 5.036527 52.214186, 5.036521 52.214181, 5.036514 52.214176, 5.036505 52.214173, 5.036496 52.21417, 5.036486 52.214168)));WarmteAtlas:EnergieTopo;;;
