PK_UID;type_leid0;jaar;diameter;materiaal;soort_lei0;effluent_z;effluent_w;Shape_Leng;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;tp_w_nb;tp_z_nb;tp_w_bb;tp_z_bb;provincie;waterschap;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
47;overig;1975;99999;Asbestcement;Effluentleiding;0;0;59.000032;0.0;0.0;Waterschap Rivierenland;0.0;0.0;Heumen;Arnhem/Nijmegen;0;0;0;0;Gelderland;Waterschap Rivierenland;BU02520104;GM0252;6611.0;6611AM;BU02520104;GM0252;6611.0;6611AM;BU02520104;GM0252;6611.0;6611AM;False;False;False;51.75653786416518;5.801424895040634;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
48;overig;1975;99999;Asbestcement;Effluentleiding;910;910;90.706082;19.019;19.019;Waterschap Rivierenland;6941.93;5357.65;Heumen;Arnhem/Nijmegen;55;110;22;44;Gelderland;Waterschap Rivierenland;BU02520104;GM0252;6611.0;6611KW;BU02520104;GM0252;6611.0;6611KW;BU02520104;GM0252;6611.0;6611KW;False;False;False;51.75777603894624;5.800786870263271;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
49;drukleiding (persleiding);1998;315;PE 80;Effluentleiding;0;0;82.863884;0.0;0.0;Waterschap Rivierenland;0.0;0.0;Heumen;Arnhem/Nijmegen;0;0;0;0;Gelderland;Waterschap Rivierenland;BU02520104;GM0252;6611.0;6611AM;BU02520104;GM0252;6611.0;6611AM;BU02520104;GM0252;6611.0;6611AM;False;False;False;51.75707922200848;5.8009229227633625;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
5;3;0;0;;Effluentleiding;1152;881;104.700332;24.0768;24.0768;Waterschap Brabantse Delta;8788.03;6782.43;Alphen-Chaam;West-Brabant;53;123;21;49;Noord-Brabant;Waterschap Brabantse Delta;BU17230207;GM1723;4861.0;4861TA;BU17230207;GM1723;4861.0;4861TA;BU17230207;GM1723;4861.0;4861TA;False;False;False;51.512021609904224;4.851963635951225;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
50;overig;1982;315;PVC;Effluentleiding;990;990;67.172245;20.691;20.691;Waterschap Rivierenland;7552.21;5828.65;Wijchen;Arnhem/Nijmegen;60;120;24;48;Gelderland;Waterschap Rivierenland;BU02960402;GM0296;6617.0;6617KE;BU02960402;GM0296;6617.0;6617KE;BU02960402;GM0296;6617.0;6617KE;False;False;False;51.84574590361272;5.643442000648427;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
6;1;0;0;;Effluentleiding;901;1226;643.292255;18.8309;18.8309;Waterschap Brabantse Delta;6873.28;5304.66;Drimmelen;West-Brabant;74;129;30;52;Noord-Brabant;Waterschap Brabantse Delta;BU17190601;GM1719;4926.0;4926CZ;BU17190601;GM1719;4926.0;4926CZ;BU17190601;GM1719;4926.0;4926CZ;False;False;False;51.717270246827425;4.710747752751287;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
7;1;0;0;;Effluentleiding;901;1226;83.36777;18.8309;18.8309;Waterschap Brabantse Delta;6873.28;5304.66;Drimmelen;West-Brabant;74;129;30;52;Noord-Brabant;Waterschap Brabantse Delta;BU17190601;GM1719;4926.0;4926CZ;BU17190601;GM1719;4926.0;4926CZ;BU17190601;GM1719;4926.0;4926CZ;False;False;False;51.717419011325816;4.706139264891805;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
8;1;0;0;;Effluentleiding;49800;52600;583.0064;1040.82;1040.82;Waterschap Brabantse Delta;379899.0;293199.0;Drimmelen;West-Brabant;3181;6192;1272;2477;Noord-Brabant;Waterschap Brabantse Delta;BU17190601;GM1719;4926.0;4926CZ;BU17190601;GM1719;4926.0;4926CZ;BU17190601;GM1719;4926.0;4926CZ;False;False;False;51.71430437890513;4.6553568921297055;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
9;3;0;0;;Effluentleiding;49800;52600;9888.980924;1040.82;1040.82;Waterschap Brabantse Delta;379899.0;293199.0;Drimmelen;West-Brabant;3181;6192;1272;2477;Noord-Brabant;Waterschap Brabantse Delta;BU17090100;GM1709;4765.0;4765DD;BU17090100;GM1709;4765.0;4765DD;BU17090100;GM1709;4765.0;4765DD;False;False;False;51.67089051268964;4.6828227160256235;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
100;drukleiding (persleiding);1997;315;PVC;Effluentleiding;1480;1480;550.069607;30.932;30.932;Waterschap Rivierenland;11290.2;8713.54;Buren;Rivierenland (Fruitdelta);90;179;36;72;Gelderland;Waterschap Rivierenland;BU02140307;GM0214;4033.0;4033CS;BU02140307;GM0214;4033.0;4033CS;BU02140307;GM0214;4033.0;4033CS;False;False;False;51.96007172340943;5.534992872230596;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
101;drukleiding (persleiding);1989;355;PVC;Effluentleiding;1880;1880;779.258419;39.292;39.292;Waterschap Rivierenland;14341.6;11068.6;Buren;Rivierenland (Fruitdelta);114;228;46;91;Gelderland;Waterschap Rivierenland;BU02140509;GM0214;4024.0;4024BP;BU02140509;GM0214;4024.0;4024BP;BU02140509;GM0214;4024.0;4024BP;False;False;False;51.9771266065051;5.45675131734276;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
102;drukleiding (persleiding);0;99999;Asbestcement;Effluentleiding;1480;1480;606.462002;30.932;30.932;Waterschap Rivierenland;11290.2;8713.54;Buren;Rivierenland (Fruitdelta);90;179;36;72;Gelderland;Waterschap Rivierenland;BU02140307;GM0214;4033.0;4033CS;BU02140307;GM0214;4033.0;4033CS;BU02140307;GM0214;4033.0;4033CS;False;False;False;51.95985161989243;5.534811875909214;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
103;drukleiding (persleiding);1989;355;PVC;Effluentleiding;1880;1880;172.582875;39.292;39.292;Waterschap Rivierenland;14341.6;11068.6;Buren;Rivierenland (Fruitdelta);114;228;46;91;Gelderland;Waterschap Rivierenland;BU02140509;GM0214;4024.0;4024BP;BU02140509;GM0214;4024.0;4024BP;BU02140509;GM0214;4024.0;4024BP;False;False;False;51.97362989640577;5.454302813437345;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
104;drukleiding (persleiding);1997;315;PVC;Effluentleiding;1480;1480;33.548873;30.932;30.932;Waterschap Rivierenland;11290.2;8713.54;Buren;Rivierenland (Fruitdelta);90;179;36;72;Gelderland;Waterschap Rivierenland;BU02140307;GM0214;4033.0;4033CS;BU02140307;GM0214;4033.0;4033CS;BU02140307;GM0214;4033.0;4033CS;False;False;False;51.95750034177596;5.532711838800619;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
105;drukleiding (persleiding);1989;355;PVC;Effluentleiding;1880;1880;17.998707;39.292;39.292;Waterschap Rivierenland;14341.6;11068.6;Buren;Rivierenland (Fruitdelta);114;228;46;91;Gelderland;Waterschap Rivierenland;BU02140509;GM0214;4024.0;4024BR;BU02140509;GM0214;4024.0;4024BR;BU02140509;GM0214;4024.0;4024BR;False;False;False;51.973735403623515;5.455359669837644;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
106;drukleiding (persleiding);1997;315;HDPE;Effluentleiding;1480;1480;41.341808;30.932;30.932;Waterschap Rivierenland;11290.2;8713.54;Buren;Rivierenland (Fruitdelta);90;179;36;72;Gelderland;Waterschap Rivierenland;BU02140307;GM0214;4033.0;4033CS;BU02140307;GM0214;4033.0;4033CS;BU02140307;GM0214;4033.0;4033CS;False;False;False;51.95776485601144;5.532959736111297;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
107;drukleiding (persleiding);1983;350;Gietijzer;Effluentleiding;1360;1360;139.495831;28.424;28.424;Waterschap Rivierenland;10374.8;8007.04;Berg en Dal;Arnhem/Nijmegen;82;164;33;66;Gelderland;Waterschap Rivierenland;BU19450901;GM1945;6566.0;6566CG;BU19450901;GM1945;6566.0;6566CG;BU19450901;GM1945;6566.0;6566CG;False;False;False;51.87129076551649;6.034979718382091;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
108;drukleiding (persleiding);1983;400;HDPE;Effluentleiding;1360;1360;116.879945;28.424;28.424;Waterschap Rivierenland;10374.8;8007.04;Berg en Dal;Arnhem/Nijmegen;82;164;33;66;Gelderland;Waterschap Rivierenland;BU19450901;GM1945;6566.0;6566CG;BU19450901;GM1945;6566.0;6566CG;BU19450901;GM1945;6566.0;6566CG;False;False;False;51.87028977448603;6.03420048507968;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
109;drukleiding (persleiding);0;99999;Asbestcement;Effluentleiding;1360;1360;161.763186;28.424;28.424;Waterschap Rivierenland;10374.8;8007.04;Berg en Dal;Arnhem/Nijmegen;82;164;33;66;Gelderland;Waterschap Rivierenland;BU19450901;GM1945;6566.0;6566CJ;BU19450901;GM1945;6566.0;6566CJ;BU19450901;GM1945;6566.0;6566CJ;False;False;False;51.86905843983277;6.034241275621335;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
110;drukleiding (persleiding);1983;400;Gietijzer;Effluentleiding;1360;1360;1.999638;28.424;28.424;Waterschap Rivierenland;10374.8;8007.04;Berg en Dal;Arnhem/Nijmegen;82;164;33;66;Gelderland;Waterschap Rivierenland;BU19450901;GM1945;6566.0;6566CJ;BU19450901;GM1945;6566.0;6566CJ;BU19450901;GM1945;6566.0;6566CJ;False;False;False;51.86978399159781;6.034049179980804;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
111;drukleiding (persleiding);1997;400;PVC;Effluentleiding;1360;1360;458.027668;28.424;28.424;Waterschap Rivierenland;10374.8;8007.04;Berg en Dal;Arnhem/Nijmegen;82;164;33;66;Gelderland;Waterschap Rivierenland;BU19450902;GM1945;6566.0;6566CK;BU19450902;GM1945;6566.0;6566CK;BU19450902;GM1945;6566.0;6566CK;False;False;False;51.86820250918762;6.033482503896047;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
112;drukleiding (persleiding);1997;400;PVC;Effluentleiding;1360;1360;706.344647;28.424;28.424;Waterschap Rivierenland;10374.8;8007.04;Berg en Dal;Arnhem/Nijmegen;82;164;33;66;Gelderland;Waterschap Rivierenland;BU19450901;GM1945;6566.0;6566EK;BU19450901;GM1945;6566.0;6566EK;BU19450901;GM1945;6566.0;6566EK;False;False;False;51.86645575891271;6.0262735821923705;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
113;overig;1976;99999;Asbestcement;Effluentleiding;3880;3880;21.000029;81.092;81.092;Waterschap Rivierenland;29598.6;22843.6;Berg en Dal;Arnhem/Nijmegen;235;469;94;188;Gelderland;Waterschap Rivierenland;BU19450201;GM1945;6562.0;6562KK;BU19450201;GM1945;6562.0;6562KK;BU19450201;GM1945;6562.0;6562KK;False;False;False;51.759386041386506;5.955523991500489;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
114;drukleiding (persleiding);1997;400;PVC;Effluentleiding;1360;1360;11.998855;28.424;28.424;Waterschap Rivierenland;10374.8;8007.04;Berg en Dal;Arnhem/Nijmegen;82;164;33;66;Gelderland;Waterschap Rivierenland;BU19450902;GM1945;6566.0;6566EK;BU19450902;GM1945;6566.0;6566EK;BU19450902;GM1945;6566.0;6566EK;False;False;False;51.867472520978104;6.031080760826609;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
115;overig;1990;406;Staal;Effluentleiding;2220;2220;17.999702;46.398;46.398;Waterschap Rivierenland;16935.3;13070.3;Neerijnen;Rivierenland (Fruitdelta);134;268;54;107;Gelderland;Waterschap Rivierenland;BU19600509;GM1960;4175.0;4175LS;BU19600509;GM1960;4175.0;4175LS;BU19600509;GM1960;4175.0;4175LS;False;False;False;51.814970126976895;5.232020042446788;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
116;overig;1990;400;PVC;Effluentleiding;2220;2220;811.994512;46.398;46.398;Waterschap Rivierenland;16935.3;13070.3;Neerijnen;Rivierenland (Fruitdelta);134;268;54;107;Gelderland;Waterschap Rivierenland;BU19600509;GM1960;4175.0;4175LS;BU19600509;GM1960;4175.0;4175LS;BU19600509;GM1960;4175.0;4175LS;False;False;False;51.818214893568076;5.229522835728621;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
117;overig;1990;406;Staal;Effluentleiding;2220;2220;52.795097;46.398;46.398;Waterschap Rivierenland;16935.3;13070.3;Neerijnen;Rivierenland (Fruitdelta);134;268;54;107;Gelderland;Waterschap Rivierenland;BU19600509;GM1960;4175.0;4175AB;BU19600509;GM1960;4175.0;4175AB;BU19600509;GM1960;4175.0;4175AB;False;False;False;51.82061230194993;5.225601952830512;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
118;overig;1990;400;PVC;Effluentleiding;2220;2220;294.372642;46.398;46.398;Waterschap Rivierenland;16935.3;13070.3;Neerijnen;Rivierenland (Fruitdelta);134;268;54;107;Gelderland;Waterschap Rivierenland;BU19600509;GM1960;4175.0;4175AB;BU19600509;GM1960;4175.0;4175AB;BU19600509;GM1960;4175.0;4175AB;False;False;False;51.82184969225029;5.224246511585109;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
119;overig;1990;400;PVC;Effluentleiding;2220;2220;37.982476;46.398;46.398;Waterschap Rivierenland;16935.3;13070.3;Neerijnen;Rivierenland (Fruitdelta);134;268;54;107;Gelderland;Waterschap Rivierenland;BU19600509;GM1960;4175.0;4175LG;BU19600509;GM1960;4175.0;4175LG;BU19600509;GM1960;4175.0;4175LG;False;False;False;51.82292579982362;5.223239763132171;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
120;overig;1990;400;HDPE;Effluentleiding;2220;2220;23.167851;46.398;46.398;Waterschap Rivierenland;16935.3;13070.3;Neerijnen;Rivierenland (Fruitdelta);134;268;54;107;Gelderland;Waterschap Rivierenland;BU19600509;GM1960;4175.0;4175LG;BU19600509;GM1960;4175.0;4175LG;BU19600509;GM1960;4175.0;4175LG;False;False;False;51.82287842458988;5.2228907977754915;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
121;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;94.915504;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;False;False;False;51.80615776127546;5.129628794197629;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
122;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;197.506309;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;False;False;False;51.805008265321916;5.128601623248987;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
123;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;34.00135;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;False;False;False;51.804097654908794;5.1277897889095385;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
124;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;287.894571;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;False;False;False;51.80283274868398;5.12665774049074;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
125;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;62.773871;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;BU02970109;GM0297;5305.0;5305VJ;False;False;False;51.801438663527534;5.125668299669123;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
126;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;115.407316;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970105;GM0297;5305.0;5305VJ;BU02970105;GM0297;5305.0;5305VJ;BU02970105;GM0297;5305.0;5305VJ;False;False;False;51.80121470833191;5.126715288241875;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
127;overig;1994;1048;Gietijzer;Effluentleiding;12230;12230;16.771266;255.607;255.607;Waterschap Rivierenland;93296.6;72004.5;Zaltbommel;Rivierenland (Fruitdelta);740;1479;296;592;Gelderland;Waterschap Rivierenland;BU02970008;GM0297;5301.0;5301KC;BU02970008;GM0297;5301.0;5301KC;BU02970008;GM0297;5301.0;5301KC;False;False;False;51.81768284900263;5.265787750917484;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
128;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;41.626028;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970105;GM0297;5305.0;5305TJ;BU02970105;GM0297;5305.0;5305TJ;BU02970105;GM0297;5305.0;5305TJ;False;False;False;51.80100809604868;5.127671277522504;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
129;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;290.438385;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970105;GM0297;5305.0;5305TJ;BU02970105;GM0297;5305.0;5305TJ;BU02970105;GM0297;5305.0;5305TJ;False;False;False;51.79952758509572;5.12756593587899;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
130;overig;1994;1048;Gietijzer;Effluentleiding;12230;12230;109.171499;255.607;255.607;Waterschap Rivierenland;93296.6;72004.5;Zaltbommel;Rivierenland (Fruitdelta);740;1479;296;592;Gelderland;Waterschap Rivierenland;BU02970008;GM0297;5301.0;5301KC;BU02970008;GM0297;5301.0;5301KC;BU02970008;GM0297;5301.0;5301KC;False;False;False;51.8171298710925;5.265843313262774;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
131;overig;1994;1048;Gietijzer;Effluentleiding;12230;12230;54.003625;255.607;255.607;Waterschap Rivierenland;93296.6;72004.5;Zaltbommel;Rivierenland (Fruitdelta);740;1479;296;592;Gelderland;Waterschap Rivierenland;BU02970008;GM0297;5301.0;5301KN;BU02970008;GM0297;5301.0;5301KN;BU02970008;GM0297;5301.0;5301KN;False;False;False;51.8161314451652;5.266591932036262;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
132;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;36.255187;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970105;GM0297;5305.0;5305TJ;BU02970105;GM0297;5305.0;5305TJ;BU02970105;GM0297;5305.0;5305TJ;False;False;False;51.79765814504888;5.126777414952831;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
133;overig;1985;99999;Asbestcement;Effluentleiding;2370;2370;67.196214;49.533;49.533;Waterschap Rivierenland;18079.5;13953.4;Zaltbommel;Rivierenland (Fruitdelta);143;287;57;115;Gelderland;Waterschap Rivierenland;BU02970105;GM0297;5305.0;5305TJ;BU02970105;GM0297;5305.0;5305TJ;BU02970105;GM0297;5305.0;5305TJ;False;False;False;51.79796845994531;5.127272132168303;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
134;overig;1994;1048;Gietijzer;Effluentleiding;12230;12230;46.259374;255.607;255.607;Waterschap Rivierenland;93296.6;72004.5;Zaltbommel;Rivierenland (Fruitdelta);740;1479;296;592;Gelderland;Waterschap Rivierenland;BU02970008;GM0297;5301.0;5301KC;BU02970008;GM0297;5301.0;5301KC;BU02970008;GM0297;5301.0;5301KC;False;False;False;51.81652053550664;5.266302957801664;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
135;drukleiding (persleiding);1970;99999;Asbestcement;Effluentleiding;8360;8360;149.920257;174.724;174.724;Waterschap Rivierenland;63774.3;49219.8;Culemborg;Rivierenland (Fruitdelta);506;1011;202;404;Gelderland;Waterschap Rivierenland;BU02160008;GM0216;4101.0;4101AM;BU02160008;GM0216;4101.0;4101AM;BU02160008;GM0216;4101.0;4101AM;False;False;False;51.959976604462746;5.215324179799524;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
136;drukleiding (persleiding);1970;99999;Asbestcement;Effluentleiding;8360;8360;269.096153;174.724;174.724;Waterschap Rivierenland;63774.3;49219.8;Culemborg;Rivierenland (Fruitdelta);506;1011;202;404;Gelderland;Waterschap Rivierenland;BU02160008;GM0216;4101.0;4101AM;BU02160008;GM0216;4101.0;4101AM;BU02160008;GM0216;4101.0;4101AM;False;False;False;51.95827586307493;5.216425605268708;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
137;drukleiding (persleiding);2000;842;Gietijzer;Effluentleiding;8360;8360;124.78337;174.724;174.724;Waterschap Rivierenland;63774.3;49219.8;Culemborg;Rivierenland (Fruitdelta);506;1011;202;404;Gelderland;Waterschap Rivierenland;BU02160008;GM0216;4101.0;4101AP;BU02160008;GM0216;4101.0;4101AP;BU02160008;GM0216;4101.0;4101AP;False;False;False;51.95671987429823;5.21776178290383;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
138;drukleiding (persleiding);1970;99999;Asbestcement;Effluentleiding;8360;8360;475.566467;174.724;174.724;Waterschap Rivierenland;63774.3;49219.8;Culemborg;Rivierenland (Fruitdelta);506;1011;202;404;Gelderland;Waterschap Rivierenland;BU02160008;GM0216;4101.0;4101ZX;BU02160008;GM0216;4101.0;4101ZX;BU02160008;GM0216;4101.0;4101ZX;False;False;False;51.95440565400119;5.220004496660289;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
139;drukleiding (persleiding);1970;99999;"Beton; plaatstalen kern";Effluentleiding;8360;8360;52.170508;174.724;174.724;Waterschap Rivierenland;63774.3;49219.8;Culemborg;Rivierenland (Fruitdelta);506;1011;202;404;Gelderland;Waterschap Rivierenland;BU02160008;GM0216;4101.0;4101XL;BU02160008;GM0216;4101.0;4101XL;BU02160008;GM0216;4101.0;4101XL;False;False;False;51.952408999781724;5.222073811094225;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
140;drukleiding (persleiding);1970;99999;Asbestcement;Effluentleiding;8360;8360;323.044514;174.724;174.724;Waterschap Rivierenland;63774.3;49219.8;Culemborg;Rivierenland (Fruitdelta);506;1011;202;404;Gelderland;Waterschap Rivierenland;BU02160008;GM0216;4101.0;4101XL;BU02160008;GM0216;4101.0;4101XL;BU02160008;GM0216;4101.0;4101XL;False;False;False;51.95095942607223;5.2234594880288245;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
141;drukleiding (persleiding);1970;99999;Asbestcement;Effluentleiding;8360;8360;69.906863;174.724;174.724;Waterschap Rivierenland;63774.3;49219.8;Culemborg;Rivierenland (Fruitdelta);506;1011;202;404;Gelderland;Waterschap Rivierenland;BU02160009;GM0216;4103.0;4103NC;BU02160009;GM0216;4103.0;4103NC;BU02160009;GM0216;4103.0;4103NC;False;False;False;51.949626975008655;5.225205547851286;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
