PK_UID;ID;GRIDCODE;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
5307;5307;3000;BU16410509;GM1641;BU16410509;GM1641;BU16410509;GM1641;False;False;51.17861214537399;5.879611444628458;MULTIPOLYGON (((5.88146 51.177435, 5.877109 51.178222, 5.880265 51.18018, 5.88146 51.177435)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5308;5308;2500;BU16410500;GM1641;BU16410500;GM1641;BU16410500;GM1641;False;False;51.178427068758815;5.901060771116694;MULTIPOLYGON (((5.902935 51.179588, 5.90168 51.176854, 5.898567 51.178839, 5.902935 51.179588)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5309;5309;1500;BU09570900;GM0957;BU09570900;GM0957;BU09570900;GM0957;False;False;51.177108679613454;5.925906604215848;MULTIPOLYGON (((5.927908 51.17498, 5.923276 51.176252, 5.926536 51.180094, 5.927908 51.17498)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5310;5310;2500;BU16410501;GM1641;BU16410501;GM1641;BU16410501;GM1641;False;False;51.17572710027017;5.85732683694591;MULTIPOLYGON (((5.85286 51.177553, 5.863585 51.177509, 5.855536 51.172119, 5.85286 51.177553)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5311;5311;1500;BU09570900;GM0957;BU09570900;GM0957;BU09570900;GM0957;False;False;51.181298463835155;5.9455762519785145;MULTIPOLYGON (((5.952903 51.172614, 5.93721 51.178074, 5.941926 51.189316, 5.952845 51.18599, 5.950375 51.179308, 5.952903 51.172614)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5312;5312;2500;BU16401301;GM1640;BU16401301;GM1640;BU16401301;GM1640;False;False;51.17866048282384;5.8148464952307;MULTIPOLYGON (((5.816984 51.164208, 5.8076 51.169351, 5.808294 51.174415, 5.804207 51.179082, 5.804802 51.183426, 5.797666 51.187335, 5.80342 51.192264, 5.825069 51.186219, 5.827749 51.168662, 5.816984 51.164208)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5313;5313;1000;BU16690509;GM1669;BU16690509;GM1669;BU16690509;GM1669;False;False;51.16172895325702;6.093940388700101;MULTIPOLYGON (((6.09571 51.160595, 6.092136 51.160616, 6.092171 51.162863, 6.095745 51.162842, 6.09571 51.160595)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5314;5314;2000;BU16410009;GM1641;BU16410009;GM1641;BU16410009;GM1641;False;False;51.160633947856766;5.899335091167623;MULTIPOLYGON (((5.902708 51.159364, 5.8945 51.160311, 5.900798 51.162226, 5.902708 51.159364)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5315;5315;3000;BU16690509;GM1669;BU16690509;GM1669;BU16690509;GM1669;False;False;51.16074701054311;6.090351833827842;MULTIPOLYGON (((6.092171 51.162863, 6.092136 51.160616, 6.090297 51.157747, 6.087874 51.161834, 6.092171 51.162863)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5316;5316;2500;BU16690509;GM1669;BU16690509;GM1669;BU16690509;GM1669;False;False;51.17155556287411;6.073036287426183;MULTIPOLYGON (((6.095606 51.153853, 6.084633 51.15769, 6.078536 51.163357, 6.070135 51.167078, 6.065814 51.171091, 6.051985 51.177213, 6.049578 51.183339, 6.060304 51.183278, 6.074571 51.180947, 6.081586 51.171916, 6.092171 51.162863, 6.087874 51.161834, 6.090297 51.157747, 6.092136 51.160616, 6.09571 51.160595, 6.095606 51.153853)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5317;5317;3500;BU16410409;GM1641;BU16410409;GM1641;BU16410409;GM1641;False;False;51.15400730621931;5.840114538544254;MULTIPOLYGON (((5.84189 51.152877, 5.838317 51.152891, 5.838339 51.155138, 5.841912 51.155124, 5.84189 51.152877)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5318;5318;2500;BU16690609;GM1669;BU16690609;GM1669;BU16690609;GM1669;False;False;51.15271892906184;6.097375021302982;MULTIPOLYGON (((6.099144 51.151584, 6.095571 51.151606, 6.095606 51.153853, 6.099179 51.153832, 6.099144 51.151584)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5319;5319;1500;BU16690509;GM1669;BU16690509;GM1669;BU16690509;GM1669;False;False;51.16213408988174;6.097522719552273;MULTIPOLYGON (((6.099144 51.151584, 6.099179 51.153832, 6.095606 51.153853, 6.09571 51.160595, 6.095745 51.162842, 6.092171 51.162863, 6.081586 51.171916, 6.090174 51.170535, 6.099423 51.169561, 6.100271 51.165633, 6.107348 51.161042, 6.10539 51.152118, 6.099144 51.151584)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5320;5320;3000;BU16410009;GM1641;BU16410009;GM1641;BU16410009;GM1641;False;False;51.15150587086399;5.911478927218217;MULTIPOLYGON (((5.913325 51.150328, 5.908978 51.151117, 5.912134 51.153073, 5.913325 51.150328)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5321;5321;3500;BU16410409;GM1641;BU16410409;GM1641;BU16410409;GM1641;False;False;51.14948493762513;5.847215855069298;MULTIPOLYGON (((5.848991 51.148354, 5.845418 51.148368, 5.845441 51.150616, 5.849014 51.150601, 5.848991 51.148354)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5322;5322;3000;BU16690609;GM1669;BU16690609;GM1669;BU16690609;GM1669;False;False;51.155728475188745;6.127700872969057;MULTIPOLYGON (((6.138372 51.146843, 6.127654 51.146912, 6.125556 51.147843, 6.117294 51.16945, 6.121943 51.167388, 6.135622 51.153882, 6.138372 51.146843)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5323;5323;0;BU16690509;GM1669;BU16690509;GM1669;BU16690509;GM1669;False;False;51.17033114642585;6.144933920230138;MULTIPOLYGON (((6.138372 51.146843, 6.135622 51.153882, 6.121943 51.167388, 6.117294 51.16945, 6.112571 51.170989, 6.110216 51.173989, 6.114026 51.176086, 6.12165 51.181343, 6.166576 51.194034, 6.178986 51.186914, 6.139002 51.173214, 6.175979 51.158081, 6.158176 51.150021, 6.138372 51.146843)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5324;5324;2500;BU16410700;GM1641;BU16410700;GM1641;BU16410700;GM1641;False;False;51.16818646606589;5.89909123396621;MULTIPOLYGON (((5.863585 51.177509, 5.866535 51.18118, 5.851754 51.182807, 5.849308 51.179814, 5.845732 51.179828, 5.8458 51.18657, 5.850391 51.187675, 5.845822 51.188817, 5.847512 51.192265, 5.851375 51.194329, 5.857509 51.198746, 5.862021 51.198955, 5.885254 51.197643, 5.88743 51.194326, 5.884843 51.1873, 5.891897 51.175198, 5.905193 51.169672, 5.922831 51.171427, 5.936221 51.174889, 5.940049 51.171347, 5.944256 51.169491, 5.947143 51.166818, 5.951349 51.164962, 5.954236 51.162289, 5.958441 51.160433, 5.966946 51.15232, 5.96495 51.15133, 5.959378 51.147024, 5.950725 51.15393, 5.936684 51.1529, 5.926013 51.149022, 5.912826 51.146716, 5.905132 51.147353, 5.892836 51.144442, 5.885404 51.145056, 5.886787 51.151684, 5.875647 51.153739, 5.864981 51.164948, 5.865723 51.168512, 5.865076 51.171966, 5.869333 51.176451, 5.863585 51.177509)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5325;5325;2500;BU16690109;GM1669;BU16690109;GM1669;BU16690109;GM1669;False;False;51.144690016917025;5.945601148564868;MULTIPOLYGON (((5.948971 51.143419, 5.940767 51.144369, 5.947065 51.146282, 5.948971 51.143419)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5326;5326;2500;BU16690609;GM1669;BU16690609;GM1669;BU16690609;GM1669;False;False;51.15665028240568;6.115887670492978;MULTIPOLYGON (((6.113258 51.140261, 6.112033 51.160755, 6.102997 51.169539, 6.105445 51.172508, 6.110216 51.173989, 6.112571 51.170989, 6.117294 51.16945, 6.125556 51.147843, 6.127654 51.146912, 6.121652 51.14156, 6.113258 51.140261)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5327;5327;3000;BU16410201;GM1641;BU16410201;GM1641;BU16410201;GM1641;False;False;51.13596162404854;5.868438579910456;MULTIPOLYGON (((5.870285 51.134784, 5.865939 51.135571, 5.869091 51.137529, 5.870285 51.134784)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5328;5328;3500;BU16690109;GM1669;BU16690109;GM1669;BU16690109;GM1669;False;False;51.135710652667726;5.9255863072698975;MULTIPOLYGON (((5.927432 51.134532, 5.923086 51.135322, 5.926241 51.137278, 5.927432 51.134532)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5329;5329;3500;BU16690209;GM1669;BU16690209;GM1669;BU16690209;GM1669;False;False;51.13541246272711;5.97744850702522;MULTIPOLYGON (((5.980977 51.132024, 5.973834 51.13206, 5.97392 51.138801, 5.981064 51.138765, 5.980977 51.132024)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5330;5330;4000;BU16410200;GM1641;BU16410200;GM1641;BU16410200;GM1641;False;False;51.132124231756585;5.848027966445882;MULTIPOLYGON (((5.852382 51.130363, 5.845239 51.130391, 5.845261 51.132638, 5.845284 51.134886, 5.850012 51.133357, 5.852382 51.130363)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5331;5331;4000;BU16410200;GM1641;BU16410200;GM1641;BU16410200;GM1641;False;False;51.12825715282635;5.856651675571085;MULTIPOLYGON (((5.852382 51.130363, 5.860777 51.129191, 5.856796 51.125217, 5.852382 51.130363)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5332;5332;4000;BU17110554;GM1711;BU17110554;GM1711;BU17110554;GM1711;False;False;51.1224935761877;5.864726707908832;MULTIPOLYGON (((5.866573 51.121316, 5.862228 51.122103, 5.865379 51.124061, 5.866573 51.121316)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5333;5333;2000;BU16690609;GM1669;BU16690609;GM1669;BU16690609;GM1669;False;False;51.12138914519687;6.075465963191708;MULTIPOLYGON (((6.073664 51.120276, 6.073697 51.122523, 6.077268 51.122502, 6.077234 51.120255, 6.073664 51.120276)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5334;5334;2500;BU16410200;GM1641;BU16410200;GM1641;BU16410200;GM1641;False;False;51.11962363187395;5.841309043965696;MULTIPOLYGON (((5.837964 51.116936, 5.839824 51.122219, 5.846139 51.119715, 5.837964 51.116936)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5335;5335;2500;BU16410200;GM1641;BU16410200;GM1641;BU16410200;GM1641;False;False;51.115810050957116;5.850375916445806;MULTIPOLYGON (((5.852222 51.114633, 5.847877 51.115419, 5.851028 51.117378, 5.852222 51.114633)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5336;5336;1500;BU17110628;GM1711;BU17110628;GM1711;BU17110628;GM1711;False;False;51.105991691744684;6.025187420986626;MULTIPOLYGON (((6.027029 51.104812, 6.022688 51.105605, 6.025845 51.107558, 6.027029 51.104812)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5337;5337;3000;BU17110628;GM1711;BU17110628;GM1711;BU17110628;GM1711;False;False;51.10473276170267;5.960975343832589;MULTIPOLYGON (((5.96638 51.107378, 5.96463 51.102137, 5.954431 51.10416, 5.957129 51.106947, 5.96101 51.10573, 5.96638 51.107378)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5338;5338;2000;BU16690209;GM0957;BU16690209;GM0957;BU16690209;GM0957;False;False;51.17449994810157;5.988442251351098;POLYGON ((6.023336 51.095843, 6.017957 51.103654, 6.014778 51.112828, 6.009794 51.121601, 5.977844 51.146318, 5.966946 51.15232, 5.958441 51.160433, 5.954236 51.162289, 5.951349 51.164962, 5.947143 51.166818, 5.944256 51.169491, 5.940049 51.171347, 5.936221 51.174889, 5.922831 51.171427, 5.905193 51.169672, 5.891897 51.175198, 5.884843 51.1873, 5.88743 51.194326, 5.885254 51.197643, 5.888831 51.197628, 5.897804 51.20116, 5.910127 51.196535, 5.920325 51.203558, 5.919133 51.209955, 5.927172 51.213938, 5.943189 51.230221, 5.950028 51.229653, 5.958822 51.230296, 5.962526 51.227345, 5.967548 51.231219, 5.971549 51.233197, 5.97152 51.23095, 5.975099 51.230932, 5.97862 51.22642, 5.982199 51.226402, 5.982141 51.221907, 5.983575 51.216733, 5.98569 51.219642, 5.989268 51.219624, 5.989238 51.217376, 5.997469 51.20796, 6.010493 51.201534, 6.014036 51.197038, 6.025859 51.193199, 6.02822 51.190201, 6.028188 51.187954, 6.031764 51.187934, 6.033015 51.183855, 6.038883 51.185647, 6.042459 51.185627, 6.042427 51.18338, 6.046002 51.18336, 6.049578 51.183339, 6.051985 51.177213, 6.065814 51.171091, 6.070135 51.167078, 6.078536 51.163357, 6.084633 51.15769, 6.095606 51.153853, 6.095571 51.151606, 6.099144 51.151584, 6.10539 51.152118, 6.107348 51.161042, 6.100271 51.165633, 6.099423 51.169561, 6.102997 51.169539, 6.112033 51.160755, 6.113258 51.140261, 6.111874 51.138879, 6.093106 51.135034, 6.091723 51.133652, 6.084334 51.137311, 6.078838 51.158901, 6.053754 51.162383, 6.040873 51.16126, 6.036798 51.164642, 6.030696 51.159761, 6.044399 51.152986, 6.036218 51.150934, 6.04036 51.14413, 6.0389 51.138276, 6.032503 51.135227, 6.036743 51.120655, 6.035863 51.117123, 6.037274 51.110718, 6.032141 51.108269, 6.032692 51.105771, 6.027029 51.104812, 6.029196 51.101483, 6.026904 51.095824, 6.023336 51.095843), (5.974061 51.225222, 5.977103 51.22126, 5.97862 51.22642, 5.974061 51.225222), (6.025845 51.107558, 6.022688 51.105605, 6.027029 51.104812, 6.025845 51.107558));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5339;5339;1500;BU16690609;GM1669;BU16690609;GM1669;BU16690609;GM1669;False;False;51.13410748603205;6.0564988350472735;MULTIPOLYGON (((6.026904 51.095824, 6.029196 51.101483, 6.027029 51.104812, 6.032692 51.105771, 6.032141 51.108269, 6.037274 51.110718, 6.035863 51.117123, 6.036743 51.120655, 6.032503 51.135227, 6.0389 51.138276, 6.04036 51.14413, 6.036218 51.150934, 6.044399 51.152986, 6.030696 51.159761, 6.036798 51.164642, 6.040873 51.16126, 6.053754 51.162383, 6.078838 51.158901, 6.084334 51.137311, 6.091723 51.133652, 6.084444 51.124733, 6.077268 51.122502, 6.073697 51.122523, 6.073664 51.120276, 6.058502 51.115356, 6.053054 51.105586, 6.042623 51.101621, 6.037768 51.096758, 6.026904 51.095824)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5340;5340;1500;BU17110628;GM1711;BU17110628;GM1711;BU17110628;GM1711;False;False;51.09470978237154;6.025104223750955;MULTIPOLYGON (((6.023304 51.093596, 6.023336 51.095843, 6.026904 51.095824, 6.026873 51.093576, 6.023304 51.093596)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5341;5341;3500;BU17110419;GM1711;BU17110419;GM1711;BU17110419;GM1711;False;False;51.09295153146732;5.8040246410035214;MULTIPOLYGON (((5.79847 51.092364, 5.79849 51.094611, 5.805627 51.094585, 5.810633 51.092382, 5.807545 51.090926, 5.79847 51.092364)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5342;5342;3000;BU16400001;GM1640;BU16400001;GM1640;BU16400001;GM1640;False;False;51.20734950566643;5.868348955217959;POLYGON ((5.985137 51.088372, 5.986385 51.09429, 5.998587 51.097453, 6.003597 51.10237, 5.976674 51.108795, 5.96638 51.107378, 5.956394 51.115938, 5.958043 51.122601, 5.950319 51.126414, 5.947239 51.128965, 5.93317 51.132666, 5.913103 51.130895, 5.905968 51.131592, 5.900605 51.131117, 5.891686 51.131987, 5.882565 51.131179, 5.879434 51.133767, 5.875423 51.135742, 5.870796 51.139566, 5.864778 51.142528, 5.861715 51.147324, 5.855254 51.150503, 5.852564 51.14834, 5.848991 51.148354, 5.849014 51.150601, 5.845441 51.150616, 5.845463 51.152863, 5.84189 51.152877, 5.841912 51.155124, 5.838339 51.155138, 5.836202 51.160511, 5.827749 51.168662, 5.825069 51.186219, 5.80342 51.192264, 5.797666 51.187335, 5.804802 51.183426, 5.804207 51.179082, 5.808294 51.174415, 5.8076 51.169351, 5.816984 51.164208, 5.81502 51.162685, 5.807899 51.163268, 5.797473 51.158536, 5.789913 51.156564, 5.77783 51.152152, 5.780532 51.165237, 5.775893 51.165616, 5.768938 51.165095, 5.77336 51.168914, 5.779969 51.172204, 5.773301 51.175597, 5.777784 51.177829, 5.78698 51.181024, 5.790163 51.18878, 5.770248 51.198547, 5.752187 51.20177, 5.747397 51.20134, 5.745802 51.202652, 5.749486 51.216124, 5.753064 51.216113, 5.7531 51.220607, 5.760247 51.222849, 5.76389 51.227314, 5.771048 51.227291, 5.771067 51.229538, 5.783897 51.230433, 5.809653 51.234233, 5.837588 51.230608, 5.839069 51.229293, 5.840495 51.225711, 5.847284 51.219074, 5.853735 51.216239, 5.872352 51.22106, 5.858188 51.227287, 5.846227 51.229265, 5.841277 51.235561, 5.837034 51.23428, 5.83436 51.236782, 5.843025 51.239491, 5.83323 51.241307, 5.832085 51.247298, 5.838703 51.245672, 5.852163 51.259384, 5.851279 51.264086, 5.825096 51.265302, 5.825118 51.267549, 5.827518 51.271397, 5.826597 51.276279, 5.819662 51.279805, 5.816577 51.290596, 5.834384 51.299427, 5.837863 51.308717, 5.825777 51.321783, 5.83296 51.337183, 5.839217 51.336587, 5.844596 51.333215, 5.855344 51.331796, 5.853464 51.326439, 5.850784 51.325878, 5.852154 51.318699, 5.857864 51.31686, 5.861513 51.321309, 5.870084 51.318642, 5.877111 51.327262, 5.890261 51.327961, 5.891446 51.324146, 5.898497 51.315197, 5.90087 51.314431, 5.900844 51.312184, 5.90443 51.312168, 5.904404 51.309921, 5.897678 51.302291, 5.894931 51.304221, 5.896366 51.308107, 5.878653 51.315445, 5.863622 51.313243, 5.859856 51.304287, 5.852616 51.297414, 5.85602 51.286807, 5.864708 51.285371, 5.870743 51.280213, 5.885861 51.276371, 5.898801 51.26629, 5.905776 51.255047, 5.914488 51.251609, 5.9254 51.255778, 5.934729 51.247876, 5.92987 51.23695, 5.904921 51.239764, 5.906348 51.234328, 5.900227 51.235018, 5.894044 51.225552, 5.90344 51.224531, 5.901003 51.221557, 5.896233 51.220068, 5.894476 51.222954, 5.892655 51.220084, 5.889077 51.220099, 5.887446 51.23226, 5.880436 51.221074, 5.878342 51.220145, 5.878318 51.217898, 5.862517 51.215421, 5.868753 51.213181, 5.878294 51.215651, 5.880637 51.212639, 5.88296 51.20515, 5.888831 51.197628, 5.885254 51.197643, 5.862021 51.198955, 5.857509 51.198746, 5.851375 51.194329, 5.847512 51.192265, 5.845822 51.188817, 5.841231 51.187711, 5.8458 51.18657, 5.845732 51.179828, 5.849308 51.179814, 5.849285 51.177567, 5.85286 51.177553, 5.855536 51.172119, 5.863585 51.177509, 5.869333 51.176451, 5.865076 51.171966, 5.865723 51.168512, 5.864981 51.164948, 5.875647 51.153739, 5.886787 51.151684, 5.885404 51.145056, 5.892836 51.144442, 5.905132 51.147353, 5.912826 51.146716, 5.926013 51.149022, 5.936684 51.1529, 5.950725 51.15393, 5.959378 51.147024, 5.96495 51.15133, 5.966946 51.15232, 5.977844 51.146318, 6.009794 51.121601, 6.014778 51.112828, 6.017957 51.103654, 6.023336 51.095843, 6.023304 51.093596, 6.017792 51.09509, 6.014692 51.092314, 6.001804 51.08697, 5.985137 51.088372), (5.849584 51.328622, 5.846419 51.326664, 5.850784 51.325878, 5.849584 51.328622), (5.859064 51.314116, 5.862228 51.316073, 5.857864 51.31686, 5.859064 51.314116), (5.877146 51.22289, 5.873987 51.220933, 5.878342 51.220145, 5.877146 51.22289));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5343;5343;3500;BU17110628;GM1711;BU17110628;GM1711;BU17110628;GM1711;False;False;51.11473857182266;5.921284852436188;POLYGON ((5.978867 51.081649, 5.960803 51.090226, 5.957506 51.092959, 5.942797 51.094989, 5.926915 51.097986, 5.916338 51.106745, 5.892882 51.11097, 5.868045 51.1133, 5.857744 51.117269, 5.854319 51.122634, 5.833948 51.127975, 5.830954 51.130447, 5.840475 51.131165, 5.845261 51.132638, 5.845239 51.130391, 5.852382 51.130363, 5.850012 51.133357, 5.845284 51.134886, 5.846543 51.140867, 5.856057 51.143847, 5.852564 51.14834, 5.855254 51.150503, 5.861715 51.147324, 5.864778 51.142528, 5.870796 51.139566, 5.875423 51.135742, 5.879434 51.133767, 5.882565 51.131179, 5.891686 51.131987, 5.900605 51.131117, 5.905968 51.131592, 5.913103 51.130895, 5.93317 51.132666, 5.947239 51.128965, 5.950319 51.126414, 5.958043 51.122601, 5.956394 51.115938, 5.96638 51.107378, 5.976674 51.108795, 6.003597 51.10237, 5.998587 51.097453, 5.986385 51.09429, 5.985137 51.088372, 6.001804 51.08697, 6.001774 51.084723, 5.994639 51.084761, 5.994579 51.080266, 5.991012 51.080285, 5.978867 51.081649), (5.856796 51.125217, 5.860777 51.129191, 5.852382 51.130363, 5.856796 51.125217), (5.96101 51.10573, 5.957129 51.106947, 5.954431 51.10416, 5.96463 51.102137, 5.96638 51.107378, 5.96101 51.10573));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5344;5344;3000;BU17110419;GM1711;BU17110419;GM1711;BU17110419;GM1711;False;False;51.08569206297286;5.819812277500885;MULTIPOLYGON (((5.805484 51.078855, 5.804059 51.082437, 5.795309 51.091006, 5.79847 51.092364, 5.807545 51.090926, 5.810633 51.092382, 5.805627 51.094585, 5.807805 51.097259, 5.823448 51.092272, 5.824893 51.090938, 5.848314 51.08094, 5.84654 51.079343, 5.828893 51.076923, 5.825357 51.080191, 5.819759 51.079423, 5.811993 51.08055, 5.805484 51.078855)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5345;5345;3000;BU17110418;GM1711;BU17110418;GM1711;BU17110418;GM1711;False;False;51.07547811478529;5.8072367237870965;MULTIPOLYGON (((5.812577 51.074335, 5.801876 51.074374, 5.801896 51.076621, 5.805463 51.076608, 5.812598 51.076582, 5.812577 51.074335)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5346;5346;3000;BU17110628;GM1711;BU17110628;GM1711;BU17110628;GM1711;False;False;51.1036776948762;5.892542580160724;POLYGON ((5.965482 51.077459, 5.957362 51.083951, 5.951094 51.087163, 5.929759 51.085595, 5.920252 51.089174, 5.914704 51.097636, 5.905512 51.105679, 5.868209 51.102921, 5.844284 51.111905, 5.837964 51.116936, 5.825984 51.115703, 5.816458 51.108029, 5.807772 51.11246, 5.811012 51.118305, 5.82539 51.129469, 5.830954 51.130447, 5.833948 51.127975, 5.854319 51.122634, 5.857744 51.117269, 5.868045 51.1133, 5.892882 51.11097, 5.916338 51.106745, 5.926915 51.097986, 5.942797 51.094989, 5.957506 51.092959, 5.960803 51.090226, 5.978867 51.081649, 5.991012 51.080285, 5.988756 51.074932, 5.980223 51.073599, 5.965482 51.077459), (5.846139 51.119715, 5.839824 51.122219, 5.837964 51.116936, 5.846139 51.119715));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5347;5347;3000;BU17110418;GM1711;BU17110418;GM1711;BU17110418;GM1711;False;False;51.073204909763255;5.814350037614782;MULTIPOLYGON (((5.816123 51.072075, 5.812556 51.072088, 5.812577 51.074335, 5.816144 51.074322, 5.816123 51.072075)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5348;5348;3000;BU17110418;GM1711;BU17110418;GM1711;BU17110418;GM1711;False;False;51.072133007693175;5.8000723094036735;MULTIPOLYGON (((5.798269 51.069892, 5.798309 51.074386, 5.801876 51.074374, 5.801835 51.069879, 5.798269 51.069892)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
5349;5349;2500;BU17110104;GM1711;BU17110158;GM1711;BU17110158;GM1711;True;False;51.07076024505108;5.853635860359831;MULTIPOLYGON (((5.851791 51.071937, 5.856132 51.071151, 5.852984 51.069193, 5.851791 51.071937)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
