diam;ash;kw;x;y;land;lat;lon;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd
52.2;55.0;900.0;164829.9291;489850.5182;NL;52.39640922765794;5.531626439487859;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
52.2;55.0;900.0;165403.3994;489338.3923;NL;52.39179591004045;5.540035987047223;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
52.2;55.0;900.0;165445.0885;485826.4887;NL;52.36023177722614;5.540539108170748;BU00500008;GM0050;BU00500008;GM0050;BU00500008;GM0050;False;False
52.2;40.0;900.0;157501.1199;564369.6163;NL;53.066179581559254;5.424518854710868;BU19001501;GM1900;BU19001501;GM1900;BU19001501;GM1900;False;False
52.2;40.0;900.0;157532.6161;561610.1755;NL;53.04138308411362;5.424967067927526;BU19001800;GM1900;BU19001800;GM1900;BU19001800;GM1900;False;False
52.2;40.0;900.0;157885.5463;562494.2053;NL;53.04932521704683;5.430236999651827;BU19001800;GM1900;BU19001800;GM1900;BU19001800;GM1900;False;False
52.2;40.0;900.0;157961.0576;562246.3765;NL;53.04709781078256;5.4313607751170485;BU19001800;GM1900;BU19001800;GM1900;BU19001800;GM1900;False;False
52.2;40.0;900.0;158138.4871;562515.999;NL;53.04951963472536;5.434009138643292;BU19001800;GM1900;BU19001800;GM1900;BU19001800;GM1900;False;False
52.2;40.0;900.0;159975.0103;565678.6749;NL;53.07792547434381;5.461444686804775;BU19001406;GM1900;BU19001406;GM1900;BU19001406;GM1900;False;False
52.2;44.0;900.0;160625.4746;553530.5505;NL;52.9687550168361;5.47094013007128;BU19000301;GM1900;BU19000301;GM1900;BU19000301;GM1900;False;False
52.2;40.0;900.0;163878.2593;577281.0975;NL;53.18213185608938;5.520008709082408;BU19492805;GM1949;BU19492805;GM1949;BU19492805;GM1949;False;False
52.2;40.0;900.0;164137.9353;577191.4648;NL;53.1813220814777;5.523890395125878;BU19492805;GM1949;BU19492805;GM1949;BU19492805;GM1949;False;False
52.2;40.0;850.0;166853.7054;577136.7926;NL;53.180777591770145;5.564510042726472;BU19492806;GM1949;BU19492806;GM1949;BU19492806;GM1949;False;False
52.2;50.0;900.0;112934.6478;541207.9258;NL;52.85641489393395;4.762680017870909;BU19110190;GM1911;BU19110190;GM1911;BU19110190;GM1911;False;False
52.2;50.0;900.0;112987.4578;541421.3483;NL;52.85833682746845;4.763436657859754;BU19110190;GM1911;BU19110190;GM1911;BU19110190;GM1911;False;False
52.2;50.0;900.0;113041.5104;541634.6533;NL;52.86025779573778;4.764211828024536;BU19110190;GM1911;BU19110190;GM1911;BU19110190;GM1911;False;False
52.2;50.0;900.0;113094.7916;541847.8459;NL;52.86217768830421;4.7649756268769785;BU19110190;GM1911;BU19110190;GM1911;BU19110190;GM1911;False;False
52.2;50.0;900.0;113247.2679;542466.7775;NL;52.86775123476097;4.767160654451803;BU19110190;GM1911;BU19110190;GM1911;BU19110190;GM1911;False;False
52.2;50.0;900.0;113339.4042;542841.8933;NL;52.871129148968045;4.768481119958212;BU19110190;GM1911;BU19110190;GM1911;BU19110190;GM1911;False;False
52.2;50.0;900.0;113485.2088;543439.6569;NL;52.87651189023094;4.770570630162484;BU19110190;GM1911;BU19110190;GM1911;BU19110190;GM1911;False;False
52.2;50.0;900.0;128589.2799;542871.1536;NL;52.87235116683692;4.994956706355743;BU19110990;GM1911;BU19110990;GM1911;BU19110990;GM1911;False;False
52.2;50.0;900.0;132999.2294;537777.6705;NL;52.82677621313464;5.060793479949462;BU19110790;GM1911;BU19110790;GM1911;BU19110790;GM1911;False;False
52.2;50.0;900.0;134366.0709;537422.9919;NL;52.823642654716174;5.0810945085953225;BU19110790;GM1911;BU19110790;GM1911;BU19110790;GM1911;False;False
52.2;70.0;900.0;38992.5715;387657.3178;NL;51.466026796410986;3.717651038738179;BU06540903;GM0654;BU06540903;GM0654;BU06540903;GM0654;False;False
52.2;70.0;900.0;39135.5449;387402.9284;NL;51.4637703684361;3.7197915649014965;BU06540903;GM0654;BU06540903;GM0654;BU06540903;GM0654;False;False
52.2;70.0;900.0;53543.5865;386133.5511;NL;51.45514095389944;3.9274353320826934;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
52.2;70.0;900.0;53670.6898;385887.2681;NL;51.452950635380724;3.9293343882679834;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
52.2;70.0;900.0;53797.841;386187.5678;NL;51.45567206054628;3.9310769281700217;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
52.2;70.0;900.0;53944.7905;385948.7673;NL;51.453552479779006;3.9332591370109062;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
52.2;70.0;900.0;54085.4563;385724.9243;NL;51.45156614568197;3.935346482248018;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
52.2;70.0;900.0;54092.2918;386260.9668;NL;51.45638442541134;3.935291242651419;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
52.2;70.0;900.0;54213.0912;386014.5664;NL;51.4541917961352;3.937099336698337;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
52.2;70.0;900.0;54340.2907;385752.166;NL;51.451856498908995;3.9390038783469117;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
52.2;70.0;900.0;54463.5921;386152.5656;NL;51.45547662811902;3.9406630123582977;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
52.2;70.0;900.0;54566.8816;385907.2853;NL;51.45329086130539;3.942218645205571;BU06780009;GM0678;BU06780009;GM0678;BU06780009;GM0678;False;False
54.0;40.0;900.0;159528.3064;561330.57;NL;53.03885740817325;5.454718030226029;BU19001801;GM1900;BU19001801;GM1900;BU19001801;GM1900;False;False
54.5;70.0;1000.0;152189.9038;486652.5903;NL;52.36774884506344;5.345944860263178;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;153688.1882;482002.7367;NL;52.32596337353741;5.367961500004824;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;154874.9997;482839.29;NL;52.33348353995206;5.385370260644202;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;155792.7985;481966.6899;NL;52.32564034807823;5.3988334201183195;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;156353.098;482356.3897;NL;52.32914172581965;5.407053832909247;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;156999.9973;481796.9897;NL;52.32411205119794;5.416540375804693;BU00500006;GM0050;BU00500006;GM0050;BU00500006;GM0050;False;False
54.5;55.0;950.0;157100.2991;491340.5884;NL;52.409885450713546;5.4180715761632205;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;157179.2989;490790.8885;NL;52.40494471445378;5.419229009085694;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;157384.0987;490934.0884;NL;52.40623086738485;5.422239543202688;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;157683.4982;490508.4885;NL;52.402404397793376;5.426635895812694;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;157691.4967;482748.2894;NL;52.332659025932514;5.426691018848788;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;158300.698;494033.4879;NL;52.43408186362683;5.435739889644247;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;158453.1961;483828.5892;NL;52.3423640796889;5.437876998731534;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;158454.4978;493804.3879;NL;52.43202188833659;5.437999078151993;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;158576.1975;493174.688;NL;52.42636170609229;5.439781792740571;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;158655.0959;483971.1892;NL;52.34364440313501;5.440841263721947;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;158706.2958;483463.0892;NL;52.33907745149778;5.441586988535754;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;158780.4972;493319.0879;NL;52.42765811886531;5.44278704100347;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;158859.7957;484114.9891;NL;52.34493541647121;5.443846803569566;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;159013.1969;492974.7879;NL;52.4245620773315;5.446204156460272;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;159246.2965;492637.888;NL;52.42153244035083;5.449626766772516;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;159327.5963;492083.488;NL;52.41654914836095;5.4508147293458125;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;159514.196;491820.888;NL;52.414187527984346;5.453553964901146;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;159538.1961;492218.488;NL;52.41776075038927;5.453912113060458;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;159717.9958;491964.888;NL;52.4154800050002;5.456551436454463;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;159893.7955;491289.7881;NL;52.40941101137261;5.4591255318233145;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;160041.2953;491088.3881;NL;52.40759959163446;5.461290209006096;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;160063.3948;487241.9886;NL;52.37302977972985;5.461556830801702;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;160097.1952;491436.988;NL;52.410732111497;5.462117011120288;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;160245.895;491232.2881;NL;52.40889096827709;5.464299214188158;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;160252.4946;487375.2886;NL;52.37422604004798;5.464335718984874;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;160346.0944;486843.1886;NL;52.36944285529255;5.465701720432616;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;160437.8944;487505.4885;NL;52.37539440924325;5.467060371939802;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;160506.0946;490454.5881;NL;52.401898837277265;5.468110365633389;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;1000.0;160532.6942;486974.6886;NL;52.37062286684351;5.4684437570581546;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;160644.2944;490263.9881;NL;52.400184411678076;5.470137843101722;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;160710.5944;490599.2881;NL;52.403197233255035;5.471117727905819;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;160849.3942;490408.7881;NL;52.40148364898247;5.47315396634559;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;160994.4939;489769.5882;NL;52.39573726632958;5.475274581955691;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;161340.2935;489343.4882;NL;52.39190379188824;5.480346946300683;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;161718.393;488967.1883;NL;52.388517281728994;5.485893893914;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;1000.0;161817.0927;486198.8886;NL;52.363635843612876;5.48728746639597;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;161880.4928;489157.1882;NL;52.39022289769982;5.488278948402106;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;950.0;161977.3926;487852.9884;NL;52.3785001378271;5.489675262195357;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;162181.7037;488883.0833;NL;52.38775550824548;5.492697862021097;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;162521.592;488235.7883;NL;52.38193336635066;5.49767601954428;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;162614.6919;489725.6881;NL;52.39532258393888;5.499077244645847;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;162687.0742;488422.9287;NL;52.383612999964015;5.500110787236208;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;162709.4;488062.1113;NL;52.380369828650416;5.500430409023783;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;162803.3917;489561.3882;NL;52.39384328177035;5.501845736389796;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;950.0;162841.4916;488282.3883;NL;52.38234770114283;5.502375552782461;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;162986.6982;490133.8749;NL;52.39898586635535;5.5045523713673825;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;70.0;1000.0;163098.2713;487710.2074;NL;52.37720147160252;5.506133158491118;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;1000.0;163188.0912;490278.8881;NL;52.40028619863348;5.507514961187569;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
54.5;70.0;950.0;163266.791;487895.0884;NL;52.378860580640804;5.508612540161494;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;1000.0;163373.691;490111.0881;NL;52.398775290957126;5.510237845800424;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
54.5;55.0;1000.0;163559.8907;489943.9881;NL;52.39727060213788;5.512969376509692;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
54.5;70.0;1000.0;163591.1907;488250.2883;NL;52.382047962052766;5.513385843922962;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;1000.0;163745.6905;489777.1881;NL;52.395768552539;5.515694854265094;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
54.5;70.0;950.0;163775.7904;488082.8884;NL;52.380540526085824;5.516092730784959;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;1000.0;163931.0903;489610.7882;NL;52.39427004222733;5.518414281372859;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
54.5;70.0;950.0;164058.2901;488392.2883;NL;52.383316670049325;5.520250096006622;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;1000.0;164118.09;489443.6882;NL;52.39276515028983;5.521157009366911;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
54.5;70.0;950.0;164219.0899;488986.4883;NL;52.38865437209286;5.522628209255739;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;1000.0;164303.2898;489277.0882;NL;52.391264718735464;5.523873123835324;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
54.5;70.0;950.0;164402.3897;488815.7883;NL;52.38711708941861;5.525315998117192;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
54.5;55.0;1000.0;164489.4896;489109.2883;NL;52.389753423052284;5.526603710251017;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
54.5;55.0;1000.0;164675.1893;488942.6883;NL;52.38825285694016;5.529326798925531;BU09951068;GM0995;BU09951068;GM0995;BU09951068;GM0995;False;False
54.5;55.0;950.0;165246.9888;486053.4887;NL;52.36227568917878;5.537637922965298;BU00500008;GM0050;BU00500008;GM0050;BU00500008;GM0050;False;False
54.5;70.0;1000.0;165353.988;502108.1864;NL;52.50656399763803;5.539705622045145;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
54.5;70.0;1000.0;165620.1875;502257.3864;NL;52.50789978870525;5.543631135426884;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
54.5;70.0;1000.0;165885.4871;502408.7864;NL;52.50925523930523;5.547543702910617;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
54.5;70.0;1000.0;166155.6866;502548.3864;NL;52.510504410528405;5.551528290960241;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
54.5;70.0;1000.0;166436.9862;502667.3864;NL;52.5115680775049;5.555675905939297;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
54.5;70.0;1000.0;166728.4857;502758.8865;NL;52.51238423142096;5.559973004003322;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
54.5;70.0;1000.0;167025.0852;502826.9865;NL;52.51298981446947;5.564344543658724;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
54.5;70.0;1000.0;167236.6859;491594.0882;NL;52.41203105240542;5.567050197690511;BU09951069;GM0995;BU09951069;GM0995;BU09951069;GM0995;False;False
54.5;70.0;1000.0;167328.4477;502867.6398;NL;52.51334841317858;5.568814813217111;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
54.5;70.0;1000.0;167403.4857;491771.0882;NL;52.41361808011212;5.569508239323397;BU09951069;GM0995;BU09951069;GM0995;BU09951069;GM0995;False;False
54.5;70.0;1000.0;167571.2855;491946.1882;NL;52.41518795710174;5.5719810840563095;BU09951069;GM0995;BU09951069;GM0995;BU09951069;GM0995;False;False
54.5;70.0;1000.0;167739.0677;492122.3419;NL;52.41676725234145;5.57445388549169;BU09951069;GM0995;BU09951069;GM0995;BU09951069;GM0995;False;False
54.5;70.0;1000.0;167905.885;492299.1882;NL;52.418352742784165;5.576912706664266;BU09951069;GM0995;BU09951069;GM0995;BU09951069;GM0995;False;False
54.5;70.0;1000.0;168074.0022;492474.1832;NL;52.419921512110136;5.579390739918234;BU09951069;GM0995;BU09951069;GM0995;BU09951069;GM0995;False;False
60.0;50.0;1300.0;157707.8427;578393.3546;NL;53.192192991128294;5.427720835712299;BU00720109;GM0072;BU00720109;GM0072;BU00720109;GM0072;False;False
60.0;50.0;1300.0;157768.7385;578580.8313;NL;53.19387727117524;5.428633547791026;BU00720109;GM0072;BU00720109;GM0072;BU00720109;GM0072;False;False
54.5;42.0;950.0;160228.0032;552406.8763;NL;52.95866141544477;5.465005817254719;BU19000301;GM1900;BU19000301;GM1900;BU19000301;GM1900;False;False
54.5;44.0;950.0;160458.2493;555251.3594;NL;52.984220284048014;5.468479942568618;BU19000208;GM1900;BU19000208;GM1900;BU19000208;GM1900;False;False
54.5;44.0;950.0;161543.9804;554411.1603;NL;52.97665798610843;5.484629533738937;BU19000201;GM1900;BU19000201;GM1900;BU19000201;GM1900;False;False
54.5;45.0;950.0;177448.475165;590097.293497;NL;53.29689305175887;5.723886679590305;BU19493900;GM1949;BU19493900;GM1949;BU19493900;GM1949;False;False
54.5;45.0;950.0;177714.347056;590080.703838;NL;53.29673274761137;5.727872940657573;BU19493900;GM1949;BU19493900;GM1949;BU19493900;GM1949;False;False
54.5;44.0;950.0;183274.3067;593620.6711;NL;53.328274109570025;5.811571158510173;BU19700808;GM1970;BU19700808;GM1970;BU19700808;GM1970;False;False
54.5;44.0;1000.0;185552.3056;579083.177;NL;53.19752670404133;5.8443745389464565;BU00807004;GM0080;BU00807004;GM0080;BU00807004;GM0080;False;False
54.5;50.0;1000.0;185572.2057;578892.877;NL;53.195815653268546;5.844654217116958;BU00807004;GM0080;BU00807004;GM0080;BU00807004;GM0080;False;False
54.5;44.0;1000.0;185727.5049;579187.577;NL;53.19845475401098;5.847006012284692;BU00807004;GM0080;BU00807004;GM0080;BU00807004;GM0080;False;False
55.0;63.0;1000.0;151034.4721;478878.7916;NL;52.29787371067628;5.329071460012454;BU00500006;GM0050;BU00500006;GM0050;BU00500006;GM0050;False;False
55.0;63.0;1000.0;151213.8719;478706.9516;NL;52.29633052567338;5.331703289672378;BU00500006;GM0050;BU00500006;GM0050;BU00500006;GM0050;False;False
55.0;63.0;1000.0;151395.2705;478533.019;NL;52.29476848700711;5.334364258178066;BU00500006;GM0050;BU00500006;GM0050;BU00500006;GM0050;False;False
55.0;63.0;1000.0;151574.4915;478357.3915;NL;52.293191141197674;5.336993137677813;BU00500006;GM0050;BU00500006;GM0050;BU00500006;GM0050;False;False
55.0;63.0;1000.0;151755.2862;478185.8339;NL;52.291650324738164;5.339644857954874;BU00500006;GM0050;BU00500006;GM0050;BU00500006;GM0050;False;False
55.0;63.0;1000.0;152115.7946;477838.6526;NL;52.28853196140332;5.344931938044587;BU00500006;GM0050;BU00500006;GM0050;BU00500006;GM0050;False;False
55.0;63.0;1000.0;152295.1021;477665.2995;NL;52.28697482074164;5.347561323307277;BU00500006;GM0050;BU00500006;GM0050;BU00500006;GM0050;False;False
55.0;63.0;1000.0;152655.4439;477318.7124;NL;52.2838614402978;5.352844846435632;BU00500006;GM0050;BU00500006;GM0050;BU00500006;GM0050;False;False
