buurtcode;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bedrijfswagens_gewicht_methode;bedrijfswagens_pc4_gelijk_verdeeld;bedrijfswagens_pc4_dekkingsklasse;bedrijfswagens_rdw_peildatum;bedrijfswagens_cbs_split_periode
BU05530306;26;0;19;26;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05530307;14;0;14;20;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05530401;100;7;11;100;1;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05530402;25;2;13;25;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05530403;75;5;3;75;0;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05530404;150;11;4;150;0;11;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05530405;25;2;25;725;2;52;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690000;82;4;45;82;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690001;52;3;45;52;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690002;82;4;18;82;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690003;246;12;26;246;1;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690004;22;0;20;22;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05690005;26;1;6;26;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690006;90;8;90;91;8;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690008;27;1;27;191;1;10;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU05690100;1;0;1;39;0;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690101;1;0;1;11;0;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690104;26;2;26;162;2;42;bedrijfsvestigingen_totaal;False;6.0;2026-07-08;2023JJ00
BU05690108;1;0;1;147;0;48;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690109;9;2;9;132;2;43;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05690200;0;0;0;32;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690201;37;2;6;37;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05690202;6;1;6;6;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05690203;23;0;13;23;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05690208;1263;212;34;1263;2;212;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU05690209;1;0;1;221;0;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690300;66;6;66;289;6;27;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690301;44;4;44;124;4;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690302;87;8;87;201;8;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690303;22;2;22;78;2;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690305;87;8;34;87;3;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690306;44;4;14;44;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05690309;66;6;66;217;6;20;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU05750205;0;0;0;1;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750300;30;4;21;30;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750301;14;2;14;14;2;2;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU05750302;448;54;22;448;3;54;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05750303;60;7;13;60;2;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750304;90;11;15;90;2;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750305;30;4;16;30;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750306;60;7;15;60;2;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750307;30;4;14;30;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750308;30;4;12;30;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750309;58;7;25;58;3;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750310;60;7;26;60;3;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750400;299;36;25;299;3;36;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05750402;8;1;5;8;1;1;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU05750500;97;9;10;97;1;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05750501;49;5;49;131;5;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05790102;39;3;37;39;3;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU05790202;52;12;25;52;6;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05790203;99;24;38;99;9;24;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05790204;52;12;31;52;8;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05790205;9;1;9;12;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05790301;13;3;13;49;3;9;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU05790302;26;2;19;26;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05790401;26;6;26;180;6;43;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05790402;77;19;34;77;8;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05790403;102;24;70;102;17;24;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05790404;26;6;26;31;6;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320702;61;3;1;61;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06380001;9;0;4;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06380007;9;0;9;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06381004;39;6;8;39;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06381005;177;26;9;177;1;26;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06381006;39;6;16;39;2;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06381007;39;6;7;39;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06381010;59;9;40;59;6;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06381011;20;3;20;70;3;10;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06381012;20;3;7;20;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06381013;20;3;6;20;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360101;130;21;32;130;5;21;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360102;263;37;43;263;6;37;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU07360103;51;2;21;51;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360104;260;42;43;260;7;42;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360105;173;28;51;173;8;28;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360106;39;6;15;39;2;6;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU07360107;434;70;170;434;27;70;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360108;75;11;75;1055;11;161;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360201;67;13;1;67;0;13;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07360202;5;1;5;72;1;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360301;83;5;83;89;5;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360404;333;14;259;333;11;14;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07360501;54;9;1;54;0;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360502;108;19;108;160;19;28;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360601;119;8;15;119;1;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360602;268;19;26;268;2;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07360603;60;4;60;407;4;29;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU15250101;0;0;0;11;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250102;0;0;0;17;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250103;0;0;0;15;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250104;0;0;0;7;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15250201;0;0;0;21;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250202;0;0;0;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250203;0;0;0;16;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250204;0;0;0;11;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250205;0;0;0;11;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250301;1;0;1;11;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250302;6;0;6;13;0;0;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU15250303;6;0;6;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250304;0;0;0;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15250401;0;0;0;13;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15250402;0;0;0;1;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15250403;739;36;32;739;2;36;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU15250404;0;0;0;10;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15251101;0;0;0;30;0;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251102;0;0;0;41;0;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251103;0;0;0;66;0;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251104;0;0;0;24;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15251201;6;0;6;26;0;2;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU15251202;10;0;10;14;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251203;42;1;16;42;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15251204;5;0;5;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251205;50;1;11;50;0;1;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU15251206;5;0;5;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251207;12;0;10;12;0;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU15251208;31;1;4;31;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15251301;0;0;0;35;0;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15251302;0;0;0;144;0;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251303;0;0;0;64;0;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251304;0;0;0;69;0;9;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15251401;0;0;0;30;0;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251402;0;0;0;23;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251403;0;0;0;14;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251404;0;0;0;26;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251405;0;0;0;33;0;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251406;1;0;1;86;0;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15251407;4;0;4;18;0;1;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU15251408;28;1;4;28;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15251501;955;124;35;955;5;124;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU15251502;12;0;12;116;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15251503;1;0;1;182;0;24;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15252101;70;3;8;70;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15252102;70;3;8;70;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15252103;17;1;7;17;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15252104;17;1;6;17;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15252201;17;1;6;17;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15252202;26;3;26;189;3;10;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU18840000;298;54;193;298;35;54;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840001;31;1;31;68;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840002;198;36;60;198;11;36;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840003;231;27;19;231;1;27;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU18840004;154;27;154;396;27;65;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU18840101;56;12;19;56;4;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840102;39;2;33;39;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840104;11;0;11;20;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840105;12;0;12;16;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840107;64;10;64;297;10;50;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU18840109;168;7;137;168;5;7;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU18840200;24;1;10;24;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840201;47;1;4;47;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18840202;16;2;16;18;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840203;35;1;3;35;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840207;47;1;47;105;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18840208;12;0;12;43;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840209;91;8;88;91;8;8;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18840300;48;3;48;51;3;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840309;32;2;29;32;2;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18840400;46;2;43;46;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840402;137;6;26;137;1;6;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18840404;31;1;7;31;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18840405;46;2;7;46;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840407;31;1;31;109;1;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18840408;46;2;46;69;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18840409;15;1;15;96;1;4;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU02140000;26;4;2;26;0;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140001;52;9;8;52;1;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140002;52;9;8;52;1;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140003;11;1;9;11;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140008;77;7;71;77;6;7;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU02140100;221;12;23;221;1;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140101;33;1;5;33;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140109;40;2;40;271;2;14;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU02140501;8;1;2;8;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140507;26;2;26;49;2;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU02140600;8;0;3;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140608;87;3;52;87;1;3;bedrijfsvestigingen_totaal;False;5.0;2026-07-08;2023JJ00
BU02140609;64;3;64;83;3;3;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU02160000;68;1;18;68;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160001;11;0;11;24;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU02160002;23;0;16;23;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160003;23;0;12;23;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160004;42;0;28;42;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160005;57;0;43;57;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160006;28;0;19;28;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160007;43;0;43;43;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160008;34;1;19;34;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160009;39;4;11;39;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160010;116;2;116;217;2;3;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU02160100;59;1;11;59;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160101;47;1;31;47;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160102;35;1;25;35;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160103;47;1;28;47;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160104;24;1;21;24;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160105;55;3;12;55;0;3;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU02160106;516;142;513;516;142;142;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02160107;23;2;23;124;2;4;bedrijfsvestigingen_hj;False;6.0;2026-07-08;2023JJ00
BU02160108;28;2;28;94;2;8;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU03073403;5;0;5;110;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03100401;262;38;22;262;3;38;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03100402;131;19;131;373;19;55;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03100505;47;3;15;47;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03100702;8;0;6;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03100703;22;1;22;63;1;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU03100801;99;4;99;203;4;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03100802;199;8;105;199;4;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03100803;33;1;24;33;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03100901;67;2;45;67;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03100902;78;2;11;78;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU03100903;24;1;24;102;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03101001;186;7;16;186;1;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03101002;14;1;14;179;1;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03120000;15;1;15;120;1;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03120001;0;0;0;20;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03120008;2;0;2;80;0;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU03120009;1;0;1;225;0;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03120100;225;8;39;225;1;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03120109;28;1;28;191;1;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03120200;168;9;10;168;1;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03120209;109;6;109;289;6;15;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU03211010;1;0;1;877;0;35;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211011;0;0;0;453;0;18;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211012;0;0;0;285;0;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211013;0;0;0;12;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211014;1;0;1;18;0;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU03211015;0;0;0;477;0;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211016;0;0;0;464;0;18;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211017;1;0;1;614;0;24;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211018;0;0;0;9;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211019;0;0;0;17;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211050;4807;194;196;4807;8;194;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU03211120;8;0;8;12;0;0;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU03211121;37;0;30;37;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211122;24;0;24;32;0;0;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU03211123;0;0;0;14;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211124;0;0;0;22;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211125;0;0;0;22;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211126;0;0;0;15;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211127;0;0;0;14;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211128;0;0;0;11;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211129;0;0;0;10;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211151;636;23;12;636;0;23;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU03211230;1;0;1;321;0;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211231;0;0;0;596;0;24;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211232;0;0;0;633;0;25;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211233;1;0;1;473;0;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211234;1;0;1;545;0;22;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211235;1;0;1;576;0;23;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211236;18;0;16;18;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211237;9;0;9;17;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211238;1;0;1;428;0;17;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211252;5153;204;212;5153;8;204;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU03211340;0;0;0;11;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211341;0;0;0;19;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211342;0;0;0;18;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211343;0;0;0;26;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211344;0;0;0;23;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211345;0;0;0;26;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03211352;567;31;24;567;1;31;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU03212054;2683;109;109;2683;4;109;oppervlakte;False;1.0;2026-07-08;2023JJ00
