waterschap;res_gebied;min_uur;min_gj_ex;type;opmerking;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Waterschap Rivierenland;Arnhem / Nijmegen;3.47583333333;196;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17341402;GM1734;6668.0;6668AT;BU17341402;GM1734;6668.0;6668AT;BU17341402;GM1734;6668.0;6668AT;False;False;False;51.94886366582533;5.7084326833581365;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;97.2882166667;5498;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02090113;GM0209;6641.0;6641JS;BU02090113;GM0209;6641.0;6641JS;BU02090113;GM0209;6641.0;6641JS;False;False;False;51.85961048997824;5.784021462194858;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;552.55;31227;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02680425;GM0268;6541.0;6541DE;BU02680425;GM0268;6541.0;6541DE;BU02680425;GM0268;6541.0;6541DE;False;False;False;51.84276744882687;5.821897723274;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Alblasserwaard;3.51166666667;198;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU05121108;GM0512;4207.0;4207XB;BU05121108;GM0512;4207.0;4207XB;BU05121108;GM0512;4207.0;4207XB;False;False;False;51.82689563859857;5.006858128747857;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;West-Brabant;68.31625;3861;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19590201;GM1959;4254.0;4254EP;BU19590201;GM1959;4254.0;4254EP;BU19590201;GM1959;4254.0;4254EP;False;False;False;51.817832925807444;4.9538206052240845;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;West-Brabant;70.8066666667;4002;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19591291;GM1959;4286.0;4286EJ;BU19591291;GM1959;4286.0;4286EJ;BU19591291;GM1959;4286.0;4286EJ;False;False;False;51.79878181998206;4.937486790821924;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;8.00875;453;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19450802;GM1945;6578.0;6578AV;BU19450802;GM1945;6578.0;6578AV;BU19450802;GM1945;6578.0;6578AV;False;False;False;51.84229674452418;5.987604515940234;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;West-Brabant;45.6516666668;2580;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19590106;GM1959;4251.0;4251GD;BU19590106;GM1959;4251.0;4251GD;BU19590106;GM1959;4251.0;4251GD;False;False;False;51.807528008725285;4.900025658565942;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;58.3545833332;3298;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17340102;GM1734;6661.0;6661NS;BU17340102;GM1734;6661.0;6661NS;BU17340102;GM1734;6661.0;6661NS;False;False;False;51.928278880774236;5.874367073919174;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;17.5941666667;497;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02250002;GM0225;6651.0;6651EX;BU02250201;GM0225;6651.0;6651EX;BU02250201;GM0225;6651.0;6651EX;True;False;False;51.88461788514578;5.596934946988323;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Alblasserwaard;9.71083333336;549;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19781003;GM1978;2967.0;2967EC;BU19781003;GM1978;2967.0;2967EC;BU19781003;GM1978;2967.0;2967EC;False;False;False;51.92998013212306;4.87432105938603;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;West-Brabant;22.0375;1245;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19590201;GM1959;4254.0;4254EG;BU19590201;GM1959;4254.0;4254EG;BU19590201;GM1959;4254.0;4254EG;False;False;False;51.82004493325469;4.94811824723266;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;8.90458333332;252;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02250002;GM0225;6651.0;6651ER;BU02250201;GM0225;6651.0;6651ER;BU02250201;GM0225;6651.0;6651ER;True;False;False;51.885846319273504;5.600706785861143;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;13.4195833333;758;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02090305;GM0209;6551.0;6551ZA;BU02090305;GM0209;6551.0;6551ZA;BU02090305;GM0209;6551.0;6551ZA;False;False;False;51.859786346605645;5.809880358150047;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;9.675;547;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19451002;GM1945;6576.0;6576JJ;BU19451002;GM1945;6576.0;6576JJ;BU19451002;GM1945;6576.0;6576JJ;False;False;False;51.84863845918987;5.935346940146502;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);7.22041666668;204;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06680101;GM0668;6626.0;6626BK;BU06680101;GM0668;6626.0;6626BK;BU06680101;GM0668;6626.0;6626BK;False;False;False;51.82746868799705;5.452462116451905;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;West-Brabant;24.13375;1364;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19590192;GM1959;4251.0;4251PW;BU19590192;GM1959;4251.0;4251PW;BU19590192;GM1959;4251.0;4251PW;False;False;False;51.80177442775027;4.924812783051921;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);3.40416666667;96;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06680601;GM0668;6621.0;6621LD;BU06680601;GM0668;6621.0;6621LD;BU06680601;GM0668;6621.0;6621LD;False;False;False;51.831219170289096;5.4278178849351075;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);13.6345833333;771;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02140006;GM0214;4197.0;4197RN;BU02140006;GM0214;4197.0;4197RN;BU02140006;GM0214;4197.0;4197RN;False;False;False;51.897897933696505;5.312815075423414;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;31.87375;1801;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17050104;GM1705;6691.0;6691XV;BU17050104;GM1705;6691.0;6691XV;BU17050104;GM1705;6691.0;6691XV;False;False;False;51.87692342246894;5.963527927231553;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;U10/U16;2.97416666667;168;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19611401;GM1961;4247.0;4247EV;BU19611401;GM1961;4247.0;4247EV;BU19611401;GM1961;4247.0;4247EV;False;False;False;51.86640975215511;5.044716670385441;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;4.35375;246;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19450300;GM1945;6562.0;6562NC;BU19450300;GM1945;6562.0;6562NC;BU19450300;GM1945;6562.0;6562NC;False;False;False;51.77219575694555;5.969108602093665;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;21.3925;1209;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19450301;GM1945;6562.0;6562KT;BU19450301;GM1945;6562.0;6562KT;BU19450301;GM1945;6562.0;6562KT;False;False;False;51.76987680887627;5.960022355886122;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;28.5770833333;1615;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02520001;GM0252;6581.0;6581AJ;BU02520001;GM0252;6581.0;6581AJ;BU02520001;GM0252;6581.0;6581AJ;False;False;False;51.78796650605415;5.840495201081945;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);34.5060666667;1950;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02810107;GM0281;4004.0;4004LC;BU02810107;GM0281;4004.0;4004LC;BU02810107;GM0281;4004.0;4004LC;False;False;False;51.91372500937858;5.447529699249521;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;5.6975;322;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17340901;GM1734;6674.0;6674AC;BU17340901;GM1734;6674.0;6674AC;BU17340901;GM1734;6674.0;6674AC;False;False;False;51.90121693569103;5.75914678005103;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;U10/U16;31.5602083333;1784;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19613503;GM1961;4124.0;4124AS;BU19613503;GM1961;4124.0;4124AS;BU19613503;GM1961;4124.0;4124AS;False;False;False;51.97675362187141;5.123949515242644;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);29.9910666667;1695;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02810107;GM0281;4004.0;4004LC;BU02810107;GM0281;4004.0;4004LC;BU02810107;GM0281;4004.0;4004LC;False;False;False;51.911764466898916;5.449571201796769;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;37.84;2138;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02022447;GM0202;6846.0;6846NB;BU02022447;GM0202;6846.0;6846NB;BU02022447;GM0202;6846.0;6846NB;False;False;False;51.96242692489418;5.83777885443486;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);7.91916666668;448;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19600209;GM1960;4153.0;4153XA;BU19600209;GM1960;4153.0;4153XA;BU19600209;GM1960;4153.0;4153XA;False;False;False;51.88607927520761;5.177895267912871;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;33.9843333334;1921;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06680501;GM0668;6657.0;6657KD;BU06680501;GM0668;6657.0;6657KD;BU06680501;GM0668;6657.0;6657KD;False;False;False;51.87620654982437;5.56039836382079;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);2.99208333333;169;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19600102;GM1960;4156.0;4156AM;BU19600102;GM1960;4156.0;4156AM;BU19600102;GM1960;4156.0;4156AM;False;False;False;51.88626322734957;5.177146992338936;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Alblasserwaard;14.9066666667;842;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19780604;GM1978;2964.0;2964BN;BU19780604;GM1978;2964.0;2964BN;BU19780604;GM1978;2964.0;2964BN;False;False;False;51.92596789908419;4.82515721658438;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Alblasserwaard;11.12625;629;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU05122000;GM0512;4208.0;4208BA;BU05122000;GM0512;4208.0;4208BA;BU05122000;GM0512;4208.0;4208BA;False;False;False;51.8270293032789;5.020960777341416;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;2.1328;121;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02520100;GM0252;6611.0;6611AA;BU02520100;GM0252;6611.0;6611AA;BU02520100;GM0252;6611.0;6611AA;False;False;False;51.76364591442035;5.7852111431874835;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;5.19583333332;294;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02250403;GM0225;6631.0;6631KN;BU02250601;GM0225;6631.0;6631KN;BU02250601;GM0225;6631.0;6631KN;True;False;False;51.85233609435995;5.626705939236618;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);10.05125;568;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06680601;GM0668;6621.0;6621KZ;BU06680601;GM0668;6621.0;6621KZ;BU06680601;GM0668;6621.0;6621KZ;False;False;False;51.83766085342191;5.438193433443041;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;2.50833333333;142;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02960402;GM0296;6617.0;6617KH;BU02960402;GM0296;6617.0;6617KH;BU02960402;GM0296;6617.0;6617KH;False;False;False;51.847182217515254;5.660238619664845;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;16.8416666667;952;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02090101;GM0209;6641.0;6641KM;BU02090101;GM0209;6641.0;6641KM;BU02090101;GM0209;6641.0;6641KM;False;False;False;51.84166353099045;5.768203585674494;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);39.6227083333;2239;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17400109;GM1740;4051.0;4051EG;BU17400109;GM1740;4051.0;4051EG;BU17400109;GM1740;4051.0;4051EG;False;False;False;51.91745733461752;5.572243708769373;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Drechtsteden;44.9522;2540;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU04820602;GM0482;2954.0;2954LD;BU04820602;GM0482;2954.0;2954LD;BU04820602;GM0482;2954.0;2954LD;False;False;False;51.86901103620386;4.675524439594192;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);12.20125;690;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02810102;GM0281;4003.0;4003CJ;BU02810102;GM0281;4003.0;4003CJ;BU02810102;GM0281;4003.0;4003CJ;False;False;False;51.88629426885515;5.401786747378203;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;3.47583333333;196;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17341402;GM1734;6668.0;6668AT;BU17341402;GM1734;6668.0;6668AT;BU17341402;GM1734;6668.0;6668AT;False;False;False;51.94901979199735;5.708186881509688;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);53.0064583332;2996;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02970001;GM0297;5301.0;5301HA;BU02970001;GM0297;5301.0;5301HA;BU02970001;GM0297;5301.0;5301HA;False;False;False;51.80859570285041;5.249920368641959;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Drechtsteden;2.63375;74;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU05230401;GM0523;3371.0;3371NA;BU05230401;GM0523;3371.0;3371NA;BU05230401;GM0523;3371.0;3371NA;False;False;False;51.82719878537724;4.816226730797084;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Alblasserwaard;3.45791666667;195;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19780406;GM1978;3381.0;3381LB;BU19780406;GM1978;3381.0;3381LB;BU19780406;GM1978;3381.0;3381LB;False;False;False;51.84480589903914;4.910933145238259;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;118.106666667;6675;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02960101;GM0296;6604.0;6604LD;BU02960101;GM0296;6604.0;6604LD;BU02960101;GM0296;6604.0;6604LD;False;False;False;51.83117846492034;5.7528942630851505;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);153.139125;8654;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02970008;GM0297;5301.0;5301KM;BU02970008;GM0297;5301.0;5301KM;BU02970008;GM0297;5301.0;5301KM;False;False;False;51.79512194885101;5.266903563329477;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);5.78708333332;327;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06680701;GM0668;6627.0;6627KN;BU06680701;GM0668;6627.0;6627KN;BU06680701;GM0668;6627.0;6627KN;False;False;False;51.8366186180407;5.5364260763835045;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);3.31458333333;94;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06680701;GM0668;6627.0;6627KC;BU06680701;GM0668;6627.0;6627KC;BU06680701;GM0668;6627.0;6627KC;False;False;False;51.823095892969086;5.527496605170795;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;14.62;413;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02250001;GM0225;6651.0;6651BT;BU02250102;GM0225;6651.0;6651BT;BU02250102;GM0225;6651.0;6651BT;True;False;False;51.89122017949778;5.598465347301411;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;8.00875;453;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19450800;GM1945;6578.0;6578AV;BU19450800;GM1945;6578.0;6578AV;BU19450800;GM1945;6578.0;6578AV;False;False;False;51.84111429167708;5.98909044339972;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);12.30875;696;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19600509;GM1960;4175.0;4175ER;BU19600509;GM1960;4175.0;4175ER;BU19600509;GM1960;4175.0;4175ER;False;False;False;51.82868680269252;5.211791873652133;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);4.67625;132;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19601009;GM1960;4212.0;4212KJ;BU19601009;GM1960;4212.0;4212KJ;BU19601009;GM1960;4212.0;4212KJ;False;False;False;51.844410221737604;5.008020321690848;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);9.46;267;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19600509;GM1960;4175.0;4175AR;BU19600509;GM1960;4175.0;4175AR;BU19600509;GM1960;4175.0;4175AR;False;False;False;51.822923092417575;5.217348779078865;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);13.6345833333;771;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02140009;GM0214;4116.0;4116GD;BU02140009;GM0214;4116.0;4116GD;BU02140009;GM0214;4116.0;4116GD;False;False;False;51.89931852863203;5.318356573871446;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);3.40416666667;96;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06680601;GM0668;6621.0;6621LD;BU06680601;GM0668;6621.0;6621LD;BU06680601;GM0668;6621.0;6621LD;False;False;False;51.83140935718701;5.427617073944543;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);4.26416666667;120;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19600208;GM1960;4152.0;4152GE;BU19600208;GM1960;4152.0;4152GE;BU19600208;GM1960;4152.0;4152GE;False;False;False;51.8958956722031;5.158805612098364;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;2.13208333333;120;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02960301;GM0296;6634.0;6634KE;BU02960301;GM0296;6634.0;6634KE;BU02960301;GM0296;6634.0;6634KE;False;False;False;51.82762807264282;5.632281174329001;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);17.46875;494;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19600501;GM1960;4176.0;4176BB;BU19600501;GM1960;4176.0;4176BB;BU19600501;GM1960;4176.0;4176BB;False;False;False;51.82326250636598;5.235029265501684;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;8.90458333332;503;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02250001;GM0225;6651.0;6651WW;BU02250106;GM0225;6651.0;6651WW;BU02250106;GM0225;6651.0;6651WW;True;False;False;51.885724376893194;5.605419502432801;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);19.0275;1075;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17400209;GM1740;6669.0;6669CV;BU17400209;GM1740;6669.0;6669CV;BU17400209;GM1740;6669.0;6669CV;False;False;False;51.90943302882548;5.6446705060765545;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;West-Brabant;45.6516666668;2580;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19590106;GM1959;4251.0;4251VS;BU19590106;GM1959;4251.0;4251VS;BU19590106;GM1959;4251.0;4251VS;False;False;False;51.80797663499997;4.897763647179971;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);4.515;255;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02810107;GM0281;4004.0;4004LC;BU02810107;GM0281;4004.0;4004LC;BU02810107;GM0281;4004.0;4004LC;False;False;False;51.913777648416385;5.447692666206002;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);7.99083333332;452;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19600809;GM1960;4147.0;4147EW;BU19600809;GM1960;4147.0;4147EW;BU19600809;GM1960;4147.0;4147EW;False;False;False;51.88099204938756;5.092864179560563;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);1.43333333333;81;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02630408;GM0263;5328.0;5328JG;BU02630408;GM0263;5328.0;5328JG;BU02630408;GM0263;5328.0;5328JG;False;False;False;51.795355990283504;5.311837529305772;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);56.3479166667;3184;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02140409;GM0214;4032.0;4032NW;BU02140409;GM0214;4032.0;4032NW;BU02140409;GM0214;4032.0;4032NW;False;False;False;51.93452278985505;5.450890782443168;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);1.5308;87;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU02140508;GM0214;4021.0;4021CA;BU02140508;GM0214;4021.0;4021CA;BU02140508;GM0214;4021.0;4021CA;False;False;False;51.95417852190385;5.405239436140198;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);18.2105;515;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17400209;GM1740;4043.0;4043KD;BU17400209;GM1740;4043.0;4043KD;BU17400209;GM1740;4043.0;4043KD;False;False;False;51.925268638426;5.6356624727642215;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Arnhem / Nijmegen;47.2104166667;1334;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17050601;GM1705;6685.0;6685BN;BU17050601;GM1705;6685.0;6685BN;BU17050601;GM1705;6685.0;6685BN;False;False;False;51.881949321437304;5.934180944101952;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);7.72208333332;218;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19600002;GM1960;4191.0;4191KJ;BU19600002;GM1960;4191.0;4191KJ;BU19600002;GM1960;4191.0;4191KJ;False;False;False;51.879010810567976;5.274659400919856;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
