codering;jaar;wtp_actiedoelen;wtp_energiedragers;wtp_energiebronnen_z_omz;wtp_wng_check;wtp_wng_type_wnet;wtp_util_check
BU17290602;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17290603;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830008;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830100;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830109;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830203;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830204;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830205;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830208;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830300;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830400;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830503;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830504;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830505;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830506;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830603;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830604;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830607;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU18830609;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030204;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030304;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030404;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030503;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030504;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030505;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19030509;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540000;2023;Aardgasvrij,Energiebesparing;DE;Omgeving;Ja;klein;Nee
BU19540001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540002;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540003;2023;Aardgasvrij,Energiebesparing;DE;Omgeving;Ja;klein;Nee
BU19540009;2023;Aardgasvrij,Energiebesparing;DE;Omgeving;Ja;klein;Nee
BU19540100;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540104;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540300;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540400;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540500;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540503;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540504;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540505;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540509;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540600;2023;Aardgasvrij,Energiebesparing;DE;Omgeving;Ja;klein;Nee
BU19540601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540602;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19540603;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06549998;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06779998;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06789998;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07039998;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07159998;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07189998;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17149998;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540203;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540602;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540702;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06540903;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541002;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06541502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770109;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770110;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770111;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770203;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770204;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770702;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770801;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770802;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770803;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770804;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770805;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770902;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771002;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06771503;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06780009;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06780209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030100;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030106;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030109;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030500;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030509;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07150101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07150201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07150301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07150401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07150501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07150601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07150701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07150801;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07150901;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151801;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07151901;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152104;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152105;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152203;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152204;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152303;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152304;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152305;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152801;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07152901;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07153001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180100;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180203;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180204;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180208;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180600;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180700;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07180800;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140000;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140009;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140100;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140109;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140300;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140309;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140400;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140409;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140500;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140509;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140600;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140609;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140700;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140709;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140800;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140801;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140809;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140900;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17140909;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141000;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141009;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141100;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141108;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141109;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141300;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141309;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141400;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17141409;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09989999;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770104;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770105;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770106;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770107;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770108;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770303;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770403;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770602;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06770901;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030206;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030300;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030309;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030400;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030403;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030406;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030409;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030600;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07030609;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440106;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440107;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07480208;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07480209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07480308;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07480309;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730000;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730002;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730003;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730008;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730009;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730100;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730108;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730109;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730208;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730300;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08730309;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08790000;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08790009;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08790109;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08790200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08790209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08790300;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08790309;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16741409;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430303;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430403;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430404;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430405;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430503;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430504;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430602;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430603;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430702;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430801;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430802;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07430901;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07431001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07431002;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07431101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440104;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07440105;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07620000;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07620001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07620006;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07620007;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07620009;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07620100;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07620109;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700000;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700002;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700003;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700004;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700005;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700006;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700007;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700008;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700009;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07700010;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
