waterschap;res_gebied;naamgeving;min_uur;min_gj_ex;opmerking;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Waterschap Noorderzijlvest;Groningen;Vierhuizen;0.530833333332;0.0;Minimale waarde < 20 m3/uur;BU19660105;GM1966;9975;9975VW;BU19660105;GM1966;9975;9975VW;BU19660105;GM1966;9975;9975VW;False;False;False;53.35889369040565;6.293952785909426;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Zoutkamp;2.98083333333;0.0;Minimale waarde < 20 m3/uur;BU19660104;GM1966;9974;9974PP;BU19660104;GM1966;9974;9974PP;BU19660104;GM1966;9974;9974PP;False;False;False;53.33925099845212;6.300522726634621;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Eenrum;4.716250000000001;0.0;Minimale waarde < 20 m3/uur;BU19660403;GM1966;9967;9967RH;BU19660403;GM1966;9967;9967RH;BU19660403;GM1966;9967;9967RH;False;False;False;53.363217122891896;6.454482894706699;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Kruisweg;2.00083333333;0.0;Minimale waarde < 20 m3/uur;BU19660303;GM1966;9977;9977PP;BU19660303;GM1966;9977;9977PP;BU19660303;GM1966;9977;9977PP;False;False;False;53.38639382397458;6.371811568925398;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Molenrij;2.00083333333;0.0;Minimale waarde < 20 m3/uur;BU19660301;GM1966;9977;9977RM;BU19660301;GM1966;9977;9977RM;BU19660301;GM1966;9977;9977RM;False;False;False;53.387821848937996;6.401408392576278;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Mensingeweer;0.55125;0.0;Minimale waarde < 20 m3/uur;BU19660201;GM1966;9961;9961PC;BU19660201;GM1966;9961;9961PC;BU19660201;GM1966;9961;9961PC;False;False;False;53.354499219833656;6.465793443347205;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Pieterburen;2.3275;0.0;Minimale waarde < 20 m3/uur;BU19660402;GM1966;9968;9968AG;BU19660402;GM1966;9968;9968AG;BU19660402;GM1966;9968;9968AG;False;False;False;53.39902676305415;6.454337383367438;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Warfhuizen;1.96;0.0;Minimale waarde < 20 m3/uur;BU19660205;GM1966;9963;9963PG;BU19660205;GM1966;9963;9963PG;BU19660205;GM1966;9963;9963PG;False;False;False;53.341804965028636;6.42284604349982;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Westernieland;0.67375;0.0;Minimale waarde < 20 m3/uur;BU19660404;GM1966;9969;9969PG;BU19660404;GM1966;9969;9969PG;BU19660404;GM1966;9969;9969PG;False;False;False;53.39944452267492;6.480637508507723;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Ulrum;3.16458333333;0.0;Minimale waarde < 20 m3/uur;BU19660101;GM1966;9973;9973TB;BU19660101;GM1966;9973;9973TB;BU19660101;GM1966;9973;9973TB;False;False;False;53.35357101101449;6.337115980289728;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Noorderzijlvest;Groningen;Wehe-den Hoorn;2.8175;0.0;Minimale waarde < 20 m3/uur;BU19660201;GM1966;9964;9964AN;BU19660201;GM1966;9964;9964AN;BU19660201;GM1966;9964;9964AN;False;False;False;53.362606896386474;6.418268010983878;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Frederiksoord;21.805;1232.27;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17011309;GM1701;8383;8383XR;BU17011309;GM1701;8383;8383XR;BU17011309;GM1701;8383;8383XR;False;False;False;52.83645042077513;6.188942009252567;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Vledderveen;2.5725;0.0;Minimale waarde < 20 m3/uur;BU17011400;GM1701;8385;8385GP;BU17011400;GM1701;8385;8385GP;BU17011400;GM1701;8385;8385GP;False;False;False;52.87646423320137;6.188879873116998;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Wilhelminaoord;7.35;0.0;Minimale waarde < 20 m3/uur;BU17011500;GM1701;8384;8384EE;BU17011500;GM1701;8384;8384EE;BU17011500;GM1701;8384;8384EE;False;False;False;52.85672542530593;6.1673078766624565;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Uffelte;34.1570833333;1930.33;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17010900;GM1701;7975;7975AX;BU17010900;GM1701;7975;7975AX;BU17010900;GM1701;7975;7975AX;False;False;False;52.787859786907845;6.2790693301022245;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Legggeloo;2.8175;0.0;Minimale waarde < 20 m3/uur;BU17010601;GM1701;7991;7991PW;BU17010601;GM1701;7991;7991PW;BU17010601;GM1701;7991;7991PW;False;False;False;52.851407313716926;6.365549065887673;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Geeuwenbrug;1.32708333333;0.0;Minimale waarde < 20 m3/uur;BU17010601;GM1701;7991;7991PZ;BU17010601;GM1701;7991;7991PZ;BU17010601;GM1701;7991;7991PZ;False;False;False;52.86095617506367;6.364817424559011;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Darp;3.14416666667;0.0;Minimale waarde < 20 m3/uur;BU17010801;GM1701;7973;7973JV;BU17010801;GM1701;7973;7973JV;BU17010801;GM1701;7973;7973JV;False;False;False;52.77263513770993;6.209625031932486;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Wapserveen;2.91958333333;0.0;Minimale waarde < 20 m3/uur;BU17011000;GM1701;8351;8351HL;BU17011000;GM1701;8351;8351HL;BU17011000;GM1701;8351;8351HL;False;False;False;52.822510238283634;6.214541510561787;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Dwingeloo;22.3154166667;1261.12;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17010300;GM1701;7991;7991CC;BU17010300;GM1701;7991;7991CC;BU17010300;GM1701;7991;7991CC;False;False;False;52.83848253043084;6.362492023007762;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Zorgvlied;13.8016666667;0.0;Minimale waarde < 20 m3/uur;BU17011609;GM1701;8437;8437PC;BU17011609;GM1701;8437;8437PC;BU17011609;GM1701;8437;8437PC;False;False;False;52.91588168062658;6.243503710160913;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Havelte;26.5825;1502.27;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17010800;GM1701;7971;7971BS;BU17010800;GM1701;7971;7971BS;BU17010800;GM1701;7971;7971BS;False;False;False;52.77120956716301;6.238124180583552;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Wapse;17.6604166667;0.0;Minimale waarde < 20 m3/uur;BU17010109;GM1701;7983;7983KX;BU17010109;GM1701;7983;7983LA;BU17010109;GM1701;7983;7983LA;False;False;False;52.8569437070761;6.256776835956558;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Havelterberg;0.714583333332;0.0;Minimale waarde < 20 m3/uur;BU17010802;GM1701;7974;7974HC;BU17010802;GM1701;7974;7974HC;BU17010802;GM1701;7974;7974HC;False;False;False;52.77645002824796;6.186413612059734;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Doldersum;15.3329166667;0.0;Minimale waarde < 20 m3/uur;BU17011600;GM1701;8386;8386XB;BU17011600;GM1701;8386;8386XB;BU17011600;GM1701;8386;8386XB;False;False;False;52.88686320070645;6.25006074331239;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Wittelte;61.6175;3482.22;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17010009;GM1701;7986;7986PJ;BU17010009;GM1701;7986;7986PJ;BU17010009;GM1701;7986;7986PJ;False;False;False;52.8288128261119;6.29486845990857;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Lheebroek;1.225;0.0;Minimale waarde < 20 m3/uur;BU17010401;GM1701;7991;7991PL;BU17010401;GM1701;7991;7991PL;BU17010401;GM1701;7991;7991PL;False;False;False;52.84365316828003;6.419926257635469;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Lhee;4.20583333333;0.0;Minimale waarde < 20 m3/uur;BU17010400;GM1701;7991;7991PE;BU17010400;GM1701;7991;7991PE;BU17010400;GM1701;7991;7991PE;False;False;False;52.83273408253584;6.394187019691925;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Dieverbrug - Rijksweg;3.57291666667;0.0;Minimale waarde < 20 m3/uur;BU17010700;GM1701;7984;7984NE;BU17010700;GM1701;7984;7984NE;BU17010700;GM1701;7984;7984NE;False;False;False;52.84355655141181;6.337580026370782;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Diever;35.8108333333;1011.89;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17010000;GM1701;7981;7981ND;BU17010000;GM1701;7981;7981ND;BU17010000;GM1701;7981;7981ND;False;False;False;52.8508226590225;6.324300971494799;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Dieverbrug - Dwingelerdijk;3.32791666667;0.0;Minimale waarde < 20 m3/uur;BU17010700;GM1701;7991;7991RK;BU17010700;GM1701;7991;7991RK;BU17010700;GM1701;7991;7991RK;False;False;False;52.8454972826002;6.3449810779013065;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Echten;6.69666666668;0.0;Minimale waarde < 20 m3/uur;BU16900709;GM1690;7932;7932PW;BU16900709;GM1690;7932;7932PW;BU16900709;GM1690;7932;7932PW;False;False;False;52.706508029820576;6.400521293102943;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Weerwille;0.8575;0.0;Minimale waarde < 20 m3/uur;BU16901104;GM1690;7961;7961LR;BU16901104;GM1690;7961;7961LR;BU16901104;GM1690;7961;7961LR;False;False;False;52.71888612590975;6.300409346311693;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Kerkenveld;3.185;0.0;Minimale waarde < 20 m3/uur;BU16900200;GM1690;7926;7926TC;BU16900200;GM1690;7926;7926TC;BU16900200;GM1690;7926;7926TC;False;False;False;52.66799947337633;6.497403592109237;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Linde;4.75708333333;0.0;Minimale waarde < 20 m3/uur;BU16900400;GM1690;7925;7925PD;BU16900400;GM1690;7925;7925PD;BU16900400;GM1690;7925;7925PD;False;False;False;52.63822539544347;6.449027643751864;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Drogteropslagen;1.1025;0.0;Minimale waarde < 20 m3/uur;BU16900300;GM1690;7705;7705PD;BU16900300;GM1690;7705;7705PD;BU16900300;GM1690;7705;7705PD;False;False;False;52.62232678178983;6.497172181944952;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Koekange;32.83;1855.34;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16901200;GM1690;7958;7958PJ;BU16901200;GM1690;7958;7958PJ;BU16901200;GM1690;7958;7958PJ;False;False;False;52.69600358020751;6.321126247555839;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Ruinerwold;13.4954166667;0.0;Minimale waarde < 20 m3/uur;BU16901109;GM1690;7961;7961AM;BU16901109;GM1690;7961;7961AM;BU16901109;GM1690;7961;7961AM;False;False;False;52.72316989625895;6.257281387470257;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Ruinen;25.3779166667;1434.19;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16900800;GM1690;7963;7963SE;BU16900800;GM1690;7963;7963SE;BU16900800;GM1690;7963;7963SE;False;False;False;52.75899992803455;6.346824996724231;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Fort;1.08208333333;0.0;Minimale waarde < 20 m3/uur;BU16900500;GM1690;7924;7924RB;BU16900500;GM1690;7924;7924RB;BU16900500;GM1690;7924;7924RB;False;False;False;52.655080362638984;6.3794986640302636;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Ansen;2.205;0.0;Minimale waarde < 20 m3/uur;BU16901000;GM1690;7964;7964KT;BU16901000;GM1690;7964;7964KT;BU16901000;GM1690;7964;7964KT;False;False;False;52.7795123535892;6.3344191094585875;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Alteveer;6.2475;0.0;Minimale waarde < 20 m3/uur;BU16900100;GM1690;7927;7927AS;BU16900100;GM1690;7927;7927AS;BU16900100;GM1690;7927;7927AS;False;False;False;52.67295811050131;6.486877992666079;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Veeningen;2.98083333333;0.0;Minimale waarde < 20 m3/uur;BU16900600;GM1690;7924;7924PD;BU16900600;GM1690;7924;7924PD;BU16900600;GM1690;7924;7924PD;False;False;False;52.670879506089015;6.370444196333674;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Koekangerveld;1.30666666667;0.0;Minimale waarde < 20 m3/uur;BU16901203;GM1690;7958;7958RB;BU16901203;GM1690;7958;7958RB;BU16901203;GM1690;7958;7958RB;False;False;False;52.71649574852618;6.334011331351479;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Oosteinde;18.9875;0.0;Minimale waarde < 20 m3/uur;BU16901102;GM1690;7961;7961PA;BU16901102;GM1690;7961;7961PA;BU16901102;GM1690;7961;7961PA;False;False;False;52.73918587055029;6.284621159813921;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Zuidwolde;39.5266666667;2233.79;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16900009;GM1690;7921;7921VN;BU16900009;GM1690;7921;7921VN;BU16900009;GM1690;7921;7921VN;False;False;False;52.67431454159097;6.410858466694574;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG De Wijk;24.1529166667;1364.96;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16901300;GM1690;7957;7957AN;BU16901300;GM1690;7957;7957AN;BU16901300;GM1690;7957;7957AN;False;False;False;52.676246497470004;6.282724291744567;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Berghuizen;1.3475;0.0;Minimale waarde < 20 m3/uur;BU16901103;GM1690;7961;7961LN;BU16901103;GM1690;7961;7961LN;BU16901103;GM1690;7961;7961LN;False;False;False;52.71485328908749;6.287965138236533;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Pesse;24.5;1384.58;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU01186001;GM0118;7933;7933TR;BU01186001;GM0118;7933;7933TR;BU01186001;GM0118;7933;7933TR;False;False;False;52.77532794167278;6.456598597420412;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Hollandscheveld;29.6245833333;1674.19;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU01185400;GM0118;7913;7913VE;BU01185400;GM0118;7913;7913VE;BU01185400;GM0118;7913;7913VE;False;False;False;52.70637380000192;6.532576175192536;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Spaarbankbosch;3.7975;0.0;Minimale waarde < 20 m3/uur;BU01186003;GM0118;7931;7931TE;BU01186003;GM0118;7931;7931TE;BU01186003;GM0118;7931;7931TE;False;False;False;52.742983110288264;6.465265945687021;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Nieuweroord;5.10416666668;0.0;Minimale waarde < 20 m3/uur;BU01185700;GM0118;7912;7912VG;BU01185700;GM0118;7912;7912VG;BU01185700;GM0118;7912;7912VG;False;False;False;52.72510324978086;6.560118066328279;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Tiendeveen;4.61416666667;0.0;Minimale waarde < 20 m3/uur;BU01185800;GM0118;7936;7936PK;BU01185800;GM0118;7936;7936PK;BU01185800;GM0118;7936;7936PK;False;False;False;52.74639609847288;6.543497254265523;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Stuifzand;45.325;2561.47;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU01185900;GM0118;7934;7934PD;BU01185900;GM0118;7934;7934PD;BU01185900;GM0118;7934;7934PD;False;False;False;52.74799010508579;6.501221214883377;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Fluitenberg;28.2158333333;1594.57;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU01185200;GM0118;7931;7931TM;BU01185200;GM0118;7931;7931TM;BU01185200;GM0118;7931;7931TM;False;False;False;52.73352267763017;6.455157075158813;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Noordscheschut;14.8429166667;0.0;Minimale waarde < 20 m3/uur;BU01185500;GM0118;7914;7914PT;BU01185500;GM0118;7914;7914PT;BU01185500;GM0118;7914;7914PT;False;False;False;52.72547474142982;6.533179262907725;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Waterschap Drents Overijsselse Delta;Drenthe;RG Vaartweg;11.8825;0.0;Minimale waarde < 20 m3/uur;BU17310801;GM1731;9422;9422CS;BU17310801;GM1731;9422;9422CS;BU17310801;GM1731;9422;9422CS;False;False;False;52.927048703901676;6.421703503753633;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
