PK_UID;jaar;naamgeving;effluent_z;effluent_w;temp_z;temp_w;waterschap;wp_gj_z;wp_gj_w;opmerking;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;tp_w_nb;tp_z_nb;tp_w_bb;tp_z_bb;provincie;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
217.0;0.0;RWZI Onderdendam;4128.0;4128.0;0.0;0.0;Waterschap Noorderzijlvest;86.2752;86.2752;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;31490.0;24304.0;Bedum;Groningen;250.0;499.0;100.0;200.0;Groningen;BU19660802;GM1966;9959;9959PH;BU19660802;GM1966;9959;9959PH;BU19660802;GM1966;9959;9959PH;False;False;False;53.3264986978182;6.593209905914542;WarmteAtlas:AquathermieRWZI;;;
218.0;0.0;Garmerwolde;98544.0;98544.0;0.0;0.0;Waterschap Noorderzijlvest;2059.5696;2059.5696;Aangeleverd door Waterschap;Waterschap Noorderzijlvest;751743.0;580181.0;Ten Boer;Groningen;5960.0;11919.0;2384.0;4768.0;Groningen;BU00141502;GM0014;9798;9798TC;BU00141502;GM0014;9798;9798TC;BU00141502;GM0014;9798;9798TC;False;False;False;53.248260153300144;6.670431970708313;WarmteAtlas:AquathermieRWZI;;;
219.0;0.0;RWZI Garmerwolde;98544.0;98544.0;0.0;0.0;Waterschap Noorderzijlvest;2059.5696;2059.5696;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;751743.0;580181.0;Ten Boer;Groningen;5960.0;11919.0;2384.0;4768.0;Groningen;BU00141502;GM0014;9798;9798TC;BU00141502;GM0014;9798;9798TC;BU00141502;GM0014;9798;9798TC;False;False;False;53.250089099559254;6.671175366623148;WarmteAtlas:AquathermieRWZI;;;
220.0;0.0;RWZI Gaarkeuken;3240.0;3240.0;0.0;0.0;Waterschap Noorderzijlvest;67.716;67.716;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;24716.0;19076.0;Grootegast;Groningen;196.0;392.0;78.0;157.0;Groningen;BU19690309;GM1969;9821;9821TJ;BU19690309;GM1969;9821;9821TJ;BU19690309;GM1969;9821;9821TJ;False;False;False;53.24791220706973;6.323526498475148;WarmteAtlas:AquathermieRWZI;;;
221.0;0.0;RWZI Marum;1800.0;1800.0;0.0;0.0;Waterschap Noorderzijlvest;37.62;37.62;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;13731.0;10598.0;Marum;Groningen;109.0;218.0;44.0;87.0;Groningen;BU19691100;GM1969;9363;9363TG;BU19691100;GM1969;9363;9363TG;BU19691100;GM1969;9363;9363TG;False;False;False;53.152946512316234;6.261707585833304;WarmteAtlas:AquathermieRWZI;;;
222.0;0.0;RWZI Ulrum;4800.0;4800.0;0.0;0.0;Waterschap Noorderzijlvest;100.32;100.32;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;36617.0;28260.0;De Marne;Groningen;290.0;580.0;116.0;232.0;Groningen;BU19660101;GM1966;9973;9973TB;BU19660101;GM1966;9973;9973TB;BU19660101;GM1966;9973;9973TB;False;False;False;53.35322254568574;6.337725620934669;WarmteAtlas:AquathermieRWZI;;;
223.0;0.0;RWZI Wehe den Hoorn;1680.0;1680.0;0.0;0.0;Waterschap Noorderzijlvest;35.112;35.112;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;12816.0;9891.0;De Marne;Groningen;102.0;203.0;41.0;81.0;Groningen;BU19660201;GM1966;9964;9964TC;BU19660201;GM1966;9964;9964TC;BU19660201;GM1966;9964;9964TC;False;False;False;53.36757717639783;6.414767405311722;WarmteAtlas:AquathermieRWZI;;;
224.0;0.0;RWZI DIEVERBRUG;5084.0;4516.0;16.4;10.7;Waterschap Drents Overijsselse Delta;106.2556;94.3844;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;34450.0;26588.0;Westerveld;Drenthe;273.0;580.0;109.0;232.0;Drenthe;BU17010009;GM1701;7984;7984NA;BU17010009;GM1701;7984;7984NA;BU17010009;GM1701;7984;7984NA;False;False;False;52.84471888339768;6.331820602553712;WarmteAtlas:AquathermieRWZI;;;
225.0;0.0;RWZI ECHTEN;26264.0;25484.0;20.0;14.4;Waterschap Drents Overijsselse Delta;548.9176;532.6156;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;194405.0;150038.0;Hoogeveen;Drenthe;1541.0;3130.0;616.0;1252.0;Drenthe;BU01186206;GM0118;7909;7909HS;BU01186206;GM0118;7909;7909HS;BU01186206;GM0118;7909;7909HS;False;False;False;52.71109917149575;6.415790010707428;WarmteAtlas:AquathermieRWZI;;;
226.0;0.0;RWZI SMILDE;2178.0;2231.0;16.9;9.5;Waterschap Drents Overijsselse Delta;45.5202;46.6279;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;17019.0;13135.0;Midden-Drenthe;Drenthe;135.0;267.0;54.0;107.0;Drenthe;BU17310609;GM1731;9422;9422JK;BU17310609;GM1731;9422;9422JK;BU17310609;GM1731;9422;9422JK;False;False;False;52.94119103027556;6.455000150210179;WarmteAtlas:AquathermieRWZI;;;
227.0;0.0;RWZI BEILEN;9706.0;9016.0;22.1;17.4;Waterschap Drents Overijsselse Delta;202.8554;188.4344;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;68779.0;53082.0;Midden-Drenthe;Drenthe;545.0;1132.0;218.0;453.0;Drenthe;BU17310009;GM1731;9411;9411VR;BU17310009;GM1731;9411;9411VR;BU17310009;GM1731;9411;9411VR;False;False;False;52.860177837130756;6.493626009485822;WarmteAtlas:AquathermieRWZI;;;
228.0;0.0;RWZI MEPPEL;16326.0;15127.0;19.7;13.9;Waterschap Drents Overijsselse Delta;341.2134;316.1543;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;115396.0;89061.0;Meppel;Drenthe;915.0;1902.0;366.0;761.0;Drenthe;BU01190900;GM0119;7942;7942HZ;BU01190900;GM0119;7942;7942HZ;BU01190900;GM0119;7942;7942HZ;False;False;False;52.71058379189257;6.193178061711553;WarmteAtlas:AquathermieRWZI;;;
229.0;0.0;RWZI GENEMUIDEN;6461.0;5872.0;18.8;11.2;Waterschap Drents Overijsselse Delta;135.0349;122.7248;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;44795.0;34572.0;Zwartewaterland;West-Overijssel;355.0;746.0;142.0;298.0;Overijssel;BU18960108;GM1896;8281;8281PW;BU18960108;GM1896;8281;8281PW;BU18960108;GM1896;8281;8281PW;False;False;False;52.60521414582675;6.06313786553789;WarmteAtlas:AquathermieRWZI;;;
230.0;0.0;RWZI RAALTE;8389.0;9323.0;17.8;12.6;Waterschap Drents Overijsselse Delta;175.3301;194.8507;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;71121.0;54889.0;Raalte;West-Overijssel;564.0;1071.0;226.0;428.0;Overijssel;BU01770119;GM0177;8101;8101NJ;BU01770119;GM0177;8101;8101NJ;BU01770119;GM0177;8101;8101NJ;False;False;False;52.39575464952118;6.263437698167119;WarmteAtlas:AquathermieRWZI;;;
231.0;0.0;RWZI HEINO;1673.0;1497.0;16.7;10.1;Waterschap Drents Overijsselse Delta;34.9657;31.2873;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;11420.0;8814.0;Raalte;West-Overijssel;90.0;192.0;36.0;77.0;Overijssel;BU01770709;GM0177;8141;8141NS;BU01770709;GM0177;8141;8141NS;BU01770709;GM0177;8141;8141NS;False;False;False;52.44086413960616;6.202470942409059;WarmteAtlas:AquathermieRWZI;;;
232.0;0.0;RWZI KAMPEN;14113.0;13212.0;20.1;14.5;Waterschap Drents Overijsselse Delta;294.9617;276.1308;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;100788.0;77786.0;Kampen;West-Overijssel;799.0;1652.0;320.0;661.0;Overijssel;BU01660006;GM0166;8263;8263CH;BU01660006;GM0166;8263;8263CH;BU01660006;GM0166;8263;8263CH;False;False;False;52.57646477583552;5.875603571579612;WarmteAtlas:AquathermieRWZI;;;
233.0;0.0;RWZI HESSENPOORT;2992.0;2941.0;14.6;9.3;Waterschap Drents Overijsselse Delta;62.5328;61.4669;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;22435.0;17315.0;Zwolle;West-Overijssel;178.0;359.0;71.0;144.0;Overijssel;BU01934040;GM0193;8028;8028PP;BU01934040;GM0193;8028;8028PP;BU01934040;GM0193;8028;8028PP;False;False;False;52.530359792257144;6.176737934567093;WarmteAtlas:AquathermieRWZI;;;
234.0;0.0;RWZI ZWOLLE;22719.0;23224.0;19.7;14.5;Waterschap Drents Overijsselse Delta;474.8271;485.3816;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;177164.0;136732.0;Zwolle;West-Overijssel;1404.0;2778.0;562.0;1111.0;Overijssel;BU01932140;GM0193;8042;8042PK;BU01932140;GM0193;8042;8042PK;BU01932140;GM0193;8042;8042PK;False;False;False;52.509918722632136;6.049538569180872;WarmteAtlas:AquathermieRWZI;;;
235.0;0.0;RWZI DALFSEN;6172.0;6216.0;20.0;13.6;Waterschap Drents Overijsselse Delta;128.9948;129.9144;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;47419.0;36597.0;Dalfsen;West-Overijssel;376.0;749.0;150.0;300.0;Overijssel;BU01480109;GM0148;7722;7722PA;BU01480109;GM0148;7722;7722PA;BU01480109;GM0148;7722;7722PA;False;False;False;52.510360625419466;6.237443276440795;WarmteAtlas:AquathermieRWZI;;;
236.0;0.0;RWZI DEVENTER;20242.0;20835.0;17.8;12.8;Waterschap Drents Overijsselse Delta;423.0578;435.4515;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;158940.0;122667.0;Deventer;West-Overijssel;1260.0;2484.0;504.0;994.0;Overijssel;BU01500502;GM0150;7414;7414KA;BU01500502;GM0150;7414;7414KA;BU01500502;GM0150;7414;7414KA;False;False;False;52.2708994743806;6.129794517590754;WarmteAtlas:AquathermieRWZI;;;
237.0;0.0;RWZI OLST;4002.0;3848.0;17.2;12.4;Waterschap Drents Overijsselse Delta;83.6418;80.4232;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;29354.0;22655.0;Olst-Wijhe;West-Overijssel;233.0;475.0;93.0;190.0;Overijssel;BU17730728;GM1773;8121;8121EE;BU17730728;GM1773;8121;8121EE;BU17730728;GM1773;8121;8121EE;False;False;False;52.34912534270744;6.109869544033995;WarmteAtlas:AquathermieRWZI;;;
238.0;0.0;RWZI STEENWIJK;9359.0;8502.0;17.3;10.5;Waterschap Drents Overijsselse Delta;195.6031;177.6918;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;64858.0;50056.0;Steenwijkerland;West-Overijssel;514.0;1080.0;206.0;432.0;Overijssel;BU17080003;GM1708;8331;8331PH;BU17080003;GM1708;8331;8331PH;BU17080003;GM1708;8331;8331PH;False;False;False;52.785340165764524;6.100474909295637;WarmteAtlas:AquathermieRWZI;;;
239.0;0.0;RWZI VOLLENHOVE;1279.0;1123.0;0.0;0.0;Waterschap Drents Overijsselse Delta;26.7311;23.4707;Aangeleverd door Waterschap;Waterschap Drents Overijsselse Delta;8567.0;6612.0;Steenwijkerland;West-Overijssel;68.0;145.0;27.0;58.0;Overijssel;BU17080709;GM1708;8325;8325PP;BU17080709;GM1708;8325;8325PP;BU17080709;GM1708;8325;8325PP;False;False;False;52.67124471705142;5.948592197445425;WarmteAtlas:AquathermieRWZI;;;
240.0;0.0;RWZI Wehl;1920.0;1920.0;0.0;0.0;Waterschap Rijn en IJssel;40.128;40.128;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;14647.0;11304.0;Doetinchem;Achterhoek;116.0;232.0;46.0;93.0;Gelderland;BU02223107;GM0222;7031;7031EB;BU02223107;GM0222;7031;7031EB;BU02223107;GM0222;7031;7031EB;False;False;False;51.96893075149377;6.210852123572215;WarmteAtlas:AquathermieRWZI;;;
241.0;0.0;RWZI Haarlo;18000.0;18000.0;0.0;0.0;Waterschap Rijn en IJssel;376.2;376.2;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;137313.0;105976.0;Berkelland;Achterhoek;1088.0;2177.0;435.0;871.0;Gelderland;BU18590009;GM1859;7273;7273PT;BU18590009;GM1859;7273;7273PT;BU18590009;GM1859;7273;7273PT;False;False;False;52.118442584188855;6.59324877171906;WarmteAtlas:AquathermieRWZI;;;
242.0;0.0;RWZI Ruurlo;4560.0;4560.0;0.0;0.0;Waterschap Rijn en IJssel;95.304;95.304;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;34786.0;26847.0;Berkelland;Achterhoek;276.0;552.0;110.0;221.0;Gelderland;BU18590405;GM1859;7261;7261MH;BU18590405;GM1859;7261;7261MH;BU18590405;GM1859;7261;7261MH;False;False;False;52.089480867636766;6.43939369225659;WarmteAtlas:AquathermieRWZI;;;
243.0;0.0;RWZI Aalten;10152.0;10152.0;0.0;0.0;Waterschap Rijn en IJssel;212.1768;212.1768;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;77445.0;59770.0;Aalten;Achterhoek;614.0;1228.0;246.0;491.0;Gelderland;BU01970302;GM0197;7122;7122LA;BU01970302;GM0197;7122;7122LA;BU01970302;GM0197;7122;7122LA;False;False;False;51.91281360533686;6.571737113347743;WarmteAtlas:AquathermieRWZI;;;
244.0;0.0;RWZI Dinxperlo;4800.0;4800.0;0.0;0.0;Waterschap Rijn en IJssel;100.32;100.32;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;36617.0;28260.0;Aalten;Achterhoek;290.0;580.0;116.0;232.0;Gelderland;BU01970402;GM0197;7091;7091HB;BU01970402;GM0197;7091;7091HB;BU01970402;GM0197;7091;7091HB;False;False;False;51.85536633727198;6.47006183137765;WarmteAtlas:AquathermieRWZI;;;
245.0;0.0;RWZI Etten;52800.0;52800.0;0.0;0.0;Waterschap Rijn en IJssel;1103.52;1103.52;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;402785.0;310862.0;Oude IJsselstreek;Achterhoek;3193.0;6386.0;1277.0;2554.0;Gelderland;BU15090207;GM1509;7061;7061GK;BU15090207;GM1509;7061;7061GK;BU15090207;GM1509;7061;7061GK;False;False;False;51.93268693463469;6.320509007542477;WarmteAtlas:AquathermieRWZI;;;
246.0;0.0;RWZI Varsseveld;8088.0;8088.0;0.0;0.0;Waterschap Rijn en IJssel;169.0392;169.0392;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;61699.0;47618.0;Oude IJsselstreek;Achterhoek;489.0;978.0;196.0;391.0;Gelderland;BU15090308;GM1509;7051;7051GH;BU15090308;GM1509;7051;7051GH;BU15090308;GM1509;7051;7051GH;False;False;False;51.95435629408056;6.4579011543741345;WarmteAtlas:AquathermieRWZI;;;
247.0;0.0;RWZI Oudewater;3960.0;3960.0;0.0;0.0;Waterschap Rijn en IJssel;82.764;82.764;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;30209.0;23315.0;Arnhem;Arnhem/Nijmegen;240.0;479.0;96.0;192.0;Gelderland;BU02021367;GM0202;6816;6816TA;BU02021367;GM0202;6816;6816VB;BU02021367;GM0202;6816;6816VB;False;False;False;52.01953990797147;5.824254592479553;WarmteAtlas:AquathermieRWZI;;;
248.0;0.0;RWZI Olburgen;37200.0;37200.0;0.0;0.0;Waterschap Rijn en IJssel;777.48;777.48;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;283780.0;219016.0;Bronckhorst;Achterhoek;2250.0;4499.0;900.0;1800.0;Gelderland;BU18760307;GM1876;7225;7225NB;BU18760307;GM1876;7225;7225NB;BU18760307;GM1876;7225;7225NB;False;False;False;52.04667305023389;6.1452246769479455;WarmteAtlas:AquathermieRWZI;;;
249.0;0.0;RWZI Lichtenvoorde;11160.0;11160.0;0.0;0.0;Waterschap Rijn en IJssel;233.244;233.244;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;85134.0;65705.0;Oost Gelre;Achterhoek;675.0;1350.0;270.0;540.0;Gelderland;BU15860116;GM1586;7131;7131RB;BU15860116;GM1586;7131;7131RB;BU15860116;GM1586;7131;7131RB;False;False;False;51.99819786529069;6.5612359754702325;WarmteAtlas:AquathermieRWZI;;;
250.0;0.0;RWZI Zutphen;43200.0;43200.0;0.0;0.0;Waterschap Rijn en IJssel;902.88;902.88;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;329551.0;254341.0;Zutphen;Stedendriehoek/cleantechregio;2612.0;5225.0;1045.0;2090.0;Gelderland;BU03010002;GM0301;7202;7202CM;BU03010002;GM0301;7202;7202CM;BU03010002;GM0301;7202;7202CM;False;False;False;52.159836322866425;6.192686234507883;WarmteAtlas:AquathermieRWZI;;;
251.0;0.0;RWZI Nieuwgraaf;107040.0;107040.0;0.0;0.0;Waterschap Rijn en IJssel;2237.136;2237.136;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;816555.0;630201.0;Duiven;Arnhem/Nijmegen;6473.0;12946.0;2589.0;5179.0;Gelderland;BU02260101;GM0226;6921;6921RG;BU02260101;GM0226;6921;6921RG;BU02260101;GM0226;6921;6921RG;False;False;False;51.97245242319944;6.002553852534194;WarmteAtlas:AquathermieRWZI;;;
252.0;0.0;RWZI Winterswijk;20040.0;20040.0;0.0;0.0;Waterschap Rijn en IJssel;418.836;418.836;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;152875.0;117986.0;Winterswijk;Achterhoek;1212.0;2424.0;485.0;970.0;Gelderland;BU02940105;GM0294;7103;7103AX;BU02940105;GM0294;7103;7103AX;BU02940105;GM0294;7103;7103AX;False;False;False;51.98692017314658;6.706765826420783;WarmteAtlas:AquathermieRWZI;;;
253.0;0.0;RWZI Holten;13560.0;13560.0;0.0;0.0;Waterschap Rijn en IJssel;283.404;283.404;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Rijn en IJssel;103442.0;79835.0;Rijssen-Holten;Twente;820.0;1640.0;328.0;656.0;Overijssel;BU17420502;GM1742;7451;7451NG;BU17420502;GM1742;7451;7451NG;BU17420502;GM1742;7451;7451NG;False;False;False;52.2432992906814;6.412132838097269;WarmteAtlas:AquathermieRWZI;;;
254.0;0.0;Emmen;36000.0;36000.0;0.0;0.0;Vechtstromen;752.4;752.4;Aangeleverd door Waterschap;Vechtstromen;274626.0;211951.0;Emmen;Drenthe;2177.0;4354.0;871.0;1742.0;Drenthe;BU01140609;GM0114;7833;7833HR;BU01140609;GM0114;7833;7833HR;BU01140609;GM0114;7833;7833HR;False;False;False;52.73207920726067;6.877925982945299;WarmteAtlas:AquathermieRWZI;;;
255.0;0.0;Emmen;36000.0;36000.0;0.0;0.0;Vechtstromen;752.4;752.4;Aangeleverd door Waterschap;Vechtstromen;274626.0;211951.0;Emmen;Drenthe;2177.0;4354.0;871.0;1742.0;Drenthe;BU01140609;GM0114;7833;7833JD;BU01140609;GM0114;7833;7833HR;BU01140609;GM0114;7833;7833HR;False;False;False;52.73084165485776;6.881829006206904;WarmteAtlas:AquathermieRWZI;;;
256.0;0.0;Coevorden;9147.0;8208.0;19.6;12.1;Vechtstromen;191.1723;171.5472;Aangeleverd door Waterschap;Vechtstromen;62615.0;48325.0;Coevorden;Drenthe;496.0;1050.0;198.0;420.0;Drenthe;BU01091009;GM0109;7741;7741LE;BU01091009;GM0109;7741;7741LE;BU01091009;GM0109;7741;7741LE;False;False;False;52.64295138523392;6.717765535845434;WarmteAtlas:AquathermieRWZI;;;
257.0;0.0;Sleen;5362.0;4186.0;16.8;9.58;Vechtstromen;112.0658;87.4874;Aangeleverd door Waterschap;Vechtstromen;31933.0;24645.0;Coevorden;Drenthe;253.0;578.0;101.0;231.0;Drenthe;BU01094040;GM0109;7841;7841BP;BU01094040;GM0109;7841;7841BP;BU01094040;GM0109;7841;7841BP;False;False;False;52.76288441165162;6.7914323100258605;WarmteAtlas:AquathermieRWZI;;;
258.0;0.0;Hardenberg;7058.0;7187.0;0.0;0.0;Vechtstromen;147.5122;150.2083;Aangeleverd door Waterschap;Vechtstromen;54826.0;42314.0;Hardenberg;West-Overijssel;435.0;862.0;174.0;345.0;Overijssel;BU01600601;GM0160;7696;7696BH;BU01600601;GM0160;7696;7696BH;BU01600601;GM0160;7696;7696BH;False;False;False;52.540603406810924;6.608635941577922;WarmteAtlas:AquathermieRWZI;;;
259.0;0.0;Dedemsvaart;10960.0;8078.0;21.4;15.4;Vechtstromen;229.064;168.8302;Aangeleverd door Waterschap;Vechtstromen;61623.0;47559.0;Hardenberg;West-Overijssel;488.0;1151.0;195.0;460.0;Overijssel;BU01600907;GM0160;7701;7701PG;BU01600907;GM0160;7701;7701PG;BU01600907;GM0160;7701;7701PG;False;False;False;52.59655670100682;6.493794196986846;WarmteAtlas:AquathermieRWZI;;;
260.0;0.0;Vriezenveen;8498.0;8542.0;18.1;10.9;Vechtstromen;177.6082;178.5278;Aangeleverd door Waterschap;Vechtstromen;65163.0;50291.0;Twenterand;Twente;516.0;1030.0;207.0;412.0;Overijssel;BU17000107;GM1700;7671;7671SP;BU17000107;GM1700;7671;7671ST;BU17000107;GM1700;7671;7671ST;False;False;False;52.40790238460765;6.632845130422251;WarmteAtlas:AquathermieRWZI;;;
261.0;0.0;Vroomshoop;4605.0;4437.0;18.7;12.5;Vechtstromen;96.2445;92.7333;Aangeleverd door Waterschap;Vechtstromen;33848.0;26123.0;Twenterand;Twente;268.0;547.0;107.0;219.0;Overijssel;BU17000403;GM1700;7681;7681KB;BU17000403;GM1700;7681;7681KB;BU17000403;GM1700;7681;7681KB;False;False;False;52.44675938715643;6.565564002685296;WarmteAtlas:AquathermieRWZI;;;
262.0;0.0;Den Ham;1429.0;1392.0;17.8;8.66;Vechtstromen;29.8661;29.0928;Aangeleverd door Waterschap;Vechtstromen;10619.0;8195.0;Twenterand;Twente;84.0;170.0;34.0;68.0;Overijssel;BU17000301;GM1700;7683;7683PC;BU17000301;GM1700;7683;7683PC;BU17000301;GM1700;7683;7683PC;False;False;False;52.46506233719648;6.478133709129694;WarmteAtlas:AquathermieRWZI;;;
263.0;0.0;Losser;5359.0;6166.0;19.9;11.8;Vechtstromen;112.0031;128.8694;Aangeleverd door Waterschap;Vechtstromen;47037.0;36303.0;Losser;Twente;373.0;697.0;149.0;279.0;Overijssel;BU01680003;GM0168;7581;7581HE;BU01680003;GM0168;7581;7581HE;BU01680003;GM0168;7581;7581HE;False;False;False;52.26038307540871;7.014562066630295;WarmteAtlas:AquathermieRWZI;;;
264.0;0.0;Haaksbergen;8478.0;8627.0;18.3;10.9;Vechtstromen;177.1902;180.3043;Aangeleverd door Waterschap;Vechtstromen;65811.0;50792.0;Haaksbergen;Twente;522.0;1034.0;209.0;414.0;Overijssel;BU01580290;GM0158;7482;7482RD;BU01580290;GM0158;7482;7482RD;BU01580290;GM0158;7482;7482RD;False;False;False;52.17695254231673;6.715325773442151;WarmteAtlas:AquathermieRWZI;;;
265.0;0.0;Rijssen;9439.0;8481.0;18.7;10.9;Vechtstromen;197.2751;177.2529;Aangeleverd door Waterschap;Vechtstromen;64697.0;49932.0;Rijssen-Holten;Twente;513.0;1084.0;205.0;434.0;Overijssel;BU17420701;GM1742;7461;7461JH;BU17420701;GM1742;7461;7461JH;BU17420701;GM1742;7461;7461JH;False;False;False;52.31868243375612;6.529337431743318;WarmteAtlas:AquathermieRWZI;;;
266.0;0.0;Ommen;3363.0;3164.0;20.9;14.2;Vechtstromen;70.2867;66.1276;Aangeleverd door Waterschap;Vechtstromen;24137.0;18628.0;Ommen;West-Overijssel;191.0;395.0;76.0;158.0;Overijssel;BU01750116;GM0175;7731;7731RJ;BU01750116;GM0175;7731;7731RJ;BU01750116;GM0175;7731;7731RJ;False;False;False;52.52653574577839;6.406681328424779;WarmteAtlas:AquathermieRWZI;;;
267.0;0.0;Nijverdal;11231.0;10551.0;20.2;12.9;Vechtstromen;234.7279;220.5159;Aangeleverd door Waterschap;Vechtstromen;80488.0;62119.0;Hellendoorn;Twente;638.0;1317.0;255.0;527.0;Overijssel;BU01630506;GM0163;7443;7443TB;BU01630506;GM0163;7443;7443TB;BU01630506;GM0163;7443;7443TB;False;False;False;52.370280758673054;6.472522283141156;WarmteAtlas:AquathermieRWZI;;;
268.0;0.0;Hengelo;37418.0;37809.0;18.3;11.5;Vechtstromen;782.0362;790.2081;Aangeleverd door Waterschap;Vechtstromen;288426.0;222602.0;Hengelo;Twente;2286.0;4549.0;915.0;1820.0;Overijssel;BU01640700;GM0164;7556;7556BP;BU01640700;GM0164;7556;7556BW;BU01640700;GM0164;7556;7556BW;False;False;False;52.27895788466949;6.771353413697873;WarmteAtlas:AquathermieRWZI;;;
269.0;0.0;Tubbergen;2895.0;2771.0;18.1;9.44;Vechtstromen;60.5055;57.9139;Aangeleverd door Waterschap;Vechtstromen;21139.0;16314.0;Tubbergen;Twente;168.0;343.0;67.0;137.0;Overijssel;BU01830000;GM0183;7651;7651LR;BU01830009;GM0183;7651;7651LR;BU01830009;GM0183;7651;7651LR;True;False;False;52.409519735494335;6.766154545336277;WarmteAtlas:AquathermieRWZI;;;
270.0;0.0;Oldenzaal;13034.0;13175.0;18.4;10.9;Vechtstromen;272.4106;275.3575;Aangeleverd door Waterschap;Vechtstromen;100505.0;77568.0;Oldenzaal;Twente;797.0;1585.0;319.0;634.0;Overijssel;BU01731000;GM0173;7576;7576PE;BU01731000;GM0173;7576;7576PE;BU01731000;GM0173;7576;7576PE;False;False;False;52.30893002679534;6.893470933267676;WarmteAtlas:AquathermieRWZI;;;
