buurtcode;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bedrijfswagens_gewicht_methode;bedrijfswagens_pc4_gelijk_verdeeld;bedrijfswagens_pc4_dekkingsklasse;bedrijfswagens_rdw_peildatum;bedrijfswagens_cbs_split_periode
BU04320106;0;0;0;7;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320107;0;0;0;11;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320108;0;0;0;17;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320109;0;0;0;62;0;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320110;0;0;0;17;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320111;376;26;28;376;2;26;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU04320112;986;294;99;986;8;294;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU04320201;2;0;2;58;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320202;1;0;1;69;0;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320203;0;0;0;61;0;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320204;2;0;2;61;0;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320205;0;0;0;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320206;1;0;1;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320207;1;0;1;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320208;2;0;2;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320209;1;0;1;1;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320210;1;0;1;3;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320211;0;0;0;3;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320212;0;0;0;5;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320302;0;0;0;45;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320303;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320304;0;0;0;2;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320305;0;0;0;2;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320306;0;0;0;1;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320307;0;0;0;1;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320308;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320309;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320310;0;0;0;2;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320311;0;0;0;4;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320312;0;0;0;3;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320313;0;0;0;1;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320314;0;0;0;29;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320315;0;0;0;104;0;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320401;4;0;4;14;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320402;24;1;2;24;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320403;4;0;2;4;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04320404;8;0;8;22;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320501;57;3;57;61;3;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04320503;47;2;42;47;1;2;bedrijfsvestigingen_hj;False;6.0;2026-07-08;2023JJ00
BU04320504;17;2;17;28;2;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980000;0;0;0;66;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980001;1359;368;54;1359;6;368;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU04980002;0;0;0;14;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980003;0;0;0;13;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980004;0;0;0;23;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980005;0;0;0;29;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980006;0;0;0;29;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980007;0;0;0;6;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980008;0;0;0;19;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980009;179;8;9;179;0;8;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU04980010;109;8;109;206;8;9;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980100;0;0;0;28;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980101;0;0;0;44;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980109;0;0;0;35;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980200;181;14;181;187;14;15;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980300;0;0;0;31;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980301;0;0;0;153;0;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980306;0;0;0;50;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980308;1;0;1;99;0;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980309;0;0;0;21;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980400;0;0;0;135;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980401;0;0;0;32;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU04980500;1;0;1;73;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980600;49;4;49;150;4;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980601;147;11;39;147;3;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980602;49;4;49;153;4;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU04980700;0;0;0;0;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320101;43;1;43;63;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320102;38;1;38;210;1;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320103;1;0;1;176;0;21;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320201;28;1;28;37;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320202;13;0;13;29;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320203;13;0;13;49;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320204;13;0;13;21;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320205;12;0;12;21;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320206;66;1;7;66;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320207;0;0;0;38;0;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320208;94;2;9;94;1;2;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU05320209;2;0;2;7;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320210;0;0;0;35;0;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320211;0;0;0;11;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320301;85;3;40;85;1;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320302;27;0;27;50;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320303;13;0;13;25;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320304;40;1;38;40;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320305;80;1;15;80;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320306;27;0;27;41;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320307;78;1;9;78;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320308;0;0;0;24;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320309;1;0;1;15;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05320310;0;0;0;37;0;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320311;0;0;0;12;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05320312;0;0;0;25;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980105;74;3;5;74;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980107;105;5;6;105;0;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980110;21;1;9;21;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980111;105;5;8;105;0;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980112;11;0;11;24;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980301;41;1;41;42;1;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980302;106;3;104;106;3;3;bedrijfsvestigingen_totaal;False;6.0;2026-07-08;2023JJ00
BU15980303;11;0;11;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980401;25;1;25;32;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980402;4;0;1;4;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980403;20;1;16;20;1;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980501;0;0;0;142;0;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980502;0;0;0;3;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980503;0;0;0;2;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980504;0;0;0;1;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980505;0;0;0;1;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980506;1;0;1;3;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980507;0;0;0;54;0;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980701;11;1;11;323;1;33;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980702;1;0;1;23;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980703;1;0;1;17;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980704;1;0;1;19;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980705;1;0;1;21;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980706;1;0;1;16;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980707;8;1;8;16;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980708;2;0;2;56;0;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980709;759;90;5;759;1;90;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU15980801;0;0;0;92;0;13;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980802;0;0;0;12;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980803;0;0;0;8;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980804;0;0;0;3;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980805;0;0;0;6;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980806;2;0;2;4;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980807;0;0;0;9;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980808;0;0;0;149;0;22;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15980901;0;0;0;24;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU15980902;0;0;0;2;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15981001;9;1;9;65;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU15981002;55;3;1;55;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19110790;0;0;0;540;0;15;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19111080;84;7;84;106;7;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19111090;84;7;84;563;7;48;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19111502;353;62;9;353;2;62;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19111504;26;4;8;26;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01669997;1646;135;6;1646;1;135;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU01719997;1806;73;1;1806;0;73;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU01849997;238;9;9;238;0;9;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU19409997;995;56;5;995;0;56;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU01660017;1;0;1;572;0;66;bedrijfsvestigingen_totaal;False;5.0;2026-07-08;2023JJ00
BU01660018;0;0;0;80;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710101;68;4;67;68;4;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710102;26;1;26;31;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710103;129;4;11;129;0;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01710104;26;1;24;26;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710105;50;0;26;50;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710106;50;0;14;50;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710107;25;0;7;25;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710108;24;0;10;24;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710109;75;1;19;75;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710110;202;8;44;202;2;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710111;97;3;38;97;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710112;90;3;4;90;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01710113;42;1;19;42;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710114;39;1;31;39;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710115;238;26;17;238;2;26;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710116;303;12;84;303;3;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710117;101;4;17;101;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710118;54;4;54;1174;4;55;bedrijfsvestigingen_hj;False;6.0;2026-07-08;2023JJ00
BU01710219;60;1;1;60;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710220;60;1;1;60;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710221;61;1;61;181;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710633;5;0;5;388;0;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710734;0;0;0;4;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710735;0;0;0;1;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710736;0;0;0;265;0;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710837;47;1;3;47;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710838;24;1;0;24;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01710839;12;0;12;186;0;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710941;0;0;0;3;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01710942;1;0;1;1;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01710943;0;0;0;245;0;4;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU01711045;7;0;3;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01711046;13;0;0;13;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01711047;7;0;7;234;0;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01711151;1;0;1;267;0;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01711252;0;0;0;0;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01840000;0;0;0;44;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01840002;1539;56;54;1539;2;56;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU01840003;0;0;0;66;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01840004;0;0;0;249;0;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01840006;0;0;0;54;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01840007;0;0;0;119;0;5;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU01840008;0;0;0;140;0;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01840009;0;0;0;496;0;18;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU01840010;0;0;0;40;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01840011;1;0;1;105;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01840015;16;1;16;416;1;16;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03030549;26;1;26;34;1;1;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU03030701;0;0;0;1;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03030702;0;0;0;0;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU03030703;0;0;0;4;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03030704;0;0;0;2;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU03030706;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU03030707;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02699997;237;7;0;237;0;7;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU17089997;240;8;1;240;0;8;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU18969997;1978;221;3;1978;0;221;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU01091006;0;0;0;35;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01091009;21;1;21;129;1;8;bedrijfsvestigingen_totaal;False;5.0;2026-07-08;2023JJ00
BU01091116;0;0;0;45;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01091117;1;0;1;335;0;22;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01091218;0;0;0;18;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01091219;1023;63;114;1023;8;63;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU01092023;36;1;36;203;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01092026;0;0;0;6;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01092027;158;4;100;158;2;4;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU01093033;64;2;64;79;2;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01093034;44;5;4;44;0;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01093035;7;1;7;48;1;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01093036;31;2;4;31;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01093037;31;2;31;57;2;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01093038;193;7;6;193;0;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01093039;16;1;16;206;1;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01093068;2;0;2;5;0;0;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU01095062;59;2;59;63;2;2;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU01185000;78;6;36;78;3;6;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU01185001;60;8;50;60;7;8;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU01185002;29;1;29;87;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185003;91;2;90;91;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185004;392;4;201;392;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185005;190;14;186;190;13;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185006;14;1;14;15;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185007;36;10;36;63;10;17;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185008;88;2;62;88;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185100;13;0;13;16;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185101;9;0;9;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185102;27;0;5;27;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01185103;40;0;15;40;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185104;10;0;5;10;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185105;27;0;23;27;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185106;13;0;13;13;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185107;13;0;13;14;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185108;27;0;23;27;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185109;40;0;40;46;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185200;6;0;6;6;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185201;36;0;36;56;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01185300;38;1;15;38;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185301;221;6;120;221;3;6;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01185302;38;1;38;153;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185400;32;1;32;33;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185401;323;13;167;323;7;13;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU01185402;32;1;32;226;1;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185500;113;3;35;113;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185501;39;1;39;137;1;4;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU01185600;8;0;8;27;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01185601;13;0;13;63;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01185700;43;3;10;43;1;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01185701;69;3;69;86;3;5;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU01185800;51;3;6;51;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01185801;86;5;86;115;5;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01185900;33;3;4;33;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01185901;155;11;155;213;11;15;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU01186000;19;1;7;19;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01186001;20;1;20;102;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01186002;123;5;46;123;2;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01186003;76;4;34;76;4;4;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU01186100;32;1;32;43;1;2;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
