gemeentecode;gemeentenaam;latitude;longitude;pv_potentie_dak_tj;pv_potentie_veld_lbg4_tj;pv_potentie_veld_lbg10_tj;pv_potentie_veld_lbg100_tj;pv_potentie_water_tj;pv_potentie_totaal_tj;pv_potentie_totaal_gwh;pv_kans2030;wind_potentie_land_aantal;wind_potentie_land_tj;wind_potentie_water_aantal;wind_potentie_water_tj;wind_potentie_totaal_tj;wind_potentie_totaal_gwh;wind_vermogen_per_turbine_kw;province;provinciecode;res_regio;res_regiocode;elec_verbruik_a_kwh;elec_verbruik_bf_kwh;elec_verbruik_gi_kwh;elec_verbruik_hj_kwh;elec_verbruik_kl_kwh;elec_verbruik_mn_kwh;elec_verbruik_oq_kwh;elec_verbruik_ru_kwh;gas_verbruik_a_m3;gas_verbruik_bf_m3;gas_verbruik_gi_m3;gas_verbruik_hj_m3;gas_verbruik_kl_m3;gas_verbruik_mn_m3;gas_verbruik_oq_m3;gas_verbruik_ru_m3;elec_verbruik_totaal_kwh;gas_verbruik_totaal_m3;elec_eenheid;gas_eenheid;energie_bron;energie_bron_url;elec_bijgeschat_kwh;gas_bijgeschat_m3;bijschatting_niveaus;elec_bijgeschat_aandeel;gas_bijgeschat_aandeel;pv_potentie_bron;pv_potentie_bron_url;wind_potentie_bron;wind_potentie_bron_url;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bestelauto_cbs2023;vrachtauto_cbs2023;bestelauto_afwijking_pct;vrachtauto_afwijking_pct
GM0262;Lochem;52.179482466423366;6.346854805112466;1854.41;2210.3;5525.75;55257.45;0.0;4064.71;1129.18;Kansrijk;73.0;3873.24;0.0;0.0;3873.24;1075.9;5600.0;Gelderland;PV25;Cleantech;ES12;11929000.0;83706864.05109489;16555000.0;2525000.0;1418292.4901185771;1352120.5357142857;9567000.0;3409000.0;813000.0;18405833.396610003;2003000.0;19000.0;183000.0;464373.88193202147;1398105.0605060505;623000.0;130462277.07692775;23909312.339048073;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;6852277.076927753;291312.3390480755;res+thema;0.0525;0.0122;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1963;121;1316;2621;82;159;1856;115;5.765086206896552;5.217391304347826
GM0263;Maasdriel;51.77625081535996;5.296924428427404;1266.56;665.14;1662.86;16628.62;0.0;1931.7;536.63;Kansrijk;33.0;1886.98;3.0;255.23;2142.21;595.06;5600.0;Gelderland;PV25;FruitdeltaRivierenland;ES11;42430123.732251525;46245473.98843931;17156000.0;3014000.0;3341000.0;1984000.0;4634000.0;2040221.582733813;9347000.0;8887167.630057804;1189116.4383561644;83000.0;89000.0;267000.0;536085.1063829787;262000.0;120844819.30342464;20660369.174796946;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;3262819.303424641;152369.17479694658;res+thema;0.027;0.0074;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3106;270;1542;4667;124;420;2587;218;20.061847700038655;23.853211009174313
GM0267;Nijkerk;52.21082344062143;5.485700418464499;1453.53;656.74;1641.85;16418.51;0.0;2110.27;586.23;Kansrijk;31.0;1770.85;4.0;340.3;2111.15;586.43;5600.0;Gelderland;PV25;Foodvalley;ES09;4069000.0;88688972.52258231;29136000.0;25171128.240109142;5529000.0;3734127.744510978;9374000.0;3389145.038167939;264000.0;10800146.029983342;1954145.751266179;631000.0;420128.2894736842;615127.744510978;979234.6437346437;1084145.038167939;169091373.54537037;16747927.497136766;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1893373.5453703627;1034927.4971367664;res+thema;0.0112;0.0618;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3454;364;1671;5328;192;548;3109;328;11.096815696365391;10.975609756097562
GM0268;Nijmegen;51.83850928132116;5.836792866683289;2985.18;78.16;195.41;1954.11;0.0;3063.34;851.0;Kansrijk;5.0;240.41;0.0;0.0;240.41;66.78;5600.0;Gelderland;PV25;Arnhem/Nijmegen;ES08;3381000.0;219497000.0;94166229.02208202;46232000.0;13998188.340807175;26871000.0;169536000.0;16081000.0;426000.0;15184493.150684932;6609024.590163935;7629000.0;1910000.0;1793000.0;15763000.0;2641000.0;589762417.3628893;51955517.74084887;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;417.36288919381536;4106517.7408488663;res+thema;0.0;0.079;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4569;407;3535;6424;269;598;4837;423;-5.540624353938392;-3.7825059101654848
GM0269;Oldebroek;52.45672898284809;5.937642604808633;906.94;824.57;2061.41;20614.14;0.0;1731.51;481.01;Kansrijk;71.0;4093.29;1.0;85.08;4178.37;1160.66;5600.0;Gelderland;PV25;Noord-Veluwe;ES10;3381000.0;24524169.79051819;10212217.582417583;2162106.164383562;1714079.6178343948;1042000.0;7036093.8673341675;1593000.0;335000.0;4842503.493267676;1526503.355704698;20690.47619047619;113000.0;68000.0;1455000.0;229000.0;51664667.02248789;8589697.32516285;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;667.0224878985167;5484697.32516285;res+thema;0.0;0.6385;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2253;323;787;3819;159;490;1858;218;21.259418729817007;48.1651376146789
GM0273;Putten;52.24323091370481;5.584311818313636;1105.55;631.89;1579.73;15797.28;0.0;1737.44;482.66;Kansrijk;40.0;2136.96;0.0;0.0;2136.96;593.6;5600.0;Gelderland;PV25;Noord-Veluwe;ES10;6005000.0;43110448.06745667;17838303.296703298;7831960.325665546;1158165.6050955416;848000.0;4169101.376720901;3275000.0;492000.0;2866658.2138919514;1592000.0;240523.80952380953;174000.0;151000.0;435000.0;397000.0;84235978.67164196;6348182.023415761;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;6962978.671641952;14182.02341576101;res+thema;0.0827;0.0022;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2464;191;1238;3673;97;283;2120;165;16.22641509433962;15.757575757575758
GM0274;Renkum;51.989619296093835;5.784845382732039;706.94;168.02;420.04;4200.42;0.0;874.96;243.06;Kansrijk;20.0;1068.48;0.0;0.0;1068.48;296.8;5600.0;Gelderland;PV25;Arnhem/Nijmegen;ES08;1095000.0;121995853.4898854;15909734.06940063;7994180.0;1683063.9013452914;1959000.0;8949372.197309418;1951788.990825688;118000.0;15866039.518192034;1343000.0;629800.0;271000.0;255000.0;2221611.528822055;800000.0;161537992.6487664;21504451.047014087;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;143208992.64876643;18254451.04701409;res+thema;0.8865;0.8489;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1075;44;320;1854;13;83;1146;50;-6.195462478184991;-12.0
GM0275;Rheden;52.0335400769975;6.05125190797487;952.61;320.11;800.27;8002.71;0.0;1272.72;353.56;Kansrijk;67.0;3552.7;0.0;0.0;3552.7;986.86;5600.0;Gelderland;PV25;Arnhem/Nijmegen;ES08;1115000.0;17347645.16129032;17246050.78864353;3666000.0;3465229.007683634;4575000.0;12197563.218390804;2793000.0;76266.66666666667;2503899.5433789953;1550000.0;120000.0;673000.0;320000.0;2582000.0;971000.0;62405488.1760083;8796166.210045662;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;5868488.176008293;266166.2100456621;res+thema;0.094;0.0303;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2057;63;1145;2932;29;93;1715;56;19.941690962099127;12.5
GM0277;Rozendaal;52.0425375345958;5.967892984332099;44.51;1.6;4.0;40.03;0.0;46.11;12.81;Kansrijk;28.0;1469.16;0.0;0.0;1469.16;408.1;5600.0;Gelderland;PV25;Arnhem/Nijmegen;ES08;0.0;5943726.551915287;413001.89274447947;345360.0;234252.34049248684;90306.50154798762;813889.6964074017;73675.29488859764;0.0;761833.2297923872;51499.2193598751;23737.096774193553;9000.0;9880.124506529002;147531.47195569516;5454.545454545455;7914212.277996241;1008935.6878432254;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;6977212.27799624;1008935.6878432255;res+thema;0.8816;1.0;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;47;10;17;135;3;20;31;7;51.61290322580645;42.857142857142854
GM0279;Scherpenzeel;52.089323392225694;5.500490861561536;341.62;121.37;303.44;3034.36;0.0;462.99;128.62;Kansrijk;7.0;347.26;0.0;0.0;347.26;96.46;5600.0;Gelderland;PV25;Foodvalley;ES09;2230000.0;33968200.3266478;3081000.0;1385024.556616644;383000.0;487982.71498240635;1296000.0;463025.0817884406;100000.0;2409773.459189339;447026.4490714688;74000.0;57032.89473684211;53023.95209580839;162044.22604422603;83025.08178844057;43294232.68003529;3385926.0629261252;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;782232.6800352881;408926.06292612513;res+thema;0.0181;0.1208;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1078;76;323;1843;22;130;803;57;34.24657534246575;33.333333333333336
GM0281;Tiel;51.88508236019425;5.406860088208328;1263.49;218.21;545.53;5455.26;0.0;1481.7;411.62;Kansrijk;5.0;290.3;0.0;0.0;290.3;80.64;5600.0;Gelderland;PV25;FruitdeltaRivierenland;ES11;2630030.425963489;42924479.768786125;28328000.0;38430000.0;4384000.0;7340000.0;19960000.0;5729302.158273381;55000.0;22175352.60115607;2509164.383561644;591000.0;420000.0;902000.0;2360173.1141199227;1812000.0;149725812.353023;30824690.098837636;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2537812.3530229973;118690.09883763581;res+thema;0.0169;0.0039;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2666;197;2238;3100;166;227;2883;225;-7.526881720430108;-12.444444444444445
GM0285;Voorst;52.22556773665015;6.099116460406318;1277.78;1343.14;3357.85;33578.45;11.65;2632.57;731.33;Kansrijk;40.0;2110.25;0.0;0.0;2110.25;586.18;5600.0;Gelderland;PV25;Cleantech;ES12;7517000.0;21665626.085026633;13793000.0;2938000.0;1529162.0553359683;1532073.2142857143;7657000.0;2018000.0;1753000.0;511489.75530299323;1006000.0;60000.0;191000.0;199000.0;1174063.806380638;769349.1124260356;58649861.35464832;5663902.674109666;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;6994861.354648315;498902.6741096668;res+thema;0.1193;0.0881;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1880;150;1113;2652;83;216;1612;125;16.62531017369727;20.0
GM0289;Wageningen;51.97347593593442;5.663510114745575;664.76;187.64;469.1;4691.0;0.0;852.4;236.8;Kansrijk;12.0;614.38;0.0;0.0;614.38;170.66;5600.0;Gelderland;PV25;Foodvalley;ES09;5009000.0;23997581.89894503;12806000.0;2984095.497953615;2486000.0;16095749.78908163;54365000.0;3476113.413304253;1444000.0;521697.94558578567;1172072.0315137873;143000.0;633060.8552631579;1663115.7684630738;3200223.587223587;675113.413304253;121219540.59928453;9452283.601353645;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1225540.5992845295;412283.6013536449;res+thema;0.0101;0.0436;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1028;55;606;1446;26;78;953;44;7.869884575026233;25.0
GM0293;Westervoort;51.95751822594103;5.970718260390626;270.7;38.04;95.1;951.0;0.0;308.74;85.77;Kansrijk;2.0;80.14;0.0;0.0;80.14;22.26;5600.0;Gelderland;PV25;Arnhem/Nijmegen;ES08;92000.0;3195037.580874593;3372014.826498423;824000.0;318014.5739910314;398000.0;1986000.0;740000.0;11733.333333333334;375568.5556186953;126000.0;261108.06451612903;40000.0;30089.470088065595;80641.419732986;58000.0;10925066.981364047;983140.8432892093;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1669066.981364047;548140.8432892093;res+thema;0.1528;0.5575;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;518;4;319;719;2;7;566;16;-8.480565371024735;-75.0
GM0294;Winterswijk;51.96985391830994;6.725861673363723;1395.0;1497.79;3744.48;37444.83;0.0;2892.79;803.62;Kansrijk;65.0;3773.95;0.0;0.0;3773.95;1048.32;5600.0;Gelderland;PV25;Achterhoek;ES07;6974000.0;24328090.29535865;19416115.891741846;6272090.140845071;1604000.0;800000.0;8132000.0;2116086.848635236;383000.0;1287948.3532161613;2135000.0;137000.0;143000.0;119000.0;3015000.0;457173.6972704715;69642383.1765808;7677122.050486633;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;919383.176580802;135122.0504866327;res+thema;0.0132;0.0176;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1694;125;835;2554;54;195;1551;118;9.21985815602837;5.932203389830509
GM0296;Wijchen;51.81673503492564;5.701913376594841;1410.66;613.32;1533.3;15332.98;0.0;2023.98;562.26;Kansrijk;22.0;1248.31;0.0;0.0;1248.31;346.75;5600.0;Gelderland;PV25;Arnhem/Nijmegen;ES08;5895000.0;57637806.451612905;17219057.0977918;11769000.0;6686053.811659193;2512315.789473684;6192000.0;7212000.0;237000.0;16231374.429223744;1629000.0;534000.0;337000.0;163000.0;790000.0;393545.4545454546;115123233.15053758;20314919.8837692;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2866233.1505375784;396919.88376919884;res+thema;0.0249;0.0195;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2875;235;1874;3859;152;315;2415;185;19.047619047619047;27.027027027027028
GM0297;Zaltbommel;51.79229069992808;5.15844049881286;1176.29;732.86;1832.16;18321.6;0.0;1909.15;530.36;Kansrijk;38.0;2428.47;0.0;0.0;2428.47;674.58;5600.0;Gelderland;PV25;FruitdeltaRivierenland;ES11;185165123.73225152;52853208.09248555;22269000.0;23930000.0;3781000.0;3289000.0;7503000.0;2136215.8273381293;156942000.0;13663283.959537573;1479127.0928462709;280000.0;138000.0;298000.0;697112.1856866537;264000.0;300926547.6520752;173761523.2380705;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2643547.6520752003;123523.23807049697;res+thema;0.0088;0.0007;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3062;226;1693;4402;126;332;2482;234;23.368251410153103;-3.4188034188034186
