gemeentecode;gemeentenaam;latitude;longitude;pv_potentie_dak_tj;pv_potentie_veld_lbg4_tj;pv_potentie_veld_lbg10_tj;pv_potentie_veld_lbg100_tj;pv_potentie_water_tj;pv_potentie_totaal_tj;pv_potentie_totaal_gwh;pv_kans2030;wind_potentie_land_aantal;wind_potentie_land_tj;wind_potentie_water_aantal;wind_potentie_water_tj;wind_potentie_totaal_tj;wind_potentie_totaal_gwh;wind_vermogen_per_turbine_kw;province;provinciecode;res_regio;res_regiocode;elec_verbruik_a_kwh;elec_verbruik_bf_kwh;elec_verbruik_gi_kwh;elec_verbruik_hj_kwh;elec_verbruik_kl_kwh;elec_verbruik_mn_kwh;elec_verbruik_oq_kwh;elec_verbruik_ru_kwh;gas_verbruik_a_m3;gas_verbruik_bf_m3;gas_verbruik_gi_m3;gas_verbruik_hj_m3;gas_verbruik_kl_m3;gas_verbruik_mn_m3;gas_verbruik_oq_m3;gas_verbruik_ru_m3;elec_verbruik_totaal_kwh;gas_verbruik_totaal_m3;elec_eenheid;gas_eenheid;energie_bron;energie_bron_url;elec_bijgeschat_kwh;gas_bijgeschat_m3;bijschatting_niveaus;elec_bijgeschat_aandeel;gas_bijgeschat_aandeel;pv_potentie_bron;pv_potentie_bron_url;wind_potentie_bron;wind_potentie_bron_url;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bestelauto_cbs2023;vrachtauto_cbs2023;bestelauto_afwijking_pct;vrachtauto_afwijking_pct
GM1948;Meierijstad;51.592236705793816;5.506396964672367;4002.01;1765.04;4412.59;44125.88;0.0;5767.05;1602.09;Kansrijk;53.0;2831.47;0.0;0.0;2831.47;786.52;5600.0;Noord-Brabant;PV30;Noordoost-Brabant;ES27;33962000.0;339469557.619539;69642000.0;21786000.0;7635000.0;8521000.0;20681118.234165065;6301129.533678756;6568637.065637065;65603102.51117991;4850000.0;1082107.6458752514;641136.4535266974;765000.0;2092236.4683301342;846000.0;507997805.38738286;82448220.14454904;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1853805.387382867;2378220.144549059;res+thema;0.0036;0.0288;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;8529;718;4475;12575;411;1020;7356;565;15.946166394779771;27.079646017699115
GM1949;Waadhoeke;53.22420937492;5.61300530321617;2027.04;4044.37;10110.93;101109.34;0.0;6071.41;1686.64;Kansrijk;98.0;7606.37;0.0;0.0;7606.37;2112.88;5600.0;Friesland;PV21;Friesland;ES02;20819000.0;62599075.916230366;16746059.095411027;3479054.6792849633;1556118.3550651956;1101000.0;9736062.220414802;2519000.0;22441000.0;20725015.622934986;1311177.28623308;206054.6792849632;190349.65034965036;142000.0;1994000.0;714062.5;118555370.26640636;47723659.73880267;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;370.26640635478236;2418659.7388026807;res+thema;0.0;0.0507;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4001;218;2029;6090;97;343;3739;205;7.007221182134261;6.341463414634147
GM1950;Westerwolde;53.01400111119833;7.120185717931809;1488.24;3472.0;8680.0;86800.01;10.75;4970.99;1380.94;Kansrijk;150.0;9554.13;0.0;0.0;9554.13;2653.93;5600.0;Groningen;PV20;Groningen;ES01;9033000.0;86364895.29590288;9873000.0;1666029.288702929;2660857.1428571427;575000.0;11030000.0;1235000.0;1174000.0;48506101.35325837;1546000.0;41225.36713430142;45000.0;71033.86676590994;2378036.395916556;330034.23848878394;122437781.72746296;54091431.22156393;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;55793781.72746295;49726431.22156393;res+thema;0.4557;0.9193;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2373;84;1336;3396;41;120;2047;74;15.925744992672204;13.513513513513514
GM1952;Midden-Groningen;53.19533336496012;6.807444670473173;2405.68;3180.28;7950.69;79506.89;12.75;5598.71;1555.32;Kansrijk;149.0;9522.17;11.0;935.83;10458.0;2905.0;5600.0;Groningen;PV20;Groningen;ES01;12296000.0;445736274.5098039;22655000.0;8706073.221757323;2515571.4285714286;1903000.0;17384000.0;2728000.0;11138000.0;48930693.34902884;2000000.0;748073.2217573222;266000.0;244077.40975065128;2399086.995117621;1471077.33175915;513923919.1601326;67197008.30741358;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;102644919.16013268;248008.30741358484;res+thema;0.1997;0.0037;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3955;271;1367;6487;62;469;3552;236;11.34572072072072;14.830508474576272
GM1954;Beekdaelen;50.93672587848244;5.897121079450117;1174.98;781.53;1953.84;19538.36;0.0;1956.51;543.52;Kansrijk;7.0;373.97;0.0;0.0;373.97;103.88;5600.0;Limburg;PV31;Zuid-Limburg;ES30;2519000.0;24908072.071295097;18455055.668427467;2812000.0;1618000.0;1415065.2257815516;7223196.611680785;2336130.407523511;194146.78899082568;3652250.1901140683;1337055.6684274685;164000.0;307885.8980195766;242000.0;915000.0;450000.0;61286519.98470841;7262338.545551939;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;7391519.9847084135;210338.54555193926;res+thema;0.1206;0.029;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1682;126;1186;2652;81;198;2054;139;-18.111002921129504;-9.352517985611511
GM1955;Montferland;51.91689332110609;6.2137786771367916;1627.48;1032.16;2580.4;25803.98;0.0;2659.64;738.85;Kansrijk;49.0;2617.78;0.0;0.0;2617.78;727.16;5600.0;Gelderland;PV25;Achterhoek;ES07;6974149.476831092;39313465.95953748;14897000.0;14882125.391849529;3149000.0;1423789.827094175;5205188.277087034;2636000.0;437000.0;4384467.796871586;2004108.8082901554;364333.3333333333;178999.5103825137;159121.62162162163;820099.4671403198;489000.0;88480718.9323993;8837130.537639529;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1490718.9323993006;238130.5376395297;res+thema;0.0168;0.0269;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2838;124;1254;4421;49;199;2263;233;25.40874944763588;-46.78111587982833
GM1959;Altena;51.76566263990095;4.945931405730449;1913.99;2319.9;5799.74;57997.43;0.0;4233.89;1176.17;Kansrijk;149.0;8987.43;4.0;340.3;9327.73;2591.04;5600.0;Noord-Brabant;PV30;West-Brabant;ES28;11523113.667117726;78330772.4592439;23542000.0;7509201.058201058;2851350.2051983583;2663000.0;15885060.027758501;4316000.0;5919000.0;4323662.81296338;1568088.339222615;706000.0;251166.8946648427;258147.272033575;1424000.0;542211.5588547189;146620497.41751954;14992276.877739133;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2038497.4175195436;184276.87773913098;res+thema;0.0139;0.0123;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5634;519;2362;8908;253;784;4899;418;15.003061849357012;24.16267942583732
GM1960;West Betuwe;51.861601539545454;5.209350545616795;2342.29;2442.07;6105.18;61051.8;0.0;4784.36;1329.1;Kansrijk;125.0;7956.45;0.0;0.0;7956.45;2210.13;5600.0;Gelderland;PV25;FruitdeltaRivierenland;ES11;31149258.26446281;86534814.84375;36298000.0;13813430.107526882;1833000.0;16087000.0;12013000.0;4118000.0;31439000.0;32901000.0;2899402.2526146416;864000.0;483247.2984484623;726229.2619203136;1274202.9136316339;627000.0;201846503.2157397;71214081.72661506;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1359503.2157396916;221081.72661505154;res+thema;0.0067;0.0031;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;6039;661;3750;8373;401;911;5134;545;17.627580833657966;21.28440366972477
GM1961;Vijfheerenlanden;51.935983842483125;5.056755266877591;1795.36;1658.72;4146.81;41468.06;0.0;3454.08;959.54;Kansrijk;100.0;6358.77;0.0;0.0;6358.77;1766.33;5600.0;Utrecht;PV26;U16;ES14;9199000.0;166628630.76923075;35636126.8958544;12239000.0;7581049.325267566;3434041.1161871837;13068529.259737862;3986041.4572864324;445000.0;53517000.0;3216126.8958543986;453000.0;475058.37504132197;414041.1161871836;1656040.243677312;856000.0;251772418.82356417;61032266.630760215;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;7418.823564211973;200266.6307602161;res+thema;0.0;0.0033;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5708;436;2619;8756;195;670;5003;529;14.091545072956226;-17.580340264650285
GM1963;Hoeksche Waard;51.770666383651225;4.45579531174924;2571.33;3419.33;8548.33;85483.31;0.0;5990.66;1664.21;Kansrijk;182.0;11631.11;9.0;765.68;12396.79;3443.56;5600.0;Zuid-Holland;PV28;Hoekschewaard;ES20;17713000.0;74605000.0;40480000.0;12183000.0;6426000.0;5041000.0;22732000.0;5061000.0;6210000.0;8220000.0;3195000.0;600000.0;540000.0;428000.0;2077000.0;1287000.0;184241000.0;22557000.0;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1000.0;424000.0;res+thema;0.0;0.0188;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;6177;374;2319;10213;148;610;5550;309;11.297297297297296;21.035598705501616
GM1966;Het Hogeland;53.378731267245826;6.531890549067462;2627.78;6446.23;16115.57;161155.74;10.89;9084.9;2523.79;Kansrijk;336.0;25595.64;286.0;24331.51;49927.15;13868.66;5600.0;Groningen;PV20;Groningen;ES01;23438000.0;297305804.5232593;32318000.0;190613615.11274225;1428000.0;1586000.0;15421000.0;3630000.0;1966000.0;45130460.949797176;3405000.0;214245.50824513906;267000.0;165067.36136955713;2389071.4602751886;806076.1511216057;565740419.6360016;54342921.43080867;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;277467419.6360015;792921.4308086641;res+thema;0.4905;0.0146;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3529;121;1429;5613;46;195;3322;113;6.231186032510536;7.079646017699115
GM1969;Westerkwartier;53.218497610549896;6.33803251740087;3034.95;4826.27;12065.68;120656.84;0.0;7861.22;2183.85;Kansrijk;180.0;12665.52;0.0;0.0;12665.52;3518.2;5600.0;Groningen;PV20;Groningen;ES01;19518000.0;198150165.5188514;22394000.0;6609091.004184101;1846000.0;1847000.0;13647000.0;4101000.0;2115000.0;10376291.936433196;2127000.0;335091.0041841004;322000.0;298459.5254806263;2264104.749223258;1055089.1381345927;268112256.5230355;18893036.35345577;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;192609256.52303553;413036.3534557733;res+thema;0.7184;0.0219;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5678;470;3435;7917;292;643;5104;391;11.246081504702195;20.20460358056266
GM1970;Noardeast-Fryslân;53.3328967353312;6.018624577466872;2137.76;5074.55;12686.38;126863.84;0.0;7212.31;2003.58;Kansrijk;228.0;17657.64;21.0;1786.58;19444.22;5401.18;5600.0;Friesland;PV21;Friesland;ES02;17685000.0;66481639.81640505;16935066.358534172;8640049.421661409;801951.3635245359;2682080.459770115;12243609.584446061;2405042.1052631577;793000.0;9184754.385270603;2096199.075602509;188049.42166140905;219000.0;196000.0;2051000.0;892064.8148148148;127874439.10960451;15620067.697349336;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;55522439.1096045;2338067.697349336;res+thema;0.4342;0.1497;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3919;243;2715;5146;168;315;3741;228;4.758086073242448;6.578947368421052
GM1978;Molenlanden;51.88467125188984;4.845190097537219;1654.68;2375.25;5938.14;59381.35;0.0;4029.93;1119.51;Kansrijk;140.0;8947.01;0.0;0.0;8947.01;2485.28;5600.0;Zuid-Holland;PV28;Alblasserwaard;ES17;12299000.0;97664412.93532339;15181000.0;10303082.191780822;1509000.0;2394480.85106383;9633000.0;2128000.0;708948.9795918367;7681492.537313432;1410000.0;465000.0;247000.0;285000.0;774450.4792332269;425000.0;151111975.97816804;11996891.996138496;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;31460975.978168037;30891.996138496408;res+thema;0.2082;0.0026;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5382;412;604;9985;34;827;4040;354;33.21782178217822;16.384180790960453
GM1979;Eemsdelta;53.3282629671609;6.839992388935343;2099.99;3611.6899999999996;9029.240000000002;90292.32;0.35;5712.03;1586.8000000000002;n.a.;145.0;10195.92;220.0;18716.54;28912.46;8031.24;16800.0;Groningen;PV20;Groningen;ES01;11875000.0;420978000.0;16662000.0;7238076.359832636;1858000.0;3732000.0;17246000.0;2696000.0;1259000.0;61175423.22678357;4244000.0;692801.8500287144;252000.0;190755.69254235114;2860054.150022193;699055.4899645809;482285076.35983264;71373090.4093414;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;76.35983263598327;62859090.40934141;res+thema;0.0;0.8807;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2540;84;959;4144;17;143;2476;79;2.5848142164781907;6.329113924050633
GM1980;Dijk en Waard;52.682151052234865;4.822346258404602;2062.0;411.39;1028.45;10284.529999999999;11.33;2484.7200000000003;690.25;n.a.;13.0;882.0;0.0;0.0;882.0;245.0;11200.0;Noord-Holland;PV27;Noord-HollandNoord;ES15;20747000.0;227260584.3836459;36784000.0;16307248.106060605;3902233.215547703;4316000.0;19969349.660350375;6121221.390374332;24790000.0;15174209.960036889;2376000.0;276000.0;422114.406779661;514000.0;2377459.4208080084;1297000.0;335407636.7559789;47226783.78762456;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;158187636.75597888;230783.7876245586;res+thema;0.4716;0.0049;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5124;288;1385;8768;42;533;4561;265;12.343784257838193;8.679245283018869
GM1982;Land van Cuijk;51.655485441482035;5.859132046936967;4791.29;3598.52;8996.33;89963.34000000001;0.0;8389.810000000001;2330.68;n.a.;132.0;6971.83;4.0;340.3;7312.13;2031.1499999999999;28000.0;Noord-Brabant;PV30;Noordoost-Brabant;ES27;53405000.0;221585606.69151282;46151000.0;30203000.0;16338850.0;7579000.0;34922133.20537428;10920128.382268278;7681154.440154441;32445684.554523565;5421000.0;566107.6458752515;335114.70006591955;466000.0;4493791.214926107;1554000.0;421104718.2791554;52962852.555545285;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;16478718.279155362;4465852.555545282;res+thema;0.0391;0.0843;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;6703;722;3454;10119;323;1122;5831;583;14.954553249871378;23.842195540308747
